cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2],TempProf_cur[13],PresProf_cur[2],PresProf_cur[13]
6/30/2002 16:50,300.039,118.811,296.833,97943.333,300.553,299.401,98037.911,97915.052
6/30/2002 16:55,299.998,134.98,296.792,97941.667,300.49,299.385,98037.884,97915.01
6/30/2002 17:00,300.008,134.535,296.75,97940,300.477,299.424,98037.811,97914.945
6/30/2002 17:05,299.95,133.514,296.7,97938.333,300.402,299.384,98037.824,97914.935
6/30/2002 17:10,299.83,132.313,296.65,97936.667,300.269,299.28,98037.902,97914.966
6/30/2002 17:15,299.716,131.286,296.6,97935,300.145,299.178,98037.987,97915.005
6/30/2002 17:20,299.599,130.225,296.55,97933.333,300.008,299.085,98038.07,97915.041
6/30/2002 17:25,299.503,129.345,296.5,97931.667,299.9,299.003,98038.139,97915.072
6/30/2002 17:30,299.393,128.346,296.45,97930,299.771,298.915,98038.215,97915.104
6/30/2002 17:35,299.291,127.412,296.4,97928.333,299.657,298.828,98038.289,97915.138
6/30/2002 17:40,299.175,126.118,296.35,97926.667,299.522,298.734,98038.372,97915.175
6/30/2002 17:45,299.075,124.709,296.3,97925,299.411,298.648,98038.447,97915.21
6/30/2002 17:50,298.984,123.372,296.25,97923.333,299.307,298.571,98038.514,97915.24
6/30/2002 17:55,298.903,134.684,296.2,97921.667,299.218,298.5,98038.573,97915.266
6/30/2002 18:00,298.851,133.702,296.15,97920,299.151,298.467,98038.6,97915.273
6/30/2002 18:05,298.736,132.154,296.067,97921.667,299.029,298.357,98038.74,97915.366
6/30/2002 18:10,298.584,130.285,295.983,97923.333,298.872,298.212,98038.948,97915.512
6/30/2002 18:15,297.903,123.766,295.9,97925,298.161,297.57,98039.617,97915.902
6/30/2002 18:20,298.109,125.021,295.817,97926.667,298.392,297.728,98039.584,97915.95
6/30/2002 18:25,297.53,119.398,295.733,97928.333,297.724,297.268,98040.087,97916.222
6/30/2002 18:30,297.231,116.221,295.65,97930,297.464,296.916,98040.486,97916.492
6/30/2002 18:35,297.479,117.841,295.567,97931.667,297.682,297.194,98040.34,97916.453
6/30/2002 18:40,297.764,119.786,295.483,97933.333,298.038,297.413,98040.196,97916.419
6/30/2002 18:45,297.471,110.297,295.4,97935,297.695,297.171,98040.455,97916.562
6/30/2002 18:50,297.122,107.212,295.317,97936.667,297.35,296.822,98040.841,97916.802
6/30/2002 18:55,296.832,107.317,295.233,97938.333,297.027,296.574,98041.163,97917.005
6/30/2002 19:00,296.644,105.583,295.15,97940,296.843,296.385,98041.418,97917.18
6/30/2002 19:05,296.349,102.916,295.008,97939.167,296.519,296.123,98041.788,97917.429
6/30/2002 19:10,296.113,100.756,294.867,97938.333,296.285,295.889,98042.135,97917.677
6/30/2002 19:15,295.869,98.506,294.725,97937.5,296.023,295.666,98042.475,97917.915
6/30/2002 19:20,295.661,96.553,294.583,97936.667,295.814,295.459,98042.796,97918.148
6/30/2002 19:25,295.342,93.623,294.442,97935.833,295.471,295.17,98043.197,97918.416
6/30/2002 19:30,295.282,92.956,294.3,97935,295.439,295.074,98043.416,97918.607
6/30/2002 19:35,295.035,90.635,294.158,97934.167,295.146,294.882,98043.726,97918.817
6/30/2002 19:40,294.939,89.641,294.017,97933.333,295.084,294.748,98043.969,97919.015
6/30/2002 19:45,294.711,87.469,293.875,97932.5,294.823,294.558,98044.278,97919.231
6/30/2002 19:50,294.569,86.052,293.733,97931.667,294.701,294.393,98044.555,97919.444
6/30/2002 19:55,294.473,83.641,293.592,97930.833,294.614,294.284,98044.787,97919.635
6/30/2002 20:00,294.431,83.086,293.45,97930,294.594,294.215,98044.976,97919.803
6/30/2002 20:05,294.124,80.238,293.283,97933.333,294.243,293.963,98045.357,97920.058
6/30/2002 20:10,294.078,79.666,293.117,97936.667,294.248,293.852,98045.605,97920.28
6/30/2002 20:15,293.729,76.435,292.95,97940,293.832,293.585,98046.014,97920.548
6/30/2002 20:20,293.752,76.464,292.783,97943.333,293.936,293.509,98046.224,97920.758
6/30/2002 20:25,293.41,73.275,292.617,97946.667,293.509,293.267,98046.614,97921.011
6/30/2002 20:30,293.362,72.666,292.45,97950,293.532,293.136,98046.873,97921.241
6/30/2002 20:35,293.091,70.098,292.283,97953.333,293.208,292.927,98047.232,97921.489
6/30/2002 20:40,293.024,69.305,292.117,97956.667,293.195,292.796,98047.494,97921.717
6/30/2002 20:45,292.801,67.146,291.95,97960,292.939,292.611,98047.827,97921.957
6/30/2002 20:50,292.707,66.113,291.783,97963.333,292.884,292.471,98048.102,97922.187
6/30/2002 20:55,292.507,52.748,291.617,97966.667,292.665,292.293,98048.425,97922.426
6/30/2002 21:00,292.351,51.133,291.45,97970,292.535,292.104,98048.747,97922.678
6/30/2002 21:05,292.135,49,291.142,97970,292.335,291.864,98049.241,97923.077
6/30/2002 21:10,291.842,46.178,290.833,97970,292.049,291.561,98049.808,97923.515
6/30/2002 21:15,291.552,43.389,290.525,97970,291.773,291.251,98050.382,97923.961
6/30/2002 21:20,291.285,40.793,290.217,97970,291.524,290.961,98050.936,97924.397
6/30/2002 21:25,290.975,37.819,289.908,97970,291.21,290.655,98051.511,97924.837
6/30/2002 21:30,290.697,35.122,289.6,97970,290.946,290.359,98052.073,97925.276
6/30/2002 21:35,290.394,32.198,289.292,97970,290.644,290.053,98052.65,97925.72
6/30/2002 21:40,290.117,29.499,288.983,97970,290.382,289.756,98053.215,97926.161
6/30/2002 21:45,289.817,26.6,288.675,97970,290.086,289.452,98053.792,97926.606
6/30/2002 21:50,289.54,23.888,288.367,97970,289.823,289.155,98054.359,97927.049
6/30/2002 21:55,289.241,4.869,288.058,97970,289.528,288.851,98054.938,97927.495
6/30/2002 22:00,288.925,3.522,287.75,97970,289.228,288.512,98055.546,97927.961
6/30/2002 22:05,288.763,3.522,287.692,97968.333,289.058,288.364,98055.768,97928.112
6/30/2002 22:10,288.739,3.522,287.633,97966.667,289.045,288.325,98055.858,97928.191
6/30/2002 22:15,288.72,3.522,287.575,97965,289.031,288.296,98055.938,97928.262
6/30/2002 22:20,288.68,3.522,287.517,97963.333,288.996,288.248,98056.037,97928.341
6/30/2002 22:25,288.626,3.522,287.458,97961.667,288.943,288.192,98056.144,97928.425
6/30/2002 22:30,288.555,3.522,287.4,97960,288.869,288.126,98056.263,97928.513
6/30/2002 22:35,288.481,3.522,287.342,97958.333,288.789,288.06,98056.384,97928.602
6/30/2002 22:40,288.413,3.522,287.283,97956.667,288.719,287.995,98056.502,97928.689
6/30/2002 22:45,288.34,3.522,287.225,97955,288.641,287.929,98056.622,97928.777
6/30/2002 22:50,288.274,3.522,287.167,97953.333,288.573,287.866,98056.738,97928.864
6/30/2002 22:55,288.2,1.927,287.108,97951.667,288.493,287.8,98056.859,97928.952
6/30/2002 23:00,288.11,1.927,287.05,97950,288.397,287.718,98056.993,97929.047
6/30/2002 23:05,288.087,1.927,287.042,97949.167,288.38,287.687,98057.036,97929.079
6/30/2002 23:10,288.081,1.927,287.033,97948.333,288.378,287.678,98057.053,97929.093
6/30/2002 23:15,288.11,1.927,287.025,97947.5,288.414,287.695,98057.043,97929.095
6/30/2002 23:20,288.04,1.927,287.017,97946.667,288.312,287.669,98057.083,97929.108
6/30/2002 23:25,288.013,1.927,287.008,97945.833,288.284,287.645,98057.112,97929.124
6/30/2002 23:30,287.943,1.927,287,97945,288.193,287.605,98057.163,97929.147
6/30/2002 23:35,287.915,1.927,286.992,97944.167,288.163,287.58,98057.195,97929.166
6/30/2002 23:40,287.867,1.927,286.983,97943.333,288.102,287.551,98057.235,97929.186
6/30/2002 23:45,287.846,1.927,286.975,97942.5,288.079,287.531,98057.262,97929.204
6/30/2002 23:50,287.808,1.927,286.967,97941.667,288.031,287.507,98057.296,97929.222
6/30/2002 23:55,287.785,0.532,286.958,97940.833,288.005,287.488,98057.323,97929.239
7/1/2002 0:00,287.724,0.532,286.95,97940,287.932,287.445,98057.375,97929.265
7/1/2002 0:05,287.836,0.532,286.983,97938.333,288.082,287.505,98057.283,97929.219
7/1/2002 0:10,287.751,0.532,287.017,97936.667,287.939,287.495,98057.275,97929.179
7/1/2002 0:15,287.818,0.532,287.05,97935,288.034,287.529,98057.201,97929.132
7/1/2002 0:20,287.777,0.532,287.083,97933.333,287.961,287.527,98057.181,97929.097
7/1/2002 0:25,287.845,0.532,287.117,97931.667,288.052,287.567,98057.105,97929.049
7/1/2002 0:30,287.839,0.532,287.15,97930,288.027,287.584,98057.063,97929.006
7/1/2002 0:35,287.901,0.532,287.183,97928.333,288.107,287.626,98056.987,97928.956
7/1/2002 0:40,287.91,0.532,287.217,97926.667,288.103,287.649,98056.936,97928.911
7/1/2002 0:45,287.947,0.532,287.25,97925,288.146,287.679,98056.874,97928.865
7/1/2002 0:50,288.032,0.532,287.283,97923.333,288.252,287.734,98056.787,97928.813
7/1/2002 0:55,288.119,0.266,287.317,97921.667,288.356,287.798,98056.691,97928.755
7/1/2002 1:00,288.101,0.266,287.35,97920,288.312,287.815,98056.647,97928.706
7/1/2002 1:05,288.104,0.266,287.333,97919.167,288.321,287.811,98056.657,97928.716
7/1/2002 1:10,288.047,0.266,287.317,97918.333,288.247,287.774,98056.713,97928.748
7/1/2002 1:15,288.107,0.266,287.3,97917.5,288.343,287.786,98056.711,97928.769
7/1/2002 1:20,288.006,0.266,287.283,97916.667,288.199,287.742,98056.78,97928.798
7/1/2002 1:25,288.097,0.266,287.267,97915.833,288.341,287.764,98056.761,97928.814
7/1/2002 1:30,287.957,0.266,287.25,97915,288.138,287.706,98056.849,97928.846
7/1/2002 1:35,288.038,0.266,287.233,97914.167,288.272,287.718,98056.839,97928.867
7/1/2002 1:40,287.996,0.266,287.217,97913.333,288.213,287.697,98056.882,97928.893
7/1/2002 1:45,287.967,0.266,287.2,97912.5,288.184,287.672,98056.919,97928.917
7/1/2002 1:50,287.893,0.266,287.183,97911.667,288.089,287.627,98056.982,97928.95
7/1/2002 1:55,287.865,0.066,287.167,97910.833,288.061,287.599,98057.025,97928.979
7/1/2002 2:00,287.819,0.066,287.15,97910,288.005,287.566,98057.076,97929.011
7/1/2002 2:05,287.773,0.066,287.075,97909.167,287.965,287.514,98057.19,97929.104
7/1/2002 2:10,287.676,0.066,287,97908.333,287.857,287.43,98057.344,97929.216
7/1/2002 2:15,287.674,0.066,286.925,97907.5,287.887,287.385,98057.453,97929.32
7/1/2002 2:20,287.63,0.066,286.85,97906.667,287.849,287.33,98057.577,97929.424
7/1/2002 2:25,287.529,0.066,286.775,97905.833,287.736,287.249,98057.728,97929.531
7/1/2002 2:30,287.441,0.066,286.7,97905,287.645,287.163,98057.881,97929.645
7/1/2002 2:35,287.352,0.066,286.625,97904.167,287.552,287.081,98058.034,97929.758
7/1/2002 2:40,287.27,0.066,286.55,97903.333,287.467,287.001,98058.183,97929.871
7/1/2002 2:45,287.263,0.066,286.475,97902.5,287.49,286.954,98058.293,97929.975
7/1/2002 2:50,287.152,0.066,286.4,97901.667,287.356,286.872,98058.45,97930.084
7/1/2002 2:55,287.101,0.066,286.325,97900.833,287.319,286.803,98058.584,97930.193
7/1/2002 3:00,287.001,0.066,286.25,97900,287.208,286.719,98058.74,97930.306
7/1/2002 3:05,286.944,0.066,286.175,97898.333,287.161,286.648,98058.877,97930.416
7/1/2002 3:10,286.863,0.066,286.1,97896.667,287.076,286.572,98059.024,97930.528
7/1/2002 3:15,286.788,0.066,286.025,97895,287,286.498,98059.168,97930.637
7/1/2002 3:20,286.758,0.066,285.95,97893.333,286.991,286.439,98059.291,97930.745
7/1/2002 3:25,286.624,0.066,285.875,97891.667,286.826,286.349,98059.459,97930.856
7/1/2002 3:30,286.619,0.066,285.8,97890,286.857,286.293,98059.575,97930.965
7/1/2002 3:35,286.433,0.066,285.725,97888.333,286.616,286.179,98059.771,97931.084
7/1/2002 3:40,286.383,0.066,285.65,97886.667,286.593,286.099,98059.913,97931.2
7/1/2002 3:45,286.677,0.066,285.575,97885,286.956,286.278,98059.808,97931.22
7/1/2002 3:50,287.025,0.066,285.5,97883.333,287.5,286.402,98059.715,97931.261
7/1/2002 3:55,286.983,0.266,285.425,97881.667,287.463,286.353,98059.792,97931.322
7/1/2002 4:00,286.856,0.266,285.35,97880,287.341,286.231,98059.945,97931.416
7/1/2002 4:05,286.689,0.266,285.433,97880,287.122,286.139,98060.007,97931.408
7/1/2002 4:10,286.625,0.266,285.517,97880,287.044,286.101,98059.986,97931.359
7/1/2002 4:15,286.586,0.266,285.6,97880,286.971,286.104,98059.924,97931.283
7/1/2002 4:20,286.611,0.266,285.683,97880,286.994,286.137,98059.821,97931.19
7/1/2002 4:25,286.631,0.266,285.767,97880,286.995,286.178,98059.71,97931.091
7/1/2002 4:30,286.707,0.266,285.85,97880,287.084,286.244,98059.567,97930.981
7/1/2002 4:35,286.757,0.266,285.933,97880,287.12,286.307,98059.432,97930.869
7/1/2002 4:40,286.833,0.266,286.017,97880,287.204,286.377,98059.284,97930.755
7/1/2002 4:45,286.885,0.266,286.1,97880,287.244,286.443,98059.144,97930.64
7/1/2002 4:50,286.96,0.266,286.183,97880,287.323,286.516,98058.995,97930.524
7/1/2002 4:55,287.018,1.794,286.267,97880,287.37,286.585,98058.852,97930.409
7/1/2002 5:00,287.106,1.794,286.35,97880,287.447,286.691,98058.676,97930.273
7/1/2002 5:05,287.28,1.794,286.467,97880,287.68,286.788,98058.464,97930.132
7/1/2002 5:10,287.277,1.794,286.583,97880,287.59,286.884,98058.291,97929.969
7/1/2002 5:15,287.457,1.794,286.7,97880,287.846,286.984,98058.058,97929.807
7/1/2002 5:20,287.479,1.794,286.817,97880,287.79,287.09,98057.868,97929.637
7/1/2002 5:25,287.662,1.794,286.933,97880,288.02,287.231,98057.609,97929.453
7/1/2002 5:30,287.837,1.794,287.05,97880,288.22,287.369,98057.362,97929.281
7/1/2002 5:35,287.916,1.794,287.167,97880,288.256,287.5,98057.137,97929.097
7/1/2002 5:40,287.764,1.794,287.283,97880,288,287.493,98057.042,97928.946
7/1/2002 5:45,287.582,1.794,287.4,97880,287.677,287.458,98057.082,97928.921
7/1/2002 5:50,287.666,1.794,287.517,97880,287.775,287.522,98056.996,97928.87
7/1/2002 5:55,287.805,6.246,287.633,97880,287.945,287.62,98056.87,97928.803
7/1/2002 6:00,287.943,6.246,287.75,97880,288.107,287.727,98056.733,97928.725
7/1/2002 6:05,288.03,6.246,287.858,97879.167,288.195,287.813,98056.581,97928.612
7/1/2002 6:10,288.096,6.246,287.967,97878.333,288.256,287.884,98056.445,97928.505
7/1/2002 6:15,288.163,6.246,288.075,97877.5,288.321,287.955,98056.311,97928.402
7/1/2002 6:20,288.246,6.246,288.183,97876.667,288.406,288.035,98056.169,97928.297
7/1/2002 6:25,288.335,6.246,288.292,97875.833,288.498,288.119,98056.023,97928.191
7/1/2002 6:30,288.425,6.246,288.4,97875,288.593,288.204,98055.877,97928.084
7/1/2002 6:35,288.511,6.246,288.508,97874.167,288.681,288.285,98055.734,97927.979
7/1/2002 6:40,288.594,6.246,288.617,97873.333,288.768,288.365,98055.594,97927.876
7/1/2002 6:45,288.675,6.246,288.725,97872.5,288.851,288.443,98055.456,97927.774
7/1/2002 6:50,288.757,6.246,288.833,97871.667,288.936,288.521,98055.319,97927.673
7/1/2002 6:55,288.838,6.645,288.942,97870.833,289.019,288.598,98055.183,97927.572
7/1/2002 7:00,288.92,6.645,289.05,97870,289.105,288.676,98055.046,97927.472
7/1/2002 7:05,289.001,6.645,289.225,97865.833,289.189,288.753,98054.909,97927.37
7/1/2002 7:10,289.101,6.645,289.4,97861.667,289.295,288.843,98054.757,97927.261
7/1/2002 7:15,289.194,6.645,289.575,97857.5,289.39,288.933,98054.603,97927.148
7/1/2002 7:20,289.292,6.645,289.75,97853.333,289.492,289.027,98054.444,97927.032
7/1/2002 7:25,289.385,6.645,289.925,97849.167,289.586,289.119,98054.285,97926.915
7/1/2002 7:30,289.485,6.645,290.1,97845,289.69,289.215,98054.121,97926.794
7/1/2002 7:35,289.585,6.645,290.275,97840.833,289.792,289.313,98053.955,97926.672
7/1/2002 7:40,289.736,6.645,290.45,97836.667,289.955,289.446,98053.751,97926.534
7/1/2002 7:45,289.911,6.645,290.625,97832.5,290.149,289.599,98053.527,97926.384
7/1/2002 7:50,290.1,6.645,290.8,97828.333,290.359,289.762,98053.289,97926.228
7/1/2002 7:55,290.286,6.379,290.975,97824.167,290.562,289.927,98053.049,97926.068
7/1/2002 8:00,290.482,6.379,291.15,97820,290.779,290.098,98052.802,97925.904
7/1/2002 8:05,290.706,6.379,291.417,97815,291.018,290.304,98052.473,97925.671
7/1/2002 8:10,290.932,6.379,291.683,97810,291.259,290.516,98052.127,97925.423
7/1/2002 8:15,291.16,6.379,291.95,97805,291.5,290.729,98051.779,97925.174
7/1/2002 8:20,291.391,6.379,292.217,97800,291.744,290.943,98051.431,97924.925
7/1/2002 8:25,291.628,6.379,292.483,97795,291.996,291.162,98051.078,97924.673
7/1/2002 8:30,291.868,6.379,292.75,97790,292.251,291.384,98050.72,97924.418
7/1/2002 8:35,292.113,6.379,293.017,97785,292.512,291.611,98050.356,97924.159
7/1/2002 8:40,292.361,6.379,293.283,97780,292.774,291.84,98049.989,97923.897
7/1/2002 8:45,292.613,6.379,293.55,97775,293.042,292.073,98049.617,97923.633
7/1/2002 8:50,292.867,6.624,293.817,97770,293.312,292.308,98049.241,97923.366
7/1/2002 8:55,293.125,5.845,294.083,97765,293.586,292.546,98048.862,97923.096
7/1/2002 9:00,293.381,9.065,294.35,97760,293.859,292.783,98048.482,97922.825
7/1/2002 9:05,293.636,11.968,294.533,97752.5,294.13,293.016,98048.134,97922.585
7/1/2002 9:10,293.823,14.274,294.717,97745,294.325,293.193,98047.845,97922.375
7/1/2002 9:15,293.925,15.836,294.9,97737.5,294.424,293.298,98047.624,97922.199
7/1/2002 9:20,293.969,16.889,295.083,97730,294.453,293.356,98047.451,97922.046
7/1/2002 9:25,294.101,18.724,295.267,97722.5,294.583,293.488,98047.211,97921.862
7/1/2002 9:30,294.347,21.59,295.45,97715,294.85,293.707,98046.884,97921.638
7/1/2002 9:35,294.618,24.685,295.633,97707.5,295.147,293.947,98046.531,97921.399
7/1/2002 9:40,294.824,27.21,295.817,97700,295.365,294.137,98046.221,97921.176
7/1/2002 9:45,294.934,28.912,296,97692.5,295.471,294.252,98045.982,97920.984
7/1/2002 9:50,294.938,29.678,296.183,97685,295.451,294.284,98045.823,97920.829
7/1/2002 9:55,295.005,31.175,296.367,97677.5,295.499,294.372,98045.614,97920.65
7/1/2002 10:00,295.146,33.16,296.55,97670,295.641,294.514,98045.351,97920.448
7/1/2002 10:05,295.332,35.616,296.633,97661.667,295.847,294.672,98045.165,97920.339
7/1/2002 10:10,295.58,38.629,296.717,97653.333,296.14,294.865,98044.957,97920.232
7/1/2002 10:15,295.797,41.363,296.8,97645,296.391,295.04,98044.763,97920.126
7/1/2002 10:20,295.999,43.967,296.883,97636.667,296.621,295.206,98044.574,97920.019
7/1/2002 10:25,296.175,46.349,296.967,97628.333,296.821,295.354,98044.402,97919.919
7/1/2002 10:30,296.328,48.529,297.05,97620,296.996,295.482,98044.248,97919.827
7/1/2002 10:35,296.446,50.395,297.133,97611.667,297.128,295.583,98044.119,97919.747
7/1/2002 10:40,296.535,52.006,297.217,97603.333,297.228,295.659,98044.013,97919.677
7/1/2002 10:45,296.584,53.261,297.3,97595,297.28,295.704,98043.936,97919.62
7/1/2002 10:50,296.676,54.88,297.383,97586.667,297.38,295.785,98043.827,97919.548
7/1/2002 10:55,296.859,56.656,297.467,97578.333,297.588,295.939,98043.649,97919.444
7/1/2002 11:00,297.16,60.111,297.55,97570,297.933,296.188,98043.379,97919.297
7/1/2002 11:05,297.508,63.77,297.608,97560,298.331,296.475,98043.063,97919.12
7/1/2002 11:10,297.727,66.309,297.667,97550,298.579,296.66,98042.835,97918.981
7/1/2002 11:15,297.867,68.15,297.725,97540,298.735,296.779,98042.668,97918.872
7/1/2002 11:20,298.004,69.962,297.783,97530,298.889,296.896,98042.509,97918.768
7/1/2002 11:25,298.144,71.792,297.842,97520,299.048,297.013,98042.349,97918.665
7/1/2002 11:30,298.263,73.433,297.9,97510,299.182,297.115,98042.202,97918.566
7/1/2002 11:35,298.375,74.998,297.958,97500,299.307,297.209,98042.061,97918.47
7/1/2002 11:40,298.478,76.482,298.017,97490,299.422,297.297,98041.925,97918.376
7/1/2002 11:45,298.579,77.934,298.075,97480,299.535,297.383,98041.791,97918.282
7/1/2002 11:50,298.672,79.307,298.133,97470,299.637,297.463,98041.661,97918.19
7/1/2002 11:55,298.762,79.767,298.192,97460,299.737,297.541,98041.533,97918.099
7/1/2002 12:00,298.844,81.025,298.25,97450,299.828,297.612,98041.41,97918.009
7/1/2002 12:05,298.929,82.186,298.3,97440,299.92,297.686,98041.281,97917.914
7/1/2002 12:10,299.159,84.614,298.35,97430,300.172,297.89,98041.032,97917.758
7/1/2002 12:15,299.464,87.688,298.4,97420,300.505,298.164,98040.715,97917.564
7/1/2002 12:20,299.758,90.655,298.45,97410,300.824,298.429,98040.395,97917.363
7/1/2002 12:25,300.012,93.26,298.5,97400,301.093,298.669,98040.094,97917.166
7/1/2002 12:30,300.26,95.79,298.55,97390,301.356,298.902,98039.798,97916.969
7/1/2002 12:35,300.481,98.074,298.6,97380,301.586,299.119,98039.515,97916.776
7/1/2002 12:40,300.684,100.183,298.65,97370,301.797,299.318,98039.243,97916.587
7/1/2002 12:45,300.859,102.029,298.7,97360,301.973,299.497,98038.989,97916.404
7/1/2002 12:50,301.017,103.71,298.75,97350,302.133,299.66,98038.747,97916.226
7/1/2002 12:55,301.153,103.721,298.8,97340,302.267,299.804,98038.52,97916.054
7/1/2002 13:00,301.27,104.999,298.85,97330,302.381,299.929,98038.309,97915.891
7/1/2002 13:05,301.369,105.992,298.892,97324.167,302.475,300.039,98038.119,97915.742
7/1/2002 13:10,301.369,106.113,298.933,97318.333,302.461,300.06,98038.009,97915.633
7/1/2002 13:15,301.402,106.492,298.975,97312.5,302.505,300.079,98037.903,97915.54
7/1/2002 13:20,301.415,106.687,299.017,97306.667,302.51,300.102,98037.807,97915.449
7/1/2002 13:25,301.469,107.228,299.058,97300.833,302.574,300.142,98037.69,97915.353
7/1/2002 13:30,301.492,107.49,299.1,97295,302.591,300.172,98037.585,97915.259
7/1/2002 13:35,301.538,107.932,299.142,97289.167,302.643,300.208,98037.471,97915.164
7/1/2002 13:40,301.555,108.071,299.183,97283.333,302.653,300.232,98037.371,97915.072
7/1/2002 13:45,301.587,108.255,299.225,97277.5,302.689,300.258,98037.266,97914.979
7/1/2002 13:50,301.595,108.205,299.267,97271.667,302.688,300.272,98037.173,97914.89
7/1/2002 13:55,301.605,107.421,299.308,97265.833,302.698,300.281,98037.082,97914.804
7/1/2002 14:00,301.584,107.105,299.35,97260,302.666,300.271,98037.01,97914.724
7/1/2002 14:05,301.569,106.892,299.408,97255,302.644,300.263,98036.931,97914.64
7/1/2002 14:10,301.626,107.823,299.467,97250,302.699,300.321,98036.794,97914.526
7/1/2002 14:15,301.703,109.355,299.525,97245,302.766,300.41,98036.628,97914.392
7/1/2002 14:20,301.779,110.887,299.583,97240,302.831,300.5,98036.457,97914.254
7/1/2002 14:25,301.846,112.34,299.642,97235,302.883,300.586,98036.291,97914.117
7/1/2002 14:30,301.919,113.834,299.7,97230,302.941,300.676,98036.121,97913.977
7/1/2002 14:35,301.988,115.204,299.758,97225,302.995,300.763,98035.952,97913.838
7/1/2002 14:40,302.053,116.476,299.817,97220,303.045,300.847,98035.786,97913.7
7/1/2002 14:45,302.115,117.727,299.875,97215,303.093,300.929,98035.621,97913.562
7/1/2002 14:50,302.177,118.971,299.933,97210,303.139,301.011,98035.457,97913.425
7/1/2002 14:55,302.239,124.68,299.992,97205,303.185,301.092,98035.294,97913.288
7/1/2002 15:00,302.311,126.024,300.05,97200,303.239,301.187,98035.119,97913.144
7/1/2002 15:05,302.352,126.943,300.025,97194.167,303.267,301.245,98035.005,97913.049
7/1/2002 15:10,302.428,128.153,300,97188.333,303.33,301.337,98034.87,97912.946
7/1/2002 15:15,302.529,129.559,299.975,97182.5,303.418,301.455,98034.711,97912.828
7/1/2002 15:20,302.624,130.903,299.95,97176.667,303.499,301.57,98034.549,97912.706
7/1/2002 15:25,302.698,132.035,299.925,97170.833,303.554,301.669,98034.4,97912.589
7/1/2002 15:30,302.76,133.05,299.9,97165,303.598,301.756,98034.261,97912.477
7/1/2002 15:35,302.807,133.913,299.875,97159.167,303.623,301.832,98034.134,97912.37
7/1/2002 15:40,302.843,134.671,299.85,97153.333,303.637,301.896,98034.016,97912.269
7/1/2002 15:45,302.87,135.328,299.825,97147.5,303.641,301.953,98033.905,97912.171
7/1/2002 15:50,302.89,135.897,299.8,97141.667,303.637,302.002,98033.801,97912.078
7/1/2002 15:55,302.896,149.863,299.775,97135.833,303.618,302.039,98033.71,97911.992
7/1/2002 16:00,302.935,150.745,299.75,97130,303.624,302.117,98033.586,97911.887
7/1/2002 16:05,302.897,151.115,299.683,97128.333,303.561,302.108,98033.579,97911.868
7/1/2002 16:10,302.812,151.052,299.617,97126.667,303.454,302.045,98033.631,97911.887
7/1/2002 16:15,302.725,150.974,299.55,97125,303.348,301.979,98033.691,97911.914
7/1/2002 16:20,302.641,150.925,299.483,97123.333,303.24,301.921,98033.744,97911.936
7/1/2002 16:25,302.569,150.972,299.417,97121.667,303.148,301.87,98033.791,97911.956
7/1/2002 16:30,302.49,150.966,299.35,97120,303.046,301.817,98033.841,97911.977
7/1/2002 16:35,302.416,151.009,299.283,97118.333,302.951,301.764,98033.89,97911.999
7/1/2002 16:40,302.337,151.011,299.217,97116.667,302.848,301.71,98033.942,97912.021
7/1/2002 16:45,302.262,151.061,299.15,97115,302.752,301.657,98033.992,97912.044
7/1/2002 16:50,302.183,150.048,299.083,97113.333,302.649,301.602,98034.045,97912.068
7/1/2002 16:55,302.121,166.189,299.017,97111.667,302.578,301.551,98034.093,97912.092
7/1/2002 17:00,302.105,165.666,298.95,97110,302.54,301.559,98034.093,97912.087
7/1/2002 17:05,302.051,164.595,298.883,97110.833,302.477,301.514,98034.127,97912.101
7/1/2002 17:10,301.959,163.667,298.817,97111.667,302.373,301.436,98034.195,97912.132
7/1/2002 17:15,301.856,162.64,298.75,97112.5,302.259,301.347,98034.275,97912.172
7/1/2002 17:20,301.738,161.468,298.683,97113.333,302.121,301.251,98034.367,97912.217
7/1/2002 17:25,301.627,160.36,298.617,97114.167,301.998,301.156,98034.456,97912.263
7/1/2002 17:30,301.505,159.149,298.55,97115,301.858,301.055,98034.553,97912.312
7/1/2002 17:35,301.386,157.957,298.483,97115.833,301.726,300.953,98034.651,97912.362
7/1/2002 17:40,301.255,156.232,298.417,97116.667,301.578,300.843,98034.757,97912.417
7/1/2002 17:45,301.149,154.678,298.35,97117.5,301.461,300.747,98034.85,97912.467
7/1/2002 17:50,301.048,153.169,298.283,97118.333,301.349,300.66,98034.936,97912.513
7/1/2002 17:55,300.949,164.233,298.217,97119.167,301.243,300.572,98035.021,97912.559
7/1/2002 18:00,300.88,163.004,298.15,97120,301.159,300.522,98035.075,97912.587
7/1/2002 18:05,300.726,160.89,298,97120.833,301,300.37,98035.299,97912.747
7/1/2002 18:10,300.527,158.39,297.85,97121.667,300.798,300.174,98035.581,97912.949
7/1/2002 18:15,300.329,155.891,297.7,97122.5,300.6,299.977,98035.868,97913.154
7/1/2002 18:20,300.115,153.244,297.55,97123.333,300.382,299.766,98036.189,97913.388
7/1/2002 18:25,299.351,145.807,297.4,97124.167,299.592,299.037,98036.985,97913.873
7/1/2002 18:30,299.447,145.842,297.25,97125,299.706,299.097,98037.095,97914.02
