cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,Roof.SWRabsRoofImp,Roof.LWRabsRoofImp,Roof.LEfluxRoofImp,Roof.HfluxRoofImp,fluxRoof,hConv,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],VCEG_c,,,roof_Text_c
6/26/2004 6:50,296.444,299.285,295.741,300.902,84.387,256,-88.97,0,141.555,1.851,29.78,296.426,99425.417,295.918,100081.204,27.752,,,20.573
6/26/2004 6:55,296.672,299.395,295.842,301.3,87.791,264.875,-90.437,0,148.979,1.749,30.413,296.656,99426.875,296.145,100080.981,28.15,,,20.978
6/26/2004 7:00,296.905,299.496,295.944,301.693,90.474,273.75,-91.891,0,156.199,1.645,30.995,296.886,99428.333,296.376,100080.755,28.543,,,21.386
6/26/2004 7:05,297.127,299.592,296.049,302.087,93.363,287.75,-93.276,0,163.374,1.539,31.568,297.102,99427.208,296.587,100080.56,28.937,,,21.837
6/26/2004 7:10,297.378,299.693,296.159,302.578,96.546,301.75,-95.246,0,177.156,1.432,32.647,297.318,99426.083,296.823,100080.356,29.428,,,22.309
6/26/2004 7:15,297.635,299.797,296.273,303.031,99.734,315.75,-97.009,0,189.351,1.322,33.831,297.535,99424.958,297.065,100080.146,29.881,,,22.797
6/26/2004 7:20,297.884,299.901,296.394,303.481,102.778,329.75,-98.764,0,202.528,1.21,35.136,297.751,99423.833,297.301,100079.936,30.331,,,23.297
6/26/2004 7:25,298.127,300.005,296.519,303.91,105.7,343.75,-100.403,0,216.039,1.097,36.477,297.967,99422.708,297.529,100079.728,30.76,,,23.81
6/26/2004 7:30,298.362,300.106,296.648,304.314,108.492,357.75,-101.902,0,229.343,0.982,37.793,298.183,99421.583,297.75,100079.523,31.164,,,24.333
6/26/2004 7:35,298.591,300.204,296.781,304.7,111.161,371.75,-103.299,0,242.426,0.865,39.063,298.399,99420.458,297.965,100079.32,31.55,,,24.915
6/26/2004 7:40,298.815,300.297,296.917,305.074,113.723,385.75,-104.631,0,255.531,0.748,40.299,298.615,99419.333,298.176,100079.118,31.924,,,25.433
6/26/2004 7:45,299.037,300.384,297.054,305.437,116.226,399.75,-105.903,0,268.528,0.63,41.496,298.832,99418.208,298.383,100078.917,32.287,,,26.019
6/26/2004 7:50,299.257,300.466,297.193,305.791,118.649,413.75,-107.135,0,281.523,0.511,42.662,299.048,99417.083,298.588,100078.717,32.641,,,26.632
6/26/2004 7:55,299.474,300.541,297.334,306.139,107.431,427.75,-108.331,0,294.484,0.392,43.796,299.264,99415.958,298.789,100078.517,32.989,,,27.262
6/26/2004 8:00,299.639,300.61,297.476,306.481,109.053,441.75,-109.5,0,307.519,0.272,44.905,299.48,99414.833,298.941,100078.339,33.331,,,27.908
6/26/2004 8:05,299.849,300.669,297.618,306.817,110.619,450.625,-111.507,0,324.064,0.152,46.027,299.656,99413.792,299.124,100078.163,33.667,,,28.54
6/26/2004 8:10,299.997,300.7,297.755,306.972,111.425,459.5,-112.394,0,324.791,0.032,46.452,299.832,99412.75,299.256,100078.01,33.822,,,29.17
6/26/2004 8:15,300.175,300.71,297.889,307.261,112.541,468.375,-114.115,0,335.012,-0.086,46.812,300.008,99411.708,299.408,100077.85,34.111,,,29.993
6/26/2004 8:20,300.344,300.699,298.016,307.491,113.538,477.25,-115.475,0,339.554,-0.204,47.009,300.184,99410.667,299.559,100077.691,34.341,,,30.704
6/26/2004 8:25,300.537,300.673,298.139,307.774,114.776,486.125,-117.173,0,346.701,-0.322,47.191,300.36,99409.625,299.723,100077.524,34.624,,,31.396
6/26/2004 8:30,300.722,300.632,298.26,308.056,117.949,495,-118.867,0,352.854,-0.439,47.368,300.536,99408.583,299.889,100077.357,34.906,,,32.077
6/26/2004 8:35,300.908,300.652,298.382,308.355,121.9,503.875,-120.673,0,360.19,-0.556,47.584,300.711,99407.542,300.064,100077.184,35.205,,,32.69
6/26/2004 8:40,301.091,300.742,298.505,308.646,125.84,512.75,-122.44,0,366.381,-0.673,47.778,300.887,99406.5,300.24,100077.01,35.496,,,33.277
6/26/2004 8:45,301.278,300.884,298.631,308.953,129.852,521.625,-124.306,0,373.365,-0.79,47.984,301.063,99405.458,300.421,100076.833,35.803,,,33.845
6/26/2004 8:50,301.462,301.065,298.758,309.258,133.84,530.5,-126.166,0,379.94,-0.908,48.173,301.239,99404.417,300.601,100076.657,36.108,,,34.399
6/26/2004 8:55,301.652,301.277,298.887,309.569,133.883,539.375,-128.07,0,386.93,-1.025,48.37,301.415,99403.375,300.784,100076.478,36.419,,,34.942
6/26/2004 9:00,301.819,301.513,299.017,309.877,137.466,548.25,-129.962,0,393.532,-1.143,48.552,301.591,99402.333,300.952,100076.306,36.727,,,35.477
6/26/2004 9:05,302.01,301.761,299.147,310.189,141.067,554.562,-131.733,0,401.67,-1.26,48.751,301.77,99401.319,301.135,100076.127,37.039,,,36.019
6/26/2004 9:10,302.156,302.011,299.275,310.434,144.169,560.875,-133.068,0,400.059,-1.378,48.313,301.948,99400.306,301.284,100075.961,37.284,,,36.563
6/26/2004 9:15,302.337,302.264,299.402,310.797,147.668,567.188,-135.181,0,406.315,-1.495,47.831,302.127,99399.292,301.456,100075.788,37.647,,,37.108
6/26/2004 9:20,302.51,302.52,299.528,311.121,151.077,573.5,-137.037,0,407.128,-1.613,47.193,302.306,99398.278,301.628,100075.614,37.971,,,37.653
6/26/2004 9:25,302.704,302.78,299.653,311.508,154.736,579.812,-139.32,0,411.041,-1.731,46.578,302.485,99397.264,301.814,100075.434,38.358,,,38.199
6/26/2004 9:30,302.89,303.046,299.779,311.895,158.312,586.125,-141.605,0,413.625,-1.851,45.957,302.663,99396.25,301.999,100075.252,38.745,,,38.745
6/26/2004 9:35,303.087,303.316,299.904,312.305,162.019,592.438,-144.053,0,417.659,-1.972,45.383,302.842,99395.236,302.189,100075.069,39.155,,,39.259
6/26/2004 9:40,303.278,303.593,300.032,312.708,165.675,598.75,-146.468,0,420.621,-2.094,44.784,303.021,99394.222,302.376,100074.886,39.558,,,39.761
6/26/2004 9:45,303.476,303.875,300.16,313.126,169.409,605.062,-148.985,0,424.381,-2.217,44.21,303.2,99393.208,302.565,100074.702,39.976,,,40.257
6/26/2004 9:50,303.668,304.162,300.289,313.54,173.084,611.375,-151.493,0,427.401,-2.341,43.618,303.378,99392.194,302.753,100074.518,40.39,,,40.748
6/26/2004 9:55,303.867,304.454,300.419,313.965,177.09,617.688,-154.086,0,431.043,-2.466,43.048,303.557,99391.181,302.943,100074.332,40.815,,,41.234
6/26/2004 10:00,304.059,304.751,300.55,314.388,180.79,624,-156.675,0,434.025,-2.593,42.463,303.736,99390.167,303.132,100074.146,41.238,,,41.717
6/26/2004 10:05,304.243,305.052,300.681,314.821,184.264,628.312,-158.869,0,437.476,-2.721,41.897,303.863,99387.958,303.299,100073.992,41.671,,,42.264
6/26/2004 10:10,304.438,305.355,300.813,315.226,187.878,632.625,-160.884,0,444.311,-2.85,41.708,303.99,99385.75,303.48,100073.835,42.076,,,42.833
6/26/2004 10:15,304.63,305.658,300.944,315.545,191.461,636.938,-162.323,0,447.234,-2.979,41.596,304.118,99383.542,303.656,100073.677,42.395,,,43.415
6/26/2004 10:20,304.815,305.964,301.075,315.86,194.961,641.25,-163.747,0,451.737,-3.108,41.599,304.245,99381.333,303.832,100073.518,42.71,,,44.01
6/26/2004 10:25,304.998,306.271,301.207,316.143,198.441,645.562,-164.96,0,455.583,-3.237,41.64,304.372,99379.125,304.001,100073.361,42.993,,,44.614
6/26/2004 10:30,305.178,306.581,301.338,316.411,201.891,649.875,-166.072,0,459.321,-3.365,41.691,304.499,99376.917,304.168,100073.204,43.261,,,45.227
6/26/2004 10:35,305.359,306.892,301.47,316.667,205.362,654.188,-167.11,0,462.656,-3.493,41.735,304.627,99374.708,304.333,100073.048,43.517,,,45.817
6/26/2004 10:40,305.542,307.206,301.602,316.92,208.854,658.5,-168.134,0,466.043,-3.619,41.782,304.754,99372.5,304.498,100072.891,43.77,,,46.404
6/26/2004 10:45,305.723,307.522,301.734,317.171,212.325,662.812,-169.14,0,469.198,-3.745,41.823,304.881,99370.292,304.664,100072.733,44.021,,,46.991
6/26/2004 10:50,305.906,307.84,301.866,317.422,215.824,667.125,-170.159,0,472.495,-3.87,41.866,305.008,99368.083,304.829,100072.575,44.272,,,47.578
6/26/2004 10:55,306.087,308.161,301.999,317.672,218.77,671.438,-171.172,0,475.637,-3.994,41.901,305.136,99365.875,304.995,100072.417,44.522,,,48.167
6/26/2004 11:00,306.267,308.484,302.132,317.924,222.267,675.75,-172.198,0,478.867,-4.118,41.936,305.263,99363.667,305.159,100072.258,44.774,,,48.758
6/26/2004 11:05,306.451,308.809,302.265,318.175,225.492,676.25,-173.542,0,482.127,-4.241,41.966,305.357,99362.361,305.32,100072.107,45.025,,,49.264
6/26/2004 11:10,306.627,309.128,302.397,318.349,228.631,676.75,-174.355,0,484.376,-4.362,42.184,305.452,99361.056,305.475,100071.959,45.199,,,49.741
6/26/2004 11:15,306.792,309.442,302.528,318.475,231.621,677.25,-174.839,0,485.397,-4.482,42.442,305.546,99359.75,305.619,100071.814,45.325,,,50.199
6/26/2004 11:20,306.948,309.753,302.658,318.583,234.516,677.75,-175.194,0,486.941,-4.599,42.741,305.64,99358.444,305.758,100071.671,45.433,,,50.642
6/26/2004 11:25,307.1,310.06,302.787,318.665,237.35,678.25,-175.372,0,487.569,-4.714,43.03,305.735,99357.139,305.893,100071.529,45.515,,,51.066
6/26/2004 11:30,307.248,310.365,302.914,318.743,240.133,678.75,-175.515,0,488.355,-4.827,43.325,305.829,99355.833,306.027,100071.387,45.593,,,51.485
6/26/2004 11:35,307.396,310.667,303.04,318.812,242.908,679.25,-175.606,0,488.671,-4.937,43.609,305.923,99354.528,306.16,100071.246,45.662,,,51.833
6/26/2004 11:40,307.541,310.967,303.164,318.884,245.652,679.75,-175.713,0,489.268,-5.045,43.901,306.018,99353.222,306.293,100071.104,45.734,,,52.153
6/26/2004 11:45,307.688,311.266,303.288,318.953,248.396,680.25,-175.798,0,489.528,-5.15,44.185,306.112,99351.917,306.426,100070.961,45.803,,,52.454
6/26/2004 11:50,307.832,311.563,303.41,319.025,251.115,680.75,-175.907,0,490.06,-5.253,44.475,306.206,99350.611,306.559,100070.819,45.875,,,52.738
6/26/2004 11:55,307.977,311.859,303.532,319.095,252.995,681.25,-176.001,0,490.316,-5.354,44.758,306.301,99349.306,306.692,100070.676,45.945,,,53.01
6/26/2004 12:00,308.118,312.154,303.652,319.169,255.612,681.75,-176.118,0,490.808,-5.452,45.047,306.395,99348,306.823,100070.533,46.019,,,53.269
6/26/2004 12:05,308.234,312.447,303.772,319.24,257.271,679.625,-176.144,0,491.287,-5.549,45.332,306.441,99346.292,306.927,100070.43,46.09,,,53.454
6/26/2004 12:10,308.31,312.715,303.887,319.264,258.448,677.5,-175.835,0,487.99,-5.643,45.365,306.488,99344.583,306.992,100070.348,46.114,,,53.609
6/26/2004 12:15,308.386,312.961,303.996,319.315,259.635,675.375,-175.722,0,487.967,-5.735,45.374,306.534,99342.875,307.06,100070.266,46.165,,,53.743
6/26/2004 12:20,308.459,313.191,304.099,319.331,260.775,673.25,-175.357,0,485.033,-5.825,45.309,306.581,99341.167,307.129,100070.183,46.181,,,53.86
6/26/2004 12:25,308.536,313.406,304.197,319.369,261.949,671.125,-175.15,0,482.929,-5.912,45.228,306.627,99339.458,307.205,100070.097,46.219,,,53.963
6/26/2004 12:30,308.611,313.61,304.29,319.412,263.106,669,-174.972,0,480.622,-5.997,45.148,306.674,99337.75,307.281,100070.01,46.262,,,54.054
6/26/2004 12:35,308.686,313.806,304.379,319.461,264.248,666.875,-174.845,0,478.793,-6.08,45.08,306.72,99336.042,307.357,100069.923,46.311,,,54.091
6/26/2004 12:40,308.759,313.994,304.464,319.508,265.37,664.75,-174.699,0,476.748,-6.161,45.007,306.767,99334.333,307.433,100069.835,46.358,,,54.105
6/26/2004 12:45,308.832,314.176,304.548,319.556,266.484,662.625,-174.565,0,474.872,-6.24,44.936,306.813,99332.625,307.509,100069.748,46.406,,,54.102
6/26/2004 12:50,308.904,314.352,304.628,319.603,267.597,660.5,-174.419,0,472.841,-6.318,44.86,306.86,99330.917,307.584,100069.66,46.453,,,54.086
6/26/2004 12:55,308.977,314.524,304.707,319.651,267.254,658.375,-174.283,0,470.926,-6.393,44.785,306.906,99329.208,307.661,100069.572,46.501,,,54.06
6/26/2004 13:00,309.043,314.692,304.785,319.699,268.29,656.25,-174.14,0,468.904,-6.467,44.707,306.952,99327.5,307.732,100069.485,46.549,,,54.023
6/26/2004 13:05,309.113,314.857,304.86,319.747,269.008,650.812,-174.639,0,467.363,-6.54,44.634,307,99324.597,307.806,100069.399,46.597,,,54.008
6/26/2004 13:10,309.129,315.006,304.932,319.715,269.098,645.375,-174.571,0,453.411,-6.61,43.739,307.048,99321.694,307.826,100069.335,46.565,,,53.993
6/26/2004 13:15,309.167,315.144,304.998,319.842,269.439,639.938,-175.623,0,449.4,-6.679,42.779,307.095,99318.792,307.868,100069.267,46.692,,,53.976
6/26/2004 13:20,309.212,315.269,305.058,319.922,269.855,634.5,-176.35,0,438.935,-6.747,41.622,307.143,99315.889,307.912,100069.198,46.772,,,53.955
6/26/2004 13:25,309.262,315.386,305.114,320.082,270.33,629.062,-177.636,0,431.596,-6.814,40.476,307.191,99312.986,307.967,100069.124,46.932,,,53.93
6/26/2004 13:30,309.314,315.496,305.166,320.252,270.821,623.625,-178.995,0,423.647,-6.881,39.325,307.238,99310.083,308.017,100069.052,47.102,,,53.9
6/26/2004 13:35,309.355,315.6,305.215,320.442,271.184,618.188,-180.498,0,417.028,-6.949,38.216,307.286,99307.181,308.062,100068.982,47.292,,,53.81
6/26/2004 13:40,309.393,315.7,305.263,320.624,271.502,612.75,-181.951,0,409.832,-7.016,37.091,307.334,99304.278,308.096,100068.917,47.474,,,53.698
6/26/2004 13:45,309.413,315.794,305.308,320.811,271.619,607.312,-183.436,0,403.364,-7.084,35.993,307.381,99301.375,308.122,100068.855,47.661,,,53.571
6/26/2004 13:50,309.427,315.884,305.35,320.988,271.665,601.875,-184.854,0,396.523,-7.152,34.887,307.429,99298.472,308.136,100068.797,47.838,,,53.432
6/26/2004 13:55,309.422,315.968,305.389,321.163,270.772,596.438,-186.263,0,390.182,-7.219,33.805,307.476,99295.569,308.139,100068.745,48.013,,,53.283
6/26/2004 14:00,309.404,316.047,305.425,321.328,270.442,591,-187.598,0,383.63,-7.287,32.721,307.524,99292.667,308.125,100068.698,48.178,,,53.125
6/26/2004 14:05,309.377,316.121,305.458,321.487,269.678,582.5,-188.819,0,377.666,-7.355,31.665,307.575,99290.417,308.117,100068.633,48.337,,,53.088
6/26/2004 14:10,309.366,316.179,305.485,321.577,269.09,574,-189.539,0,373.099,-7.422,30.935,307.626,99288.167,308.135,100068.553,48.427,,,53.085
6/26/2004 14:15,309.357,316.223,305.507,321.58,268.517,565.5,-189.644,0,365.388,-7.488,30.263,307.676,99285.917,308.156,100068.472,48.43,,,53.099
6/26/2004 14:20,309.331,316.257,305.526,321.568,267.738,557,-189.637,0,358.711,-7.551,29.706,307.727,99283.667,308.167,100068.394,48.418,,,53.126
6/26/2004 14:25,309.299,316.282,305.541,321.524,266.886,548.5,-189.398,0,352.147,-7.613,29.193,307.778,99281.417,308.171,100068.319,48.374,,,53.161
6/26/2004 14:30,309.257,316.299,305.554,321.45,265.91,540,-188.945,0,345.34,-7.672,28.7,307.829,99279.167,308.171,100068.246,48.3,,,53.201
6/26/2004 14:35,309.207,316.309,305.563,321.354,264.836,531.5,-188.342,0,338.159,-7.728,28.206,307.88,99276.917,308.163,100068.176,48.204,,,53.193
6/26/2004 14:40,309.176,316.311,305.569,321.248,263.968,523,-187.658,0,331.146,-7.781,27.721,307.93,99274.667,308.176,100068.098,48.098,,,53.171
6/26/2004 14:45,309.167,316.308,305.572,321.128,263.344,514.5,-186.884,0,322.674,-7.831,27.215,307.981,99272.417,308.206,100068.013,47.978,,,53.145
6/26/2004 14:50,309.171,316.3,305.574,321.024,262.86,506,-186.224,0,314.614,-7.879,26.756,308.032,99270.167,308.249,100067.922,47.874,,,53.108
6/26/2004 14:55,309.195,316.288,305.574,320.927,266.877,497.5,-185.607,0,306.561,-7.924,26.32,308.083,99267.917,308.305,100067.825,47.777,,,53.065
6/26/2004 15:00,309.239,316.266,305.574,320.834,266.486,489,-185.025,0,298.604,-7.967,25.917,308.133,99265.667,308.378,100067.722,47.684,,,53.016
6/26/2004 15:05,309.224,316.232,305.577,320.743,265.166,478.438,-185.411,0,290.311,-8.007,25.527,308.081,99265.694,308.373,100067.706,47.593,,,52.836
6/26/2004 15:10,309.171,316.181,305.578,320.606,263.41,467.875,-185.462,0,285.403,-8.045,25.338,308.028,99265.722,308.335,100067.711,47.456,,,52.609
6/26/2004 15:15,309.113,316.112,305.575,320.365,261.595,457.312,-184.787,0,278.997,-8.079,25.167,307.975,99265.75,308.294,100067.717,47.215,,,52.351
6/26/2004 15:20,309.05,316.028,305.568,320.064,259.714,446.75,-183.687,0,271.278,-8.109,24.996,307.922,99265.778,308.256,100067.72,46.914,,,52.069
6/26/2004 15:25,308.979,315.932,305.556,319.735,257.728,436.187,-182.395,0,262.853,-8.135,24.817,307.869,99265.806,308.211,100067.727,46.585,,,51.768
6/26/2004 15:30,308.898,315.824,305.539,319.395,255.623,425.625,-181.032,0,254.607,-8.156,24.647,307.816,99265.833,308.16,100067.736,46.245,,,51.452
6/26/2004 15:35,308.816,315.706,305.519,319.042,253.505,415.063,-179.586,0,246.14,-8.172,24.46,307.763,99265.861,308.108,100067.746,45.892,,,51.089
6/26/2004 15:40,308.755,315.58,305.495,318.681,251.616,404.5,-178.096,0,237.586,-8.183,24.264,307.711,99265.889,308.076,100067.748,45.531,,,50.706
6/26/2004 15:45,308.72,315.445,305.467,318.316,250.023,393.938,-176.579,0,227.988,-8.191,24.046,307.658,99265.917,308.066,100067.741,45.166,,,50.306
6/26/2004 15:50,308.701,315.304,305.437,317.965,248.596,383.375,-175.174,0,218.554,-8.193,23.875,307.605,99265.944,308.067,100067.729,44.815,,,49.893
6/26/2004 15:55,308.683,315.16,305.407,317.623,260.927,372.812,-173.842,0,209.378,-8.192,23.739,307.552,99265.972,308.07,100067.716,44.473,,,49.47
6/26/2004 16:00,308.703,315.013,305.376,317.285,259.967,362.25,-172.539,0,200.599,-8.186,23.64,307.499,99266,308.105,100067.69,44.135,,,49.038
6/26/2004 16:05,308.636,314.862,305.345,316.942,258.049,352.062,-171.369,0,190.38,-8.177,23.509,307.352,99266.236,308.035,100067.765,43.792,,,48.504
6/26/2004 16:10,308.535,314.711,305.316,316.625,255.74,341.875,-170.385,0,185.372,-8.164,23.58,307.205,99266.472,307.935,100067.861,43.475,,,47.934
6/26/2004 16:15,308.437,314.555,305.283,316.234,253.47,331.688,-168.908,0,179.374,-8.148,23.662,307.058,99266.708,307.842,100067.953,43.084,,,47.342
6/26/2004 16:20,308.336,314.393,305.246,315.799,251.151,321.5,-167.133,0,171.905,-8.127,23.73,306.911,99266.944,307.748,100068.045,42.649,,,46.735
6/26/2004 16:25,308.226,314.224,305.206,315.351,248.716,311.312,-165.288,0,164.284,-8.101,23.811,306.764,99267.181,307.648,100068.14,42.201,,,46.118
6/26/2004 16:30,308.11,314.05,305.161,314.895,246.212,301.125,-163.4,0,156.719,-8.071,23.897,306.617,99267.417,307.542,100068.238,41.745,,,45.495
6/26/2004 16:35,307.988,313.872,305.114,314.43,243.631,290.938,-161.471,0,149.023,-8.037,23.977,306.47,99267.653,307.432,100068.338,41.28,,,44.875
6/26/2004 16:40,307.863,313.687,305.064,313.961,241.01,280.75,-159.521,0,141.26,-7.998,24.051,306.323,99267.889,307.32,100068.44,40.811,,,44.254
6/26/2004 16:45,307.732,313.499,305.01,313.488,238.326,270.562,-157.562,0,133.389,-7.955,24.116,306.176,99268.125,307.203,100068.544,40.338,,,43.636
6/26/2004 16:50,307.597,313.306,304.954,313.014,235.571,260.375,-155.609,0,125.569,-7.907,24.177,306.029,99268.361,307.082,100068.65,39.864,,,43.021
6/26/2004 16:55,307.458,313.108,304.895,312.537,250.162,250.188,-153.654,0,117.707,-7.856,24.225,305.882,99268.597,306.958,100068.759,39.387,,,42.41
6/26/2004 17:00,307.364,312.906,304.834,312.059,247.901,240,-151.702,0,109.842,-7.8,24.261,305.734,99268.833,306.874,100068.851,38.909,,,41.794
6/26/2004 17:05,307.193,312.7,304.77,311.579,244.625,228.687,-149.833,0,100.064,-7.741,24.218,305.541,99272.694,306.709,100069.004,38.429,,,41.141
6/26/2004 17:10,306.969,312.488,304.705,311.11,218.748,43.5,-148.052,0,94.738,-7.677,24.57,305.347,99276.556,306.538,100069.075,37.96,,,40.479
6/26/2004 17:15,306.342,311.533,304.571,307.372,211.35,41.25,-125.501,0,6.113,-7.591,16.616,305.153,99280.417,305.977,100069.429,34.222,,,39.816
6/26/2004 17:20,305.939,310.819,304.45,305.682,206.486,39,-116.277,0,-7.05,-7.476,12.638,304.959,99284.278,305.668,100069.687,32.532,,,39.155
6/26/2004 17:25,305.791,310.22,304.309,304.381,204.513,36.75,-109.588,0,-13.524,-7.347,8.941,304.765,99288.139,305.505,100069.877,31.231,,,38.499
6/26/2004 17:30,306.162,309.732,304.165,303.294,208.455,34.5,-104.29,0,-18.882,-7.208,7.7,304.571,99292,305.872,100069.84,30.144,,,37.851
6/26/2004 17:35,306.63,309.316,304.029,302.374,213.507,32.25,-100.051,0,-33.148,-7.061,8.076,304.377,99295.861,306.311,100069.794,29.224,,,37.198
6/26/2004 17:40,306.404,308.997,303.926,301.762,210.605,30,-97.684,0,-61.135,-6.909,10.822,304.183,99299.722,306.283,100069.883,28.612,,,36.55
6/26/2004 17:45,306.155,308.735,303.853,301.673,207.437,27.75,-98.42,0,-84.598,-6.758,15.245,303.99,99303.583,305.877,100070.135,28.523,,,35.91
6/26/2004 17:50,305.731,308.503,303.78,301.959,202.279,25.5,-101.381,0,-87.91,-6.613,19.278,303.796,99307.444,305.499,100070.415,28.809,,,35.281
6/26/2004 17:55,305.544,308.273,303.697,302.205,212.644,23.25,-104.107,0,-82.87,-6.475,21.613,303.602,99311.306,305.223,100070.66,29.055,,,34.663
6/26/2004 18:00,305.323,308.052,303.603,302.261,209.838,21,-105.711,0,-81.074,-6.343,23.388,303.408,99315.167,305.058,100070.851,29.111,,,34.056
6/26/2004 18:05,305.173,307.836,303.506,302.212,207.939,19.625,-105.971,0,-83.405,-6.215,24.792,303.225,99318.542,304.85,100071.053,29.062,,,33.442
6/26/2004 18:10,304.935,307.638,303.413,302.174,205.024,18.25,-106.301,0,-82.09,-6.09,25.991,303.043,99321.917,304.64,100071.259,29.024,,,32.837
6/26/2004 18:15,304.778,307.448,303.322,302.08,203.049,16.875,-106.294,0,-80.915,-5.968,26.772,302.86,99325.292,304.434,100071.467,28.93,,,32.244
6/26/2004 18:20,304.561,307.268,303.232,301.938,200.394,15.5,-106.008,0,-80.562,-5.849,27.378,302.678,99328.667,304.233,100071.672,28.788,,,31.665
6/26/2004 18:25,304.404,307.093,303.142,301.77,198.426,14.125,-105.568,0,-80.49,-5.731,27.775,302.495,99332.042,304.036,100071.876,28.62,,,31.098
6/26/2004 18:30,304.2,306.926,303.053,301.585,195.921,12.75,-105.023,0,-81.125,-5.614,28.205,302.312,99335.417,303.84,100072.08,28.435,,,30.545
6/26/2004 18:35,304.04,306.764,302.965,301.396,193.916,11.375,-104.463,0,-81.58,-5.499,28.549,302.13,99338.792,303.645,100072.283,28.246,,,30.055
6/26/2004 18:40,303.842,306.608,302.878,301.202,191.485,10,-103.872,0,-82.433,-5.385,28.953,301.947,99342.167,303.45,100072.487,28.052,,,29.649
6/26/2004 18:45,303.675,306.454,302.791,301.009,189.406,8.625,-103.296,0,-82.998,-5.272,29.3,301.764,99345.542,303.255,100072.691,27.859,,,29.244
6/26/2004 18:50,303.479,306.306,302.704,300.814,186.995,7.25,-102.702,0,-83.876,-5.161,29.703,301.582,99348.917,303.059,100072.896,27.664,,,28.858
6/26/2004 18:55,303.307,306.158,302.616,300.621,187.674,5.875,-102.126,0,-84.457,-5.05,30.058,301.399,99352.292,302.864,100073.1,27.471,,,28.49
6/26/2004 19:00,303.125,306.015,302.528,300.425,185.442,4.5,-101.534,0,-85.327,-4.94,30.461,301.217,99355.667,302.681,100073.3,27.275,,,28.138
6/26/2004 19:05,302.96,305.872,302.439,300.232,183.472,4.125,-99.456,0,-86.492,-4.832,30.8,301.073,99361.944,302.499,100073.487,27.082,,,27.808
6/26/2004 19:10,302.791,305.737,302.354,300.092,181.478,3.75,-97.693,0,-85.773,-4.724,31.131,300.929,99368.222,302.329,100073.667,26.942,,,27.492
6/26/2004 19:15,302.645,305.606,302.273,299.965,179.741,3.375,-96.004,0,-84.894,-4.618,31.372,300.786,99374.5,302.168,100073.842,26.815,,,27.189
6/26/2004 19:20,302.493,305.482,302.194,299.846,177.935,3,-94.363,0,-84.057,-4.514,31.608,300.642,99380.778,302.009,100074.016,26.696,,,26.897
6/26/2004 19:25,302.356,305.361,302.118,299.736,176.295,2.625,-92.77,0,-82.98,-4.412,31.811,300.498,99387.056,301.854,100074.189,26.586,,,26.513
6/26/2004 19:30,302.211,305.245,302.044,299.627,174.578,2.25,-91.193,0,-82.029,-4.312,32.044,300.354,99393.333,301.699,100074.361,26.477,,,26.203
6/26/2004 19:35,302.076,305.132,301.973,299.524,172.973,1.875,-89.644,0,-80.851,-4.213,32.252,300.211,99399.611,301.547,100074.533,26.374,,,25.942
6/26/2004 19:40,301.937,305.024,301.903,299.42,171.313,1.5,-88.095,0,-79.803,-4.116,32.481,300.067,99405.889,301.394,100074.704,26.27,,,25.702
6/26/2004 19:45,301.804,304.918,301.835,299.319,169.734,1.125,-86.56,0,-78.591,-4.02,32.688,299.923,99412.167,301.243,100074.875,26.169,,,25.476
6/26/2004 19:50,301.667,304.815,301.769,299.217,168.106,0.75,-85.02,0,-77.507,-3.927,32.914,299.78,99418.444,301.092,100075.047,26.067,,,25.262
6/26/2004 19:55,301.534,304.715,301.703,299.117,165.172,0.375,-83.49,0,-76.282,-3.835,33.122,299.636,99424.722,300.941,100075.217,25.967,,,25.057
6/26/2004 20:00,301.393,304.617,301.639,299.015,163.501,0,-81.953,0,-75.173,-3.744,33.345,299.492,99431,300.785,100075.391,25.865,,,24.859
6/26/2004 20:05,301.271,304.521,301.576,298.914,162.073,0,-81.768,0,-73.652,-3.655,33.563,299.374,99433.569,300.651,100075.534,25.764,,,24.702
6/26/2004 20:10,301.153,304.425,301.512,298.789,160.698,0,-81.444,0,-73.234,-3.567,33.513,299.256,99436.139,300.526,100075.67,25.639,,,24.562
6/26/2004 20:15,301.042,304.331,301.448,298.662,159.405,0,-81.113,0,-72.857,-3.481,33.361,299.138,99438.708,300.407,100075.804,25.512,,,24.434
6/26/2004 20:20,300.933,304.239,301.384,298.535,158.14,0,-80.78,0,-72.604,-3.395,33.161,299.019,99441.278,300.289,100075.936,25.385,,,24.315
6/26/2004 20:25,300.829,304.148,301.322,298.41,156.92,0,-80.46,0,-72.318,-3.311,32.933,298.901,99443.847,300.173,100076.068,25.26,,,24.203
6/26/2004 20:30,300.725,304.059,301.26,298.286,155.706,0,-80.146,0,-72.091,-3.228,32.709,298.783,99446.417,300.058,100076.2,25.136,,,24.098
6/26/2004 20:35,300.623,303.972,301.2,298.164,154.514,0,-79.845,0,-71.805,-3.145,32.483,298.664,99448.986,299.943,100076.331,25.014,,,24.003
6/26/2004 20:40,300.521,303.886,301.14,298.043,153.325,0,-79.549,0,-71.54,-3.064,32.26,298.546,99451.556,299.829,100076.462,24.893,,,23.912
