Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:06:00,1.025708E+03,3.084956E+03,5.324937E-02,2.725549E-01,2.828733E+03,2.432209E+03,1.468519E-01,2.148845E-01,1.728481E+03,1.583882E+03,8.973292E-02,1.399352E-01,2.772780E+03,2.464841E+03,1.439472E-01,2.177675E-01,1.728481E+03,2.267898E+03,8.973292E-02,2.003675E-01
19:07:00,1.025710E+03,3.083201E+03,5.324948E-02,2.723999E-01,2.828739E+03,2.428460E+03,1.468522E-01,2.145533E-01,1.728485E+03,1.581664E+03,8.973314E-02,1.397392E-01,2.772787E+03,2.457995E+03,1.439475E-01,2.171627E-01,1.728485E+03,2.254846E+03,8.973314E-02,1.992143E-01
19:08:00,1.025712E+03,3.081424E+03,5.324958E-02,2.722429E-01,2.828746E+03,2.424705E+03,1.468526E-01,2.142215E-01,1.728489E+03,1.579439E+03,8.973335E-02,1.395426E-01,2.772794E+03,2.451125E+03,1.439479E-01,2.165557E-01,1.728489E+03,2.241896E+03,8.973335E-02,1.980701E-01
19:09:00,1.025714E+03,3.079624E+03,5.324969E-02,2.720839E-01,2.828752E+03,2.420931E+03,1.468529E-01,2.138881E-01,1.728493E+03,1.577198E+03,8.973356E-02,1.393446E-01,2.772800E+03,2.444231E+03,1.439482E-01,2.159466E-01,1.728493E+03,2.229059E+03,8.973356E-02,1.969359E-01
19:10:00,1.025716E+03,3.077802E+03,5.324979E-02,2.719229E-01,2.828759E+03,2.417205E+03,1.468532E-01,2.135588E-01,1.728497E+03,1.574982E+03,8.973376E-02,1.391488E-01,2.772806E+03,2.438322E+03,1.439485E-01,2.154244E-01,1.728497E+03,2.217688E+03,8.973376E-02,1.959312E-01
19:11:00,1.025718E+03,3.075957E+03,5.324989E-02,2.717599E-01,2.828765E+03,2.413471E+03,1.468535E-01,2.132289E-01,1.728501E+03,1.572757E+03,8.973396E-02,1.389522E-01,2.772813E+03,2.432526E+03,1.439488E-01,2.149124E-01,1.728501E+03,2.206613E+03,8.973396E-02,1.949528E-01
19:12:00,1.025720E+03,3.074089E+03,5.325000E-02,2.715949E-01,2.828771E+03,2.409724E+03,1.468539E-01,2.128978E-01,1.728505E+03,1.570521E+03,8.973415E-02,1.387546E-01,2.772819E+03,2.426740E+03,1.439491E-01,2.144012E-01,1.728505E+03,2.195679E+03,8.973415E-02,1.939867E-01
19:13:00,1.025722E+03,3.072200E+03,5.325010E-02,2.714279E-01,2.828776E+03,2.405964E+03,1.468542E-01,2.125656E-01,1.728508E+03,1.568273E+03,8.973434E-02,1.385560E-01,2.772824E+03,2.420969E+03,1.439494E-01,2.138912E-01,1.728508E+03,2.184889E+03,8.973434E-02,1.930334E-01
19:14:00,1.025724E+03,3.070290E+03,5.325020E-02,2.712592E-01,2.828782E+03,2.402147E+03,1.468544E-01,2.122284E-01,1.728512E+03,1.565988E+03,8.973452E-02,1.383541E-01,2.772830E+03,2.414713E+03,1.439497E-01,2.133385E-01,1.728512E+03,2.173640E+03,8.973452E-02,1.920395E-01
19:15:00,1.025726E+03,3.068359E+03,5.325031E-02,2.710886E-01,2.828788E+03,2.398317E+03,1.468547E-01,2.118899E-01,1.728515E+03,1.563688E+03,8.973470E-02,1.381509E-01,2.772836E+03,2.408459E+03,1.439500E-01,2.127859E-01,1.728515E+03,2.162516E+03,8.973470E-02,1.910567E-01
19:16:00,1.025728E+03,3.066411E+03,5.325041E-02,2.709165E-01,2.828793E+03,2.394480E+03,1.468550E-01,2.115509E-01,1.728519E+03,1.561378E+03,8.973488E-02,1.379468E-01,2.772841E+03,2.402280E+03,1.439503E-01,2.122400E-01,1.728519E+03,2.151615E+03,8.973488E-02,1.900935E-01
19:17:00,1.025730E+03,3.064444E+03,5.325051E-02,2.707427E-01,2.828799E+03,2.390639E+03,1.468553E-01,2.112115E-01,1.728522E+03,1.559060E+03,8.973505E-02,1.377420E-01,2.772847E+03,2.396187E+03,1.439506E-01,2.117017E-01,1.728522E+03,2.140949E+03,8.973505E-02,1.891512E-01
19:18:00,1.025732E+03,3.062462E+03,5.325062E-02,2.705676E-01,2.828804E+03,2.386795E+03,1.468555E-01,2.108719E-01,1.728525E+03,1.556735E+03,8.973522E-02,1.375365E-01,2.772852E+03,2.390188E+03,1.439509E-01,2.111717E-01,1.728525E+03,2.130527E+03,8.973522E-02,1.882304E-01
19:19:00,1.025734E+03,3.060464E+03,5.325072E-02,2.703911E-01,2.828809E+03,2.382950E+03,1.468558E-01,2.105322E-01,1.728528E+03,1.554404E+03,8.973538E-02,1.373306E-01,2.772857E+03,2.384290E+03,1.439511E-01,2.106505E-01,1.728528E+03,2.120353E+03,8.973538E-02,1.873315E-01
19:20:00,1.025736E+03,3.058452E+03,5.325082E-02,2.702133E-01,2.828814E+03,2.378600E+03,1.468561E-01,2.101478E-01,1.728532E+03,1.551793E+03,8.973554E-02,1.370999E-01,2.772862E+03,2.378017E+03,1.439514E-01,2.100963E-01,1.728532E+03,2.110138E+03,8.973554E-02,1.864291E-01
19:21:00,1.025738E+03,3.056427E+03,5.325092E-02,2.700344E-01,2.828819E+03,2.374200E+03,1.468563E-01,2.097591E-01,1.728535E+03,1.549155E+03,8.973569E-02,1.368668E-01,2.772867E+03,2.371881E+03,1.439516E-01,2.095542E-01,1.728535E+03,2.100216E+03,8.973569E-02,1.855524E-01
19:22:00,1.025740E+03,3.054391E+03,5.325103E-02,2.698545E-01,2.828823E+03,2.369815E+03,1.468566E-01,2.093717E-01,1.728538E+03,1.546526E+03,8.973584E-02,1.366345E-01,2.772872E+03,2.365939E+03,1.439519E-01,2.090292E-01,1.728538E+03,2.090615E+03,8.973584E-02,1.847042E-01
19:23:00,1.025742E+03,3.052343E+03,5.325113E-02,2.696736E-01,2.828828E+03,2.365455E+03,1.468568E-01,2.089864E-01,1.728540E+03,1.543909E+03,8.973599E-02,1.364033E-01,2.772877E+03,2.360186E+03,1.439521E-01,2.085209E-01,1.728540E+03,2.081329E+03,8.973599E-02,1.838838E-01
19:24:00,1.025744E+03,3.050286E+03,5.325123E-02,2.694919E-01,2.828833E+03,2.361125E+03,1.468570E-01,2.086039E-01,1.728543E+03,1.541307E+03,8.973614E-02,1.361734E-01,2.772881E+03,2.354618E+03,1.439524E-01,2.080290E-01,1.728543E+03,2.072348E+03,8.973614E-02,1.830903E-01
19:25:00,1.025746E+03,3.048220E+03,5.325133E-02,2.693093E-01,2.828837E+03,2.356830E+03,1.468573E-01,2.082244E-01,1.728546E+03,1.538722E+03,8.973628E-02,1.359450E-01,2.772886E+03,2.349228E+03,1.439526E-01,2.075527E-01,1.728546E+03,2.063654E+03,8.973628E-02,1.823222E-01
19:26:00,1.025748E+03,3.046147E+03,5.325144E-02,2.691261E-01,2.828841E+03,2.353118E+03,1.468575E-01,2.078964E-01,1.728549E+03,1.536455E+03,8.973642E-02,1.357447E-01,2.772890E+03,2.345009E+03,1.439528E-01,2.071800E-01,1.728549E+03,2.056162E+03,8.973642E-02,1.816602E-01
19:27:00,1.025750E+03,3.044067E+03,5.325154E-02,2.689424E-01,2.828846E+03,2.349494E+03,1.468577E-01,2.075762E-01,1.728551E+03,1.534231E+03,8.973655E-02,1.355483E-01,2.772895E+03,2.340971E+03,1.439530E-01,2.068232E-01,1.728551E+03,2.048955E+03,8.973655E-02,1.810234E-01
19:28:00,1.025752E+03,3.041982E+03,5.325164E-02,2.687582E-01,2.828850E+03,2.345891E+03,1.468579E-01,2.072579E-01,1.728554E+03,1.532016E+03,8.973668E-02,1.353525E-01,2.772899E+03,2.336982E+03,1.439533E-01,2.064708E-01,1.728554E+03,2.041889E+03,8.973668E-02,1.803992E-01
19:29:00,1.025754E+03,3.039895E+03,5.325174E-02,2.685738E-01,2.828854E+03,2.342301E+03,1.468581E-01,2.069407E-01,1.728556E+03,1.529805E+03,8.973681E-02,1.351572E-01,2.772903E+03,2.333034E+03,1.439535E-01,2.061219E-01,1.728556E+03,2.034943E+03,8.973681E-02,1.797855E-01
19:30:00,1.025756E+03,3.037807E+03,5.325184E-02,2.683893E-01,2.828858E+03,2.338721E+03,1.468583E-01,2.066244E-01,1.728559E+03,1.527597E+03,8.973694E-02,1.349620E-01,2.772907E+03,2.329117E+03,1.439537E-01,2.057758E-01,1.728559E+03,2.028101E+03,8.973694E-02,1.791810E-01
19:31:00,1.025758E+03,3.035720E+03,5.325195E-02,2.682049E-01,2.828862E+03,2.335150E+03,1.468585E-01,2.063089E-01,1.728561E+03,1.525390E+03,8.973706E-02,1.347671E-01,2.772911E+03,2.325226E+03,1.439539E-01,2.054321E-01,1.728561E+03,2.021355E+03,8.973706E-02,1.785850E-01
19:32:00,1.025760E+03,3.033637E+03,5.325205E-02,2.680209E-01,2.828866E+03,2.331596E+03,1.468587E-01,2.059949E-01,1.728564E+03,1.523191E+03,8.973718E-02,1.345728E-01,2.772915E+03,2.321370E+03,1.439541E-01,2.050914E-01,1.728564E+03,2.014703E+03,8.973718E-02,1.779973E-01
19:33:00,1.025762E+03,3.031559E+03,5.325215E-02,2.678373E-01,2.828869E+03,2.328063E+03,1.468589E-01,2.056828E-01,1.728566E+03,1.520999E+03,8.973730E-02,1.343792E-01,2.772919E+03,2.317550E+03,1.439543E-01,2.047539E-01,1.728566E+03,2.008145E+03,8.973730E-02,1.774179E-01
19:34:00,1.025764E+03,3.029487E+03,5.325225E-02,2.676543E-01,2.828873E+03,2.324551E+03,1.468591E-01,2.053725E-01,1.728568E+03,1.518817E+03,8.973742E-02,1.341863E-01,2.772922E+03,2.313764E+03,1.439545E-01,2.044194E-01,1.728568E+03,2.001676E+03,8.973742E-02,1.768463E-01
19:35:00,1.025766E+03,3.027424E+03,5.325235E-02,2.674720E-01,2.828877E+03,2.321061E+03,1.468593E-01,2.050641E-01,1.728570E+03,1.516643E+03,8.973753E-02,1.339943E-01,2.772926E+03,2.310012E+03,1.439547E-01,2.040879E-01,1.728570E+03,1.995294E+03,8.973753E-02,1.762825E-01
19:36:00,1.025768E+03,3.025369E+03,5.325245E-02,2.672904E-01,2.828880E+03,2.317592E+03,1.468595E-01,2.047576E-01,1.728573E+03,1.514479E+03,8.973764E-02,1.338031E-01,2.772930E+03,2.306291E+03,1.439548E-01,2.037591E-01,1.728573E+03,1.988994E+03,8.973764E-02,1.757259E-01
19:37:00,1.025769E+03,3.023323E+03,5.325256E-02,2.671097E-01,2.828883E+03,2.314144E+03,1.468596E-01,2.044529E-01,1.728575E+03,1.512323E+03,8.973775E-02,1.336126E-01,2.772933E+03,2.302601E+03,1.439550E-01,2.034332E-01,1.728575E+03,1.982774E+03,8.973775E-02,1.751764E-01
19:38:00,1.025771E+03,3.021287E+03,5.325266E-02,2.669298E-01,2.828887E+03,2.310715E+03,1.468598E-01,2.041500E-01,1.728577E+03,1.510176E+03,8.973785E-02,1.334229E-01,2.772936E+03,2.298939E+03,1.439552E-01,2.031095E-01,1.728577E+03,1.976628E+03,8.973785E-02,1.746334E-01
19:39:00,1.025773E+03,3.019262E+03,5.325276E-02,2.667509E-01,2.828890E+03,2.307306E+03,1.468600E-01,2.038488E-01,1.728579E+03,1.508036E+03,8.973796E-02,1.332338E-01,2.772940E+03,2.295301E+03,1.439554E-01,2.027882E-01,1.728579E+03,1.970551E+03,8.973796E-02,1.740965E-01
19:40:00,1.025775E+03,3.017248E+03,5.325286E-02,2.665729E-01,2.828893E+03,2.303915E+03,1.468602E-01,2.035492E-01,1.728581E+03,1.505905E+03,8.973806E-02,1.330455E-01,2.772943E+03,2.291687E+03,1.439555E-01,2.024689E-01,1.728581E+03,1.964543E+03,8.973806E-02,1.735656E-01
19:41:00,1.025777E+03,3.015244E+03,5.325296E-02,2.663959E-01,2.828897E+03,2.300543E+03,1.468603E-01,2.032513E-01,1.728583E+03,1.503781E+03,8.973816E-02,1.328579E-01,2.772946E+03,2.288098E+03,1.439557E-01,2.021517E-01,1.728583E+03,1.958599E+03,8.973816E-02,1.730406E-01
19:42:00,1.025779E+03,3.013252E+03,5.325306E-02,2.662199E-01,2.828900E+03,2.297190E+03,1.468605E-01,2.029550E-01,1.728585E+03,1.501666E+03,8.973826E-02,1.326710E-01,2.772950E+03,2.284531E+03,1.439559E-01,2.018366E-01,1.728585E+03,1.952721E+03,8.973826E-02,1.725213E-01
19:43:00,1.025781E+03,3.011271E+03,5.325316E-02,2.660448E-01,2.828903E+03,2.293855E+03,1.468606E-01,2.026604E-01,1.728586E+03,1.499559E+03,8.973835E-02,1.324848E-01,2.772953E+03,2.280988E+03,1.439560E-01,2.015236E-01,1.728586E+03,1.946908E+03,8.973835E-02,1.720077E-01
19:44:00,1.025783E+03,3.009301E+03,5.325326E-02,2.658708E-01,2.828906E+03,2.290538E+03,1.468608E-01,2.023674E-01,1.728588E+03,1.497459E+03,8.973844E-02,1.322994E-01,2.772956E+03,2.277467E+03,1.439562E-01,2.012125E-01,1.728588E+03,1.941155E+03,8.973844E-02,1.714994E-01
19:45:00,1.025785E+03,3.007344E+03,5.325336E-02,2.656979E-01,2.828909E+03,2.287239E+03,1.468609E-01,2.020758E-01,1.728590E+03,1.495367E+03,8.973853E-02,1.321145E-01,2.772959E+03,2.273965E+03,1.439563E-01,2.009031E-01,1.728590E+03,1.935459E+03,8.973853E-02,1.709961E-01
19:46:00,1.025787E+03,3.005398E+03,5.325346E-02,2.655260E-01,2.828911E+03,2.283956E+03,1.468611E-01,2.017859E-01,1.728592E+03,1.493283E+03,8.973862E-02,1.319304E-01,2.772962E+03,2.270484E+03,1.439565E-01,2.005955E-01,1.728592E+03,1.929821E+03,8.973862E-02,1.704980E-01
19:47:00,1.025789E+03,3.003464E+03,5.325356E-02,2.653551E-01,2.828914E+03,2.280691E+03,1.468612E-01,2.014974E-01,1.728593E+03,1.491207E+03,8.973871E-02,1.317469E-01,2.772965E+03,2.267022E+03,1.439566E-01,2.002897E-01,1.728593E+03,1.924239E+03,8.973871E-02,1.700049E-01
19:48:00,1.025791E+03,3.001541E+03,5.325367E-02,2.651852E-01,2.828917E+03,2.277444E+03,1.468614E-01,2.012104E-01,1.728595E+03,1.489138E+03,8.973880E-02,1.315641E-01,2.772967E+03,2.263581E+03,1.439568E-01,1.999856E-01,1.728595E+03,1.918713E+03,8.973880E-02,1.695166E-01
19:49:00,1.025793E+03,2.999630E+03,5.325377E-02,2.650164E-01,2.828920E+03,2.274213E+03,1.468615E-01,2.009250E-01,1.728597E+03,1.487076E+03,8.973888E-02,1.313820E-01,2.772970E+03,2.260158E+03,1.439569E-01,1.996833E-01,1.728597E+03,1.913241E+03,8.973888E-02,1.690332E-01
19:50:00,1.025795E+03,2.997731E+03,5.325387E-02,2.648486E-01,2.828922E+03,2.270998E+03,1.468616E-01,2.006410E-01,1.728598E+03,1.485023E+03,8.973896E-02,1.312006E-01,2.772973E+03,2.256755E+03,1.439571E-01,1.993826E-01,1.728598E+03,1.907822E+03,8.973896E-02,1.685545E-01
19:51:00,1.025797E+03,2.995844E+03,5.325397E-02,2.646819E-01,2.828925E+03,2.267800E+03,1.468618E-01,2.003584E-01,1.728600E+03,1.482976E+03,8.973904E-02,1.310198E-01,2.772975E+03,2.253369E+03,1.439572E-01,1.990835E-01,1.728600E+03,1.902455E+03,8.973904E-02,1.680803E-01
19:52:00,1.025799E+03,2.993969E+03,5.325407E-02,2.645162E-01,2.828928E+03,2.264618E+03,1.468619E-01,2.000773E-01,1.728601E+03,1.480937E+03,8.973912E-02,1.308396E-01,2.772978E+03,2.250002E+03,1.439573E-01,1.987860E-01,1.728601E+03,1.897138E+03,8.973912E-02,1.676105E-01
19:53:00,1.025800E+03,2.992105E+03,5.325417E-02,2.643516E-01,2.828930E+03,2.261452E+03,1.468620E-01,1.997976E-01,1.728603E+03,1.478906E+03,8.973920E-02,1.306601E-01,2.772981E+03,2.246652E+03,1.439575E-01,1.984900E-01,1.728603E+03,1.891871E+03,8.973920E-02,1.671452E-01
19:54:00,1.025802E+03,2.990253E+03,5.325427E-02,2.641880E-01,2.828933E+03,2.258303E+03,1.468622E-01,1.995193E-01,1.728604E+03,1.476882E+03,8.973928E-02,1.304813E-01,2.772983E+03,2.243320E+03,1.439576E-01,1.981956E-01,1.728604E+03,1.886653E+03,8.973928E-02,1.666842E-01
19:55:00,1.025804E+03,2.988413E+03,5.325437E-02,2.640254E-01,2.828935E+03,2.255168E+03,1.468623E-01,1.992424E-01,1.728606E+03,1.474865E+03,8.973935E-02,1.303031E-01,2.772986E+03,2.240006E+03,1.439577E-01,1.979028E-01,1.728606E+03,1.881485E+03,8.973935E-02,1.662275E-01
19:56:00,1.025806E+03,2.986584E+03,5.325446E-02,2.638638E-01,2.828937E+03,2.252050E+03,1.468624E-01,1.989669E-01,1.728607E+03,1.472856E+03,8.973942E-02,1.301256E-01,2.772988E+03,2.236709E+03,1.439579E-01,1.976115E-01,1.728607E+03,1.876363E+03,8.973942E-02,1.657751E-01
19:57:00,1.025808E+03,2.984767E+03,5.325456E-02,2.637033E-01,2.828940E+03,2.248947E+03,1.468625E-01,1.986928E-01,1.728609E+03,1.470854E+03,8.973950E-02,1.299487E-01,2.772991E+03,2.233429E+03,1.439580E-01,1.973217E-01,1.728609E+03,1.871288E+03,8.973950E-02,1.653266E-01
19:58:00,1.025810E+03,2.982962E+03,5.325466E-02,2.635437E-01,2.828942E+03,2.245859E+03,1.468627E-01,1.984200E-01,1.728610E+03,1.468859E+03,8.973957E-02,1.297725E-01,2.772993E+03,2.230165E+03,1.439581E-01,1.970334E-01,1.728610E+03,1.866258E+03,8.973957E-02,1.648823E-01
19:59:00,1.025812E+03,2.981168E+03,5.325476E-02,2.633853E-01,2.828944E+03,2.242787E+03,1.468628E-01,1.981485E-01,1.728611E+03,1.466872E+03,8.973964E-02,1.295969E-01,2.772995E+03,2.226918E+03,1.439582E-01,1.967465E-01,1.728611E+03,1.861274E+03,8.973964E-02,1.644420E-01
20:00:00,1.025814E+03,2.979385E+03,5.325486E-02,2.632278E-01,2.828946E+03,2.239729E+03,1.468629E-01,1.978784E-01,1.728613E+03,1.464891E+03,8.973970E-02,1.294220E-01,2.772997E+03,2.223688E+03,1.439583E-01,1.964611E-01,1.728613E+03,1.856335E+03,8.973970E-02,1.640056E-01
20:01:00,1.025816E+03,2.977614E+03,5.325496E-02,2.630713E-01,2.828949E+03,2.236704E+03,1.468630E-01,1.976111E-01,1.728614E+03,1.462929E+03,8.973977E-02,1.292485E-01,2.773000E+03,2.220490E+03,1.439584E-01,1.961786E-01,1.728614E+03,1.851451E+03,8.973977E-02,1.635740E-01
20:02:00,1.025818E+03,2.975854E+03,5.325506E-02,2.629158E-01,2.828951E+03,2.233710E+03,1.468631E-01,1.973466E-01,1.728615E+03,1.460983E+03,8.973984E-02,1.290767E-01,2.773002E+03,2.217325E+03,1.439586E-01,1.958989E-01,1.728615E+03,1.846619E+03,8.973984E-02,1.631472E-01
20:03:00,1.025820E+03,2.974106E+03,5.325516E-02,2.627613E-01,2.828953E+03,2.230746E+03,1.468632E-01,1.970847E-01,1.728617E+03,1.459054E+03,8.973990E-02,1.289062E-01,2.773004E+03,2.214191E+03,1.439587E-01,1.956220E-01,1.728617E+03,1.841840E+03,8.973990E-02,1.627250E-01
20:04:00,1.025822E+03,2.972369E+03,5.325526E-02,2.626079E-01,2.828955E+03,2.227812E+03,1.468633E-01,1.968254E-01,1.728618E+03,1.457142E+03,8.973996E-02,1.287373E-01,2.773006E+03,2.211088E+03,1.439588E-01,1.953479E-01,1.728618E+03,1.837113E+03,8.973996E-02,1.623073E-01
20:05:00,1.025823E+03,2.970643E+03,5.325536E-02,2.624554E-01,2.828957E+03,2.224907E+03,1.468634E-01,1.965688E-01,1.728619E+03,1.455247E+03,8.974003E-02,1.285698E-01,2.773008E+03,2.208017E+03,1.439589E-01,1.950765E-01,1.728619E+03,1.832436E+03,8.974003E-02,1.618941E-01
20:06:00,1.025825E+03,2.968928E+03,5.325546E-02,2.623039E-01,2.828959E+03,2.222032E+03,1.468635E-01,1.963148E-01,1.728620E+03,1.453368E+03,8.974009E-02,1.284038E-01,2.773010E+03,2.204976E+03,1.439590E-01,1.948079E-01,1.728620E+03,1.827810E+03,8.974009E-02,1.614854E-01
20:07:00,1.025827E+03,2.967224E+03,5.325556E-02,2.621533E-01,2.828961E+03,2.219169E+03,1.468636E-01,1.960619E-01,1.728621E+03,1.451495E+03,8.974015E-02,1.282384E-01,2.773012E+03,2.201951E+03,1.439591E-01,1.945406E-01,1.728621E+03,1.823224E+03,8.974015E-02,1.610802E-01
20:08:00,1.025829E+03,2.965531E+03,5.325565E-02,2.620038E-01,2.828963E+03,2.216320E+03,1.468637E-01,1.958102E-01,1.728622E+03,1.449629E+03,8.974020E-02,1.280736E-01,2.773014E+03,2.198940E+03,1.439592E-01,1.942746E-01,1.728622E+03,1.818677E+03,8.974020E-02,1.606785E-01
20:09:00,1.025831E+03,2.963850E+03,5.325575E-02,2.618552E-01,2.828965E+03,2.213485E+03,1.468638E-01,1.955597E-01,1.728624E+03,1.447771E+03,8.974026E-02,1.279093E-01,2.773016E+03,2.195944E+03,1.439593E-01,1.940100E-01,1.728624E+03,1.814168E+03,8.974026E-02,1.602802E-01
20:10:00,1.025833E+03,2.962179E+03,5.325585E-02,2.617076E-01,2.828967E+03,2.210665E+03,1.468639E-01,1.953105E-01,1.728625E+03,1.445919E+03,8.974032E-02,1.277458E-01,2.773018E+03,2.192965E+03,1.439594E-01,1.937467E-01,1.728625E+03,1.809699E+03,8.974032E-02,1.598853E-01
20:11:00,1.025835E+03,2.960519E+03,5.325595E-02,2.615610E-01,2.828968E+03,2.207858E+03,1.468640E-01,1.950626E-01,1.728626E+03,1.444075E+03,8.974038E-02,1.275829E-01,2.773020E+03,2.190000E+03,1.439595E-01,1.934848E-01,1.728626E+03,1.805269E+03,8.974038E-02,1.594939E-01
20:12:00,1.025837E+03,2.958870E+03,5.325605E-02,2.614153E-01,2.828970E+03,2.205066E+03,1.468641E-01,1.948159E-01,1.728627E+03,1.442239E+03,8.974043E-02,1.274206E-01,2.773022E+03,2.187052E+03,1.439596E-01,1.932243E-01,1.728627E+03,1.800877E+03,8.974043E-02,1.591059E-01
20:13:00,1.025839E+03,2.957232E+03,5.325615E-02,2.612706E-01,2.828972E+03,2.202288E+03,1.468642E-01,1.945705E-01,1.728628E+03,1.440409E+03,8.974048E-02,1.272590E-01,2.773024E+03,2.184118E+03,1.439597E-01,1.929651E-01,1.728628E+03,1.796522E+03,8.974048E-02,1.587211E-01
20:14:00,1.025841E+03,2.955605E+03,5.325624E-02,2.611268E-01,2.828974E+03,2.199524E+03,1.468643E-01,1.943263E-01,1.728629E+03,1.438587E+03,8.974054E-02,1.270980E-01,2.773026E+03,2.181200E+03,1.439598E-01,1.927073E-01,1.728629E+03,1.792204E+03,8.974054E-02,1.583397E-01
20:15:00,1.025842E+03,2.953988E+03,5.325634E-02,2.609840E-01,2.828976E+03,2.196774E+03,1.468644E-01,1.940833E-01,1.728630E+03,1.436772E+03,8.974059E-02,1.269376E-01,2.773027E+03,2.178297E+03,1.439599E-01,1.924508E-01,1.728630E+03,1.787923E+03,8.974059E-02,1.579614E-01
20:16:00,1.025844E+03,2.952382E+03,5.325644E-02,2.608421E-01,2.828977E+03,2.194038E+03,1.468645E-01,1.938415E-01,1.728631E+03,1.434964E+03,8.974064E-02,1.267779E-01,2.773029E+03,2.175409E+03,1.439600E-01,1.921957E-01,1.728631E+03,1.783678E+03,8.974064E-02,1.575863E-01
20:17:00,1.025846E+03,2.950787E+03,5.325654E-02,2.607011E-01,2.828979E+03,2.191315E+03,1.468646E-01,1.936009E-01,1.728632E+03,1.433163E+03,8.974069E-02,1.266188E-01,2.773031E+03,2.172536E+03,1.439600E-01,1.919418E-01,1.728632E+03,1.779468E+03,8.974069E-02,1.572144E-01
20:18:00,1.025848E+03,2.949202E+03,5.325663E-02,2.605611E-01,2.828981E+03,2.188605E+03,1.468646E-01,1.933616E-01,1.728633E+03,1.431369E+03,8.974074E-02,1.264603E-01,2.773032E+03,2.169677E+03,1.439601E-01,1.916893E-01,1.728633E+03,1.775293E+03,8.974074E-02,1.568456E-01
20:19:00,1.025850E+03,2.947628E+03,5.325673E-02,2.604220E-01,2.828982E+03,2.185909E+03,1.468647E-01,1.931234E-01,1.728634E+03,1.429583E+03,8.974079E-02,1.263024E-01,2.773034E+03,2.166833E+03,1.439602E-01,1.914380E-01,1.728634E+03,1.771154E+03,8.974079E-02,1.564799E-01
20:20:00,1.025852E+03,2.946064E+03,5.325683E-02,2.602838E-01,2.828984E+03,2.183227E+03,1.468648E-01,1.928864E-01,1.728635E+03,1.427803E+03,8.974084E-02,1.261452E-01,2.773036E+03,2.164004E+03,1.439603E-01,1.911881E-01,1.728635E+03,1.767048E+03,8.974084E-02,1.561172E-01
