,(m) TempProfile_K_2.5,(m) TempProfile_K_13.5,(m) TempProfile_K_17.5,(m) TempProfile_K_21.5,(m) TempProfile_K_25.5,(m) TempProfile_K_31.5
2002-06-16 02:10:00,21.339606972638194,20.882627360450726,20.673865289889704,20.581610754482654,20.52003014923457,20.44582511764247
2002-06-16 02:20:00,21.278855928008966,20.829842636648777,20.62441714267618,20.533492251657208,20.472593265114256,20.39902057984625
2002-06-16 02:30:00,21.21813970443361,20.777516653542932,20.57648770368644,20.487664245436576,20.42812122540795,20.356159599765988
2002-06-16 02:40:00,21.168016588416094,20.733768497047834,20.535992655310054,20.448750040954337,20.390241571501065,20.31952881963616
2002-06-16 02:50:00,21.124248980249718,20.69585002518727,20.501052459433254,20.415245928472018,20.357663949230982,20.28805445088807
2002-06-16 03:00:00,21.08664721419882,20.664852360883515,20.473918040374656,20.390143291250183,20.333967565735122,20.266167018620195
2002-06-16 03:10:00,21.077629600545492,20.666667295380364,20.47996239398708,20.398059291238212,20.343337963371937,20.277589565301696
2002-06-16 03:20:00,21.10414709284754,20.701702658723548,20.517425860266485,20.436436043382287,20.382580723098954,20.31821773749016
2002-06-16 03:30:00,21.166102127204,20.775083833596568,20.593839831889454,20.51392468029212,20.4611925220982,20.39872824008188
2002-06-16 03:40:00,21.279124896148346,20.905649929619415,20.728718553179192,20.650166436526206,20.598967337395834,20.5392142737212
2002-06-16 03:50:00,21.468860129103973,21.123320314640523,20.952965998564082,20.876298959661085,20.82736559442219,20.77179926741286
2002-06-16 04:00:00,21.768475697492136,21.465801225503185,21.296524119326932,21.215355750574304,21.16423098770315,21.107009647915334
2002-06-16 04:10:00,22.501266979846378,22.11872781033719,21.694691073062245,21.501105974138,21.38448922455592,21.252258839576598
2002-06-16 04:20:00,22.939021482610315,22.336627748442652,21.73338698215173,21.449241648165412,21.26172702505977,21.03204981662151
2002-06-16 04:30:00,22.471326965958042,21.643353349707468,21.144905311666207,20.92058218089801,20.767109402143205,20.57609615509392
