cur_datetime,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1],PresProf_cur[1],TempProf_cur[0],PresProf_cur[0],
2004-06-28 07:55:00,76.326,294.666,100149.111,297.538,297.687,100292.281,100303.800,
2004-06-28 08:00:00,78.028,294.737,100149.167,297.889,298.098,100292.179,100303.684,
2004-06-28 08:05:00,78.560,294.961,100147.694,297.840,297.998,100291.839,100303.346,
2004-06-28 08:10:00,81.087,295.185,100146.222,298.225,298.437,100291.394,100302.886,
2004-06-28 08:15:00,81.528,295.410,100144.750,298.127,298.284,100291.025,100302.522,
2004-06-28 08:20:00,84.403,295.634,100143.278,298.531,298.748,100290.574,100302.053,
2004-06-28 08:25:00,84.898,295.858,100141.806,298.406,298.561,100290.219,100301.705,
2004-06-28 08:30:00,89.176,296.082,100140.333,298.822,299.041,100289.765,100301.233,
2004-06-28 08:35:00,90.848,296.307,100138.861,298.628,298.771,100289.419,100300.896,
2004-06-28 08:40:00,95.227,296.531,100137.389,299.027,299.231,100288.963,100300.424,
2004-06-28 08:45:00,96.676,296.755,100135.917,298.823,298.949,100288.619,100300.089,
2004-06-28 08:50:00,100.817,296.980,100134.444,299.209,299.393,100288.168,100299.622,
2004-06-28 08:55:00,98.109,297.204,100132.972,299.014,299.123,100287.827,100299.290,
2004-06-28 09:00:00,101.715,297.428,100131.500,299.372,299.536,100287.402,100298.850,
2004-06-28 09:05:00,102.070,297.596,100129.264,299.188,299.283,100287.101,100298.558,
2004-06-28 09:10:00,104.557,297.764,100127.028,299.507,299.653,100286.738,100298.182,
2004-06-28 09:15:00,104.922,297.932,100124.792,299.357,299.443,100286.450,100297.900,
2004-06-28 09:20:00,107.513,298.099,100122.556,299.675,299.807,100286.067,100297.505,
2004-06-28 09:25:00,108.029,298.267,100120.319,299.551,299.626,100285.762,100297.205,
2004-06-28 09:30:00,110.543,298.435,100118.083,299.856,299.973,100285.376,100296.807,
2004-06-28 09:35:00,111.102,298.603,100115.847,299.752,299.816,100285.067,100296.502,
2004-06-28 09:40:00,113.387,298.770,100113.611,300.028,300.129,100284.691,100296.115,
2004-06-28 09:45:00,113.959,298.938,100111.375,299.944,299.998,100284.382,100295.810,
2004-06-28 09:50:00,116.033,299.106,100109.139,300.194,300.279,100284.015,100295.433,
2004-06-28 09:55:00,116.833,299.274,100106.903,300.127,300.170,100283.709,100295.130,
2004-06-28 10:00:00,118.713,299.442,100104.667,300.350,300.421,100283.351,100294.763,
2004-06-28 10:05:00,119.299,299.519,100101.083,300.262,300.298,100283.243,100294.660,
2004-06-28 10:10:00,121.105,299.596,100097.500,300.434,300.495,100283.110,100294.519,
2004-06-28 10:15:00,121.770,299.673,100093.917,300.376,300.408,100283.026,100294.438,
2004-06-28 10:20:00,123.480,299.750,100090.333,300.534,300.589,100282.896,100294.302,
2004-06-28 10:25:00,124.293,299.827,100086.750,300.498,300.528,100282.798,100294.205,
2004-06-28 10:30:00,125.944,299.904,100083.167,300.645,300.693,100282.667,100294.069,
2004-06-28 10:35:00,126.853,299.981,100079.583,300.630,300.656,100282.564,100293.966,
2004-06-28 10:40:00,128.423,300.058,100076.000,300.763,300.806,100282.435,100293.832,
2004-06-28 10:45:00,129.369,300.135,100072.417,300.761,300.784,100282.330,100293.727,
2004-06-28 10:50:00,130.902,300.212,100068.833,300.889,300.926,100282.202,100293.595,
2004-06-28 10:55:00,131.341,300.289,100065.250,300.899,300.919,100282.096,100293.488,
2004-06-28 11:00:00,132.742,300.365,100061.667,301.011,301.043,100281.976,100293.364,
2004-06-28 11:05:00,134.023,300.430,100059.222,301.020,301.038,100281.923,100293.311,
2004-06-28 11:10:00,135.931,300.494,100056.778,301.135,301.164,100281.845,100293.228,
2004-06-28 11:15:00,137.491,300.558,100054.333,301.167,301.184,100281.779,100293.161,
2004-06-28 11:20:00,139.435,300.622,100051.889,301.278,301.303,100281.700,100293.078,
2004-06-28 11:25:00,141.075,300.686,100049.444,301.318,301.334,100281.635,100293.012,
2004-06-28 11:30:00,143.000,300.750,100047.000,301.422,301.444,100281.564,100292.936,
2004-06-28 11:35:00,144.629,300.814,100044.556,301.463,301.477,100281.508,100292.879,
2004-06-28 11:40:00,146.424,300.878,100042.111,301.548,301.568,100281.452,100292.819,
2004-06-28 11:45:00,147.963,300.942,100039.667,301.585,301.599,100281.411,100292.778,
2004-06-28 11:50:00,149.527,301.006,100037.222,301.646,301.665,100281.380,100292.744,
2004-06-28 11:55:00,150.140,301.071,100034.778,301.673,301.687,100281.352,100292.715,
2004-06-28 12:00:00,151.997,301.135,100032.333,301.749,301.767,100281.293,100292.653,
2004-06-28 12:05:00,153.861,301.212,100030.169,301.836,301.849,100281.141,100292.498,
2004-06-28 12:10:00,156.860,301.288,100028.006,302.013,302.027,100280.878,100292.228,
2004-06-28 12:15:00,159.855,301.365,100025.842,302.180,302.189,100280.602,100291.946,
2004-06-28 12:20:00,162.767,301.442,100023.678,302.360,302.369,100280.338,100291.675,
2004-06-28 12:25:00,165.327,301.519,100021.514,302.510,302.517,100280.103,100291.435,
2004-06-28 12:30:00,168.032,301.596,100019.350,302.672,302.679,100279.856,100291.181,
2004-06-28 12:35:00,170.817,301.673,100017.186,302.833,302.839,100279.597,100290.916,
2004-06-28 12:40:00,173.666,301.750,100015.022,303.008,303.013,100279.334,100290.647,
2004-06-28 12:45:00,176.272,301.826,100012.858,303.160,303.165,100279.090,100290.397,
2004-06-28 12:50:00,178.752,301.903,100010.694,303.309,303.313,100278.860,100290.161,
2004-06-28 12:55:00,179.571,301.980,100008.531,303.438,303.442,100278.649,100289.946,
2004-06-28 13:00:00,181.676,302.057,100006.367,303.559,303.562,100278.455,100289.748,
2004-06-28 13:05:00,183.558,302.068,100004.358,303.638,303.642,100278.393,100289.683,
2004-06-28 13:10:00,184.432,302.079,100002.350,303.657,303.663,100278.450,100289.738,
2004-06-28 13:15:00,185.705,302.090,100000.342,303.690,303.697,100278.476,100289.763,
2004-06-28 13:20:00,187.213,302.101,99998.333,303.734,303.742,100278.480,100289.766,
2004-06-28 13:25:00,189.166,302.112,99996.325,303.811,303.820,100278.446,100289.729,
2004-06-28 13:30:00,191.173,302.124,99994.317,303.889,303.899,100278.405,100289.685,
2004-06-28 13:35:00,193.305,302.135,99992.308,303.981,303.991,100278.357,100289.634,
2004-06-28 13:40:00,195.346,302.146,99990.300,304.062,304.073,100278.318,100289.592,
2004-06-28 13:45:00,197.413,302.157,99988.292,304.147,304.159,100278.280,100289.551,
2004-06-28 13:50:00,199.365,302.168,99986.283,304.218,304.231,100278.252,100289.520,
2004-06-28 13:55:00,200.579,302.179,99984.275,304.290,304.305,100278.229,100289.494,
2004-06-28 14:00:00,202.336,302.190,99982.267,304.345,304.361,100278.221,100289.484,
2004-06-28 14:05:00,203.692,302.189,99980.425,304.405,304.422,100278.188,100289.449,
2004-06-28 14:10:00,205.616,302.187,99978.583,304.489,304.506,100278.093,100289.351,
2004-06-28 14:15:00,207.821,302.186,99976.742,304.594,304.611,100277.969,100289.223,
2004-06-28 14:20:00,210.067,302.184,99974.900,304.706,304.724,100277.840,100289.090,
2004-06-28 14:25:00,212.247,302.183,99973.058,304.812,304.829,100277.715,100288.961,
2004-06-28 14:30:00,214.428,302.181,99971.217,304.916,304.934,100277.590,100288.832,
2004-06-28 14:35:00,216.596,302.180,99969.375,305.017,305.035,100277.466,100288.704,
2004-06-28 14:40:00,218.759,302.178,99967.533,305.116,305.135,100277.342,100288.576,
2004-06-28 14:45:00,220.913,302.177,99965.692,305.212,305.231,100277.218,100288.449,
2004-06-28 14:50:00,223.094,302.175,99963.850,305.310,305.329,100277.093,100288.320,
2004-06-28 14:55:00,229.399,302.174,99962.008,305.402,305.422,100276.969,100288.193,
2004-06-28 15:00:00,231.400,302.172,99960.167,305.513,305.532,100276.825,100288.044,
2004-06-28 15:05:00,232.684,302.149,99959.194,305.610,305.630,100276.703,100287.919,
2004-06-28 15:10:00,234.161,302.126,99958.222,305.718,305.738,100276.563,100287.775,
2004-06-28 15:15:00,235.579,302.103,99957.250,305.818,305.837,100276.421,100287.630,
2004-06-28 15:20:00,236.929,302.080,99956.278,305.917,305.936,100276.282,100287.487,
2004-06-28 15:25:00,238.175,302.057,99955.306,306.006,306.024,100276.149,100287.350,
2004-06-28 15:30:00,239.344,302.034,99954.333,306.089,306.107,100276.019,100287.217,
2004-06-28 15:35:00,240.455,302.011,99953.361,306.167,306.185,100275.893,100287.088,
2004-06-28 15:40:00,241.495,301.988,99952.389,306.238,306.257,100275.769,100286.962,
2004-06-28 15:45:00,242.509,301.965,99951.417,306.308,306.326,100275.647,100286.837,
2004-06-28 15:50:00,243.470,301.942,99950.444,306.374,306.392,100275.527,100286.715,
2004-06-28 15:55:00,258.147,301.919,99949.472,306.437,306.455,100275.407,100286.593,
2004-06-28 16:00:00,259.670,301.896,99948.500,306.534,306.550,100275.231,100286.413,
2004-06-28 16:05:00,259.438,301.802,99950.194,306.577,306.594,100275.207,100286.387,
2004-06-28 16:10:00,258.397,301.707,99951.889,306.570,306.588,100275.274,100286.455,
2004-06-28 16:15:00,257.173,301.613,99953.583,306.540,306.560,100275.357,100286.539,
2004-06-28 16:20:00,255.939,301.519,99955.278,306.504,306.525,100275.437,100286.620,
2004-06-28 16:25:00,254.721,301.425,99956.972,306.465,306.487,100275.511,100286.696,
2004-06-28 16:30:00,253.501,301.330,99958.667,306.426,306.448,100275.585,100286.771,
2004-06-28 16:35:00,252.252,301.236,99960.361,306.383,306.406,100275.659,100286.847,
2004-06-28 16:40:00,250.961,301.142,99962.056,306.335,306.359,100275.736,100286.925,
2004-06-28 16:45:00,249.664,301.047,99963.750,306.288,306.312,100275.813,100287.004,
2004-06-28 16:50:00,248.324,300.953,99965.444,306.235,306.261,100275.892,100287.085,
2004-06-28 16:55:00,264.333,300.859,99967.139,306.179,306.206,100275.973,100287.168,
2004-06-28 17:00:00,263.681,300.765,99968.833,306.163,306.189,100275.983,100287.179,
2004-06-28 17:05:00,260.714,300.596,99973.396,306.088,306.115,100276.170,100287.368,
2004-06-28 17:10:00,207.521,300.427,99977.958,306.042,306.068,100276.044,100287.244,
2004-06-28 17:15:00,182.654,300.258,99982.521,304.233,304.280,100278.372,100289.639,
2004-06-28 17:20:00,172.191,300.089,99987.083,303.098,303.137,100279.330,100290.639,
2004-06-28 17:25:00,168.064,299.920,99991.646,302.720,302.761,100279.817,100291.140,
2004-06-28 17:30:00,162.247,299.751,99996.208,302.186,302.231,100280.403,100291.746,
2004-06-28 17:35:00,157.574,299.582,100000.771,301.729,301.777,100280.900,100292.260,
2004-06-28 17:40:00,154.981,299.414,100005.333,301.527,301.585,100281.262,100292.630,
2004-06-28 17:45:00,151.893,299.245,100009.896,301.244,301.299,100281.647,100293.025,
2004-06-28 17:50:00,149.056,299.076,100014.458,301.003,301.063,100282.020,100293.408,
2004-06-28 17:55:00,159.168,298.907,100019.021,300.766,300.825,100282.379,100293.776,
2004-06-28 18:00:00,157.071,298.738,100023.583,300.592,300.656,100282.694,100294.097,
2004-06-28 18:05:00,154.365,298.615,100027.688,300.362,300.421,100282.953,100294.365,
2004-06-28 18:10:00,151.754,298.492,100031.792,300.153,300.213,100283.202,100294.622,
2004-06-28 18:15:00,149.138,298.369,100035.896,299.929,299.985,100283.447,100294.876,
2004-06-28 18:20:00,147.170,298.245,100040.000,299.782,299.837,100283.648,100295.082,
2004-06-28 18:25:00,145.772,298.122,100044.104,299.686,299.741,100283.801,100295.239,
2004-06-28 18:30:00,144.743,297.999,100048.208,299.639,299.696,100283.927,100295.366,
2004-06-28 18:35:00,143.550,297.876,100052.312,299.565,299.621,100284.058,100295.500,
2004-06-28 18:40:00,142.251,297.753,100056.417,299.486,299.542,100284.201,100295.647,
2004-06-28 18:45:00,142.109,297.630,100060.521,299.550,299.614,100284.280,100295.723,
2004-06-28 18:50:00,141.288,297.507,100064.625,299.504,299.563,100284.378,100295.823,
2004-06-28 18:55:00,143.417,297.383,100068.729,299.497,299.561,100284.470,100295.915,
2004-06-28 19:00:00,142.411,297.260,100072.833,299.430,299.490,100284.564,100296.012,
2004-06-28 19:05:00,141.840,297.153,100078.653,299.421,299.484,100284.570,100296.018,
2004-06-28 19:10:00,141.573,297.045,100084.472,299.418,299.477,100284.507,100295.955,
2004-06-28 19:15:00,142.000,296.937,100090.292,299.482,299.541,100284.344,100295.790,
2004-06-28 19:20:00,143.020,296.830,100096.111,299.579,299.633,100284.053,100295.495,
2004-06-28 19:25:00,145.130,296.722,100101.931,299.762,299.811,100283.557,100294.992,
2004-06-28 19:30:00,148.875,296.615,100107.750,300.057,300.098,100282.733,100294.157,
2004-06-28 19:35:00,155.238,296.507,100113.569,300.538,300.566,100281.382,100292.788,
2004-06-28 19:40:00,163.913,296.399,100119.389,301.171,301.181,100279.569,100290.951,
2004-06-28 19:45:00,175.397,296.292,100125.208,301.853,301.845,100277.259,100288.615,
2004-06-28 19:50:00,184.276,296.184,100131.028,302.155,302.143,100275.542,100286.886,
2004-06-28 19:55:00,188.457,296.076,100136.847,302.205,302.199,100274.021,100285.364,
2004-06-28 20:00:00,192.734,295.969,100142.667,302.334,302.321,100272.661,100283.999,
2004-06-28 20:05:00,196.610,295.896,100145.694,302.456,302.438,100271.660,100282.993,
2004-06-28 20:10:00,199.054,295.824,100148.722,302.581,302.559,100271.512,100282.840,
2004-06-28 20:15:00,199.735,295.752,100151.750,302.668,302.646,100271.572,100282.897,
2004-06-28 20:20:00,199.559,295.680,100154.778,302.734,302.711,100271.651,100282.974,
2004-06-28 20:25:00,199.329,295.608,100157.806,302.774,302.752,100271.669,100282.990,
2004-06-28 20:30:00,199.458,295.536,100160.833,302.808,302.785,100271.614,100282.934,
2004-06-28 20:35:00,199.606,295.463,100163.861,302.829,302.806,100271.538,100282.857,
2004-06-28 20:40:00,199.730,295.391,100166.889,302.846,302.822,100271.456,100282.775,
2004-06-28 20:45:00,199.747,295.319,100169.917,302.856,302.831,100271.383,100282.701,
2004-06-28 20:50:00,199.754,295.247,100172.944,302.863,302.838,100271.307,100282.625,
2004-06-28 20:55:00,188.132,295.175,100175.972,302.866,302.841,100271.232,100282.550,
2004-06-28 21:00:00,187.552,295.102,100179.000,302.861,302.836,100271.215,100282.533,
2004-06-28 21:05:00,187.035,294.980,100179.333,302.849,302.825,100271.291,100282.609,
2004-06-28 21:10:00,186.428,294.857,100179.667,302.831,302.807,100271.396,100282.715,
2004-06-28 21:15:00,185.732,294.734,100180.000,302.812,302.788,100271.519,100282.839,
2004-06-28 21:20:00,184.965,294.611,100180.333,302.788,302.765,100271.641,100282.962,
2004-06-28 21:25:00,184.266,294.488,100180.667,302.765,302.742,100271.754,100283.076,
2004-06-28 21:30:00,183.571,294.365,100181.000,302.739,302.716,100271.859,100283.181,
2004-06-28 21:35:00,182.917,294.242,100181.333,302.714,302.691,100271.958,100283.282,
2004-06-28 21:40:00,182.272,294.119,100181.667,302.688,302.666,100272.053,100283.378,
2004-06-28 21:45:00,181.668,293.996,100182.000,302.665,302.643,100272.145,100283.470,
2004-06-28 21:50:00,181.036,293.873,100182.333,302.639,302.617,100272.234,100283.561,
2004-06-28 21:55:00,163.971,293.750,100182.667,302.617,302.595,100272.320,100283.647,
2004-06-28 22:00:00,162.537,293.627,100183.000,302.580,302.559,100272.498,100283.827,
2004-06-28 22:05:00,160.908,293.575,100181.583,302.538,302.518,100272.979,100284.309,
2004-06-28 22:10:00,158.768,293.523,100180.167,302.484,302.466,100273.589,100284.921,
2004-06-28 22:15:00,156.154,293.471,100178.750,302.418,302.403,100274.261,100285.596,
2004-06-28 22:20:00,153.342,293.418,100177.333,302.339,302.327,100274.926,100286.264,
2004-06-28 22:25:00,150.618,293.366,100175.917,302.252,302.242,100275.561,100286.902,
2004-06-28 22:30:00,147.945,293.314,100174.500,302.156,302.149,100276.172,100287.517,
2004-06-28 22:35:00,145.315,293.262,100173.083,302.055,302.052,100276.769,100288.117,
2004-06-28 22:40:00,142.691,293.210,100171.667,301.950,301.949,100277.356,100288.708,
2004-06-28 22:45:00,140.094,293.158,100170.250,301.843,301.844,100277.935,100289.291,
2004-06-28 22:50:00,137.532,293.105,100168.833,301.733,301.737,100278.503,100289.864,
2004-06-28 22:55:00,120.904,293.053,100167.417,301.622,301.629,100279.062,100290.427,
2004-06-28 23:00:00,117.794,293.001,100166.000,301.503,301.513,100279.670,100291.040,
2004-06-28 23:05:00,116.186,293.027,100162.056,301.407,301.418,100279.599,100290.972,
2004-06-28 23:10:00,116.126,293.053,100158.111,301.333,301.344,100279.214,100290.590,
2004-06-28 23:15:00,117.219,293.079,100154.167,301.301,301.308,100278.675,100290.052,
2004-06-28 23:20:00,118.685,293.105,100150.222,301.285,301.290,100278.089,100289.466,
2004-06-28 23:25:00,120.250,293.131,100146.278,301.288,301.290,100277.503,100288.880,
2004-06-28 23:30:00,121.734,293.156,100142.333,301.299,301.298,100276.938,100288.315,
2004-06-28 23:35:00,123.210,293.182,100138.389,301.318,301.316,100276.391,100287.767,
2004-06-28 23:40:00,124.670,293.208,100134.444,301.343,301.338,100275.854,100287.229,
2004-06-28 23:45:00,126.022,293.234,100130.500,301.370,301.363,100275.379,100286.753,
2004-06-28 23:50:00,124.272,293.260,100126.556,301.361,301.356,100277.121,100288.495,
2004-06-28 23:55:00,108.124,293.286,100122.611,301.258,301.261,100279.978,100291.357,
2004-06-29 00:00:00,96.851,293.312,100118.667,301.054,301.071,100282.703,100294.090,
2004-06-29 00:05:00,90.210,293.314,100115.333,300.805,300.833,100283.109,100294.505,
2004-06-29 00:10:00,89.280,293.317,100112.000,300.594,300.617,100282.557,100293.961,
2004-06-29 00:15:00,91.374,293.320,100108.667,300.525,300.542,100281.589,100292.995,
2004-06-29 00:20:00,94.325,293.322,100105.333,300.560,300.570,100280.627,100292.032,
2004-06-29 00:25:00,97.487,293.325,100102.000,300.618,300.624,100279.474,100290.877,
2004-06-29 00:30:00,100.598,293.328,100098.667,300.654,300.660,100278.301,100289.703,
2004-06-29 00:35:00,103.705,293.330,100095.333,300.710,300.712,100277.424,100288.824,
2004-06-29 00:40:00,106.507,293.333,100092.000,300.766,300.764,100276.690,100288.087,
2004-06-29 00:45:00,108.908,293.336,100088.667,300.827,300.822,100276.082,100287.477,
2004-06-29 00:50:00,110.153,293.338,100085.333,300.872,300.867,100275.967,100287.360,
2004-06-29 00:55:00,108.314,293.341,100082.000,300.899,300.894,100276.250,100287.642,
2004-06-29 01:00:00,106.959,293.344,100078.667,300.902,300.898,100276.682,100288.074,
2004-06-29 01:05:00,105.334,293.293,100077.361,300.892,300.889,100277.153,100288.546,
2004-06-29 01:10:00,103.681,293.242,100076.056,300.861,300.860,100277.589,100288.983,
2004-06-29 01:15:00,102.181,293.191,100074.750,300.825,300.826,100277.996,100289.391,
2004-06-29 01:20:00,100.636,293.140,100073.444,300.780,300.782,100278.396,100289.793,
2004-06-29 01:25:00,99.096,293.090,100072.139,300.732,300.735,100278.795,100290.193,
2004-06-29 01:30:00,97.509,293.039,100070.833,300.679,300.684,100279.195,100290.596,
2004-06-29 01:35:00,95.946,292.988,100069.528,300.628,300.634,100279.594,100290.997,
2004-06-29 01:40:00,94.335,292.937,100068.222,300.572,300.579,100279.993,100291.398,
2004-06-29 01:45:00,92.703,292.886,100066.917,300.513,300.521,100280.391,100291.798,
2004-06-29 01:50:00,91.047,292.836,100065.611,300.451,300.461,100280.787,100292.196,
2004-06-29 01:55:00,88.467,292.785,100064.306,300.387,300.399,100281.183,100292.594,
2004-06-29 02:00:00,86.739,292.734,100063.000,300.319,300.332,100281.565,100292.980,
2004-06-29 02:05:00,85.297,292.712,100063.014,300.252,300.267,100281.786,100293.202,
2004-06-29 02:10:00,84.224,292.690,100063.028,300.191,300.206,100281.926,100293.345,
2004-06-29 02:15:00,83.450,292.669,100063.042,300.137,300.152,100282.023,100293.444,
2004-06-29 02:20:00,82.819,292.647,100063.056,300.090,300.105,100282.107,100293.530,
2004-06-29 02:25:00,82.201,292.625,100063.069,300.047,300.062,100282.192,100293.617,
2004-06-29 02:30:00,81.567,292.603,100063.083,300.007,300.022,100282.283,100293.709,
2004-06-29 02:35:00,80.921,292.581,100063.097,299.968,299.983,100282.377,100293.805,
2004-06-29 02:40:00,80.277,292.559,100063.111,299.930,299.945,100282.472,100293.901,
2004-06-29 02:45:00,79.645,292.538,100063.125,299.893,299.908,100282.565,100293.996,
2004-06-29 02:50:00,79.040,292.516,100063.139,299.858,299.873,100282.657,100294.089,
2004-06-29 02:55:00,78.063,292.494,100063.153,299.821,299.836,100282.748,100294.181,
2004-06-29 03:00:00,77.439,292.472,100063.167,299.784,299.799,100282.841,100294.275,
2004-06-29 03:05:00,77.046,292.456,100063.153,299.751,299.767,100282.800,100294.236,
2004-06-29 03:10:00,77.007,292.440,100063.139,299.731,299.746,100282.682,100294.119,
2004-06-29 03:15:00,77.283,292.424,100063.125,299.722,299.736,100282.530,100293.967,
2004-06-29 03:20:00,77.726,292.408,100063.111,299.722,299.735,100282.371,100293.808,
2004-06-29 03:25:00,78.179,292.392,100063.097,299.726,299.737,100282.227,100293.664,
2004-06-29 03:30:00,78.556,292.376,100063.083,299.730,299.741,100282.107,100293.544,
2004-06-29 03:35:00,78.822,292.361,100063.069,299.732,299.743,100282.014,100293.451,
2004-06-29 03:40:00,78.973,292.345,100063.056,299.731,299.741,100281.946,100293.383,
2004-06-29 03:45:00,78.952,292.329,100063.042,299.725,299.736,100281.944,100293.381,
2004-06-29 03:50:00,76.620,292.313,100063.028,299.687,299.700,100283.533,100294.972,
2004-06-29 03:55:00,75.319,292.297,100063.014,299.568,299.590,100285.630,100297.073,
2004-06-29 04:00:00,67.332,292.281,100063.000,299.362,299.394,100287.485,100298.936,
2004-06-29 04:05:00,63.119,292.285,100064.306,299.086,299.136,100287.374,100298.836,
2004-06-29 04:10:00,59.442,292.288,100065.611,298.532,298.579,100286.390,100297.873,
2004-06-29 04:15:00,61.456,292.292,100066.917,298.389,298.427,100285.066,100296.554,
2004-06-29 04:20:00,68.543,292.296,100068.222,298.905,298.953,100284.160,100295.628,
2004-06-29 04:25:00,73.885,292.299,100069.528,299.157,299.188,100283.393,100294.852,
2004-06-29 04:30:00,76.904,292.303,100070.833,299.236,299.257,100282.781,100294.236,
2004-06-29 04:35:00,78.691,292.307,100072.139,299.282,299.300,100282.295,100293.749,
2004-06-29 04:40:00,79.451,292.310,100073.444,299.310,299.327,100282.275,100293.728,
2004-06-29 04:45:00,79.219,292.314,100074.750,299.322,299.337,100282.553,100294.006,
2004-06-29 04:50:00,78.140,292.318,100076.056,299.313,299.330,100282.900,100294.353,
2004-06-29 04:55:00,87.392,292.321,100077.361,299.290,299.309,100283.220,100294.673,
2004-06-29 05:00:00,86.804,292.325,100078.667,299.266,299.286,100283.424,100294.879,
2004-06-29 05:05:00,86.041,292.384,100078.722,299.236,299.256,100283.835,100295.291,
2004-06-29 05:10:00,84.714,292.443,100078.778,299.197,299.220,100284.339,100295.797,
2004-06-29 05:15:00,83.004,292.501,100078.833,299.156,299.181,100284.883,100296.342,
2004-06-29 05:20:00,81.153,292.560,100078.889,299.101,299.130,100285.408,100296.869,
2004-06-29 05:25:00,79.403,292.619,100078.944,299.034,299.067,100285.893,100297.356,
2004-06-29 05:30:00,77.761,292.677,100079.000,298.952,298.991,100286.337,100297.804,
2004-06-29 05:35:00,76.210,292.736,100079.056,298.865,298.909,100286.751,100298.221,
2004-06-29 05:40:00,66.896,292.795,100079.111,298.289,298.335,100287.866,100299.358,
2004-06-29 05:45:00,53.834,292.853,100079.167,296.902,296.952,100288.994,100300.540,
2004-06-29 05:50:00,50.868,292.912,100079.222,296.646,296.722,100289.462,100301.017,
2004-06-29 05:55:00,59.577,292.971,100079.278,296.597,296.678,100289.746,100301.303,
2004-06-29 06:00:00,59.300,293.029,100079.333,296.587,296.673,100289.954,100301.512,
2004-06-29 06:05:00,57.686,293.149,100079.778,296.428,296.511,100290.421,100301.984,
2004-06-29 06:10:00,55.266,293.268,100080.222,296.213,296.303,100290.928,100302.500,
2004-06-29 06:15:00,52.895,293.388,100080.667,295.980,296.073,100291.380,100302.961,
2004-06-29 06:20:00,51.570,293.507,100081.111,295.851,295.951,100291.701,100303.287,
2004-06-29 06:25:00,50.981,293.627,100081.556,295.769,295.869,100291.897,100303.487,
2004-06-29 06:30:00,51.219,293.746,100082.000,295.763,295.867,100291.968,100303.558,
2004-06-29 06:35:00,51.725,293.866,100082.444,295.762,295.863,100291.982,100303.572,
2004-06-29 06:40:00,52.604,293.985,100082.889,295.802,295.905,100291.936,100303.524,
2004-06-29 06:45:00,53.391,294.105,100083.333,295.811,295.910,100291.870,100303.458,
2004-06-29 06:50:00,54.336,294.224,100083.778,295.845,295.945,100291.784,100303.371,
2004-06-29 06:55:00,55.835,294.344,100084.222,295.842,295.938,100291.701,100303.288,
2004-06-29 07:00:00,56.667,294.463,100084.667,295.859,295.955,100291.609,100303.195,
2004-06-29 07:05:00,57.355,294.601,100084.431,295.839,295.931,100291.535,100303.122,
2004-06-29 07:10:00,58.154,294.738,100084.194,295.839,295.931,100291.454,100303.040,
2004-06-29 07:15:00,59.115,294.876,100083.958,295.851,295.941,100291.358,100302.944,
2004-06-29 07:20:00,60.290,295.014,100083.722,295.887,295.978,100291.246,100302.831,
2004-06-29 07:25:00,61.604,295.152,100083.486,295.933,296.020,100291.120,100302.703,
2004-06-29 07:30:00,63.123,295.289,100083.250,295.998,296.085,100290.976,100302.557,
2004-06-29 07:35:00,64.824,295.427,100083.014,296.072,296.156,100290.812,100302.390,
2004-06-29 07:40:00,66.742,295.565,100082.778,296.165,296.248,100290.628,100302.202,
2004-06-29 07:45:00,68.571,295.702,100082.542,296.246,296.325,100290.448,100302.019,
2004-06-29 07:50:00,70.334,295.840,100082.306,296.328,296.406,100290.276,100301.844,
2004-06-29 07:55:00,58.412,295.978,100082.069,296.397,296.472,100290.113,100301.678,
2004-06-29 08:00:00,59.611,296.116,100081.833,296.442,296.517,100289.995,100301.558,
2004-06-29 08:05:00,60.964,296.251,100079.361,296.558,296.630,100289.693,100301.251,
2004-06-29 08:10:00,62.729,296.386,100076.889,296.701,296.770,100289.343,100300.896,
2004-06-29 08:15:00,64.272,296.522,100074.417,296.820,296.883,100289.007,100300.556,
2004-06-29 08:20:00,65.687,296.657,100071.944,296.938,296.999,100288.690,100300.235,
2004-06-29 08:25:00,66.931,296.793,100069.472,297.034,297.090,100288.387,100299.927,
2004-06-29 08:30:00,68.318,296.928,100067.000,297.146,297.200,100288.078,100299.614,
2004-06-29 08:35:00,69.692,297.064,100064.528,297.252,297.301,100287.768,100299.300,
2004-06-29 08:40:00,71.137,297.199,100062.056,297.370,297.416,100287.453,100298.980,
2004-06-29 08:45:00,72.537,297.334,100059.583,297.481,297.523,100287.138,100298.661,
2004-06-29 08:50:00,73.961,297.470,100057.111,297.599,297.638,100286.822,100298.340,
2004-06-29 08:55:00,71.316,297.605,100054.639,297.710,297.745,100286.507,100298.021,
2004-06-29 09:00:00,72.545,297.741,100052.167,297.815,297.848,100286.206,100297.716,
2004-06-29 09:05:00,74.009,297.850,100050.735,297.833,297.863,100286.213,100297.723,
2004-06-29 09:10:00,75.119,297.960,100049.303,297.835,297.868,100286.282,100297.791,
2004-06-29 09:15:00,76.207,298.070,100047.871,297.824,297.857,100286.339,100297.849,
2004-06-29 09:20:00,77.702,298.179,100046.439,297.848,297.883,100286.354,100297.863,
2004-06-29 09:25:00,79.450,298.289,100045.007,297.884,297.919,100286.340,100297.848,
2004-06-29 09:30:00,81.368,298.399,100043.575,297.937,297.973,100286.311,100297.817,
2004-06-29 09:35:00,83.293,298.508,100042.143,297.984,298.019,100286.278,100297.782,
