cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
6/26/2004 13:55,309.423,315.971,305.346,321.163,270.704,307.476,99295.569,308.139,100068.745
6/26/2004 14:00,309.405,316.05,305.382,321.328,270.376,307.524,99292.667,308.125,100068.699
6/26/2004 14:05,309.378,316.124,305.414,321.487,269.613,307.575,99290.417,308.117,100068.633
6/26/2004 14:10,309.367,316.182,305.441,321.577,269.023,307.626,99288.167,308.135,100068.553
6/26/2004 14:15,309.357,316.226,305.462,321.581,268.429,307.676,99285.917,308.157,100068.472
6/26/2004 14:20,309.332,316.259,305.48,321.569,267.67,307.727,99283.667,308.168,100068.394
6/26/2004 14:25,309.299,316.283,305.495,321.524,266.806,307.778,99281.417,308.171,100068.319
6/26/2004 14:30,309.255,316.3,305.507,321.45,265.805,307.829,99279.167,308.17,100068.246
6/26/2004 14:35,309.206,316.309,305.516,321.354,264.735,307.88,99276.917,308.164,100068.176
6/26/2004 14:40,309.176,316.311,305.521,321.246,263.876,307.93,99274.667,308.178,100068.097
6/26/2004 14:45,309.165,316.307,305.523,321.128,263.234,307.981,99272.417,308.206,100068.013
6/26/2004 14:50,309.172,316.298,305.524,321.025,262.786,308.032,99270.167,308.249,100067.922
6/26/2004 14:55,309.195,316.287,305.524,320.926,266.804,308.083,99267.917,308.306,100067.825
6/26/2004 15:00,309.236,316.264,305.525,320.834,266.374,308.133,99265.667,308.379,100067.722
6/26/2004 15:05,309.221,316.23,305.526,320.744,265.059,308.081,99265.694,308.373,100067.706
6/26/2004 15:10,309.17,316.178,305.527,320.605,263.326,308.028,99265.722,308.335,100067.711
6/26/2004 15:15,309.113,316.109,305.524,320.364,261.519,307.975,99265.75,308.295,100067.716
6/26/2004 15:20,309.048,316.025,305.516,320.064,259.615,307.922,99265.778,308.256,100067.72
6/26/2004 15:25,308.978,315.928,305.504,319.736,257.638,307.869,99265.806,308.211,100067.727
6/26/2004 15:30,308.898,315.82,305.487,319.395,255.555,307.816,99265.833,308.161,100067.735
6/26/2004 15:35,308.814,315.702,305.467,319.042,253.411,307.763,99265.861,308.108,100067.746
6/26/2004 15:40,308.757,315.576,305.443,318.681,251.569,307.711,99265.889,308.077,100067.748
6/26/2004 15:45,308.723,315.441,305.416,318.315,249.986,307.658,99265.917,308.068,100067.74
6/26/2004 15:50,308.699,315.301,305.386,317.965,248.515,307.605,99265.944,308.068,100067.728
6/26/2004 15:55,308.682,315.156,305.355,317.624,260.851,307.552,99265.972,308.07,100067.716
6/26/2004 16:00,308.703,315.008,305.325,317.284,259.902,307.499,99266,308.105,100067.69
6/26/2004 16:05,308.634,314.857,305.294,316.941,257.973,307.352,99266.236,308.036,100067.765
6/26/2004 16:10,308.532,314.706,305.265,316.625,255.648,307.205,99266.472,307.936,100067.861
6/26/2004 16:15,308.436,314.55,305.232,316.234,253.398,307.058,99266.708,307.842,100067.953
6/26/2004 16:20,308.334,314.387,305.196,315.798,251.071,306.911,99266.944,307.749,100068.045
6/26/2004 16:25,308.225,314.218,305.155,315.35,248.646,306.764,99267.181,307.648,100068.14
6/26/2004 16:30,308.108,314.044,305.111,314.894,246.142,306.617,99267.417,307.543,100068.237
6/26/2004 16:35,307.988,313.865,305.064,314.43,243.579,306.47,99267.653,307.433,100068.338
6/26/2004 16:40,307.862,313.681,305.014,313.961,240.958,306.323,99267.889,307.32,100068.439
6/26/2004 16:45,307.73,313.492,304.961,313.489,238.253,306.176,99268.125,307.204,100068.544
6/26/2004 16:50,307.595,313.299,304.905,313.014,235.509,306.029,99268.361,307.083,100068.65
6/26/2004 16:55,307.457,313.101,304.846,312.536,250.103,305.882,99268.597,306.959,100068.759
6/26/2004 17:00,307.364,312.899,304.785,312.058,247.86,305.734,99268.833,306.874,100068.851
6/26/2004 17:05,307.194,312.693,304.721,311.579,244.584,305.541,99272.694,306.71,100069.003
6/26/2004 17:10,306.968,312.481,304.657,311.111,218.733,305.347,99276.556,306.538,100069.075
6/26/2004 17:15,306.339,311.526,304.525,307.373,211.322,305.153,99280.417,305.977,100069.429
6/26/2004 17:20,305.936,310.812,304.406,305.682,206.451,304.959,99284.278,305.667,100069.687
6/26/2004 17:25,305.788,310.213,304.266,304.381,204.479,304.765,99288.139,305.505,100069.877
6/26/2004 17:30,306.157,309.725,304.124,303.295,208.401,304.571,99292,305.871,100069.84
6/26/2004 17:35,306.624,309.309,303.988,302.374,213.426,304.377,99295.861,306.31,100069.794
6/26/2004 17:40,306.397,308.99,303.886,301.762,210.516,304.183,99299.722,306.282,100069.883
6/26/2004 17:45,306.147,308.728,303.814,301.672,207.348,303.99,99303.583,305.876,100070.135
6/26/2004 17:50,305.723,308.495,303.742,301.958,202.193,303.796,99307.444,305.498,100070.416
6/26/2004 17:55,305.537,308.265,303.659,302.203,212.561,303.602,99311.306,305.222,100070.66
6/26/2004 18:00,305.316,308.044,303.566,302.26,209.757,303.408,99315.167,305.057,100070.852
6/26/2004 18:05,305.167,307.828,303.47,302.21,207.859,303.225,99318.542,304.849,100071.053
6/26/2004 18:10,304.928,307.63,303.377,302.172,204.947,303.043,99321.917,304.639,100071.26
6/26/2004 18:15,304.772,307.439,303.286,302.078,202.973,302.86,99325.292,304.433,100071.467
6/26/2004 18:20,304.555,307.26,303.196,301.936,200.319,302.678,99328.667,304.232,100071.673
6/26/2004 18:25,304.398,307.084,303.107,301.769,198.352,302.495,99332.042,304.035,100071.877
6/26/2004 18:30,304.195,306.918,303.019,301.583,195.848,302.312,99335.417,303.839,100072.08
6/26/2004 18:35,304.034,306.755,302.931,301.394,193.843,302.13,99338.792,303.644,100072.284
6/26/2004 18:40,303.837,306.599,302.844,301.2,191.414,301.947,99342.167,303.449,100072.488
6/26/2004 18:45,303.67,306.446,302.757,301.008,189.337,301.764,99345.542,303.254,100072.692
6/26/2004 18:50,303.474,306.297,302.67,300.812,186.926,301.582,99348.917,303.058,100072.896
6/26/2004 18:55,303.302,306.15,302.583,300.619,187.606,301.399,99352.292,302.863,100073.101
6/26/2004 19:00,303.12,306.007,302.495,300.423,185.374,301.217,99355.667,302.68,100073.301
6/26/2004 19:05,302.955,305.864,302.407,300.23,183.406,301.073,99361.944,302.498,100073.488
6/26/2004 19:10,302.786,305.729,302.322,300.09,181.412,300.929,99368.222,302.329,100073.667
6/26/2004 19:15,302.641,305.598,302.241,299.963,179.676,300.786,99374.5,302.167,100073.843
6/26/2004 19:20,302.489,305.473,302.162,299.845,177.87,300.642,99380.778,302.008,100074.017
6/26/2004 19:25,302.351,305.352,302.086,299.734,176.23,300.498,99387.056,301.853,100074.19
6/26/2004 19:30,302.207,305.237,302.013,299.626,174.513,300.354,99393.333,301.699,100074.362
6/26/2004 19:35,302.072,305.124,301.942,299.522,172.909,300.211,99399.611,301.546,100074.533
6/26/2004 19:40,301.932,305.015,301.873,299.419,171.25,300.067,99405.889,301.393,100074.705
6/26/2004 19:45,301.799,304.909,301.805,299.318,169.671,299.923,99412.167,301.242,100074.876
6/26/2004 19:50,301.662,304.807,301.739,299.215,168.044,299.78,99418.444,301.091,100075.047
6/26/2004 19:55,301.53,304.706,301.673,299.115,165.111,299.636,99424.722,300.94,100075.218
6/26/2004 20:00,301.389,304.608,301.609,299.013,163.44,299.492,99431,300.784,100075.391
6/26/2004 20:05,301.266,304.512,301.546,298.912,162.012,299.374,99433.569,300.65,100075.535
6/26/2004 20:10,301.148,304.417,301.482,298.787,160.637,299.256,99436.139,300.526,100075.671
6/26/2004 20:15,301.038,304.323,301.419,298.661,159.345,299.138,99438.708,300.406,100075.804
6/26/2004 20:20,300.929,304.23,301.356,298.534,158.08,299.019,99441.278,300.288,100075.937
6/26/2004 20:25,300.825,304.139,301.293,298.409,156.859,298.901,99443.847,300.172,100076.069
6/26/2004 20:30,300.721,304.05,301.232,298.285,155.646,298.783,99446.417,300.057,100076.2
6/26/2004 20:35,300.619,303.963,301.171,298.163,154.454,298.664,99448.986,299.942,100076.331
6/26/2004 20:40,300.517,303.878,301.112,298.041,153.265,298.546,99451.556,299.828,100076.463
6/26/2004 20:45,300.416,303.794,301.053,297.921,152.089,298.428,99454.125,299.714,100076.594
6/26/2004 20:50,300.315,303.711,300.994,297.801,150.916,298.31,99456.694,299.601,100076.725
6/26/2004 20:55,300.216,303.63,300.937,297.682,138.16,298.191,99459.264,299.487,100076.856
6/26/2004 21:00,300.065,303.55,300.879,297.562,136.39,298.073,99461.833,299.322,100077.01
6/26/2004 21:05,299.95,303.471,300.823,297.443,135.024,297.941,99462.611,299.191,100077.159
6/26/2004 21:10,299.841,303.391,300.765,297.292,133.733,297.808,99463.389,299.067,100077.304
6/26/2004 21:15,299.742,303.313,300.708,297.15,132.552,297.676,99464.167,298.947,100077.446
6/26/2004 21:20,299.65,303.236,300.651,297.009,131.443,297.543,99464.944,298.832,100077.587
6/26/2004 21:25,299.563,303.161,300.597,296.869,130.401,297.411,99465.722,298.72,100077.725
6/26/2004 21:30,299.48,303.089,300.543,296.729,129.403,297.279,99466.5,298.612,100077.862
6/26/2004 21:35,299.4,303.018,300.491,296.59,128.441,297.146,99467.278,298.504,100077.997
6/26/2004 21:40,299.323,302.949,300.44,296.452,127.502,297.014,99468.056,298.399,100078.132
6/26/2004 21:45,299.248,302.882,300.391,296.313,126.595,296.881,99468.833,298.294,100078.265
6/26/2004 21:50,299.176,302.816,300.343,296.174,125.719,296.749,99469.611,298.192,100078.397
6/26/2004 21:55,299.106,302.752,300.296,296.034,108.376,296.616,99470.389,298.091,100078.527
6/26/2004 22:00,298.962,302.69,300.25,295.892,106.652,296.484,99471.167,297.91,100078.691
6/26/2004 22:05,298.861,302.629,300.205,295.749,105.408,296.322,99473,297.764,100078.875
6/26/2004 22:10,298.764,302.566,300.158,295.575,104.216,296.159,99474.833,297.618,100079.061
6/26/2004 22:15,298.664,302.505,300.112,295.423,102.989,295.997,99476.667,297.47,100079.248
6/26/2004 22:20,298.562,302.445,300.067,295.287,101.745,295.834,99478.5,297.318,100079.437
6/26/2004 22:25,298.457,302.385,300.022,295.164,100.453,295.672,99480.333,297.166,100079.626
6/26/2004 22:30,298.353,302.326,299.978,295.05,99.189,295.509,99482.167,297.013,100079.816
6/26/2004 22:35,298.249,302.268,299.934,294.94,97.909,295.347,99484,296.86,100080.006
6/26/2004 22:40,298.146,302.21,299.891,294.834,96.653,295.184,99485.833,296.707,100080.197
6/26/2004 22:45,298.043,302.152,299.847,294.731,95.385,295.022,99487.667,296.554,100080.388
6/26/2004 22:50,297.941,302.095,299.804,294.63,94.144,294.859,99489.5,296.401,100080.579
6/26/2004 22:55,297.839,302.038,299.762,294.532,78.789,294.697,99491.333,296.248,100080.771
6/26/2004 23:00,297.671,301.982,299.719,294.435,76.764,294.534,99493.167,296.02,100080.994
6/26/2004 23:05,297.584,301.927,299.677,294.34,75.667,294.51,99497.542,295.922,100081.048
6/26/2004 23:10,297.546,301.865,299.628,294.164,75.122,294.485,99501.917,295.903,100081.041
6/26/2004 23:15,297.543,301.801,299.577,293.974,74.978,294.46,99506.292,295.925,100081.004
6/26/2004 23:20,297.558,301.739,299.528,293.781,75.044,294.436,99510.667,295.962,100080.952
6/26/2004 23:25,297.584,301.68,299.481,293.589,75.231,294.411,99515.042,296.011,100080.887
6/26/2004 23:30,297.621,301.624,299.438,293.395,75.532,294.387,99519.417,296.073,100080.806
6/26/2004 23:35,297.67,301.572,299.397,293.195,75.98,294.362,99523.792,296.155,100080.7
6/26/2004 23:40,297.736,301.522,299.359,292.983,76.619,294.337,99528.167,296.263,100080.563
6/26/2004 23:45,297.823,301.475,299.324,292.753,77.491,294.313,99532.542,296.404,100080.384
6/26/2004 23:50,297.937,301.432,299.293,292.502,78.674,294.288,99536.917,296.589,100080.149
6/26/2004 23:55,298.084,301.392,299.264,292.226,70.974,294.263,99541.292,296.833,100079.839
6/27/2004 0:00,298.226,301.357,299.24,291.919,72.451,294.239,99545.667,297.092,100079.453
6/27/2004 0:05,298.35,301.326,299.221,291.577,73.731,294.215,99551.444,297.239,100079.479
6/27/2004 0:10,298.395,301.303,299.208,291.234,74.099,294.192,99557.222,297.198,100079.709
6/27/2004 0:15,298.312,301.284,299.2,290.916,73.003,294.169,99563,296.95,100080.031
6/27/2004 0:20,298.135,301.266,299.194,290.641,70.835,294.145,99568.778,296.635,100080.33
6/27/2004 0:25,297.941,301.243,299.181,290.465,68.476,294.122,99574.556,296.375,100080.573
6/27/2004 0:30,297.783,301.21,299.16,290.368,66.517,294.098,99580.333,296.182,100080.768
6/27/2004 0:35,297.655,301.169,299.131,290.311,64.911,294.075,99586.111,296.03,100080.93
6/27/2004 0:40,297.54,301.124,299.097,290.283,63.455,294.051,99591.889,295.894,100081.072
6/27/2004 0:45,297.424,301.076,299.061,290.291,61.989,294.028,99597.667,295.764,100081.201
6/27/2004 0:50,297.306,301.028,299.023,290.337,60.498,294.005,99603.444,295.638,100081.321
6/27/2004 0:55,297.187,300.978,298.985,290.411,57.314,293.981,99609.222,295.517,100081.433
6/27/2004 1:00,297.06,300.928,298.946,290.499,55.729,293.958,99615,295.392,100081.542
6/27/2004 1:05,296.938,300.876,298.906,290.676,54.205,293.914,99618.458,295.272,100081.659
6/27/2004 1:10,296.822,300.824,298.865,290.915,52.766,293.869,99621.917,295.158,100081.773
6/27/2004 1:15,296.714,300.772,298.824,291.168,51.407,293.825,99625.375,295.052,100081.881
6/27/2004 1:20,296.613,300.719,298.782,291.419,50.148,293.781,99628.833,294.955,100081.983
6/27/2004 1:25,296.521,300.667,298.741,291.659,48.981,293.737,99632.292,294.867,100082.079
6/27/2004 1:30,296.436,300.616,298.701,291.878,47.913,293.692,99635.75,294.786,100082.169
6/27/2004 1:35,296.357,300.565,298.661,292.071,46.914,293.648,99639.208,294.712,100082.255
6/27/2004 1:40,296.283,300.516,298.622,292.236,45.977,293.604,99642.667,294.641,100082.338
6/27/2004 1:45,296.212,300.467,298.584,292.377,45.078,293.56,99646.125,294.574,100082.418
6/27/2004 1:50,296.144,300.419,298.547,292.494,44.216,293.515,99649.583,294.508,100082.496
6/27/2004 1:55,296.078,300.373,298.511,292.591,42.474,293.471,99653.042,294.444,100082.573
6/27/2004 2:00,296.008,300.327,298.476,292.671,41.597,293.427,99656.5,294.377,100082.65
6/27/2004 2:05,295.941,300.282,298.441,292.738,40.748,293.346,99660.014,294.308,100082.734
6/27/2004 2:10,295.87,300.237,298.406,292.77,39.858,293.265,99663.528,294.238,100082.822
6/27/2004 2:15,295.807,300.191,298.37,292.77,39.065,293.184,99667.042,294.165,100082.911
6/27/2004 2:20,295.741,300.144,298.333,292.747,38.239,293.103,99670.556,294.091,100083
6/27/2004 2:25,295.686,300.097,298.296,292.706,37.523,293.021,99674.069,294.017,100083.09
6/27/2004 2:30,295.626,300.05,298.259,292.653,36.767,292.94,99677.583,293.944,100083.179
6/27/2004 2:35,295.574,300.004,298.222,292.592,36.09,292.859,99681.097,293.871,100083.269
6/27/2004 2:40,295.517,299.958,298.186,292.526,35.365,292.778,99684.611,293.798,100083.358
6/27/2004 2:45,295.466,299.913,298.15,292.458,34.7,292.697,99688.125,293.725,100083.447
6/27/2004 2:50,295.41,299.867,298.113,292.387,33.99,292.616,99691.639,293.652,100083.536
6/27/2004 2:55,295.36,299.823,298.078,292.316,32.97,292.535,99695.153,293.579,100083.625
6/27/2004 3:00,295.304,299.778,298.042,292.244,32.248,292.454,99698.667,293.504,100083.715
6/27/2004 3:05,295.261,299.734,298.007,292.171,31.708,292.399,99702.944,293.448,100083.771
6/27/2004 3:10,295.22,299.689,297.97,292.077,31.182,292.344,99707.222,293.403,100083.816
6/27/2004 3:15,295.184,299.644,297.932,291.976,30.721,292.289,99711.5,293.362,100083.858
6/27/2004 3:20,295.147,299.599,297.894,291.875,30.241,292.233,99715.778,293.323,100083.899
6/27/2004 3:25,295.111,299.553,297.855,291.773,29.779,292.178,99720.056,293.284,100083.939
6/27/2004 3:30,295.073,299.508,297.816,291.673,29.286,292.123,99724.333,293.245,100083.98
6/27/2004 3:35,295.037,299.464,297.778,291.572,28.811,292.068,99728.611,293.205,100084.02
6/27/2004 3:40,294.999,299.419,297.739,291.471,28.315,292.013,99732.889,293.167,100084.059
6/27/2004 3:45,294.963,299.374,297.699,291.37,27.846,291.958,99737.167,293.129,100084.098
6/27/2004 3:50,294.925,299.329,297.66,291.268,27.354,291.903,99741.444,293.091,100084.136
6/27/2004 3:55,294.89,299.284,297.621,291.164,31.343,291.848,99745.722,293.054,100084.173
6/27/2004 4:00,294.876,299.24,297.581,291.06,31.125,291.793,99750,293.043,100084.198
6/27/2004 4:05,294.859,299.195,297.541,290.955,31.22,291.849,99754.194,293.036,100084.189
6/27/2004 4:10,294.855,299.164,297.506,290.932,31.466,291.904,99758.389,293.046,100084.166
6/27/2004 4:15,294.861,299.143,297.474,290.962,31.833,291.959,99762.583,293.069,100084.136
6/27/2004 4:20,294.876,299.13,297.445,291.032,32.295,292.014,99766.778,293.099,100084.102
6/27/2004 4:25,294.896,299.125,297.42,291.132,32.823,292.07,99770.972,293.134,100084.066
6/27/2004 4:30,294.918,299.127,297.398,291.256,33.376,292.125,99775.167,293.171,100084.03
6/27/2004 4:35,294.943,299.133,297.379,291.397,33.962,292.18,99779.361,293.21,100083.992
6/27/2004 4:40,294.968,299.144,297.362,291.55,34.554,292.236,99783.556,293.251,100083.955
6/27/2004 4:45,294.996,299.159,297.347,291.711,35.181,292.291,99787.75,293.293,100083.917
6/27/2004 4:50,295.024,299.176,297.333,291.876,35.82,292.346,99791.944,293.335,100083.879
6/27/2004 4:55,295.055,299.197,297.321,292.045,47.037,292.402,99796.139,293.379,100083.841
6/27/2004 5:00,295.141,299.22,297.31,292.214,48.351,292.457,99800.333,293.483,100083.776
6/27/2004 5:05,295.193,299.246,297.301,292.384,49.912,292.561,99802.153,293.55,100083.725
6/27/2004 5:10,295.248,299.296,297.299,292.68,51.516,292.665,99803.972,293.615,100083.675
6/27/2004 5:15,295.314,299.364,297.301,293.03,53.239,292.768,99805.792,293.687,100083.622
6/27/2004 5:20,294.62,299.445,297.306,293.411,46.301,292.872,99807.611,293.473,100083.695
6/27/2004 5:25,293.949,299.538,297.316,293.809,39.62,292.976,99809.431,293.286,100083.774
6/27/2004 5:30,293.99,299.591,297.285,294.047,41.089,293.079,99811.25,293.282,100083.769
6/27/2004 5:35,294.063,299.621,297.226,294.241,42.917,293.183,99813.069,293.334,100083.729
6/27/2004 5:40,294.165,299.675,297.183,294.506,44.88,293.287,99814.889,293.398,100083.681
6/27/2004 5:45,294.2,299.74,297.155,294.822,45.997,293.39,99816.708,293.447,100083.639
6/27/2004 5:50,294.245,299.816,297.141,295.159,47.199,293.494,99818.528,293.488,100083.601
6/27/2004 5:55,294.265,299.893,297.134,295.494,57.718,293.598,99820.347,293.524,100083.566
6/27/2004 6:00,294.342,299.974,297.133,295.825,59.255,293.701,99822.167,293.587,100083.517
6/27/2004 6:05,294.359,300.054,297.135,296.151,60.168,293.781,99824.208,293.601,100083.521
6/27/2004 6:10,294.381,300.142,297.146,296.528,61.129,293.86,99826.25,293.603,100083.532
6/27/2004 6:15,294.438,300.232,297.16,296.898,62.46,293.939,99828.292,293.628,100083.531
6/27/2004 6:20,294.564,300.324,297.178,297.256,64.567,294.018,99830.333,293.681,100083.516
6/27/2004 6:25,294.681,300.419,297.201,297.615,66.55,294.097,99832.375,293.74,100083.497
6/27/2004 6:30,294.807,300.52,297.231,297.974,68.421,294.176,99834.417,293.805,100083.474
6/27/2004 6:35,294.92,300.617,297.267,298.323,69.899,294.256,99836.458,293.867,100083.452
6/27/2004 6:40,295.044,300.706,297.309,298.663,71.467,294.335,99838.5,293.929,100083.429
6/27/2004 6:45,295.151,300.785,297.353,298.994,72.807,294.414,99840.542,293.988,100083.407
6/27/2004 6:50,295.268,300.857,297.399,299.321,74.225,294.493,99842.583,294.047,100083.385
6/27/2004 6:55,295.37,300.921,297.448,299.642,76.208,294.572,99844.625,294.104,100083.363
6/27/2004 7:00,295.491,300.979,297.499,299.961,77.62,294.651,99846.667,294.167,100083.339
6/27/2004 7:05,295.599,301.031,297.552,300.276,79.136,294.75,99846.819,294.228,100083.313
6/27/2004 7:10,295.721,301.085,297.607,300.642,80.758,294.849,99846.972,294.291,100083.286
6/27/2004 7:15,295.829,301.139,297.666,301.026,82.182,294.948,99847.125,294.353,100083.259
6/27/2004 7:20,295.952,301.19,297.728,301.421,83.72,295.046,99847.278,294.416,100083.232
6/27/2004 7:25,296.066,301.239,297.793,301.821,85.112,295.145,99847.431,294.478,100083.204
6/27/2004 7:30,296.19,301.284,297.86,302.226,86.571,295.244,99847.583,294.541,100083.175
6/27/2004 7:35,296.302,301.324,297.929,302.634,87.845,295.342,99847.736,294.601,100083.147
6/27/2004 7:40,296.428,301.359,298,303.043,89.244,295.441,99847.889,294.663,100083.117
6/27/2004 7:45,296.542,301.389,298.073,303.453,90.467,295.54,99848.042,294.724,100083.087
6/27/2004 7:50,296.668,301.414,298.149,303.866,91.783,295.639,99848.194,294.785,100083.057
6/27/2004 7:55,296.781,301.433,298.226,304.278,79.34,295.737,99848.347,294.845,100083.026
6/27/2004 8:00,296.859,301.446,298.304,304.692,79.937,295.836,99848.5,294.859,100083.015
6/27/2004 8:05,297.004,301.45,298.384,305.107,80.787,295.985,99847.417,294.964,100082.912
6/27/2004 8:10,297.178,301.431,298.462,305.411,81.925,296.134,99846.333,295.094,100082.788
6/27/2004 8:15,297.332,301.397,298.541,305.756,82.821,296.283,99845.25,295.222,100082.664
6/27/2004 8:20,297.5,301.348,298.621,306.121,83.844,296.431,99844.167,295.346,100082.542
6/27/2004 8:25,297.653,301.288,298.701,306.48,84.665,296.58,99843.083,295.468,100082.421
6/27/2004 8:30,297.826,301.218,298.782,306.836,87.701,296.729,99842,295.593,100082.298
6/27/2004 8:35,297.956,301.208,298.865,307.189,90.886,296.878,99840.917,295.722,100082.172
6/27/2004 8:40,298.122,301.265,298.951,307.545,94.516,297.026,99839.833,295.856,100082.043
6/27/2004 8:45,298.243,301.371,299.04,307.904,97.651,297.175,99838.75,295.988,100081.914
6/27/2004 8:50,298.408,301.514,299.13,308.269,101.305,297.324,99837.667,296.122,100081.783
6/27/2004 8:55,298.527,301.687,299.223,308.632,100.435,297.473,99836.583,296.255,100081.652
6/27/2004 9:00,298.676,301.883,299.317,308.999,103.701,297.622,99835.5,296.375,100081.526
6/27/2004 9:05,298.791,302.091,299.411,309.364,106.376,297.755,99833.042,296.502,100081.4
6/27/2004 9:10,298.941,302.301,299.504,309.682,109.465,297.888,99830.583,296.623,100081.276
6/27/2004 9:15,299.039,302.515,299.596,310.005,111.978,298.022,99828.125,296.739,100081.154
6/27/2004 9:20,299.188,302.733,299.687,310.325,115.075,298.155,99825.667,296.859,100081.03
6/27/2004 9:25,299.287,302.956,299.777,310.643,117.607,298.289,99823.208,296.977,100080.905
6/27/2004 9:30,299.439,303.183,299.868,310.967,120.749,298.422,99820.75,297.098,100080.779
6/27/2004 9:35,299.536,303.416,299.959,311.29,123.282,298.555,99818.292,297.217,100080.652
6/27/2004 9:40,299.688,303.654,300.05,311.618,126.455,298.689,99815.833,297.339,100080.523
6/27/2004 9:45,299.782,303.897,300.141,311.944,128.962,298.822,99813.375,297.458,100080.395
6/27/2004 9:50,299.934,304.145,300.233,312.274,132.147,298.956,99810.917,297.58,100080.264
6/27/2004 9:55,300.027,304.397,300.325,312.601,134.911,299.089,99808.458,297.701,100080.134
6/27/2004 10:00,300.181,304.655,300.419,312.932,138.136,299.222,99806,297.825,100080.001
6/27/2004 10:05,300.27,304.917,300.512,313.262,140.443,299.341,99803.125,297.943,100079.871
6/27/2004 10:10,300.416,305.179,300.605,313.552,143.403,299.459,99800.25,298.062,100079.741
6/27/2004 10:15,300.499,305.441,300.697,313.818,145.642,299.578,99797.375,298.178,100079.612
6/27/2004 10:20,300.642,305.704,300.788,314.078,148.573,299.696,99794.5,298.296,100079.481
6/27/2004 10:25,300.721,305.967,300.879,314.328,150.772,299.814,99791.625,298.411,100079.351
6/27/2004 10:30,300.861,306.232,300.969,314.578,153.671,299.933,99788.75,298.529,100079.219
6/27/2004 10:35,300.937,306.498,301.059,314.823,155.842,300.051,99785.875,298.643,100079.087
6/27/2004 10:40,301.073,306.767,301.149,315.069,158.702,300.17,99783,298.759,100078.955
6/27/2004 10:45,301.146,307.037,301.239,315.31,160.848,300.288,99780.125,298.872,100078.823
6/27/2004 10:50,301.277,307.309,301.328,315.553,163.664,300.406,99777.25,298.987,100078.69
6/27/2004 10:55,301.347,307.582,301.417,315.792,165.245,300.525,99774.375,299.098,100078.557
6/27/2004 11:00,301.471,307.858,301.507,316.033,168.005,300.643,99771.5,299.21,100078.425
6/27/2004 11:05,301.55,308.135,301.596,316.27,170.007,300.761,99767.958,299.333,100078.273
6/27/2004 11:10,301.731,308.407,301.683,316.429,173.192,300.878,99764.417,299.5,100078.1
6/27/2004 11:15,301.885,308.674,301.767,316.533,176.045,300.995,99760.875,299.687,100077.916
6/27/2004 11:20,302.091,308.94,301.853,316.65,179.504,301.113,99757.333,299.876,100077.731
6/27/2004 11:25,302.246,309.207,301.94,316.758,182.372,301.23,99753.792,300.062,100077.545
6/27/2004 11:30,302.448,309.475,302.03,316.851,185.761,301.347,99750.25,300.253,100077.356
6/27/2004 11:35,302.609,309.744,302.121,316.926,188.686,301.465,99746.708,300.442,100077.167
6/27/2004 11:40,302.801,310.014,302.213,316.998,191.969,301.582,99743.167,300.63,100076.978
6/27/2004 11:45,302.966,310.285,302.306,317.06,194.932,301.7,99739.625,300.815,100076.79
6/27/2004 11:50,303.15,310.556,302.4,317.119,198.112,301.817,99736.083,300.999,100076.601
6/27/2004 11:55,303.328,310.829,302.495,317.173,200.372,301.934,99732.542,301.182,100076.412
6/27/2004 12:00,303.505,311.101,302.59,317.226,203.382,302.052,99729,301.359,100076.225
6/27/2004 12:05,303.655,311.372,302.685,317.276,205.422,302.129,99726.931,301.508,100076.074
6/27/2004 12:10,303.767,311.619,302.778,317.286,207.018,302.207,99724.861,301.623,100075.941
6/27/2004 12:15,303.875,311.849,302.867,317.309,208.559,302.285,99722.792,301.734,100075.81
6/27/2004 12:20,303.983,312.063,302.952,317.317,210.102,302.362,99720.722,301.849,100075.677
6/27/2004 12:25,304.092,312.265,303.034,317.338,211.649,302.44,99718.653,301.965,100075.543
6/27/2004 12:30,304.205,312.457,303.112,317.372,213.23,302.518,99716.583,302.084,100075.408
6/27/2004 12:35,304.315,312.644,303.189,317.413,214.788,302.596,99714.514,302.203,100075.272
6/27/2004 12:40,304.424,312.823,303.263,317.459,216.317,302.673,99712.444,302.323,100075.135
6/27/2004 12:45,304.535,312.998,303.336,317.509,217.87,302.751,99710.375,302.442,100074.999
6/27/2004 12:50,304.643,313.167,303.406,317.558,219.392,302.829,99708.306,302.563,100074.862
6/27/2004 12:55,304.752,313.333,303.476,317.611,219.48,302.906,99706.236,302.683,100074.724
6/27/2004 13:00,304.857,313.495,303.544,317.663,220.949,302.984,99704.167,302.799,100074.588
6/27/2004 13:05,304.956,313.655,303.611,317.716,221.996,303.026,99703.139,302.907,100074.47
6/27/2004 13:10,305.031,313.799,303.674,317.694,222.77,303.069,99702.111,302.994,100074.362
6/27/2004 13:15,305.104,313.933,303.734,317.672,223.499,303.111,99701.083,303.078,100074.256
6/27/2004 13:20,305.177,314.055,303.789,317.632,224.234,303.154,99700.056,303.164,100074.149
6/27/2004 13:25,305.248,314.17,303.841,317.593,224.938,303.196,99699.028,303.25,100074.041
6/27/2004 13:30,305.316,314.276,303.889,317.557,225.603,303.239,99698,303.337,100073.933
