,Urban_DBT_C_2.6,Urban_DBT_C_13.9,Rural_DBT_C
2002-06-27 22:50:00,21.18,20.91,17.4
2002-06-27 23:00:00,20.92,20.61,17.4
2002-06-27 23:10:00,20.99,20.7,17.2
2002-06-27 23:20:00,20.71,20.41,16.9
2002-06-27 23:30:00,20.79,20.39,16.8
2002-06-27 23:40:00,20.81,20.53,16.7
2002-06-27 23:50:00,20.87,20.54,16.9
2002-06-28 00:00:00,20.81,20.49,17.0
2002-06-28 00:10:00,20.61,20.32,16.7
2002-06-28 00:20:00,20.42,20.06,16.4
2002-06-28 00:30:00,20.34,19.93,17.2
2002-06-28 00:40:00,20.36,19.83,18.3
2002-06-28 00:50:00,19.87,19.53,18.7
2002-06-28 01:00:00,19.99,19.66,18.7
2002-06-28 01:10:00,20.06,19.67,18.5
2002-06-28 01:20:00,19.9,19.67,18.1
2002-06-28 01:30:00,19.96,19.64,17.8
2002-06-28 01:40:00,19.44,19.23,17.8
2002-06-28 01:50:00,19.52,19.12,16.9
2002-06-28 02:00:00,19.32,19.1,16.7
2002-06-28 02:10:00,19.3,19.02,16.5
2002-06-28 02:20:00,19.05,18.91,16.1
2002-06-28 02:30:00,19.11,18.88,15.8
2002-06-28 02:40:00,19.16,19.0,15.9
2002-06-28 02:50:00,18.95,18.82,15.7
2002-06-28 03:00:00,19.13,18.87,15.6
2002-06-28 03:10:00,19.2,19.0,16.0
2002-06-28 03:20:00,19.08,18.9,17.0
2002-06-28 03:30:00,19.01,18.69,17.1
2002-06-28 03:40:00,18.91,18.58,17.0
2002-06-28 03:50:00,18.63,18.31,16.8
2002-06-28 04:00:00,18.41,18.16,17.2
2002-06-28 04:10:00,18.16,17.77,17.1
2002-06-28 04:20:00,17.81,17.49,16.7
2002-06-28 04:30:00,17.59,17.29,16.5
2002-06-28 04:40:00,17.38,17.19,16.3
2002-06-28 04:50:00,17.18,16.94,16.1
2002-06-28 05:00:00,16.99,16.83,16.0
2002-06-28 05:10:00,17.13,16.81,15.8
2002-06-28 05:20:00,16.95,16.54,15.7
2002-06-28 05:30:00,16.77,16.37,15.5
2002-06-28 05:40:00,16.6,16.2,15.4
2002-06-28 05:50:00,16.37,16.01,15.2
2002-06-28 06:00:00,16.17,15.82,15.2
2002-06-28 06:10:00,16.08,15.77,15.0
2002-06-28 06:20:00,16.11,15.79,14.9
2002-06-28 06:30:00,15.99,15.73,14.9
2002-06-28 06:40:00,16.12,15.7,14.9
2002-06-28 06:50:00,16.11,15.71,14.9
2002-06-28 07:00:00,16.15,15.76,15.0
2002-06-28 07:10:00,16.0,15.73,15.0
2002-06-28 07:20:00,16.04,15.88,15.0
2002-06-28 07:30:00,16.34,15.92,15.0
2002-06-28 07:40:00,16.26,15.91,15.1
2002-06-28 07:50:00,16.19,15.9,15.2
2002-06-28 08:00:00,16.39,16.0,15.3
2002-06-28 08:10:00,16.87,16.51,15.4
2002-06-28 08:20:00,16.86,16.61,15.5
2002-06-28 08:30:00,16.92,16.57,15.7
2002-06-28 08:40:00,16.87,16.53,15.8
2002-06-28 08:50:00,17.22,16.72,15.9
2002-06-28 09:00:00,17.1,16.68,15.9
2002-06-28 09:10:00,17.25,16.79,16.1
2002-06-28 09:20:00,17.14,16.85,16.2
2002-06-28 09:30:00,17.66,17.22,17.2
2002-06-28 09:40:00,18.15,17.71,17.7
2002-06-28 09:50:00,17.65,17.34,17.4
2002-06-28 10:00:00,17.99,17.5,17.0
2002-06-28 10:10:00,17.96,17.43,17.1
2002-06-28 10:20:00,18.43,17.78,17.7
2002-06-28 10:30:00,18.13,17.78,17.5
2002-06-28 10:40:00,18.39,18.14,16.9
2002-06-28 10:50:00,18.65,18.22,17.6
2002-06-28 11:00:00,18.69,18.08,17.6
2002-06-28 11:10:00,19.04,18.65,17.9
2002-06-28 11:20:00,18.93,18.64,17.8
2002-06-28 11:30:00,19.35,18.76,17.4
2002-06-28 11:40:00,19.15,18.85,18.2
2002-06-28 11:50:00,18.94,18.49,18.6
2002-06-28 12:00:00,18.81,18.4,18.9
2002-06-28 12:10:00,18.54,18.22,18.8
2002-06-28 12:20:00,18.45,18.26,19.0
2002-06-28 12:30:00,18.92,18.58,19.1
2002-06-28 12:40:00,19.41,18.96,18.7
2002-06-28 12:50:00,19.2,18.82,19.2
2002-06-28 13:00:00,19.58,19.18,19.4
2002-06-28 13:10:00,19.56,19.24,19.5
2002-06-28 13:20:00,19.4,19.05,19.5
2002-06-28 13:30:00,20.2,19.49,18.6
2002-06-28 13:40:00,19.68,19.2,18.4
2002-06-28 13:50:00,19.63,19.32,18.4
2002-06-28 14:00:00,19.85,19.35,18.4
2002-06-28 14:10:00,20.47,19.82,19.3
2002-06-28 14:20:00,20.36,19.83,18.7
2002-06-28 14:30:00,20.83,20.1,18.7
2002-06-28 14:40:00,20.94,20.33,19.3
2002-06-28 14:50:00,20.57,20.12,20.5
2002-06-28 15:00:00,21.17,20.48,20.6
2002-06-28 15:10:00,20.84,20.45,19.7
2002-06-28 15:20:00,20.44,19.96,20.3
2002-06-28 15:30:00,20.24,19.89,20.3
2002-06-28 15:40:00,20.65,20.18,19.5
2002-06-28 15:50:00,19.93,19.77,19.1
2002-06-28 16:00:00,20.42,19.98,19.9
2002-06-28 16:10:00,20.29,19.87,19.2
2002-06-28 16:20:00,20.27,19.79,18.7
2002-06-28 16:30:00,20.16,19.77,18.5
2002-06-28 16:40:00,20.2,19.87,18.5
2002-06-28 16:50:00,20.23,19.89,18.9
2002-06-28 17:00:00,19.83,19.72,18.7
2002-06-28 17:10:00,20.16,19.9,18.3
2002-06-28 17:20:00,20.61,20.0,18.3
2002-06-28 17:30:00,20.41,19.9,18.4
2002-06-28 17:40:00,20.33,19.83,18.6
2002-06-28 17:50:00,20.62,20.03,18.5
2002-06-28 18:00:00,20.12,19.65,18.5
2002-06-28 18:10:00,20.12,19.89,18.5
2002-06-28 18:20:00,20.31,20.12,18.8
2002-06-28 18:30:00,20.79,20.45,20.1
2002-06-28 18:40:00,20.77,20.35,21.0
2002-06-28 18:50:00,20.4,20.1,20.4
2002-06-28 19:00:00,20.23,19.85,19.8
2002-06-28 19:10:00,20.42,20.13,19.1
2002-06-28 19:20:00,20.35,20.08,18.3
2002-06-28 19:30:00,20.14,19.79,18.7
2002-06-28 19:40:00,19.98,19.59,18.7
2002-06-28 19:50:00,20.18,19.72,18.6
2002-06-28 20:00:00,19.97,19.66,17.1
2002-06-28 20:10:00,19.84,19.51,16.2
2002-06-28 20:20:00,19.7,19.28,15.3
2002-06-28 20:30:00,19.44,18.96,14.9
2002-06-28 20:40:00,19.38,18.89,14.8
2002-06-28 20:50:00,19.18,18.67,14.7
2002-06-28 21:00:00,19.35,18.67,14.5
2002-06-28 21:10:00,18.87,18.25,14.4
2002-06-28 21:20:00,18.7,18.15,14.5
2002-06-28 21:30:00,18.02,17.67,14.5
2002-06-28 21:40:00,17.81,17.45,14.5
2002-06-28 21:50:00,18.01,17.55,14.3
2002-06-28 22:00:00,18.03,17.58,14.1
2002-06-28 22:10:00,17.91,17.39,14.4
2002-06-28 22:20:00,17.55,17.01,15.3
2002-06-28 22:30:00,17.55,17.08,15.3
2002-06-28 22:40:00,17.43,17.03,15.0
2002-06-28 22:50:00,17.61,17.09,15.2
2002-06-28 23:00:00,17.32,17.08,14.6
2002-06-28 23:10:00,17.36,16.88,13.6
2002-06-28 23:20:00,17.24,16.73,13.0
2002-06-28 23:30:00,17.06,16.73,12.5
2002-06-28 23:40:00,17.15,16.67,12.0
2002-06-28 23:50:00,17.06,16.64,11.8
2002-06-29 00:00:00,16.82,16.42,12.1
2002-06-29 00:10:00,16.47,16.17,11.9
2002-06-29 00:20:00,16.42,16.18,11.4
2002-06-29 00:30:00,16.29,15.97,11.8
2002-06-29 00:40:00,15.91,15.53,12.9
2002-06-29 00:50:00,16.0,15.58,11.8
2002-06-29 01:00:00,15.72,15.4,11.5
2002-06-29 01:10:00,15.54,15.28,11.0
2002-06-29 01:20:00,15.5,15.11,10.8
2002-06-29 01:30:00,15.33,14.9,10.6
2002-06-29 01:40:00,15.57,15.0,10.4
2002-06-29 01:50:00,15.26,14.88,10.5
2002-06-29 02:00:00,14.97,14.78,10.3
2002-06-29 02:10:00,15.04,14.65,10.0
2002-06-29 02:20:00,14.87,14.63,9.6
2002-06-29 02:30:00,14.75,14.46,9.3
2002-06-29 02:40:00,14.64,14.36,9.0
2002-06-29 02:50:00,14.63,14.19,8.8
2002-06-29 03:00:00,14.4,13.75,8.7
2002-06-29 03:10:00,14.23,13.74,8.7
2002-06-29 03:20:00,14.06,13.75,8.6
2002-06-29 03:30:00,14.08,13.73,8.6
2002-06-29 03:40:00,14.09,13.63,8.9
2002-06-29 03:50:00,13.92,13.41,8.9
2002-06-29 04:00:00,13.66,13.32,8.8
2002-06-29 04:10:00,13.68,13.25,8.6
2002-06-29 04:20:00,13.43,13.12,8.7
2002-06-29 04:30:00,13.38,12.97,8.9
2002-06-29 04:40:00,13.09,12.73,8.7
2002-06-29 04:50:00,12.99,12.72,8.5
2002-06-29 05:00:00,12.62,12.32,8.3
2002-06-29 05:10:00,12.74,12.59,8.4
2002-06-29 05:20:00,12.81,12.54,8.8
2002-06-29 05:30:00,12.68,12.39,9.3
2002-06-29 05:40:00,12.81,12.64,10.0
2002-06-29 05:50:00,12.93,12.71,10.4
2002-06-29 06:00:00,13.51,13.06,11.0
2002-06-29 06:10:00,13.6,13.11,11.7
2002-06-29 06:20:00,13.22,13.01,11.7
2002-06-29 06:30:00,13.37,13.13,11.9
2002-06-29 06:40:00,13.53,13.26,12.4
2002-06-29 06:50:00,13.48,13.14,13.0
2002-06-29 07:00:00,13.73,13.64,13.4
2002-06-29 07:10:00,13.92,13.77,14.0
2002-06-29 07:20:00,14.37,13.97,15.0
2002-06-29 07:30:00,15.15,14.55,15.1
2002-06-29 07:40:00,15.24,14.62,15.3
2002-06-29 07:50:00,15.05,14.71,14.9
2002-06-29 08:00:00,15.21,14.71,15.4
2002-06-29 08:10:00,15.22,14.89,15.6
2002-06-29 08:20:00,15.28,15.02,15.8
2002-06-29 08:30:00,15.79,15.48,15.9
2002-06-29 08:40:00,16.25,15.86,16.0
2002-06-29 08:50:00,16.55,16.0,16.3
2002-06-29 09:00:00,16.88,16.36,16.8
2002-06-29 09:10:00,17.15,16.61,16.8
2002-06-29 09:20:00,17.84,17.16,17.1
2002-06-29 09:30:00,17.58,17.2,17.1
2002-06-29 09:40:00,17.99,17.45,17.3
2002-06-29 09:50:00,17.89,17.66,17.5
2002-06-29 10:00:00,18.36,17.72,17.6
2002-06-29 10:10:00,18.74,18.04,18.1
2002-06-29 10:20:00,18.59,18.1,18.6
2002-06-29 10:30:00,19.06,18.23,18.7
2002-06-29 10:40:00,19.17,18.7,18.6
2002-06-29 10:50:00,19.05,18.66,18.6
2002-06-29 11:00:00,19.48,18.84,18.6
2002-06-29 11:10:00,19.15,18.76,18.9
2002-06-29 11:20:00,19.28,18.82,19.1
2002-06-29 11:30:00,19.76,19.34,18.5
2002-06-29 11:40:00,19.86,18.98,19.3
2002-06-29 11:50:00,19.92,19.5,18.7
2002-06-29 12:00:00,20.02,19.6,20.1
2002-06-29 12:10:00,20.15,19.64,19.0
2002-06-29 12:20:00,21.63,20.32,19.7
2002-06-29 12:30:00,20.32,19.7,20.0
2002-06-29 12:40:00,20.64,20.05,19.8
2002-06-29 12:50:00,20.69,20.46,20.1
2002-06-29 13:00:00,20.94,20.21,19.8
2002-06-29 13:10:00,20.94,20.47,19.4
2002-06-29 13:20:00,21.2,20.42,19.3
2002-06-29 13:30:00,21.01,20.2,20.1
2002-06-29 13:40:00,21.4,20.55,20.3
2002-06-29 13:50:00,21.39,20.73,20.3
2002-06-29 14:00:00,22.02,20.97,20.2
2002-06-29 14:10:00,21.27,20.84,20.3
2002-06-29 14:20:00,21.16,20.78,20.8
2002-06-29 14:30:00,21.08,20.67,20.8
2002-06-29 14:40:00,21.7,20.72,21.0
2002-06-29 14:50:00,22.12,21.28,21.1
2002-06-29 15:00:00,21.54,20.78,21.2
2002-06-29 15:10:00,20.94,20.79,21.2
2002-06-29 15:20:00,22.26,21.23,21.1
2002-06-29 15:30:00,22.38,21.36,21.4
2002-06-29 15:40:00,22.07,21.3,21.2
2002-06-29 15:50:00,21.59,21.24,20.9
2002-06-29 16:00:00,21.38,21.19,20.8
2002-06-29 16:10:00,21.21,20.79,21.0
2002-06-29 16:20:00,21.23,21.13,21.0
2002-06-29 16:30:00,21.32,20.99,21.2
2002-06-29 16:40:00,21.56,21.08,21.0
2002-06-29 16:50:00,21.14,20.95,21.1
2002-06-29 17:00:00,21.01,20.98,21.0
2002-06-29 17:10:00,21.13,20.99,20.9
2002-06-29 17:20:00,21.04,20.88,20.9
2002-06-29 17:30:00,21.44,21.27,20.7
2002-06-29 17:40:00,21.21,20.89,20.9
2002-06-29 17:50:00,20.93,20.77,20.9
2002-06-29 18:00:00,20.98,20.81,20.5
2002-06-29 18:10:00,20.71,20.63,20.6
2002-06-29 18:20:00,20.99,20.75,20.4
2002-06-29 18:30:00,20.63,20.51,20.3
2002-06-29 18:40:00,20.8,20.65,20.3
2002-06-29 18:50:00,20.88,20.48,20.0
2002-06-29 19:00:00,20.8,20.44,19.9
2002-06-29 19:10:00,20.39,20.16,19.6
2002-06-29 19:20:00,20.52,20.09,19.5
2002-06-29 19:30:00,20.25,19.94,19.1
2002-06-29 19:40:00,20.19,19.83,18.7
2002-06-29 19:50:00,19.91,19.68,18.3
2002-06-29 20:00:00,19.87,19.63,17.9
2002-06-29 20:10:00,19.52,19.41,17.1
2002-06-29 20:20:00,19.75,19.38,16.5
2002-06-29 20:30:00,19.71,19.35,15.4
2002-06-29 20:40:00,19.3,19.06,14.8
2002-06-29 20:50:00,19.0,18.91,14.1
2002-06-29 21:00:00,18.83,18.69,13.5
2002-06-29 21:10:00,19.04,18.79,12.8
2002-06-29 21:20:00,19.18,18.66,12.5
2002-06-29 21:30:00,18.85,18.22,12.3
2002-06-29 21:40:00,18.6,18.11,12.6
2002-06-29 21:50:00,18.69,18.11,12.0
2002-06-29 22:00:00,18.5,18.1,11.7
2002-06-29 22:10:00,17.82,17.5,11.5
2002-06-29 22:20:00,17.3,17.17,11.3
2002-06-29 22:30:00,17.01,17.12,11.4
2002-06-29 22:40:00,17.17,16.99,11.1
2002-06-29 22:50:00,16.82,16.71,11.1
2002-06-29 23:00:00,16.85,16.47,11.3
2002-06-29 23:10:00,15.95,15.88,11.3
2002-06-29 23:20:00,15.86,15.64,11.2
2002-06-29 23:30:00,15.86,15.75,10.9
2002-06-29 23:40:00,15.83,15.85,10.8
2002-06-29 23:50:00,15.71,15.59,10.6
2002-06-30 00:00:00,15.7,15.63,10.5
2002-06-30 00:10:00,15.01,15.04,10.4
2002-06-30 00:20:00,15.16,14.92,9.9
2002-06-30 00:30:00,15.06,14.7,9.9
2002-06-30 00:40:00,14.71,14.49,10.2
2002-06-30 00:50:00,14.41,13.93,10.0
2002-06-30 01:00:00,14.52,14.34,9.9
2002-06-30 01:10:00,14.73,14.48,9.8
2002-06-30 01:20:00,14.56,14.3,9.6
2002-06-30 01:30:00,14.1,13.68,9.8
2002-06-30 01:40:00,14.63,13.91,9.8
2002-06-30 01:50:00,14.34,13.72,9.6
2002-06-30 02:00:00,14.27,13.6,9.5
2002-06-30 02:10:00,13.6,13.33,9.3
2002-06-30 02:20:00,13.31,12.94,9.2
2002-06-30 02:30:00,12.95,12.61,9.1
2002-06-30 02:40:00,12.72,12.45,9.0
2002-06-30 02:50:00,13.05,12.58,8.9
2002-06-30 03:00:00,12.95,12.64,8.7
2002-06-30 03:10:00,13.01,12.76,8.4
2002-06-30 03:20:00,13.16,12.87,8.3
2002-06-30 03:30:00,13.05,12.71,8.3
2002-06-30 03:40:00,12.79,12.68,8.2
2002-06-30 03:50:00,12.88,12.6,8.3
2002-06-30 04:00:00,12.92,12.49,8.4
2002-06-30 04:10:00,12.45,11.89,8.4
2002-06-30 04:20:00,12.4,11.72,8.6
2002-06-30 04:30:00,11.92,11.57,8.6
2002-06-30 04:40:00,11.77,11.53,8.5
2002-06-30 04:50:00,11.75,11.45,8.5
2002-06-30 05:00:00,11.5,11.18,8.6
2002-06-30 05:10:00,11.49,11.15,8.6
2002-06-30 05:20:00,11.63,11.31,8.7
2002-06-30 05:30:00,11.58,11.2,8.9
2002-06-30 05:40:00,11.45,11.22,9.0
2002-06-30 05:50:00,11.81,11.36,9.3
2002-06-30 06:00:00,11.49,11.09,9.5
2002-06-30 06:10:00,11.67,11.33,9.8
2002-06-30 06:20:00,11.91,11.47,10.5
2002-06-30 06:30:00,12.25,11.8,11.0
2002-06-30 06:40:00,12.59,12.35,11.1
2002-06-30 06:50:00,13.04,12.69,11.7
2002-06-30 07:00:00,13.17,12.7,12.0
2002-06-30 07:10:00,13.44,13.16,12.5
2002-06-30 07:20:00,13.94,13.55,12.8
2002-06-30 07:30:00,13.95,13.62,13.3
2002-06-30 07:40:00,14.16,13.78,13.5
2002-06-30 07:50:00,14.81,14.51,13.6
2002-06-30 08:00:00,14.87,14.32,14.2
2002-06-30 08:10:00,15.22,14.93,14.7
2002-06-30 08:20:00,15.54,15.06,15.3
2002-06-30 08:30:00,15.85,15.28,15.9
2002-06-30 08:40:00,16.28,15.69,16.1
2002-06-30 08:50:00,16.54,16.1,16.6
2002-06-30 09:00:00,17.74,16.74,17.6
2002-06-30 09:10:00,17.4,17.01,17.9
2002-06-30 09:20:00,18.25,17.23,18.6
2002-06-30 09:30:00,18.13,17.43,19.1
2002-06-30 09:40:00,18.67,17.95,19.0
2002-06-30 09:50:00,19.37,18.43,19.7
2002-06-30 10:00:00,19.52,18.72,19.9
2002-06-30 10:10:00,19.52,18.64,19.4
2002-06-30 10:20:00,20.18,19.24,19.4
2002-06-30 10:30:00,20.19,19.19,19.6
2002-06-30 10:40:00,20.22,19.33,19.8
2002-06-30 10:50:00,20.13,19.76,20.2
2002-06-30 11:00:00,20.8,20.0,20.7
2002-06-30 11:10:00,21.1,20.41,20.6
2002-06-30 11:20:00,21.08,20.58,20.6
2002-06-30 11:30:00,21.44,20.89,20.8
2002-06-30 11:40:00,21.61,20.85,21.1
2002-06-30 11:50:00,22.32,21.44,21.3
2002-06-30 12:00:00,22.3,21.56,21.5
2002-06-30 12:10:00,22.74,21.76,21.5
2002-06-30 12:20:00,22.42,21.44,21.5
2002-06-30 12:30:00,22.31,21.79,21.9
2002-06-30 12:40:00,22.81,21.9,21.9
2002-06-30 12:50:00,23.18,22.13,21.9
2002-06-30 13:00:00,23.02,21.76,22.2
2002-06-30 13:10:00,23.05,21.93,22.6
2002-06-30 13:20:00,23.29,22.64,22.6
2002-06-30 13:30:00,23.48,22.64,22.8
2002-06-30 13:40:00,23.44,22.89,23.0
2002-06-30 13:50:00,23.82,22.84,22.9
2002-06-30 14:00:00,23.49,22.91,23.1
2002-06-30 14:10:00,24.31,23.31,23.2
2002-06-30 14:20:00,24.0,23.33,23.1
2002-06-30 14:30:00,24.53,23.68,23.1
2002-06-30 14:40:00,24.8,23.85,23.5
2002-06-30 14:50:00,24.49,23.61,23.7
2002-06-30 15:00:00,24.64,23.98,23.6
2002-06-30 15:10:00,24.51,23.94,23.6
2002-06-30 15:20:00,24.72,23.93,23.9
2002-06-30 15:30:00,24.98,24.15,23.9
2002-06-30 15:40:00,24.55,23.79,23.8
2002-06-30 15:50:00,24.43,24.0,23.6
2002-06-30 16:00:00,24.44,24.06,23.6
2002-06-30 16:10:00,24.86,24.29,24.1
2002-06-30 16:20:00,24.76,24.08,24.2
2002-06-30 16:30:00,24.84,24.36,24.3
2002-06-30 16:40:00,24.87,24.38,24.4
2002-06-30 16:50:00,25.07,24.58,24.2
2002-06-30 17:00:00,24.59,24.28,24.2
2002-06-30 17:10:00,24.58,24.19,23.9
2002-06-30 17:20:00,24.39,24.02,23.7
2002-06-30 17:30:00,24.43,24.09,23.4
2002-06-30 17:40:00,24.29,23.93,23.3
2002-06-30 17:50:00,24.2,23.74,23.2
2002-06-30 18:00:00,24.23,23.75,22.9
2002-06-30 18:10:00,24.24,23.93,23.2
2002-06-30 18:20:00,23.75,23.53,23.2
2002-06-30 18:30:00,23.72,23.34,23.2
2002-06-30 18:40:00,23.76,23.38,22.9
2002-06-30 18:50:00,23.56,23.21,22.6
2002-06-30 19:00:00,23.39,22.95,22.4
2002-06-30 19:10:00,23.32,23.01,22.4
2002-06-30 19:20:00,23.37,22.89,22.1
2002-06-30 19:30:00,23.09,22.75,21.9
2002-06-30 19:40:00,22.97,22.66,21.6
2002-06-30 19:50:00,23.03,22.56,21.4
2002-06-30 20:00:00,22.7,22.21,21.0
2002-06-30 20:10:00,22.49,22.08,20.8
2002-06-30 20:20:00,22.54,21.98,20.4
2002-06-30 20:30:00,22.46,21.92,20.1
2002-06-30 20:40:00,22.23,21.7,19.8
2002-06-30 20:50:00,22.16,21.63,19.6
2002-06-30 21:00:00,22.0,21.35,19.2
2002-06-30 21:10:00,21.82,21.13,18.7
2002-06-30 21:20:00,21.48,20.86,18.9
2002-06-30 21:30:00,21.14,20.55,18.8
2002-06-30 21:40:00,21.05,20.53,18.2
2002-06-30 21:50:00,21.04,20.43,16.0
2002-06-30 22:00:00,20.72,19.96,15.2
2002-06-30 22:10:00,20.33,19.53,14.9
2002-06-30 22:20:00,20.03,19.28,14.6
2002-06-30 22:30:00,19.87,19.14,14.6
2002-06-30 22:40:00,19.72,19.12,14.3
2002-06-30 22:50:00,19.79,19.21,14.2
2002-06-30 23:00:00,19.84,19.2,14.4
2002-06-30 23:10:00,19.75,19.19,14.1
2002-06-30 23:20:00,19.93,19.46,14.1
2002-06-30 23:30:00,19.65,19.1,14.0
2002-06-30 23:40:00,18.83,18.41,13.4
2002-06-30 23:50:00,18.53,18.22,13.4
2002-07-01 00:00:00,18.45,18.11,13.3
2002-07-01 00:10:00,18.52,18.0,13.7
2002-07-01 00:20:00,18.49,17.99,13.8
2002-07-01 00:30:00,17.97,17.43,13.9
2002-07-01 00:40:00,17.75,17.14,14.0
2002-07-01 00:50:00,17.32,16.73,14.0
2002-07-01 01:00:00,17.18,16.64,14.0
2002-07-01 01:10:00,17.36,16.87,14.1
2002-07-01 01:20:00,17.01,16.6,14.1
2002-07-01 01:30:00,17.35,16.84,14.3
2002-07-01 01:40:00,17.59,17.21,14.4
2002-07-01 01:50:00,17.44,17.04,14.2
2002-07-01 02:00:00,17.09,16.68,14.0
2002-07-01 02:10:00,17.11,16.6,14.1
2002-07-01 02:20:00,17.11,16.56,14.0
2002-07-01 02:30:00,17.26,17.0,14.0
2002-07-01 02:40:00,17.13,16.68,13.9
2002-07-01 02:50:00,17.04,16.58,13.9
2002-07-01 03:00:00,17.01,16.69,13.9
2002-07-01 03:10:00,16.8,16.42,13.7
2002-07-01 03:20:00,16.75,16.28,13.4
2002-07-01 03:30:00,16.68,16.34,13.2
2002-07-01 03:40:00,16.36,15.89,12.5
2002-07-01 03:50:00,16.27,15.88,11.9
2002-07-01 04:00:00,16.3,15.87,11.6
2002-07-01 04:10:00,16.22,15.84,11.6
2002-07-01 04:20:00,16.09,15.74,12.2
2002-07-01 04:30:00,15.92,15.62,12.5
2002-07-01 04:40:00,15.85,15.61,12.7
2002-07-01 04:50:00,15.71,15.39,12.4
2002-07-01 05:00:00,14.94,14.5,12.4
2002-07-01 05:10:00,14.82,14.45,12.7
2002-07-01 05:20:00,14.53,14.2,13.0
2002-07-01 05:30:00,14.54,14.29,13.4
2002-07-01 05:40:00,15.14,14.77,13.7
2002-07-01 05:50:00,15.35,15.14,13.8
2002-07-01 06:00:00,15.38,15.0,13.8
2002-07-01 06:10:00,15.68,15.23,14.0
2002-07-01 06:20:00,15.69,15.33,14.2
2002-07-01 06:30:00,16.18,15.75,14.8
2002-07-01 06:40:00,16.01,15.69,15.2
2002-07-01 06:50:00,16.76,16.22,15.4
2002-07-01 07:00:00,16.83,16.42,15.6
2002-07-01 07:10:00,16.95,16.49,15.6
2002-07-01 07:20:00,17.64,17.21,15.5
2002-07-01 07:30:00,17.6,17.05,16.0
2002-07-01 07:40:00,17.6,17.18,16.2
2002-07-01 07:50:00,18.04,17.53,16.3
2002-07-01 08:00:00,18.02,17.6,16.6
2002-07-01 08:10:00,18.32,17.95,17.3
2002-07-01 08:20:00,18.74,18.43,17.5
2002-07-01 08:30:00,18.89,18.34,18.6
2002-07-01 08:40:00,19.74,19.0,18.8
2002-07-01 08:50:00,20.08,19.32,19.2
2002-07-01 09:00:00,20.72,20.2,20.0
2002-07-01 09:10:00,21.0,20.52,20.4
2002-07-01 09:20:00,20.83,20.48,20.6
2002-07-01 09:30:00,21.25,20.92,21.4
2002-07-01 09:40:00,21.96,21.65,21.9
2002-07-01 09:50:00,22.41,21.78,22.8
2002-07-01 10:00:00,22.68,22.05,23.2
2002-07-01 10:10:00,23.39,22.55,22.9
2002-07-01 10:20:00,22.86,22.34,23.7
2002-07-01 10:30:00,23.06,22.68,23.8
2002-07-01 10:40:00,23.03,23.01,23.4
2002-07-01 10:50:00,23.83,23.18,23.3
2002-07-01 11:00:00,24.01,23.52,24.1
2002-07-01 11:10:00,24.46,23.79,24.0
2002-07-01 11:20:00,24.74,23.93,24.3
2002-07-01 11:30:00,24.88,24.36,24.5
2002-07-01 11:40:00,25.08,24.26,24.9
2002-07-01 11:50:00,25.17,24.32,24.6
2002-07-01 12:00:00,25.71,24.92,24.8
2002-07-01 12:10:00,25.49,25.1,25.1
2002-07-01 12:20:00,25.65,24.88,25.0
2002-07-01 12:30:00,25.54,24.88,25.0
2002-07-01 12:40:00,26.92,25.76,25.4
2002-07-01 12:50:00,26.53,25.34,25.5
2002-07-01 13:00:00,26.08,25.18,25.3
2002-07-01 13:10:00,26.09,25.44,25.9
2002-07-01 13:20:00,25.65,25.21,25.7
2002-07-01 13:30:00,26.53,25.47,25.5
2002-07-01 13:40:00,26.97,25.77,26.0
2002-07-01 13:50:00,26.98,25.64,25.7
2002-07-01 14:00:00,27.35,26.38,26.0
2002-07-01 14:10:00,26.6,25.84,26.3
2002-07-01 14:20:00,27.14,26.04,26.4
2002-07-01 14:30:00,27.25,26.32,26.5
2002-07-01 14:40:00,27.41,26.34,26.3
2002-07-01 14:50:00,27.48,26.69,25.7
2002-07-01 15:00:00,26.68,25.95,25.6
2002-07-01 15:10:00,26.99,26.17,26.7
2002-07-01 15:20:00,27.39,26.58,27.9
2002-07-01 15:30:00,27.59,26.81,27.0
2002-07-01 15:40:00,27.78,27.2,27.0
2002-07-01 15:50:00,28.04,27.3,27.3
2002-07-01 16:00:00,27.84,26.97,27.4
2002-07-01 16:10:00,27.23,26.8,27.1
2002-07-01 16:20:00,27.46,26.94,26.6
2002-07-01 16:30:00,27.54,26.97,26.5
2002-07-01 16:40:00,27.36,26.77,25.8
2002-07-01 16:50:00,26.93,26.41,26.2
2002-07-01 17:00:00,26.86,26.41,26.4
2002-07-01 17:10:00,26.71,26.38,26.2
2002-07-01 17:20:00,26.6025,26.34,26.1
2002-07-01 17:30:00,26.495,26.2475,25.7
2002-07-01 17:40:00,26.387500000000003,26.155,25.3
2002-07-01 17:50:00,26.28,26.0625,25.2
2002-07-01 18:00:00,26.46,25.97,25.4
2002-07-01 18:10:00,26.28,25.95,25.2
2002-07-01 18:20:00,26.19,25.76,25.2
2002-07-01 18:30:00,26.07,25.66,25.0
2002-07-01 18:40:00,26.02,25.52,24.8
2002-07-01 18:50:00,25.57,25.13,24.3
2002-07-01 19:00:00,25.45,25.0,23.5
2002-07-01 19:10:00,25.36,24.83,23.3
2002-07-01 19:20:00,25.16,24.69,23.3
2002-07-01 19:30:00,24.85,24.58,23.2
2002-07-01 19:40:00,24.92,24.5,23.0
