Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 10/21  09:00:00,91693847.6349097,0.0,0.0,21894332.83187648,0.0,59827593.95937547,9971920.84090322,0.0027545759661780893,280222184.16328156,227798753.9541358,52423430.20914582 
 10/21  10:00:00,80517746.69433111,0.0,0.0,21894332.83187648,0.0,49327737.82843053,9295676.031531906,0.002492235397970653,255729234.78717119,208198292.43677187,47530942.35039935 
 10/21  11:00:00,80397951.99139121,0.0,0.0,21894332.83187648,0.0,49857589.98273835,8646029.174776021,0.0020003468325817094,228365406.37111467,190007878.75586495,38357527.615249686 
 10/21  12:00:00,77999296.00709772,0.0,0.0,21196991.736597914,0.0,49081841.69733915,7720462.571422686,0.0017380062643742704,198424168.20256293,164959128.4460598,33465039.75650318 
 10/21  13:00:00,76140489.44742629,0.0,0.0,21894332.83187648,0.0,47738181.365507215,6507975.248501347,0.0015412508382186931,163154655.2212537,133358981.35881038,29795673.862443313 
 10/21  14:00:00,74968030.9125376,0.0,0.0,21894332.83187648,0.0,47208329.211199425,5865368.86811727,0.0013444954120631146,142876462.39431956,116750154.4259361,26126307.968383435 
 10/21  15:00:00,79118552.76258375,0.0,0.0,25218810.400800932,0.0,48797885.67412279,5101856.686118822,0.0015412508382186931,127204488.23309311,97408814.3706498,29795673.862443313 
 10/21  16:00:00,105304258.68169397,0.0,0.0,34122296.30378249,0.0,66715671.96537662,4466290.410731282,0.0018035914064261302,116036564.26609787,81348402.54490806,34688161.72118979 
 10/21  17:00:00,122712184.08434595,0.0,0.0,35865032.71317486,0.0,83933250.955441,2913900.413336237,0.0023938576848928643,119123621.58122168,73427362.17785224,45696259.40336942 
 10/21  18:00:00,143886599.10833094,0.0,0.0,44004270.89916226,13515600.0,83236545.25068206,3130182.9556664843,0.0028201611082299487,133018556.49860759,79372004.32477514,53646552.173832454 
 10/21  19:00:00,150727858.06438497,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,3806842.6333824126,0.002688990824126229,148541935.4388512,97341627.19439201,51200308.24445916 
 10/21  20:00:00,149417464.79558456,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,4080884.58014685,0.002459442826944722,151565974.6191251,104646593.2510691,46919381.36805601 
 10/21  21:00:00,130137529.5298092,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,4469552.993551476,0.0020003468325817094,153337382.08600688,114979854.47075719,38357527.615249686 
 10/21  22:00:00,106041492.1218314,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,5340640.807634694,0.0017380062643742704,171208062.21602687,137743022.45952368,33465039.75650318 
 10/21  23:00:00,85793616.31942439,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,6320197.662130296,0.0009509845597519589,182329066.15816867,163541489.97790498,18787576.180263698 
 10/21  24:00:00,73158558.15334967,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,7016859.496658234,0.00026234056820743717,187715958.8034788,181771163.25242463,5944795.551054182 
 10/22  01:00:00,71236487.39866465,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,7214197.35933539,0.00013126003917514326,189794883.36144078,186293285.7235045,3501597.6379362554 
 10/22  02:00:00,70042839.31528106,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,7080253.584665801,0.000032814908947427736,183514026.38949373,181849162.19559747,1664864.193896311 
 10/22  03:00:00,69263145.13381651,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,6830411.557509076,0.00003281489129349575,176415889.74812633,174750984.5878683,1664905.1602580252 
 10/22  04:00:00,76482873.33180526,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,6574763.3435445465,0.00013125947631977846,171619285.52037525,168116381.7677419,3502903.752633368 
 10/22  05:00:00,92539511.00697972,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,6292396.155755843,0.000886001038421591,178835545.9797161,161240724.6249351,17594821.354781024 
 10/22  06:00:00,111521905.30303988,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,6129086.563584862,0.003084596142050239,216313439.65833277,157668524.3301996,58644915.32813313 
 10/22  07:00:00,122319649.30861564,0.0,0.0,27343670.668690365,23169600.0,65388425.55466861,6417953.081975242,0.0032814852574994634,228090200.18682534,165769160.96520782,62321039.2216175 
 10/22  08:00:00,100047648.90600097,0.0,0.0,23919589.28191093,0.0,67967412.13473806,8160647.486201753,0.0031502258471994855,239407316.37507635,179537026.41463125,59870289.96044514 
 10/22  09:00:00,88873170.69115947,0.0,0.0,21894332.83187648,0.0,59827593.95937547,7151243.8971510995,0.0027564476162995483,203438419.8966155,150920377.71968758,52518042.17692792 
 10/22  10:00:00,76545145.44795337,0.0,0.0,21894332.83187648,0.0,49327737.82843053,5323074.785152454,0.002493928795699591,150010141.86469343,102393598.21011029,47616543.65458316 
 10/22  11:00:00,75665728.01583694,0.0,0.0,21894332.83187648,0.0,49857589.98273835,3913805.199220399,0.0020017060070746744,104633545.13244724,66207311.20726051,38426233.925186716 
 10/22  12:00:00,73183441.50756773,0.0,10281.601059581099,21196991.736597914,0.0,49081841.69733915,2894326.4708319344,0.0017391871864747162,74077451.08515146,40552715.68230955,33524735.402841914 
 10/22  13:00:00,72204866.68822877,0.0,360702.6088752785,21894332.83187648,0.0,47738181.365507215,2211649.8804275077,0.0015422980710247476,53595311.049947105,23746699.53886378,29848611.51108331 
 10/22  14:00:00,71571683.54981048,0.0,555361.8259385045,21894332.83187648,0.0,47208329.211199425,1913659.6794507348,0.0013454089555747799,42621784.11721029,16449296.497885589,26172487.6193247 
 10/22  15:00:00,76593111.46281822,0.0,576938.2342890463,25218810.400800932,0.0,48797885.67412279,1999477.1520632154,0.0015422980710247476,48467820.8476975,18619209.33661418,29848611.51108331 
 10/22  16:00:00,103568209.80996643,0.0,509572.8803662902,34122296.30378249,0.0,66715671.96537662,2220668.6586362193,0.001804816891624706,58942630.03980992,24192520.0063818,34750110.03342812 
 10/22  17:00:00,120860808.76047261,0.0,0.0,35865032.71317486,0.0,83933250.955441,1062525.0894612693,0.002395484237974609,72010571.52929603,26232089.820592158,45778481.70870387 
 10/22  18:00:00,142021901.37837672,0.0,0.0,44004270.89916226,13515600.0,83236545.25068206,1265485.2257103357,0.00282207732144954,85190534.28666013,31447117.479145966,53743416.80751417 
 10/22  19:00:00,148528994.77699953,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,1607979.3459951752,0.0026908179111495597,91471606.57405823,40178939.027716495,51292667.546341725 
 10/22  20:00:00,147210529.230915,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,1873949.0154756,0.0024611139431245997,93869990.89603995,46866134.55674986,47003856.33929008 
 10/22  21:00:00,127750226.11096516,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,2082249.5747060564,0.0020017060070746744,90480964.44856259,52054730.52337587,38426233.925186716 
 10/22  22:00:00,103176520.49113129,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,2475669.1769334204,0.0017391871864747162,95512467.45533946,61987732.05249755,33524735.402841914 
 10/22  23:00:00,82272427.70990962,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,2799009.0526148924,0.0009516307246748441,88908988.61027783,70088748.77447031,18820239.835807536 
 10/22  24:00:00,69171003.8890418,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,3029305.2323501827,0.00026251882059995707,81705457.93202294,75751651.71737047,5953806.214652479 
 10/23  01:00:00,67114518.07590272,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,3092228.0365733677,0.00013134954862073243,80722541.35299417,77216418.6439499,3506122.7090442744 
 10/23  02:00:00,66075506.06051335,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,3112920.3298980794,0.000032837285569082464,79331043.9340826,77665046.75144458,1665997.18263803 
 10/23  03:00:00,65640902.30562408,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,3208168.7293166122,0.00003283726779677289,81771585.83819921,80105547.41373335,1666038.4244658803 
 10/23  04:00:00,73275261.90996641,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,3367151.921705591,0.0001313489817758897,87792955.00381443,84285516.89795631,3507438.1058581104 
 10/23  05:00:00,89521286.87924396,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,3274172.028019485,0.0008866051979477075,99634920.33614348,82009486.73520967,17625433.600933813 
 10/23  06:00:00,108474964.33651952,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,3082145.597062423,0.0030866995119894626,136037261.4692886,77285769.56034678,58751491.908941835 
 10/23  07:00:00,119167325.85371017,0.0,0.0,27343670.668690365,23169600.0,65388425.55466861,3265629.6270675575,0.003283722885094386,144625262.53880873,82190843.97591084,62434418.56289791 
 10/23  08:00:00,96762248.0148576,0.0,0.0,23919589.28191093,0.0,67967412.13473806,4875246.595056252,0.003152373969690611,151873174.61270759,91894040.48463325,59979134.12807431 
 10/23  09:00:00,86681219.2901286,0.0,0.0,21894332.83187648,0.0,59827593.95937547,4959292.496118348,0.0027583272234792838,146624581.4443074,94011300.6207039,52613280.82360347 
 10/23  10:00:00,76284984.86817858,0.0,0.0,21894332.83187648,0.0,49327737.82843053,5062914.205375967,0.002495629392671733,144576861.5345515,96874149.58059525,47702711.953956224 
 10/23  11:00:00,77147213.22043043,0.0,0.0,21894332.83187648,0.0,49857589.98273835,5395290.403812515,0.0020030709599075758,143878690.77725005,105383295.45388237,38495395.32336772 
 10/23  12:00:00,75978620.52521662,0.0,0.0,21196991.736597914,0.0,49081841.69733915,5699787.089539228,0.0017403731291000257,146750123.94078857,113165297.48706804,33584826.45372052 
 10/23  13:00:00,76165075.39713953,0.0,0.0,21894332.83187648,0.0,47738181.365507215,6532561.198212485,0.0015433497559943605,164881088.74333692,134979188.9418518,29901899.801485077 
 10/23  14:00:00,76190664.36655161,0.0,2642.3090333507375,21894332.83187648,0.0,47208329.211199425,7085360.013096094,0.0013463263828886983,176031285.92174613,149812312.77249646,26218973.14924969 
 10/23  15:00:00,80478983.48543097,0.0,127660.3479834461,25218810.400800932,0.0,48797885.67412279,6334627.06098051,0.0015433497559943605,160608771.95110095,130706872.14961587,29901899.801485077 
 10/23  16:00:00,106746947.6197536,0.0,197256.13772366906,34122296.30378249,0.0,66715671.96537662,5711723.211064789,0.0018060475868019131,149422382.81634548,114609914.14521317,34812468.67113233 
 10/23  17:00:00,123896084.44910634,0.0,0.0,35865032.71317486,0.0,83933250.955441,4097800.778093379,0.002397117706118902,150526793.09427637,104665544.4664378,45861248.62783856 
 10/23  18:00:00,146934582.8912679,0.0,0.0,44004270.89916226,15446400.0,83236545.25068206,4247366.7385995835,0.0028240016811811705,162692558.0727895,108851635.03177422,53840923.041015275 
 10/23  19:00:00,151747670.15989846,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,4826654.728892229,0.0026926527657773966,175977117.52776763,124591478.92157595,51385638.60619167 
 10/23  20:00:00,150689908.88109344,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,5353328.665652384,0.0024627921638207886,185941587.1323114,138852696.28706107,47088890.84525034 
 10/23  21:00:00,131626740.18957531,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,5958763.653314862,0.0020030709599075758,193379839.59633088,154884444.2729632,38495395.32336772 
 10/23  22:00:00,107488859.17693837,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,6788007.862739299,0.0017403731291000257,210245496.9937386,176660670.54001808,33584826.45372052 
 10/23  23:00:00,87159863.46709423,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,7686444.809798823,0.0009522796366773722,219283457.98717874,200430338.1423999,18853119.844778854 
 10/23  24:00:00,74735465.00320806,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,8593766.346516278,0.0002626978308075508,230653075.01904035,224690198.45708546,5962876.561954908 
 10/24  01:00:00,73261045.87851107,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,9238755.839181647,0.00013143940693261376,245727109.6757639,242216432.96854588,3510676.707218021 
 10/24  02:00:00,72709794.21229425,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,9747208.48167895,0.000032859749436227884,257763530.63696805,256096393.30083585,1667137.33613217 
 10/24  03:00:00,72503541.88726543,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,10070808.310957953,0.00003285973155079717,266519763.729263,264852584.88801983,1667178.8412431697 
 10/24  04:00:00,80210111.87009665,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,10302001.881835764,0.0001314388362620724,274750037.0026809,271238035.9960965,3512001.00658434 
 10/24  05:00:00,96390193.87165439,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,10143079.020429326,0.0008872117135622725,284711526.11836356,267055287.88968933,17656238.228674255 
 10/24  06:00:00,115121143.66306826,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,9728324.923609052,0.0030888110846290073,315049382.40832806,256190644.19669828,58858738.211629815 
 10/24  07:00:00,125542521.94695176,0.0,0.0,27343670.668690365,23169600.0,65388425.55466861,9640825.720306883,0.0032859692389662436,316408737.15591073,253860226.7816488,62548510.37426186 
 10/24  08:00:00,105058873.14356437,0.0,0.0,23919589.28191093,1930800.0,67967412.13473806,11241071.723760875,0.003154530469407593,324200577.5034094,264111915.2364257,60088662.266983695 
 10/24  09:00:00,92214731.60399517,0.0,0.0,21894332.83187648,0.0,59827593.95937547,10492804.809983041,0.002760214160731645,294306858.26921695,241597740.3240677,52709117.945149206 
 10/24  10:00:00,80356315.00885275,0.0,0.0,21894332.83187648,0.0,49327737.82843053,9134244.346048418,0.0024973366216143457,251494763.92068264,203705342.19008973,47789421.730592884 
 10/24  11:00:00,79855191.3351123,0.0,0.0,21894332.83187648,0.0,49857589.98273835,8103268.518493031,0.0020044412357694075,214179259.31306165,175614267.98476195,38564991.32829974 
 10/24  12:00:00,77478152.9473758,0.0,0.0,21196991.736597914,0.0,49081841.69733915,7199319.511697214,0.0017415636966521097,185221369.86585855,151576074.75211513,33645295.11374341 
 10/24  13:00:00,75900645.66723523,0.0,6457.586617732035,21894332.83187648,0.0,47738181.365507215,6261673.881689399,0.0015444055423141344,157229576.8947615,127274053.94193533,29955522.952826157 
 10/24  14:00:00,74744208.65321025,0.0,143731.5781882957,21894332.83187648,0.0,47208329.211199425,5497815.030598863,0.0013472473879761607,134073210.82485712,107807460.03294821,26265750.79190893 
 10/24  15:00:00,79227929.31943193,0.0,267819.3390471541,25218810.400800932,0.0,48797885.67412279,4943413.903916708,0.0015444055423141344,123690690.89537053,93735167.94254437,29955522.952826157 
 10/24  16:00:00,105756361.08380084,0.0,280828.9233850965,34122296.30378249,0.0,66715671.96537662,4637563.889449371,0.0018072830814314354,120780369.88615796,85905150.71877545,34875219.16738253 
 10/24  17:00:00,123119313.81964521,0.0,0.0,35865032.71317486,0.0,83933250.955441,3321030.148630592,0.0023987575444453578,129975641.3664658,84031105.71633157,45944535.650134236 
 10/24  18:00:00,146310637.0798144,0.0,0.0,44004270.89916226,15446400.0,83236545.25068206,3623420.9271441526,0.0028259335455109694,146263008.86530674,92323966.86651841,53939041.99878832 
 10/24  19:00:00,151143684.2792393,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,4222668.848231211,0.0026944947759523215,159938622.72292814,108459428.83141798,51479193.89151014 
 10/24  20:00:00,150155294.4610376,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,4818714.2455948675,0.002464476929224685,171863760.53006288,124689300.8262895,47174459.70377336 
 10/24  21:00:00,131068207.20599045,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,5400230.669728596,0.0020044412357694075,178830133.56069216,140265142.2323924,38564991.32829974 
 10/24  22:00:00,107079231.49433085,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,6378380.180130598,0.0017415636966521097,199407911.23957753,165762616.1258341,33645295.11374341 
 10/24  23:00:00,86812845.52895425,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,7339426.8716582265,0.0009529310793002116,209603130.55436432,190716924.0842899,18886206.470074426 
 10/24  24:00:00,74026447.36451899,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,7884748.707827023,0.0002628775391172996,210691181.9988707,204719178.09200662,5972003.9068640275 
 10/25  01:00:00,71853638.03862567,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,7831347.999296142,0.00013152958433790399,206645562.3614403,203130304.07721877,3515258.2842214974 
 10/25  02:00:00,70668225.52406515,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,7705639.793449828,0.00003288229310591654,201364294.0624632,199696009.74578235,1668284.3166808635 
 10/25  03:00:00,70224763.32465385,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,7792029.748346351,0.000032882275112656344,203509968.1565147,201841642.08370525,1668326.0728094298 
 10/25  04:00:00,78055088.61813258,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,8146978.6298716,0.00013152901000680945,214384203.13429463,210867612.03091457,3516591.103380036 
 10/25  05:00:00,93881289.23810816,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,7634174.386882479,0.0008878203843077263,215417155.65427,197729929.5388726,17687226.11539744 
 10/25  06:00:00,112511708.99854025,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,7118890.25907891,0.003090930160338759,243412203.47128418,184445580.99506393,58966622.47622024 
 10/25  07:00:00,122616500.56927963,0.0,0.0,27343670.668690365,23169600.0,65388425.55466861,6714804.342632495,0.0032882235748276836,236207462.3399552,173544181.47145498,62663280.86850018 
 10/25  08:00:00,102055760.68841827,0.0,0.0,23919589.28191093,1930800.0,67967412.13473806,8237959.268612612,0.0031566946318345762,241354300.51521772,181155458.57376516,60198841.941452526 
 10/25  09:00:00,89877924.57972968,0.0,0.0,21894332.83187648,0.0,59827593.95937547,8155997.785715632,0.002762107802855256,230846254.2995167,178040729.13920736,52805525.160309404 
 10/25  10:00:00,78657115.10001874,0.0,0.0,21894332.83187648,0.0,49327737.82843053,7435044.437212723,0.00249904991686904,206409115.29591253,158532467.98969853,47876647.30621397 
 10/25  11:00:00,78171076.51536378,0.0,0.0,21894332.83187648,0.0,49857589.98273835,6419153.698743132,0.0020058163806448855,170046867.49643528,131411866.1666502,38635001.329785086 
 10/25  12:00:00,75672562.06779176,0.0,0.0,21196991.736597914,0.0,49081841.69733915,5393728.632111983,0.0017427584946586728,138275058.90789852,104568935.4322088,33706123.47568972 
 10/25  13:00:00,74197459.68982288,0.0,4710.781769603,21894332.83187648,0.0,47738181.365507215,4560234.709124135,0.0015454650801690116,113157836.33698799,83148371.25186981,30009465.085118163 
 10/25  14:00:00,73421930.47535998,0.0,89062.37550058273,21894332.83187648,0.0,47208329.211199425,4230206.05543538,0.00134817166567935,101040231.36307707,74727424.66853045,26312806.694546614 
 10/25  15:00:00,78281813.60222842,0.0,163485.4773780945,25218810.400800932,0.0,48797885.67412279,4101632.0483811763,0.0015454650801690116,101498667.74199,71489202.65687183,30009465.085118163 
 10/25  16:00:00,104932972.62697323,0.0,205141.12773334136,34122296.30378249,0.0,66715671.96537662,3889863.228272298,0.0018085229661552263,101088558.93568742,66150215.996473856,34938342.93921357 
 10/25  17:00:00,122314804.95962574,0.0,0.0,35865032.71317486,0.0,83933250.955441,2516521.2886094833,0.0024004032096242075,108922774.26793002,62894456.15700186,46028318.110928185 
 10/25  18:00:00,145146536.04043424,0.0,0.0,44004270.89916226,15446400.0,83236545.25068206,2459319.887762074,0.0028278722743518094,115651046.58913772,61613301.96530448,54037744.62383323 
 10/25  19:00:00,149384859.29574037,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,2463843.8647304513,0.0026963433313587,113347487.20121174,61774181.50442619,51573305.69678555 
 10/25  20:00:00,147572872.90720412,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,2236292.6917596566,0.0024661676811207622,103132806.51228487,55872268.93783285,47260537.57445205 
 10/25  21:00:00,127755882.17849603,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,2087905.6422328174,0.0020058163806448855,90679989.98956595,52044988.65978088,38635001.329785086 
 10/25  22:00:00,103056843.2483679,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,2355991.934166456,0.0017427584946586728,92525287.24099585,58819163.765306145,33706123.47568972 
 10/25  23:00:00,82255693.40699437,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,2782274.749697676,0.0009535848367000277,88590710.2258815,69671220.312478,18919489.913403496 
 10/25  24:00:00,69350250.0737547,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,3208551.417062543,0.0002630578859862146,86488268.70334253,80507083.15693943,5981185.546403087 
 10/26  01:00:00,67421530.66741487,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,3399240.6280852566,0.0001316200511604202,88845866.30193111,85326000.21827374,3519866.083657373 
 10/26  02:00:00,66510439.454879805,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,3547853.7242644685,0.00003290490915936848,90610080.15898682,88940642.37442341,1669437.7845633868 
 10/26  03:00:00,66146104.6401912,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,3713371.063883659,0.000032904891063604124,94726238.02877203,93056758.24940701,1669479.779365008 
 10/26  04:00:00,73730657.94937761,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,3822547.9611165104,0.00013161947333523874,99373073.48251992,95851866.44576328,3521207.036756659 
 10/26  05:00:00,90032316.40801214,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,3785201.55678584,0.0008884310098788795,112816645.8442234,95098257.75999646,17718388.084226932 
 10/26  06:00:00,109027214.61148153,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,3634395.87201807,0.0030930560417598138,150673287.09622937,91598174.34241949,59075112.75380991 
 10/26  07:00:00,119105388.12685919,0.0,0.0,27343670.668690365,23169600.0,64691719.84990964,3900397.6049686945,0.0032904851508075354,161437534.04138002,98658837.9839621,62778696.05741795 
 10/26  08:00:00,90613528.53269526,0.0,0.0,18898733.39590529,1930800.0,65221572.0042175,4562423.129413603,0.0031588657447752344,175808584.69791314,115498944.17509961,60309640.522813536 
 10/26  09:00:00,78556583.47795999,0.0,0.0,16873476.945870843,0.0,57081753.82885495,4601352.700470242,0.0027640075266783283,169185067.472341,116282593.55334069,52902473.919000305 
 10/26  10:00:00,67772625.3686101,0.0,0.0,16873476.945870843,0.0,46581897.69790999,4317250.722328505,0.0025007687146137245,156771615.18548068,108807252.33568919,47964362.84979146 
 10/26  11:00:00,68120615.28500772,0.0,0.0,16873476.945870843,0.0,47111749.852217786,4135388.4849118385,0.002007195941992594,142767452.1411467,104062047.54612178,38705404.595024906 
 10/26  12:00:00,67197255.74667706,0.0,0.0,16873476.945870843,0.0,46581897.69790999,3741881.1011522664,0.0017439571299279937,127752729.16587958,93985435.64006345,33767293.52581613 
 10/26  13:00:00,65266799.1849392,0.0,0.0,16873476.945870843,0.0,44992341.23498666,3400981.0025351467,0.0015465280208795404,115458770.64185488,85395060.4179454,30063710.223909486 
 10/26  14:00:00,64495350.0553506,0.0,0.0,16873476.945870843,0.0,44462489.08067886,3159384.027451806,0.0013490989118310882,105637565.04037496,79277438.11837208,26360126.92200288 
 10/26  15:00:00,69217154.06788719,0.0,0.0,20197954.514795292,0.0,46052045.54360223,2967154.007943165,0.0015465280208795404,104436134.1375056,74372423.91359612,30063710.223909486 
 10/26  16:00:00,95773453.20156084,0.0,0.0,29101440.417776857,0.0,63969831.834856056,2702180.9471181487,0.001809766832944144,102639533.84689076,67637712.55377242,35001821.29311831 
 10/26  17:00:00,121549928.6089211,0.0,0.0,35865032.71317486,0.0,83236545.25068206,2448350.6426621582,0.0024020541600894988,107350715.09888393,61238143.90004577,46112571.19883815 
 10/26  18:00:00,147184089.55481547,0.0,0.0,44004270.89916226,17377200.0,83236545.25068206,2566073.402141361,0.0028298172296944805,118544472.72081494,64407471.03451242,54137001.68630252 
 10/26  19:00:00,149984857.80294335,0.0,0.0,50003615.47756619,23169600.0,73747799.95074739,3063842.3719315785,0.0026981978236621765,129056817.81262374,77388871.66092566,51667946.151698105 
 10/26  20:00:00,149009744.60301542,0.0,0.0,50538588.879462026,23169600.0,71628391.33351626,3673164.3875693143,0.0024678638631056493,140809468.84907037,93462369.88293004,47347098.96614035 
 10/26  21:00:00,130253681.88893639,0.0,0.0,38769174.03775253,23169600.0,63729202.49650488,4585705.352671798,0.002007195941992594,156643546.8949653,117938142.29994038,38705404.595024906 
 10/26  22:00:00,106405816.8001752,0.0,0.0,26999759.19604302,23169600.0,50531492.11641569,5704965.485972559,0.0017439571299279937,181413552.1493497,147646258.62353358,33767293.52581613 
 10/26  23:00:00,86174216.17852685,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,6700797.521229507,0.0009542406937341851,192622426.87962985,173669466.56144017,18952960.318189677 
 10/26  24:00:00,73694428.26594456,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,7552729.609252226,0.00026323881206460263,201978646.26197115,195988227.50045463,5990418.7615165105 
 10/27  01:00:00,72373856.61611316,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,8351566.57678346,0.00013171077783206216,221079930.55839604,217555431.81702796,3524498.741368104 
 10/27  02:00:00,72306157.23274948,0.0,0.0,14886432.881686116,23169600.0,24906552.8488963,9343571.502134131,0.000032927590204816645,246682368.15330258,245011770.75516573,1670597.3981368358 
 10/27  03:00:00,72503690.56229495,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,10070956.985987386,0.00003292757201190549,266985995.28942803,265315355.67023626,1670639.6191917665 
 10/27  04:00:00,80149617.63032576,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,10241507.642064588,0.00013171019668053446,273485782.3319389,269959934.892367,3525847.439571979 
 10/27  05:00:00,96101623.763571,0.0,0.0,27381883.054540064,23169600.0,35695631.79579779,9854508.912344102,0.000889043390699743,276955732.5989218,259206017.69218907,17749714.90673268 
 10/27  06:00:00,114117487.1138128,0.0,0.0,29139652.803626563,23169600.0,53083565.932743855,8724668.374347214,0.0030951880340719645,287245379.9602467,228061203.04421592,59184176.91603076 
 10/27  07:00:00,123063875.21862717,0.0,0.0,27343670.668690365,23169600.0,64691719.84990964,7858884.696734417,0.003292753227735357,266794342.15639302,203899620.39449283,62894721.76190015 
 10/27  08:00:00,93604777.16906644,0.0,0.0,18898733.39590529,1930800.0,65221572.0042175,7553671.765782605,0.0031610430986259413,254927046.0758075,194506020.87669107,60421025.19911643 
 10/27  09:00:00,80044088.56218061,0.0,0.0,16873476.945870843,0.0,57081753.82885495,6088857.784688946,0.0027659127112976984,207384121.3463263,154384185.83556098,52999935.51076529 
 10/27  10:00:00,67236433.28723505,0.0,0.0,16873476.945870843,0.0,46581897.69790999,3781058.640951725,0.002502492453078869,141798439.35386893,93745896.968671,48052542.385197915 
 10/27  11:00:00,65939066.90546643,0.0,0.0,16873476.945870843,0.0,47111749.852217786,1953840.105369194,0.002008579468918566,86233021.24658522,47456840.971826136,38776180.27475908 
 10/27  12:00:00,64473561.5529639,0.0,0.0,16873476.945870843,0.0,46581897.69790999,1018186.9074379106,0.0017451592106997376,58334634.30600122,24505847.156809546,33828787.149191685 
 10/27  13:00:00,62524769.90206471,0.0,0.0,16873476.945870843,0.0,44992341.23498666,658951.7196596055,0.0015475940170356173,45950427.26021693,15832184.95520079,30118242.305016145 
 10/27  14:00:00,62047302.94901034,0.0,0.0,16873476.945870843,0.0,44462489.08067886,711336.9211106179,0.0013500288233714956,43608643.67280983,17200946.211969245,26407697.460840583 
