cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,,wallShade_K,wallShade_C,wallSun_K,wallSun_C
6/17/2004 11:55,37.508,46.208,28.504,27.704,30.815,28.229,,300.916,27.766,309.303,36.153
6/17/2004 12:00,37.622,46.519,28.857,27.726,30.783,28.245,,300.997,27.847,309.552,36.402
6/17/2004 12:05,37.665,46.832,29.207,27.748,30.759,28.272,,301.074,27.924,309.797,36.647
6/17/2004 12:10,37.707,47.109,29.566,27.774,30.742,28.307,,301.153,28.003,310.028,36.878
6/17/2004 12:15,37.748,47.385,29.922,27.801,30.724,28.341,,301.225,28.075,310.243,37.093
6/17/2004 12:20,37.786,47.658,30.283,27.832,30.706,28.374,,301.301,28.151,310.453,37.303
6/17/2004 12:25,37.822,47.928,30.642,27.862,30.688,28.406,,301.375,28.225,310.655,37.505
6/17/2004 12:30,37.856,48.169,31.004,27.897,30.669,28.438,,301.451,28.301,310.856,37.706
6/17/2004 12:35,37.888,48.408,31.364,27.931,30.65,28.468,,301.528,28.378,311.053,37.903
6/17/2004 12:40,37.916,48.644,31.726,27.968,30.631,28.497,,301.611,28.461,311.253,38.103
6/17/2004 12:45,37.944,48.878,32.084,28.004,30.611,28.526,,301.693,28.543,311.448,38.298
6/17/2004 12:50,37.97,49.083,32.443,28.043,30.594,28.554,,301.776,28.626,311.641,38.491
6/17/2004 12:55,37.993,49.287,32.798,28.082,30.578,28.582,,301.859,28.709,311.832,38.682
6/17/2004 13:00,38.015,49.488,33.153,28.123,30.563,28.609,,301.939,28.789,312.017,38.867
6/17/2004 13:05,37.997,49.658,33.493,28.155,30.548,28.635,,302.014,28.864,312.195,39.045
6/17/2004 13:10,37.979,49.799,33.83,28.188,30.533,28.66,,302.085,28.935,312.356,39.206
6/17/2004 13:15,37.96,49.937,34.163,28.221,30.519,28.685,,302.152,29.002,312.496,39.346
6/17/2004 13:20,37.939,50.073,34.49,28.253,30.505,28.709,,302.228,29.078,312.646,39.496
6/17/2004 13:25,37.918,50.206,34.813,28.285,30.492,28.733,,302.284,29.134,312.759,39.609
6/17/2004 13:30,37.896,50.303,35.13,28.318,30.48,28.756,,302.323,29.173,312.864,39.714
6/17/2004 13:35,37.873,50.327,35.407,28.341,30.469,28.778,,302.355,29.205,312.947,39.797
6/17/2004 13:40,37.849,50.35,35.671,28.362,30.458,28.798,,302.388,29.238,313.042,39.892
6/17/2004 13:45,37.824,50.37,35.931,28.384,30.449,28.818,,302.429,29.279,313.13,39.98
6/17/2004 13:50,37.798,50.338,36.173,28.404,30.441,28.838,,302.472,29.322,313.227,40.077
6/17/2004 13:55,37.771,50.305,36.411,28.424,30.436,28.856,,302.52,29.37,313.318,40.168
6/17/2004 14:00,37.744,50.269,36.633,28.442,30.434,28.874,,302.567,29.417,313.413,40.263
6/17/2004 14:05,37.857,50.242,36.852,28.462,30.436,28.893,,302.613,29.463,313.496,40.346
6/17/2004 14:10,37.97,50.167,37.057,28.481,30.443,28.915,,302.653,29.503,313.571,40.421
6/17/2004 14:15,38.083,50.091,37.256,28.499,30.454,28.941,,302.693,29.543,313.627,40.477
6/17/2004 14:20,38.195,50.014,37.442,28.517,30.467,28.97,,302.735,29.585,313.689,40.539
6/17/2004 14:25,38.307,49.934,37.622,28.535,30.483,29.005,,302.769,29.619,313.725,40.575
6/17/2004 14:30,38.419,49.818,37.788,28.552,30.5,29.044,,302.79,29.64,313.756,40.606
6/17/2004 14:35,38.53,49.661,37.925,28.564,30.519,29.088,,302.804,29.654,313.765,40.615
6/17/2004 14:40,38.641,49.504,38.044,28.575,30.538,29.136,,302.811,29.661,313.776,40.626
6/17/2004 14:45,38.752,49.35,38.233,28.553,30.554,29.191,,302.818,29.668,313.774,40.624
6/17/2004 14:50,38.862,49.149,38.335,28.559,30.572,29.249,,302.822,29.672,313.777,40.627
6/17/2004 14:55,38.972,48.948,38.433,28.566,30.59,29.298,,302.827,29.677,313.77,40.62
6/17/2004 15:00,39.082,48.746,38.511,28.573,30.609,29.337,,302.832,29.682,313.763,40.613
6/17/2004 15:05,38.933,48.568,38.583,28.57,30.627,29.384,,302.837,29.687,313.735,40.585
6/17/2004 15:10,38.783,48.353,38.636,28.567,30.644,29.436,,302.841,29.691,313.699,40.549
6/17/2004 15:15,38.635,48.137,38.686,28.563,30.66,29.462,,302.845,29.695,313.645,40.495
6/17/2004 15:20,38.486,47.92,38.474,28.557,30.676,29.468,,302.847,29.697,313.586,40.436
6/17/2004 15:25,38.338,47.703,38.272,28.551,30.691,29.486,,302.85,29.7,313.514,40.364
6/17/2004 15:30,38.191,47.463,38.009,28.543,30.704,29.509,,302.849,29.699,313.439,40.289
6/17/2004 15:35,38.058,47.202,37.743,28.533,30.717,29.535,,302.847,29.697,313.352,40.202
6/17/2004 15:40,37.915,46.942,37.48,28.521,30.728,29.563,,302.842,29.692,313.263,40.113
6/17/2004 15:45,37.784,46.681,37.378,28.509,30.737,29.592,,302.837,29.687,313.164,40.014
6/17/2004 15:50,37.644,46.394,37.265,28.495,30.742,29.609,,302.829,29.679,313.064,39.914
6/17/2004 15:55,37.522,46.107,37.15,28.481,30.742,29.607,,302.819,29.669,312.955,39.805
6/17/2004 16:00,37.462,45.82,37.041,28.465,30.737,29.587,,302.807,29.657,312.844,39.694
6/17/2004 16:05,37.392,45.485,36.914,28.446,30.699,29.523,,302.794,29.644,312.726,39.576
6/17/2004 16:10,37.323,45.125,36.786,28.426,30.657,29.451,,302.78,29.63,312.603,39.453
6/17/2004 16:15,37.259,44.767,36.656,28.406,30.614,29.398,,302.762,29.612,312.467,39.317
6/17/2004 16:20,37.191,44.411,36.421,28.384,30.569,29.352,,302.739,29.589,312.323,39.173
6/17/2004 16:25,37.161,44.058,36.158,28.363,30.525,29.313,,302.713,29.563,312.169,39.019
6/17/2004 16:30,37.152,43.672,35.872,28.34,30.484,29.279,,302.681,29.531,312.01,38.86
6/17/2004 16:35,37.149,43.269,35.698,28.315,30.445,29.248,,302.647,29.497,311.842,38.692
6/17/2004 16:40,37.163,42.87,35.512,28.289,30.408,29.22,,302.61,29.46,311.67,38.52
6/17/2004 16:45,37.191,42.474,35.326,28.263,30.373,29.195,,302.57,29.42,311.491,38.341
6/17/2004 16:50,37.22,42.053,35.142,28.237,30.34,29.172,,302.527,29.377,311.308,38.158
6/17/2004 16:55,37.249,41.633,34.958,28.21,30.309,29.151,,302.482,29.332,311.12,37.97
6/17/2004 17:00,37.278,41.211,34.774,28.183,30.278,29.131,,302.435,29.285,310.928,37.778
6/17/2004 17:05,37.153,40.798,34.582,28.14,30.213,29.077,,302.386,29.236,310.731,37.581
6/17/2004 17:10,37.028,40.367,34.387,28.095,30.146,29.023,,302.338,29.188,310.535,37.385
6/17/2004 17:15,36.902,39.94,34.192,28.05,30.082,28.971,,302.217,29.067,309.533,36.383
6/17/2004 17:20,36.777,39.516,33.957,28.001,30.02,28.922,,302.114,28.964,308.796,35.646
6/17/2004 17:25,36.652,39.095,33.702,27.953,29.96,28.876,,301.951,28.801,308.128,34.978
6/17/2004 17:30,36.527,38.665,33.441,27.902,29.903,28.833,,301.778,28.628,307.59,34.44
6/17/2004 17:35,36.402,38.241,33.189,27.851,29.847,28.792,,301.622,28.472,307.137,33.987
6/17/2004 17:40,36.282,37.821,32.933,27.799,29.794,28.753,,301.495,28.345,306.777,33.627
6/17/2004 17:45,36.179,37.405,32.684,27.747,29.742,28.717,,301.382,28.232,306.46,33.31
6/17/2004 17:50,36.07,36.988,32.403,27.712,29.693,28.683,,301.281,28.131,306.191,33.041
6/17/2004 17:55,35.966,36.574,32.165,27.658,29.644,28.65,,301.184,28.034,305.94,32.79
6/17/2004 18:00,35.863,36.163,31.927,27.605,29.595,28.62,,301.121,27.971,305.754,32.604
6/17/2004 18:05,35.681,35.748,31.686,27.541,29.548,28.59,,301.085,27.935,305.599,32.449
6/17/2004 18:10,35.499,35.335,31.476,27.474,29.501,28.562,,301.058,27.908,305.466,32.316
6/17/2004 18:15,35.313,34.926,31.269,27.408,29.454,28.535,,301.021,27.871,305.327,32.177
6/17/2004 18:20,35.132,34.521,31.026,27.339,29.407,28.508,,300.975,27.825,305.188,32.038
6/17/2004 18:25,34.947,34.119,30.829,27.27,29.359,28.482,,300.919,27.769,305.043,31.893
6/17/2004 18:30,34.797,33.723,30.634,27.199,29.312,28.457,,300.859,27.709,304.903,31.753
6/17/2004 18:35,34.677,33.35,30.451,27.132,29.266,28.432,,300.796,27.646,304.762,31.612
6/17/2004 18:40,34.596,32.981,30.274,27.063,29.22,28.408,,300.731,27.581,304.627,31.477
6/17/2004 18:45,34.504,32.614,30.099,26.994,29.175,28.385,,300.665,27.515,304.493,31.343
6/17/2004 18:50,34.424,32.261,29.931,26.925,29.132,28.362,,300.599,27.449,304.363,31.213
6/17/2004 18:55,34.332,31.912,29.763,26.856,29.089,28.34,,300.532,27.382,304.235,31.085
6/17/2004 19:00,34.253,31.565,29.602,26.786,29.048,28.319,,300.465,27.315,304.111,30.961
6/17/2004 19:05,34.045,31.21,29.419,26.69,28.977,28.267,,300.396,27.246,303.987,30.837
6/17/2004 19:10,33.83,30.87,29.246,26.59,28.907,28.216,,300.33,27.18,303.869,30.719
6/17/2004 19:15,33.607,30.533,29.072,26.491,28.84,28.167,,300.264,27.114,303.753,30.603
6/17/2004 19:20,33.376,30.198,28.9,26.387,28.775,28.118,,300.198,27.048,303.641,30.491
6/17/2004 19:25,33.137,29.867,28.725,26.284,28.712,28.072,,300.134,26.984,303.531,30.381
6/17/2004 19:30,32.89,29.547,28.551,26.176,28.652,28.027,,300.072,26.922,303.426,30.276
6/17/2004 19:35,32.635,29.257,28.395,26.075,28.595,27.983,,300.01,26.86,303.323,30.173
6/17/2004 19:40,32.373,28.968,28.243,25.972,28.541,27.942,,299.95,26.8,303.224,30.074
6/17/2004 19:45,32.102,28.679,28.091,25.869,28.489,27.902,,299.892,26.742,303.127,29.977
6/17/2004 19:50,31.823,28.41,27.944,25.765,28.44,27.864,,299.835,26.685,303.034,29.884
6/17/2004 19:55,31.536,28.142,27.797,25.661,28.393,27.827,,299.78,26.63,302.944,29.794
6/17/2004 20:00,31.242,27.875,27.654,25.557,28.348,27.791,,299.727,26.577,302.857,29.707
6/17/2004 20:05,31.063,27.626,27.513,25.462,28.304,27.757,,299.676,26.526,302.773,29.623
6/17/2004 20:10,30.877,27.393,27.382,25.365,28.263,27.724,,299.627,26.477,302.693,29.543
6/17/2004 20:15,30.682,27.16,27.249,25.269,28.223,27.691,,299.581,26.431,302.616,29.466
6/17/2004 20:20,30.481,26.928,27.123,25.174,28.184,27.66,,299.537,26.387,302.542,29.392
6/17/2004 20:25,30.271,26.697,26.998,25.079,28.146,27.63,,299.495,26.345,302.472,29.322
6/17/2004 20:30,30.053,26.487,26.88,24.985,28.109,27.6,,299.455,26.305,302.404,29.254
6/17/2004 20:35,29.828,26.286,26.768,24.895,28.074,27.571,,299.417,26.267,302.339,29.189
6/17/2004 20:40,29.595,26.084,26.661,24.806,28.039,27.543,,299.38,26.23,302.275,29.125
6/17/2004 20:45,29.353,25.881,26.554,24.717,28.005,27.516,,299.344,26.194,302.214,29.064
6/17/2004 20:50,29.104,25.698,26.452,24.63,27.972,27.489,,299.31,26.16,302.155,29.005
6/17/2004 20:55,28.847,25.515,26.35,24.544,27.94,27.463,,299.278,26.128,302.098,28.948
6/17/2004 21:00,28.582,25.331,26.253,24.458,27.909,27.437,,299.247,26.097,302.043,28.893
6/17/2004 21:05,0,25.134,26.159,24.382,27.851,27.384,,299.217,26.067,301.991,28.841
6/17/2004 21:10,0,24.953,26.068,24.308,27.873,27.408,,299.188,26.038,301.94,28.79
6/17/2004 21:15,0,24.77,25.977,24.233,27.898,27.435,,299.16,26.01,301.89,28.74
6/17/2004 21:20,0,24.588,25.89,24.162,27.918,27.458,,299.133,25.983,301.841,28.691
6/17/2004 21:25,0,24.405,25.803,24.09,27.934,27.477,,299.106,25.956,301.793,28.643
6/17/2004 21:30,0,24.23,25.718,24.02,27.946,27.492,,299.08,25.93,301.747,28.597
6/17/2004 21:35,0,24.055,25.634,23.95,27.953,27.503,,299.054,25.904,301.7,28.55
6/17/2004 21:40,0,23.88,25.552,23.881,27.956,27.51,,299.028,25.878,301.655,28.505
6/17/2004 21:45,0,23.704,25.471,23.813,27.955,27.514,,299.003,25.853,301.61,28.46
6/17/2004 21:50,0,23.536,25.391,23.746,27.952,27.514,,298.978,25.828,301.567,28.417
6/17/2004 21:55,0,23.368,25.312,23.679,27.946,27.512,,298.954,25.804,301.525,28.375
6/17/2004 22:00,0,23.199,25.234,23.613,27.938,27.508,,298.931,25.781,301.484,28.334
6/17/2004 22:05,0,23.039,25.156,23.546,27.922,27.496,,298.909,25.759,301.444,28.294
6/17/2004 22:10,0,22.887,25.079,23.481,27.906,27.484,,298.883,25.733,301.401,28.251
6/17/2004 22:15,0,22.735,25.002,23.415,27.887,27.469,,298.854,25.704,301.354,28.204
6/17/2004 22:20,0,22.582,24.926,23.351,27.867,27.453,,298.818,25.668,301.301,28.151
6/17/2004 22:25,0,22.43,24.85,23.286,27.846,27.436,,298.774,25.624,301.24,28.09
6/17/2004 22:30,0,22.287,24.776,23.222,27.824,27.418,,298.722,25.572,301.171,28.021
6/17/2004 22:35,0,22.144,24.701,23.158,27.802,27.4,,298.665,25.515,301.098,27.948
6/17/2004 22:40,0,22.001,24.628,23.094,27.78,27.381,,298.604,25.454,301.021,27.871
6/17/2004 22:45,0,21.857,24.554,23.031,27.757,27.362,,298.542,25.392,300.943,27.793
6/17/2004 22:50,0,21.722,24.482,22.968,27.734,27.342,,298.478,25.328,300.864,27.714
6/17/2004 22:55,0,21.586,24.41,22.905,27.71,27.322,,298.414,25.264,300.784,27.634
6/17/2004 23:00,0,21.45,24.339,22.842,27.687,27.302,,298.349,25.199,300.703,27.553
6/17/2004 23:05,0,21.302,24.258,22.776,27.662,27.281,,298.283,25.133,300.623,27.473
6/17/2004 23:10,0,21.16,24.178,22.709,27.637,27.26,,298.215,25.065,300.539,27.389
6/17/2004 23:15,0,21.018,24.097,22.643,27.613,27.239,,298.145,24.995,300.455,27.305
6/17/2004 23:20,0,20.877,24.015,22.576,27.588,27.217,,298.076,24.926,300.372,27.222
6/17/2004 23:25,0,20.736,23.933,22.509,27.563,27.196,,298.009,24.859,300.291,27.141
6/17/2004 23:30,0,20.597,23.849,22.441,27.539,27.175,,297.943,24.793,300.211,27.061
6/17/2004 23:35,0,20.459,23.766,22.374,27.515,27.154,,297.879,24.729,300.133,26.983
6/17/2004 23:40,0,20.321,23.683,22.307,27.49,27.133,,297.816,24.666,300.057,26.907
6/17/2004 23:45,0,20.184,23.599,22.239,27.466,27.112,,297.755,24.605,299.982,26.832
6/17/2004 23:50,0,20.05,23.515,22.172,27.442,27.091,,297.694,24.544,299.909,26.759
6/17/2004 23:55,0,19.916,23.431,22.104,27.418,27.07,,297.635,24.485,299.837,26.687
6/18/2004 0:00,0,19.783,23.346,22.037,27.394,27.049,,297.577,24.427,299.767,26.617
6/18/2004 0:05,0,19.653,23.258,21.958,27.37,27.028,,297.52,24.37,299.697,26.547
6/18/2004 0:10,0,19.526,23.169,21.879,27.344,27.006,,297.462,24.312,299.626,26.476
6/18/2004 0:15,0,19.4,23.08,21.799,27.318,26.982,,297.405,24.255,299.557,26.407
6/18/2004 0:20,0,19.274,22.942,21.755,27.291,26.958,,297.35,24.2,299.49,26.34
6/18/2004 0:25,0,19.147,22.851,21.674,27.262,26.932,,297.299,24.149,299.427,26.277
6/18/2004 0:30,0,19.025,22.753,21.597,27.233,26.906,,297.252,24.102,299.368,26.218
6/18/2004 0:35,0,18.903,22.655,21.52,27.203,26.879,,297.207,24.057,299.312,26.162
6/18/2004 0:40,0,18.781,22.558,21.44,27.172,26.851,,297.165,24.015,299.259,26.109
6/18/2004 0:45,0,18.659,22.461,21.361,27.141,26.822,,297.125,23.975,299.207,26.057
6/18/2004 0:50,0,18.541,22.365,21.28,27.108,26.793,,297.087,23.937,299.158,26.008
6/18/2004 0:55,0,18.423,22.268,21.198,27.076,26.763,,297.05,23.9,299.11,25.96
6/18/2004 1:00,0,18.304,22.171,21.116,27.042,26.733,,297.015,23.865,299.063,25.913
6/18/2004 1:05,0,18.204,22.101,21.059,27.009,26.702,,296.981,23.831,299.018,25.868
6/18/2004 1:10,0,18.108,22.035,21.005,26.977,26.673,,296.947,23.797,298.974,25.824
6/18/2004 1:15,0,18.012,21.968,20.95,26.946,26.645,,296.915,23.765,298.931,25.781
6/18/2004 1:20,0,17.916,21.906,20.899,26.917,26.618,,296.883,23.733,298.888,25.738
6/18/2004 1:25,0,17.82,21.845,20.849,26.888,26.592,,296.852,23.702,298.847,25.697
6/18/2004 1:30,0,17.733,21.787,20.802,26.861,26.567,,296.822,23.672,298.807,25.657
6/18/2004 1:35,0,17.647,21.73,20.755,26.834,26.543,,296.796,23.646,298.771,25.621
6/18/2004 1:40,0,17.56,21.676,20.711,26.808,26.52,,296.774,23.624,298.74,25.59
6/18/2004 1:45,0,17.473,21.622,20.666,26.782,26.497,,296.756,23.606,298.713,25.563
6/18/2004 1:50,0,17.394,21.57,20.624,26.758,26.475,,296.704,23.554,298.652,25.502
6/18/2004 1:55,0,17.314,21.518,20.581,26.733,26.454,,296.618,23.468,298.557,25.407
6/18/2004 2:00,0,17.235,21.469,20.541,26.71,26.432,,296.53,23.38,298.458,25.308
6/18/2004 2:05,0,17.149,21.414,20.494,26.686,26.412,,296.454,23.304,298.372,25.222
6/18/2004 2:10,0,17.07,21.36,20.449,26.663,26.391,,296.39,23.24,298.297,25.147
6/18/2004 2:15,0,16.99,21.307,20.404,26.64,26.37,,296.333,23.183,298.23,25.08
6/18/2004 2:20,0,16.91,21.253,20.359,26.617,26.35,,296.284,23.134,298.171,25.021
6/18/2004 2:25,0,16.83,21.2,20.313,26.594,26.329,,296.241,23.091,298.116,24.966
6/18/2004 2:30,0,16.753,21.147,20.268,26.571,26.309,,296.201,23.051,298.067,24.917
6/18/2004 2:35,0,16.676,21.095,20.224,26.548,26.288,,296.166,23.016,298.022,24.872
6/18/2004 2:40,0,16.599,21.043,20.179,26.525,26.268,,296.134,22.984,297.98,24.83
6/18/2004 2:45,0,16.522,20.991,20.134,26.502,26.248,,296.106,22.956,297.943,24.793
6/18/2004 2:50,0,16.448,20.939,20.09,26.479,26.227,,296.082,22.932,297.91,24.76
6/18/2004 2:55,0,16.374,20.888,20.046,26.457,26.207,,296.062,22.912,297.88,24.73
6/18/2004 3:00,0,16.299,20.837,20.002,26.434,26.187,,296.047,22.897,297.856,24.706
6/18/2004 3:05,0,16.221,20.783,19.956,26.411,26.166,,296.036,22.886,297.835,24.685
6/18/2004 3:10,0,16.145,20.73,19.91,26.388,26.145,,296.029,22.879,297.82,24.67
6/18/2004 3:15,0,16.068,20.677,19.864,26.364,26.124,,296.023,22.873,297.806,24.656
6/18/2004 3:20,0,15.992,20.624,19.817,26.34,26.103,,296.012,22.862,297.788,24.638
6/18/2004 3:25,0,15.916,20.57,19.771,26.316,26.081,,295.991,22.841,297.76,24.61
6/18/2004 3:30,0,15.84,20.517,19.725,26.292,26.059,,295.963,22.813,297.725,24.575
6/18/2004 3:35,0,15.765,20.464,19.679,26.267,26.036,,295.933,22.783,297.688,24.538
6/18/2004 3:40,0,15.689,20.412,19.632,26.242,26.014,,295.901,22.751,297.65,24.5
6/18/2004 3:45,0,15.614,20.359,19.586,26.217,25.991,,295.87,22.72,297.613,24.463
6/18/2004 3:50,0,15.539,20.307,19.54,26.192,25.968,,295.838,22.688,297.575,24.425
6/18/2004 3:55,0,15.465,20.254,19.494,26.167,25.945,,295.805,22.655,297.536,24.386
6/18/2004 4:00,0,15.39,20.202,19.448,26.141,25.921,,295.772,22.622,297.498,24.348
6/18/2004 4:05,0,15.322,20.158,19.41,26.121,25.904,,295.738,22.588,297.458,24.308
6/18/2004 4:10,0,15.256,20.115,19.372,26.1,25.885,,295.707,22.557,297.436,24.286
6/18/2004 4:15,0,15.189,20.071,19.334,26.082,25.869,,295.676,22.526,297.425,24.275
6/18/2004 4:20,0,15.123,20.03,19.298,26.064,25.853,,295.642,22.492,297.418,24.268
6/18/2004 4:25,0,15.056,19.989,19.262,26.047,25.838,,295.605,22.455,297.415,24.265
6/18/2004 4:30,0,14.994,19.949,19.227,26.029,25.823,,295.566,22.416,297.415,24.265
6/18/2004 4:35,0,14.931,19.909,19.192,26.012,25.808,,295.529,22.379,297.421,24.271
6/18/2004 4:40,0,14.869,19.87,19.158,25.995,25.793,,295.493,22.343,297.431,24.281
6/18/2004 4:45,0,14.806,19.832,19.124,25.978,25.778,,295.459,22.309,297.447,24.297
6/18/2004 4:50,0,14.747,19.794,19.091,25.961,25.763,,295.427,22.277,297.466,24.316
6/18/2004 4:55,0,14.688,19.756,19.058,25.944,25.748,,295.397,22.247,297.49,24.34
6/18/2004 5:00,0,14.628,19.72,19.026,25.927,25.733,,295.369,22.219,297.517,24.367
6/18/2004 5:05,10.221,14.592,19.716,19.024,25.913,25.721,,295.343,22.193,297.549,24.399
6/18/2004 5:10,10.89,14.562,19.717,19.027,25.865,25.677,,295.325,22.175,297.607,24.457
6/18/2004 5:15,11.556,14.531,19.718,19.03,25.818,25.634,,295.31,22.16,297.682,24.532
6/18/2004 5:20,12.218,14.499,19.727,19.041,25.777,25.596,,295.296,22.146,297.768,24.618
6/18/2004 5:25,12.878,14.638,19.788,19.106,25.746,25.565,,295.285,22.135,297.865,24.715
6/18/2004 5:30,13.534,14.654,19.816,19.136,25.72,25.54,,295.277,22.127,297.969,24.819
6/18/2004 5:35,14.188,14.687,19.85,19.171,25.698,25.518,,295.28,22.13,298.093,24.943
6/18/2004 5:40,14.838,14.719,19.889,19.213,25.68,25.501,,295.285,22.135,298.221,25.071
6/18/2004 5:45,15.485,14.752,19.929,19.254,25.666,25.487,,295.299,22.149,298.355,25.205
6/18/2004 5:50,16.129,14.839,19.976,19.302,25.654,25.476,,295.314,22.164,298.481,25.331
6/18/2004 5:55,16.769,14.937,20.022,19.351,25.645,25.467,,295.338,22.188,298.613,25.463
6/18/2004 6:00,17.406,15.042,20.075,19.405,25.639,25.46,,295.368,22.218,298.743,25.593
6/18/2004 6:05,18.129,15.172,20.136,19.467,25.657,25.479,,295.405,22.255,298.877,25.727
6/18/2004 6:10,18.839,15.34,20.199,19.526,25.672,25.494,,295.446,22.296,299.013,25.863
6/18/2004 6:15,19.537,15.523,20.266,19.594,25.689,25.51,,295.492,22.342,299.152,26.002
6/18/2004 6:20,20.222,15.712,20.339,19.667,25.705,25.527,,295.54,22.39,299.291,26.141
6/18/2004 6:25,20.896,15.908,20.413,19.741,25.723,25.544,,295.593,22.443,299.432,26.282
6/18/2004 6:30,21.556,16.158,20.494,19.821,25.741,25.562,,295.649,22.499,299.573,26.423
6/18/2004 6:35,22.205,16.419,20.575,19.902,25.759,25.58,,295.709,22.559,299.709,26.559
6/18/2004 6:40,22.841,16.677,20.662,19.989,25.778,25.598,,295.775,22.625,299.83,26.68
6/18/2004 6:45,23.465,16.924,20.75,20.077,25.802,25.617,,295.843,22.693,299.94,26.79
6/18/2004 6:50,24.077,17.224,20.844,20.17,25.872,25.636,,295.914,22.764,300.038,26.888
6/18/2004 6:55,24.676,17.528,20.938,20.264,25.968,25.655,,295.994,22.844,300.136,26.986
6/18/2004 7:00,25.263,17.836,21.037,20.363,26.079,25.674,,296.079,22.929,300.226,27.076
6/18/2004 7:05,25.771,18.149,21.131,20.684,26.301,25.796,,296.164,23.014,300.308,27.158
6/18/2004 7:10,26.269,18.505,21.229,20.957,26.528,25.919,,296.256,23.106,300.386,27.236
6/18/2004 7:15,26.759,18.865,21.327,21.089,26.753,26.042,,296.353,23.203,300.458,27.308
6/18/2004 7:20,27.239,19.228,21.429,21.236,26.944,26.175,,296.456,23.306,300.529,27.379
6/18/2004 7:25,27.71,19.595,21.532,21.382,27.114,26.317,,296.56,23.41,300.592,27.442
6/18/2004 7:30,28.173,20.004,21.638,21.71,27.269,26.464,,296.664,23.514,300.648,27.498
6/18/2004 7:35,28.626,20.411,21.745,22.207,27.41,26.608,,296.768,23.618,300.695,27.545
6/18/2004 7:40,29.071,20.822,21.855,22.787,27.54,26.741,,296.872,23.722,300.737,27.587
6/18/2004 7:45,29.506,21.239,21.966,23.048,27.661,26.863,,296.975,23.825,300.77,27.62
6/18/2004 7:50,29.933,21.696,22.08,23.287,27.773,26.972,,297.08,23.93,300.799,27.649
6/18/2004 7:55,30.35,22.155,22.195,23.531,27.879,27.071,,297.185,24.035,300.821,27.671
6/18/2004 8:00,30.759,22.617,22.313,24.131,27.978,27.161,,297.291,24.141,300.838,27.688
6/18/2004 8:05,31.049,23.083,22.429,24.347,28.072,27.247,,297.398,24.248,300.847,27.697
6/18/2004 8:10,31.331,23.589,22.548,24.593,28.161,27.342,,297.502,24.352,300.834,27.684
6/18/2004 8:15,31.605,24.099,22.668,25.128,28.246,27.446,,297.606,24.456,300.804,27.654
6/18/2004 8:20,31.871,24.613,22.789,25.913,28.327,27.552,,297.704,24.554,300.755,27.605
6/18/2004 8:25,32.129,25.133,22.902,26.335,28.469,27.652,,297.793,24.643,300.686,27.536
6/18/2004 8:30,32.38,25.691,23.025,26.642,28.638,27.742,,297.878,24.728,300.604,27.454
6/18/2004 8:35,32.623,26.228,23.145,27.314,28.819,27.823,,297.97,24.82,300.581,27.431
6/18/2004 8:40,32.858,26.768,23.267,27.602,29.007,27.901,,298.067,24.917,300.634,27.484
6/18/2004 8:45,33.086,27.309,23.389,28.214,29.2,27.985,,298.166,25.016,300.74,27.59
6/18/2004 8:50,33.306,27.882,23.513,29.039,29.396,28.071,,298.262,25.112,300.882,27.732
6/18/2004 8:55,33.518,28.456,23.637,29.298,29.554,28.151,,298.359,25.209,301.056,27.906
6/18/2004 9:00,33.723,29.031,23.762,29.58,29.689,28.221,,298.463,25.313,301.261,28.111
6/18/2004 9:05,33.859,29.598,23.875,29.839,29.809,28.283,,298.568,25.418,301.479,28.329
6/18/2004 9:10,33.993,30.191,23.988,30.036,29.916,28.335,,298.671,25.521,301.701,28.551
6/18/2004 9:15,34.124,30.784,24.102,30.227,30.012,28.381,,298.772,25.622,301.924,28.774
6/18/2004 9:20,34.252,31.379,24.214,30.37,30.1,28.419,,298.878,25.728,302.159,29.009
6/18/2004 9:25,34.378,31.973,24.326,30.508,30.18,28.452,,298.989,25.839,302.403,29.253
6/18/2004 9:30,34.501,32.589,24.438,30.606,30.254,28.48,,299.105,25.955,302.657,29.507
6/18/2004 9:35,34.622,33.191,24.548,30.692,30.321,28.504,,299.224,26.074,302.92,29.77
6/18/2004 9:40,34.746,33.793,24.658,30.742,30.382,28.524,,299.345,26.195,303.191,30.041
6/18/2004 9:45,34.876,34.395,24.768,30.787,30.473,28.542,,299.467,26.317,303.466,30.316
6/18/2004 9:50,35.002,35.011,24.887,30.741,30.604,28.557,,299.589,26.439,303.747,30.597
6/18/2004 9:55,35.126,35.627,24.997,30.75,30.751,28.57,,299.71,26.56,304.031,30.881
6/18/2004 10:00,35.248,36.242,25.108,30.722,30.906,28.581,,299.832,26.682,304.321,31.171
6/18/2004 10:05,35.563,36.847,25.222,30.684,31.055,28.591,,299.952,26.802,304.613,31.463
6/18/2004 10:10,35.879,37.46,25.336,30.62,31.168,28.6,,300.068,26.918,304.902,31.752
6/18/2004 10:15,36.195,38.069,25.45,30.551,31.261,28.608,,300.178,27.028,305.186,32.036
6/18/2004 10:20,36.51,38.674,25.565,30.457,31.339,28.616,,300.285,27.135,305.47,32.32
6/18/2004 10:25,36.825,39.275,25.672,30.389,31.406,28.623,,300.389,27.239,305.751,32.601
