cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-24 06:55:00,21.830,12.120,-64.758,33.376,15.576,19.377,19.070,24.877,24.787,
2004-06-24 07:00:00,21.919,11.552,-64.057,35.975,15.679,19.396,19.090,24.909,24.788,
2004-06-24 07:05:00,21.987,11.276,-63.913,38.665,15.786,19.409,19.159,25.047,24.891,
2004-06-24 07:10:00,22.055,10.947,-63.792,41.446,15.897,19.424,19.263,25.187,24.993,
2004-06-24 07:15:00,22.123,10.560,-63.696,44.317,16.013,19.438,19.287,25.323,25.092,
2004-06-24 07:20:00,22.191,10.114,-63.624,47.277,16.133,19.454,19.320,25.446,25.188,
2004-06-24 07:25:00,22.258,9.608,-63.578,50.327,16.258,19.469,19.353,25.555,25.284,
2004-06-24 07:30:00,22.325,9.039,-63.555,53.464,16.387,19.485,19.414,25.655,25.378,
2004-06-24 07:35:00,22.391,8.606,-63.428,54.466,16.495,19.495,19.555,25.741,25.467,
2004-06-24 07:40:00,22.457,8.195,-63.262,55.454,16.596,19.505,19.709,25.816,25.549,
2004-06-24 07:45:00,22.523,7.793,-63.075,56.427,16.693,19.514,19.789,25.883,25.623,
2004-06-24 07:50:00,22.589,7.391,-62.872,57.385,16.787,19.523,19.825,25.943,25.687,
2004-06-24 07:55:00,22.654,6.986,-62.658,58.327,16.879,19.533,19.861,25.996,25.745,
2004-06-24 08:00:00,22.719,6.576,-62.435,59.253,16.969,19.541,19.978,26.044,25.795,
2004-06-24 08:05:00,22.786,6.105,-62.200,60.162,17.057,19.552,20.024,26.086,25.841,
2004-06-24 08:10:00,22.853,5.639,-61.958,61.053,17.143,19.562,20.053,26.124,25.885,
2004-06-24 08:15:00,22.919,5.177,-61.709,61.927,17.228,19.573,20.119,26.159,25.930,
2004-06-24 08:20:00,22.985,4.708,-61.460,62.879,17.313,19.576,20.309,26.191,25.973,
2004-06-24 08:25:00,23.051,4.247,-61.203,63.716,17.396,19.586,20.402,26.231,26.012,
2004-06-24 08:30:00,23.116,3.788,-60.940,64.534,17.478,19.596,20.438,26.278,26.047,
2004-06-24 08:35:00,23.182,2.898,-60.916,69.538,17.608,19.616,20.619,26.334,26.079,
2004-06-24 08:40:00,23.246,1.833,-61.000,74.663,17.757,19.638,20.719,26.396,26.109,
2004-06-24 08:45:00,23.311,0.626,-61.159,79.906,17.919,19.660,20.841,26.463,26.140,
2004-06-24 08:50:00,23.375,-0.715,-61.378,85.265,18.092,19.685,21.132,26.533,26.173,
2004-06-24 08:55:00,23.439,-2.124,-61.652,90.737,18.275,19.710,21.239,26.596,26.206,
2004-06-24 09:00:00,23.502,-3.544,-61.982,96.320,18.468,19.737,21.350,26.653,26.237,
2004-06-24 09:05:00,23.672,-4.590,-62.239,102.011,18.678,19.779,21.475,26.707,26.266,
2004-06-24 09:10:00,23.839,-5.684,-62.564,107.807,18.899,19.823,21.588,26.759,26.293,
2004-06-24 09:15:00,24.003,-6.815,-62.948,113.704,19.131,19.868,21.696,26.809,26.318,
2004-06-24 09:20:00,24.164,-7.975,-63.390,119.700,19.374,19.917,21.797,26.857,26.342,
2004-06-24 09:25:00,24.322,-9.159,-63.887,125.791,19.625,19.967,21.893,26.904,26.365,
2004-06-24 09:30:00,24.477,-10.362,-64.438,131.974,19.886,20.020,21.982,26.949,26.386,
2004-06-24 09:35:00,24.629,-11.335,-64.875,135.473,20.124,20.067,22.039,26.989,26.406,
2004-06-24 09:40:00,24.778,-12.241,-65.286,138.990,20.357,20.116,22.085,27.025,26.425,
2004-06-24 09:45:00,24.925,-13.100,-65.693,142.522,20.589,20.165,22.130,27.063,26.441,
2004-06-24 09:50:00,25.068,-13.923,-66.104,146.068,20.821,20.215,22.162,27.118,26.457,
2004-06-24 09:55:00,25.209,-14.716,-66.525,149.626,21.055,20.265,22.192,27.179,26.471,
2004-06-24 10:00:00,25.347,-15.483,-66.957,153.193,21.290,20.317,22.211,27.243,26.485,
2004-06-24 10:05:00,25.529,-17.038,-67.067,156.767,21.521,20.357,22.212,27.307,26.497,
2004-06-24 10:10:00,25.710,-18.624,-67.171,160.348,21.750,20.398,22.201,27.357,26.508,
2004-06-24 10:15:00,25.893,-20.246,-67.275,163.931,21.979,20.439,22.188,27.398,26.518,
2004-06-24 10:20:00,26.076,-21.904,-67.378,167.516,22.207,20.478,22.163,27.434,26.527,
2004-06-24 10:25:00,26.259,-23.598,-67.482,171.100,22.434,20.517,22.136,27.465,26.536,
2004-06-24 10:30:00,26.444,-25.328,-67.587,174.681,22.662,20.556,22.099,27.491,26.544,
2004-06-24 10:35:00,26.629,-27.853,-68.227,186.925,22.991,20.614,22.102,27.528,26.554,
2004-06-24 10:40:00,26.814,-30.722,-69.112,199.304,23.359,20.673,22.095,27.568,26.564,
2004-06-24 10:45:00,27.001,-33.864,-70.164,211.808,23.754,20.733,22.081,27.610,26.575,
2004-06-24 10:50:00,27.188,-37.247,-71.350,224.431,24.171,20.797,22.058,27.653,26.587,
2004-06-24 10:55:00,27.375,-40.849,-72.649,237.162,24.606,20.861,22.029,27.697,26.599,
2004-06-24 11:00:00,27.564,-44.654,-74.049,249.993,25.057,20.928,21.989,27.741,26.613,
2004-06-24 11:05:00,27.698,-47.139,-75.636,262.915,25.541,21.010,21.960,27.775,26.617,
2004-06-24 11:10:00,27.828,-49.721,-77.362,275.920,26.047,21.097,21.918,27.801,26.615,
2004-06-24 11:15:00,27.954,-52.378,-79.210,288.997,26.570,21.216,21.903,27.828,26.616,
2004-06-24 11:20:00,28.076,-55.096,-81.171,302.137,27.111,21.409,21.944,27.856,26.619,
2004-06-24 11:25:00,28.195,-57.850,-83.230,315.195,27.664,21.621,22.004,27.882,26.625,
2004-06-24 11:30:00,28.309,-60.652,-85.395,328.427,28.234,21.856,22.065,27.909,26.634,
2004-06-24 11:35:00,28.420,-61.561,-86.207,319.123,28.550,22.019,22.077,27.918,26.643,
2004-06-24 11:40:00,28.527,-61.773,-86.432,309.631,28.779,22.188,22.093,27.917,26.651,
2004-06-24 11:45:00,28.630,-61.529,-86.293,299.958,28.948,22.350,22.108,27.907,26.659,
2004-06-24 11:50:00,28.729,-60.943,-85.875,290.112,29.071,22.505,22.121,27.892,26.667,
2004-06-24 11:55:00,28.825,-60.084,-85.229,280.101,29.156,22.653,22.134,27.872,26.675,
2004-06-24 12:00:00,28.917,-58.999,-84.385,269.934,29.208,22.793,22.145,27.848,26.682,
2004-06-24 12:05:00,28.991,-58.937,-83.793,259.618,29.209,22.905,22.137,27.830,26.699,
2004-06-24 12:10:00,29.065,-58.630,-82.990,249.162,29.175,23.004,22.125,27.817,26.722,
2004-06-24 12:15:00,29.140,-58.116,-82.010,238.574,29.112,23.096,22.114,27.800,26.743,
2004-06-24 12:20:00,29.214,-57.416,-80.872,227.863,29.023,23.171,22.097,27.782,26.762,
2004-06-24 12:25:00,29.289,-56.550,-79.593,217.038,28.910,23.239,22.080,27.760,26.779,
2004-06-24 12:30:00,29.363,-55.531,-78.183,206.107,28.776,23.289,22.060,27.737,26.794,
2004-06-24 12:35:00,29.438,-56.522,-78.408,221.894,28.938,23.511,22.095,27.724,26.811,
2004-06-24 12:40:00,29.513,-58.252,-79.303,237.671,29.199,23.750,22.134,27.719,26.828,
2004-06-24 12:45:00,29.589,-60.448,-80.600,253.426,29.525,23.994,22.173,27.718,26.847,
2004-06-24 12:50:00,29.664,-62.991,-82.195,269.145,29.899,24.276,22.223,27.723,26.868,
2004-06-24 12:55:00,29.740,-65.810,-84.027,284.818,30.310,24.563,22.272,27.733,26.889,
2004-06-24 13:00:00,29.816,-68.858,-86.056,300.430,30.752,24.882,22.328,27.746,26.911,
2004-06-24 13:05:00,30.087,-70.618,-89.487,315.971,31.222,25.227,22.402,27.762,26.934,
2004-06-24 13:10:00,30.354,-72.513,-93.077,331.427,31.716,25.603,22.485,27.782,26.960,
2004-06-24 13:15:00,30.617,-74.518,-96.806,346.786,32.231,25.984,22.567,27.804,26.986,
2004-06-24 13:20:00,30.877,-76.614,-100.661,362.036,32.763,26.395,22.658,27.828,27.014,
2004-06-24 13:25:00,31.133,-78.787,-104.630,377.164,33.311,26.810,22.749,27.854,27.043,
2004-06-24 13:30:00,31.385,-81.023,-108.703,392.160,33.873,27.253,22.847,27.882,27.074,
2004-06-24 13:35:00,31.634,-81.949,-111.667,389.127,34.234,27.536,22.905,27.908,27.102,
2004-06-24 13:40:00,31.878,-82.344,-114.151,385.999,34.529,27.819,22.964,27.932,27.129,
2004-06-24 13:45:00,32.119,-82.419,-116.355,382.779,34.781,28.099,23.023,27.954,27.156,
2004-06-24 13:50:00,32.356,-82.260,-118.352,379.470,35.000,28.359,23.078,27.976,27.181,
2004-06-24 13:55:00,32.590,-81.917,-120.182,376.072,35.193,28.616,23.133,27.997,27.205,
2004-06-24 14:00:00,32.819,-81.423,-121.873,372.590,35.364,28.859,23.185,28.017,27.229,
2004-06-24 14:05:00,32.981,-82.943,-122.221,369.024,35.503,29.080,23.231,28.039,27.252,
2004-06-24 14:10:00,33.141,-84.326,-122.427,365.379,35.620,29.287,23.274,28.063,27.276,
2004-06-24 14:15:00,33.299,-85.592,-122.513,361.656,35.718,29.490,23.318,28.087,27.303,
2004-06-24 14:20:00,33.456,-86.752,-122.493,357.857,35.801,29.678,23.358,28.113,27.331,
2004-06-24 14:25:00,33.611,-87.813,-122.378,353.986,35.868,29.862,23.399,28.138,27.362,
2004-06-24 14:30:00,33.764,-88.783,-122.174,350.045,35.921,30.033,23.438,28.164,27.396,
2004-06-24 14:35:00,33.916,-89.176,-121.473,339.884,35.889,30.132,23.463,28.190,27.431,
2004-06-24 14:40:00,34.065,-89.268,-120.503,329.718,35.819,30.208,23.486,28.213,27.469,
2004-06-24 14:45:00,34.214,-89.147,-119.359,319.697,35.723,30.319,23.490,28.234,27.508,
2004-06-24 14:50:00,34.358,-88.831,-118.060,309.539,35.604,30.367,23.507,28.254,27.549,
2004-06-24 14:55:00,34.503,-88.343,-116.634,299.399,35.464,30.412,23.524,28.272,27.589,
2004-06-24 15:00:00,34.647,-87.702,-115.098,289.284,35.307,30.431,23.540,28.289,27.615,
2004-06-24 15:05:00,34.720,-85.806,-113.983,279.201,35.143,30.447,23.546,28.304,27.646,
2004-06-24 15:10:00,34.794,-83.845,-112.802,269.158,34.967,30.440,23.550,28.318,27.679,
2004-06-24 15:15:00,34.867,-81.820,-111.554,259.160,34.781,30.431,23.553,28.329,27.701,
2004-06-24 15:20:00,34.940,-79.737,-110.243,249.215,34.585,30.307,23.553,28.339,27.708,
2004-06-24 15:25:00,35.013,-77.603,-108.874,239.330,34.379,30.139,23.553,28.348,27.717,
2004-06-24 15:30:00,35.085,-75.423,-107.451,229.511,34.164,29.936,23.549,28.355,27.730,
2004-06-24 15:35:00,35.158,-73.560,-106.277,224.192,33.994,29.792,23.556,28.361,27.747,
2004-06-24 15:40:00,35.230,-71.800,-105.189,218.876,33.833,29.622,23.561,28.367,27.765,
2004-06-24 15:45:00,35.302,-70.092,-104.137,213.568,33.678,29.554,23.566,28.373,27.784,
2004-06-24 15:50:00,35.373,-68.418,-103.103,208.269,33.526,29.496,23.571,28.379,27.801,
2004-06-24 15:55:00,35.445,-66.766,-102.079,202.984,33.374,29.437,23.576,28.382,27.807,
2004-06-24 16:00:00,35.516,-65.130,-101.057,197.716,33.222,29.387,23.580,28.384,27.803,
2004-06-24 16:05:00,35.417,-64.035,-99.936,192.467,33.065,29.319,23.569,28.354,27.760,
2004-06-24 16:10:00,35.316,-62.927,-98.798,187.241,32.904,29.252,23.556,28.322,27.712,
2004-06-24 16:15:00,35.216,-61.812,-97.647,182.041,32.741,29.185,23.543,28.290,27.670,
2004-06-24 16:20:00,35.114,-60.691,-96.484,176.870,32.577,29.084,23.526,28.258,27.636,
2004-06-24 16:25:00,35.012,-59.566,-95.311,171.730,32.410,28.934,23.510,28.227,27.606,
2004-06-24 16:30:00,34.910,-58.438,-94.129,166.626,32.241,28.773,23.490,28.198,27.580,
2004-06-24 16:35:00,34.806,-57.222,-92.862,160.424,32.057,28.647,23.468,28.170,27.556,
2004-06-24 16:40:00,34.703,-55.973,-91.555,154.292,31.867,28.536,23.443,28.145,27.534,
2004-06-24 16:45:00,34.598,-54.705,-90.221,148.233,31.673,28.424,23.418,28.122,27.514,
2004-06-24 16:50:00,34.493,-53.425,-88.869,142.253,31.475,28.312,23.391,28.099,27.496,
2004-06-24 16:55:00,34.388,-52.138,-87.501,136.352,31.275,28.200,23.364,28.078,27.480,
2004-06-24 17:00:00,34.282,-50.827,-86.103,130.257,31.068,28.086,23.335,28.058,27.464,
2004-06-24 17:05:00,34.379,-50.648,-84.880,124.241,30.840,27.972,23.317,28.003,27.414,
2004-06-24 17:10:00,34.476,-50.351,-83.604,118.331,30.604,27.857,23.300,27.948,27.365,
2004-06-24 17:15:00,34.573,-49.953,-82.300,112.532,30.363,27.742,23.283,27.895,27.318,
2004-06-24 17:20:00,34.671,-49.461,-80.978,106.846,30.118,27.618,23.267,27.846,27.275,
2004-06-24 17:25:00,34.768,-48.879,-79.647,101.276,29.872,27.465,23.251,27.799,27.235,
2004-06-24 17:30:00,34.865,-48.210,-78.313,95.824,29.624,27.310,23.237,27.756,27.198,
2004-06-24 17:35:00,34.963,-47.477,-76.996,90.716,29.379,27.162,23.224,27.715,27.164,
2004-06-24 17:40:00,35.060,-46.670,-75.692,85.722,29.135,27.012,23.211,27.676,27.134,
2004-06-24 17:45:00,35.157,-45.787,-74.401,80.845,28.893,26.866,23.200,27.640,27.105,
2004-06-24 17:50:00,35.255,-44.835,-73.128,76.120,28.654,26.696,23.203,27.607,27.079,
2004-06-24 17:55:00,35.352,-43.811,-71.873,71.497,28.417,26.558,23.192,27.575,27.055,
2004-06-24 18:00:00,35.449,-42.718,-70.638,66.996,28.182,26.420,23.184,27.544,27.034,
2004-06-24 18:05:00,35.332,-41.315,-69.602,62.619,27.952,26.269,23.151,27.514,27.013,
2004-06-24 18:10:00,35.212,-39.947,-68.586,58.367,27.725,26.130,23.115,27.484,26.993,
2004-06-24 18:15:00,35.089,-38.610,-67.587,54.242,27.500,26.002,23.080,27.455,26.974,
2004-06-24 18:20:00,34.965,-37.305,-66.607,50.245,27.278,25.876,23.040,27.426,26.955,
2004-06-24 18:25:00,34.837,-36.031,-65.643,46.378,27.058,25.750,23.000,27.396,26.936,
2004-06-24 18:30:00,34.708,-34.789,-64.697,42.642,26.841,25.627,22.956,27.367,26.918,
2004-06-24 18:35:00,34.576,-33.578,-63.769,39.038,26.626,25.504,22.913,27.338,26.901,
2004-06-24 18:40:00,34.442,-32.400,-62.860,35.567,26.415,25.384,22.867,27.309,26.884,
2004-06-24 18:45:00,34.308,-31.254,-61.970,32.230,26.206,25.264,22.822,27.280,26.867,
2004-06-24 18:50:00,34.169,-30.142,-61.099,29.028,25.999,25.146,22.774,27.251,26.850,
2004-06-24 18:55:00,34.027,-29.063,-60.248,25.961,25.796,25.029,22.727,27.223,26.834,
2004-06-24 19:00:00,33.884,-28.019,-59.418,23.031,25.597,24.914,22.678,27.196,26.818,
2004-06-24 19:05:00,33.716,-27.270,-58.738,20.237,25.394,24.792,22.623,27.138,26.771,
2004-06-24 19:10:00,33.544,-26.536,-58.068,17.581,25.194,24.674,22.565,27.081,26.726,
2004-06-24 19:15:00,33.367,-25.823,-57.412,15.062,24.996,24.559,22.508,27.025,26.681,
2004-06-24 19:20:00,33.185,-25.133,-56.773,12.683,24.800,24.443,22.448,26.973,26.639,
2004-06-24 19:25:00,32.999,-24.470,-56.153,10.442,24.607,24.328,22.389,26.922,26.599,
2004-06-24 19:30:00,32.807,-23.833,-55.552,8.342,24.417,24.211,22.327,26.875,26.560,
2004-06-24 19:35:00,32.611,-23.311,-55.032,7.319,24.242,24.106,22.269,26.830,26.524,
2004-06-24 19:40:00,32.410,-22.842,-54.554,6.353,24.073,24.002,22.210,26.787,26.489,
2004-06-24 19:45:00,32.203,-22.414,-54.106,5.443,23.909,23.900,22.151,26.747,26.456,
2004-06-24 19:50:00,31.992,-22.022,-53.685,4.590,23.750,23.800,22.091,26.709,26.425,
2004-06-24 19:55:00,31.776,-21.661,-53.288,3.794,23.595,23.700,22.031,26.673,26.395,
2004-06-24 20:00:00,31.555,-21.331,-52.913,3.056,23.443,23.603,21.971,26.638,26.367,
2004-06-24 20:05:00,31.463,-20.262,-52.675,2.376,23.304,23.522,21.925,26.606,26.340,
2004-06-24 20:10:00,31.370,-19.266,-52.476,1.756,23.171,23.444,21.881,26.576,26.314,
2004-06-24 20:15:00,31.276,-18.330,-52.308,1.198,23.044,23.362,21.836,26.547,26.290,
2004-06-24 20:20:00,31.181,-17.450,-52.167,0.709,22.921,23.285,21.794,26.520,26.267,
2004-06-24 20:25:00,31.086,-16.621,-52.052,0.304,22.803,23.210,21.753,26.494,26.245,
2004-06-24 20:30:00,30.989,-15.843,-51.963,0.001,22.689,23.140,21.713,26.469,26.225,
2004-06-24 20:35:00,30.891,-15.128,-51.913,0.001,22.583,23.076,21.675,26.445,26.205,
2004-06-24 20:40:00,30.791,-14.457,-51.887,0.000,22.480,23.016,21.639,26.422,26.186,
2004-06-24 20:45:00,30.691,-13.821,-51.881,0.000,22.381,22.956,21.602,26.401,26.169,
2004-06-24 20:50:00,30.590,-13.219,-51.892,0.000,22.285,22.900,21.568,26.380,26.151,
2004-06-24 20:55:00,30.488,-12.645,-51.918,0.000,22.191,22.845,21.533,26.360,26.135,
2004-06-24 21:00:00,30.384,-12.098,-51.958,0.000,22.099,22.792,21.500,26.341,26.119,
2004-06-24 21:05:00,0.000,-12.030,-52.054,0.000,22.003,22.729,21.458,26.294,26.075,
2004-06-24 21:10:00,0.000,-11.958,-52.146,0.000,21.907,22.667,21.416,26.315,26.096,
2004-06-24 21:15:00,0.000,-11.887,-52.239,0.000,21.810,22.605,21.375,26.338,26.119,
2004-06-24 21:20:00,0.000,-11.817,-52.335,0.000,21.714,22.544,21.332,26.357,26.140,
2004-06-24 21:25:00,0.000,-11.749,-52.435,0.000,21.618,22.482,21.289,26.373,26.157,
2004-06-24 21:30:00,0.000,-11.684,-52.538,0.000,21.523,22.421,21.246,26.385,26.171,
2004-06-24 21:35:00,0.000,-11.623,-52.645,0.000,21.429,22.359,21.202,26.393,26.180,
2004-06-24 21:40:00,0.000,-11.565,-52.756,0.000,21.335,22.298,21.158,26.397,26.186,
2004-06-24 21:45:00,0.000,-11.509,-52.871,0.000,21.241,22.237,21.114,26.398,26.190,
2004-06-24 21:50:00,0.000,-11.457,-52.990,0.000,21.149,22.177,21.069,26.397,26.190,
2004-06-24 21:55:00,0.000,-11.408,-53.112,0.000,21.057,22.116,21.024,26.394,26.189,
2004-06-24 22:00:00,0.000,-11.362,-53.238,0.000,20.965,22.056,20.979,26.388,26.185,
2004-06-24 22:05:00,0.000,-10.739,-53.180,0.000,20.885,22.014,20.951,26.376,26.174,
2004-06-24 22:10:00,0.000,-10.152,-53.149,0.000,20.809,21.975,20.925,26.365,26.165,
2004-06-24 22:15:00,0.000,-9.594,-53.135,0.000,20.737,21.936,20.898,26.351,26.154,
2004-06-24 22:20:00,0.000,-9.060,-53.135,0.000,20.666,21.902,20.875,26.338,26.143,
2004-06-24 22:25:00,0.000,-8.548,-53.148,0.000,20.598,21.867,20.852,26.326,26.132,
2004-06-24 22:30:00,0.000,-8.054,-53.170,0.000,20.532,21.836,20.832,26.313,26.122,
2004-06-24 22:35:00,0.000,-7.578,-53.201,0.000,20.467,21.805,20.811,26.301,26.112,
2004-06-24 22:40:00,0.000,-7.119,-53.241,0.000,20.404,21.776,20.792,26.289,26.102,
2004-06-24 22:45:00,0.000,-6.675,-53.287,0.000,20.342,21.747,20.773,26.278,26.092,
2004-06-24 22:50:00,0.000,-6.246,-53.340,0.000,20.281,21.721,20.756,26.267,26.083,
2004-06-24 22:55:00,0.000,-5.830,-53.399,0.000,20.221,21.694,20.739,26.256,26.074,
2004-06-24 23:00:00,0.000,-5.428,-53.464,0.000,20.162,21.670,20.723,26.246,26.066,
2004-06-24 23:05:00,0.000,-5.686,-53.504,0.000,20.096,21.622,20.686,26.234,26.056,
2004-06-24 23:10:00,0.000,-5.935,-53.530,0.000,20.027,21.573,20.648,26.221,26.045,
2004-06-24 23:15:00,0.000,-6.181,-53.548,0.000,19.956,21.524,20.610,26.207,26.032,
2004-06-24 23:20:00,0.000,-6.424,-53.560,0.000,19.885,21.471,20.568,26.192,26.019,
2004-06-24 23:25:00,0.000,-6.667,-53.568,0.000,19.812,21.418,20.526,26.176,26.005,
2004-06-24 23:30:00,0.000,-6.909,-53.572,0.000,19.739,21.363,20.481,26.159,25.989,
2004-06-24 23:35:00,0.000,-7.153,-53.574,0.000,19.666,21.307,20.436,26.141,25.973,
2004-06-24 23:40:00,0.000,-7.397,-53.574,0.000,19.592,21.250,20.388,26.123,25.957,
2004-06-24 23:45:00,0.000,-7.642,-53.572,0.000,19.517,21.193,20.341,26.104,25.939,
2004-06-24 23:50:00,0.000,-7.888,-53.568,0.000,19.442,21.134,20.292,26.084,25.922,
2004-06-24 23:55:00,0.000,-8.136,-53.562,0.000,19.367,21.075,20.242,26.063,25.904,
2004-06-25 00:00:00,0.000,-8.386,-53.555,0.000,19.292,21.014,20.191,26.042,25.885,
2004-06-25 00:05:00,0.000,-8.050,-53.579,0.000,19.224,20.972,20.157,26.021,25.866,
2004-06-25 00:10:00,0.000,-7.736,-53.618,0.000,19.158,20.930,20.122,26.000,25.848,
2004-06-25 00:15:00,0.000,-7.437,-53.667,0.000,19.095,20.889,20.088,25.980,25.830,
2004-06-25 00:20:00,0.000,-7.151,-53.723,0.000,19.032,20.850,20.057,25.960,25.812,
2004-06-25 00:25:00,0.000,-6.875,-53.785,0.000,18.971,20.812,20.025,25.942,25.794,
2004-06-25 00:30:00,0.000,-6.610,-53.852,0.000,18.911,20.776,19.995,25.923,25.776,
2004-06-25 00:35:00,0.000,-6.352,-53.924,0.000,18.851,20.740,19.965,25.905,25.759,
2004-06-25 00:40:00,0.000,-6.102,-53.999,0.000,18.792,20.706,19.937,25.887,25.742,
2004-06-25 00:45:00,0.000,-5.860,-54.078,0.000,18.734,20.671,19.908,25.869,25.725,
2004-06-25 00:50:00,0.000,-5.624,-54.160,0.000,18.676,20.639,19.881,25.851,25.708,
2004-06-25 00:55:00,0.000,-5.394,-54.244,0.000,18.618,20.606,19.853,25.834,25.692,
2004-06-25 01:00:00,0.000,-5.170,-54.331,0.000,18.561,20.574,19.827,25.816,25.676,
2004-06-25 01:05:00,0.000,-5.064,-54.409,0.000,18.503,20.540,19.798,25.799,25.660,
2004-06-25 01:10:00,0.000,-4.953,-54.487,0.000,18.445,20.507,19.771,25.782,25.644,
2004-06-25 01:15:00,0.000,-4.838,-54.565,0.000,18.387,20.473,19.743,25.765,25.629,
2004-06-25 01:20:00,0.000,-4.720,-54.644,0.000,18.329,20.440,19.716,25.749,25.614,
2004-06-25 01:25:00,0.000,-4.597,-54.724,0.000,18.272,20.407,19.688,25.733,25.599,
2004-06-25 01:30:00,0.000,-4.472,-54.806,0.000,18.214,20.374,19.661,25.717,25.585,
2004-06-25 01:35:00,0.000,-4.342,-54.889,0.000,18.157,20.341,19.634,25.702,25.571,
2004-06-25 01:40:00,0.000,-4.210,-54.974,0.000,18.100,20.309,19.607,25.686,25.557,
2004-06-25 01:45:00,0.000,-4.073,-55.061,0.000,18.044,20.276,19.580,25.671,25.543,
2004-06-25 01:50:00,0.000,-3.934,-55.149,0.000,17.987,20.244,19.553,25.656,25.529,
2004-06-25 01:55:00,0.000,-3.791,-55.238,0.000,17.931,20.212,19.527,25.641,25.516,
2004-06-25 02:00:00,0.000,-3.644,-55.330,0.000,17.875,20.181,19.500,25.626,25.503,
2004-06-25 02:05:00,0.000,-3.433,-55.133,0.000,17.825,20.151,19.476,25.612,25.489,
2004-06-25 02:10:00,0.000,-3.196,-54.950,0.000,17.777,20.122,19.453,25.598,25.477,
2004-06-25 02:15:00,0.000,-2.933,-54.780,0.000,17.731,20.094,19.429,25.584,25.465,
2004-06-25 02:20:00,0.000,-2.644,-54.620,0.000,17.687,20.067,19.407,25.571,25.453,
2004-06-25 02:25:00,0.000,-2.328,-54.470,0.000,17.645,20.040,19.385,25.559,25.442,
2004-06-25 02:30:00,0.000,-1.985,-54.329,0.000,17.604,20.014,19.364,25.547,25.431,
2004-06-25 02:35:00,0.000,-1.617,-54.199,0.000,17.566,19.989,19.343,25.535,25.421,
2004-06-25 02:40:00,0.000,-1.223,-54.078,0.000,17.529,19.964,19.323,25.524,25.411,
2004-06-25 02:45:00,0.000,-0.804,-53.966,0.000,17.494,19.940,19.303,25.513,25.401,
2004-06-25 02:50:00,0.000,-0.358,-53.863,0.000,17.461,19.918,19.285,25.502,25.392,
2004-06-25 02:55:00,0.000,0.118,-53.771,0.000,17.429,19.895,19.266,25.492,25.383,
2004-06-25 03:00:00,0.000,0.628,-53.688,0.000,17.400,19.874,19.249,25.481,25.374,
2004-06-25 03:05:00,0.000,0.822,-52.803,0.000,17.379,19.855,19.233,25.472,25.365,
2004-06-25 03:10:00,0.000,0.984,-51.939,0.000,17.361,19.836,19.219,25.462,25.356,
2004-06-25 03:15:00,0.000,1.121,-51.090,0.000,17.347,19.818,19.204,25.452,25.348,
2004-06-25 03:20:00,0.000,1.239,-50.254,0.000,17.334,19.800,19.191,25.442,25.339,
2004-06-25 03:25:00,0.000,1.339,-49.429,0.000,17.324,19.783,19.177,25.433,25.330,
2004-06-25 03:30:00,0.000,1.423,-48.613,0.000,17.316,19.766,19.165,25.423,25.322,
2004-06-25 03:35:00,0.000,1.493,-47.805,0.000,17.309,19.750,19.152,25.414,25.313,
2004-06-25 03:40:00,0.000,1.549,-47.006,0.000,17.303,19.734,19.140,25.404,25.304,
2004-06-25 03:45:00,0.000,1.593,-46.213,0.000,17.299,19.719,19.128,25.395,25.296,
2004-06-25 03:50:00,0.000,1.625,-45.428,0.000,17.297,19.704,19.117,25.385,25.287,
2004-06-25 03:55:00,0.000,1.645,-44.648,0.000,17.295,19.689,19.105,25.376,25.278,
2004-06-25 04:00:00,0.000,1.655,-43.875,0.000,17.295,19.675,19.095,25.366,25.270,
2004-06-25 04:05:00,0.000,1.635,-43.827,0.000,17.285,19.657,19.080,25.363,25.266,
2004-06-25 04:10:00,0.000,1.641,-43.764,0.000,17.272,19.639,19.065,25.357,25.261,
2004-06-25 04:15:00,0.000,1.664,-43.691,0.000,17.258,19.621,19.051,25.352,25.258,
2004-06-25 04:20:00,0.000,1.697,-43.613,0.000,17.243,19.603,19.036,25.348,25.254,
2004-06-25 04:25:00,0.000,1.739,-43.531,0.000,17.227,19.585,19.021,25.342,25.250,
2004-06-25 04:30:00,0.000,1.787,-43.446,0.000,17.210,19.567,19.006,25.337,25.245,
2004-06-25 04:35:00,0.000,1.840,-43.358,0.000,17.194,19.549,18.991,25.331,25.239,
2004-06-25 04:40:00,0.000,1.897,-43.268,0.000,17.176,19.530,18.975,25.324,25.234,
2004-06-25 04:45:00,0.000,1.957,-43.178,0.000,17.159,19.512,18.960,25.317,25.227,
2004-06-25 04:50:00,0.000,2.019,-43.086,0.000,17.141,19.494,18.945,25.309,25.221,
2004-06-25 04:55:00,0.000,2.084,-42.993,0.000,17.123,19.475,18.929,25.301,25.214,
2004-06-25 05:00:00,0.000,2.150,-42.899,0.000,17.105,19.457,18.914,25.293,25.206,
2004-06-25 05:05:00,22.164,2.264,-42.663,0.000,17.089,19.444,18.904,25.286,25.200,
2004-06-25 05:10:00,22.138,2.366,-42.431,0.000,17.074,19.432,18.894,25.232,25.149,
