cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-28 04:10:00,297.868,298.272,289.344,297.693,65.488,100216.752,60.595,294.335,100043.861,297.514,100078.683,
2004-06-28 04:15:00,297.867,298.268,289.148,297.863,65.228,100216.264,62.508,294.317,100045.208,297.811,100078.310,
2004-06-28 04:20:00,297.870,298.269,288.930,298.049,64.940,100215.710,64.603,294.299,100046.556,298.140,100077.882,
2004-06-28 04:25:00,297.876,298.274,288.683,298.253,64.623,100215.061,66.901,294.281,100047.903,298.509,100077.374,
2004-06-28 04:30:00,297.887,298.283,288.400,298.474,64.276,100214.360,69.390,294.263,100049.250,298.914,100076.827,
2004-06-28 04:35:00,297.902,298.295,288.074,298.696,63.939,100213.816,71.884,294.245,100050.597,299.326,100076.443,
2004-06-28 04:40:00,297.920,298.312,287.711,298.909,63.646,100213.338,74.266,294.228,100051.944,299.728,100076.118,
2004-06-28 04:45:00,297.943,298.333,287.323,299.108,63.431,100212.909,76.484,294.210,100053.292,300.102,100075.832,
2004-06-28 04:50:00,297.968,298.356,286.931,299.283,63.362,100212.534,78.433,294.192,100054.639,300.428,100075.581,
2004-06-28 04:55:00,297.995,298.382,286.558,299.421,63.649,100212.311,90.484,294.174,100055.986,300.648,100075.446,
2004-06-28 05:00:00,298.023,298.407,286.222,299.551,64.179,100212.245,91.918,294.156,100057.333,300.789,100075.458,
2004-06-28 05:05:00,298.049,298.432,285.937,299.532,65.140,100212.839,92.481,294.112,100061.389,300.552,100076.001,
2004-06-28 05:10:00,298.082,298.480,285.837,299.329,66.393,100213.848,90.935,294.068,100065.444,299.923,100076.818,
2004-06-28 05:15:00,298.114,298.540,285.899,298.982,67.648,100215.047,87.754,294.024,100069.500,299.083,100077.729,
2004-06-28 05:20:00,298.136,298.601,286.113,298.486,68.757,100216.804,82.859,293.980,100073.556,297.991,100079.104,
2004-06-28 05:25:00,298.144,298.655,286.443,297.928,69.556,100218.414,77.269,293.936,100077.611,296.912,100080.316,
2004-06-28 05:30:00,298.134,298.696,286.865,297.423,69.901,100219.578,72.304,293.892,100081.667,296.079,100081.147,
2004-06-28 05:35:00,298.107,298.726,287.385,297.042,69.762,100220.342,68.756,293.848,100085.722,295.535,100081.684,
2004-06-28 05:40:00,298.068,298.748,288.008,296.789,69.262,100220.842,66.599,293.805,100089.778,295.192,100082.040,
2004-06-28 05:45:00,298.026,298.766,288.720,296.618,68.671,100221.194,65.338,293.761,100093.833,294.957,100082.295,
2004-06-28 05:50:00,297.986,298.786,289.503,296.480,68.181,100221.471,64.463,293.717,100097.889,294.774,100082.492,
2004-06-28 05:55:00,297.951,298.810,290.324,295.593,69.520,100222.201,64.622,293.673,100101.944,294.245,100082.844,
2004-06-28 06:00:00,297.923,298.840,291.104,294.622,70.942,100222.839,54.205,293.629,100106.000,293.820,100083.146,
2004-06-28 06:05:00,297.855,298.825,291.586,294.332,70.763,100223.170,52.408,293.650,100109.542,293.615,100083.359,
2004-06-28 06:10:00,297.766,298.813,291.859,294.313,70.270,100223.370,53.674,293.672,100113.083,293.490,100083.523,
2004-06-28 06:15:00,297.682,298.818,292.104,294.167,70.434,100223.576,53.444,293.693,100116.625,293.380,100083.673,
2004-06-28 06:20:00,297.630,298.866,292.377,294.221,70.104,100223.722,55.461,293.715,100120.167,293.292,100083.809,
2004-06-28 06:25:00,297.590,298.931,292.530,294.138,70.303,100223.890,55.859,293.736,100123.708,293.206,100083.940,
2004-06-28 06:30:00,297.574,299.025,292.723,294.273,69.899,100223.990,58.586,293.757,100127.250,293.148,100084.055,
2004-06-28 06:35:00,297.569,299.124,292.800,294.118,70.082,100224.182,57.767,293.779,100130.792,293.047,100084.189,
2004-06-28 06:40:00,297.583,299.235,293.552,293.930,68.810,100224.421,56.513,293.800,100134.333,292.901,100084.344,
2004-06-28 06:45:00,297.598,299.334,296.222,294.035,67.170,100224.411,58.561,293.822,100137.875,292.971,100084.395,
2004-06-28 06:50:00,297.608,299.421,297.704,294.514,64.802,100224.254,64.860,293.843,100141.417,293.134,100084.402,
2004-06-28 06:55:00,297.633,299.514,298.701,294.648,63.891,100224.226,67.908,293.865,100144.958,293.215,100084.440,
2004-06-28 07:00:00,297.689,299.630,299.469,294.841,62.857,100224.227,70.831,293.886,100148.500,293.252,100084.498,
2004-06-28 07:05:00,297.755,299.745,300.027,294.953,62.190,100224.138,72.327,293.957,100148.556,293.337,100084.465,
2004-06-28 07:10:00,297.826,299.847,300.379,295.222,61.120,100223.981,75.597,294.028,100148.611,293.463,100084.405,
2004-06-28 07:15:00,297.898,299.934,300.661,295.335,60.803,100223.858,77.052,294.099,100148.667,293.579,100084.346,
2004-06-28 07:20:00,297.976,300.017,300.950,295.579,60.065,100223.715,79.988,294.170,100148.722,293.694,100084.289,
2004-06-28 07:25:00,298.057,300.090,301.199,295.664,59.788,100223.611,81.078,294.241,100148.778,293.793,100084.237,
2004-06-28 07:30:00,298.141,300.159,301.440,295.891,59.031,100223.480,83.776,294.311,100148.833,293.897,100084.184,
2004-06-28 07:35:00,298.226,300.220,301.652,295.957,58.763,100223.385,84.610,294.382,100148.889,293.987,100084.135,
2004-06-28 07:40:00,298.314,300.277,301.869,296.170,58.028,100223.265,87.099,294.453,100148.944,294.081,100084.084,
2004-06-28 07:45:00,298.402,300.327,302.064,296.220,57.965,100223.179,87.696,294.524,100149.000,294.163,100084.038,
2004-06-28 07:50:00,298.492,300.373,302.265,296.422,57.402,100223.067,90.020,294.595,100149.056,294.247,100083.990,
2004-06-28 07:55:00,298.581,300.412,302.446,296.457,57.307,100222.990,76.837,294.666,100149.111,294.321,100083.946,
2004-06-28 08:00:00,298.673,300.448,302.636,296.602,56.861,100222.935,78.377,294.737,100149.167,294.350,100083.923,
2004-06-28 08:05:00,298.763,300.474,302.807,296.709,56.667,100222.610,79.108,294.961,100147.694,294.546,100083.677,
2004-06-28 08:10:00,298.856,300.479,302.712,296.945,56.063,100222.232,81.410,295.185,100146.222,294.761,100083.396,
2004-06-28 08:15:00,298.950,300.470,302.754,297.035,56.003,100221.871,82.121,295.410,100144.750,294.984,100083.113,
2004-06-28 08:20:00,299.047,300.457,302.814,297.282,55.400,100221.488,84.735,295.634,100143.278,295.206,100082.833,
2004-06-28 08:25:00,299.144,300.440,302.885,297.360,55.417,100221.139,85.492,295.858,100141.806,295.420,100082.558,
2004-06-28 08:30:00,299.244,300.426,302.971,297.609,54.835,100220.756,89.372,296.082,100140.333,295.642,100082.279,
2004-06-28 08:35:00,299.343,300.452,303.048,297.674,54.903,100220.405,91.365,296.307,100138.861,295.860,100082.001,
2004-06-28 08:40:00,299.446,300.518,303.143,297.917,54.350,100220.020,95.309,296.531,100137.389,296.086,100081.719,
2004-06-28 08:45:00,299.547,300.607,303.231,297.981,54.415,100219.670,97.117,296.755,100135.917,296.302,100081.442,
2004-06-28 08:50:00,299.652,300.714,303.338,298.214,53.888,100219.289,100.798,296.980,100134.444,296.525,100081.162,
2004-06-28 08:55:00,299.755,300.829,303.430,298.281,53.792,100218.942,98.481,297.204,100132.972,296.737,100080.887,
2004-06-28 09:00:00,299.862,300.951,303.539,298.490,53.363,100218.581,101.646,297.428,100131.500,296.942,100080.616,
2004-06-28 09:05:00,299.967,301.070,303.635,298.550,53.343,100218.273,102.420,297.596,100129.264,297.131,100080.371,
2004-06-28 09:10:00,300.060,301.176,303.624,298.724,52.760,100217.966,104.476,297.764,100127.028,297.302,100080.138,
2004-06-28 09:15:00,300.140,301.269,303.635,298.788,52.509,100217.672,105.240,297.932,100124.792,297.476,100079.904,
2004-06-28 09:20:00,300.212,301.353,303.648,298.977,51.932,100217.349,107.411,298.099,100122.556,297.664,100079.664,
2004-06-28 09:25:00,300.277,301.429,303.674,299.059,51.703,100217.043,108.319,298.267,100120.319,297.851,100079.424,
2004-06-28 09:30:00,300.338,301.499,303.718,299.247,51.033,100216.716,110.404,298.435,100118.083,298.043,100079.182,
2004-06-28 09:35:00,300.395,301.563,303.753,299.336,50.690,100216.409,111.343,298.603,100115.847,298.230,100078.942,
2004-06-28 09:40:00,300.451,301.623,303.796,299.513,50.161,100216.086,113.257,298.770,100113.611,298.420,100078.701,
2004-06-28 09:45:00,300.503,301.678,303.829,299.606,49.769,100215.781,114.186,298.938,100111.375,298.605,100078.463,
2004-06-28 09:50:00,300.555,301.729,303.867,299.771,49.216,100215.464,115.910,299.106,100109.139,298.792,100078.225,
2004-06-28 09:55:00,300.603,301.775,303.897,299.864,48.933,100215.163,117.030,299.274,100106.903,298.973,100077.989,
2004-06-28 10:00:00,300.650,301.816,303.929,300.021,48.375,100214.851,118.614,299.442,100104.667,299.157,100077.752,
2004-06-28 10:05:00,300.695,301.852,303.954,300.054,48.131,100214.739,119.487,299.519,100101.083,299.236,100077.668,
2004-06-28 10:10:00,300.750,301.901,304.164,300.146,47.589,100214.636,121.029,299.596,100097.500,299.308,100077.603,
2004-06-28 10:15:00,300.812,301.955,304.319,300.186,47.090,100214.550,121.957,299.673,100093.917,299.367,100077.543,
2004-06-28 10:20:00,300.877,302.014,304.491,300.274,46.523,100214.450,123.429,299.750,100090.333,299.434,100077.479,
2004-06-28 10:25:00,300.947,302.075,304.659,300.326,46.008,100214.354,124.472,299.827,100086.750,299.502,100077.414,
2004-06-28 10:30:00,301.018,302.138,304.841,300.414,45.471,100214.250,125.929,299.904,100083.167,299.573,100077.347,
2004-06-28 10:35:00,301.092,302.202,305.027,300.474,44.941,100214.152,127.043,299.981,100079.583,299.642,100077.282,
2004-06-28 10:40:00,301.169,302.266,305.219,300.559,44.282,100214.049,128.436,300.058,100076.000,299.712,100077.216,
2004-06-28 10:45:00,301.247,302.331,305.411,300.623,43.776,100213.951,129.570,300.135,100072.417,299.781,100077.150,
2004-06-28 10:50:00,301.326,302.396,305.606,300.708,43.167,100213.848,130.948,300.212,100068.833,299.851,100077.084,
2004-06-28 10:55:00,301.407,302.461,305.804,300.774,42.676,100213.750,131.553,300.289,100065.250,299.919,100077.020,
2004-06-28 11:00:00,301.489,302.525,306.004,300.852,42.101,100213.653,132.827,300.365,100061.667,299.984,100076.956,
2004-06-28 11:05:00,301.572,302.589,306.205,300.903,41.503,100213.606,134.260,300.430,100059.222,300.024,100076.932,
2004-06-28 11:10:00,301.650,302.674,306.515,300.983,40.899,100213.550,136.056,300.494,100056.778,300.073,100076.908,
2004-06-28 11:15:00,301.726,302.778,306.824,301.050,40.407,100213.495,137.741,300.558,100054.333,300.120,100076.883,
2004-06-28 11:20:00,301.800,302.896,307.153,301.130,39.794,100213.438,139.597,300.622,100051.889,300.167,100076.857,
2004-06-28 11:25:00,301.874,303.028,307.486,301.199,39.253,100213.384,141.361,300.686,100049.444,300.211,100076.832,
2004-06-28 11:30:00,301.948,303.169,307.824,301.271,38.628,100213.332,143.192,300.750,100047.000,300.251,100076.808,
2004-06-28 11:35:00,302.022,303.321,308.165,301.335,38.062,100213.286,144.954,300.814,100044.556,300.285,100076.787,
2004-06-28 11:40:00,302.096,303.482,308.508,301.392,37.438,100213.246,146.665,300.878,100042.111,300.312,100076.767,
2004-06-28 11:45:00,302.170,303.651,308.851,301.439,36.886,100213.214,148.291,300.942,100039.667,300.331,100076.751,
2004-06-28 11:50:00,302.243,303.826,309.195,301.476,36.272,100213.192,149.827,301.006,100037.222,300.339,100076.739,
2004-06-28 11:55:00,302.317,304.009,309.538,301.509,35.713,100213.169,150.522,301.071,100034.778,300.348,100076.726,
2004-06-28 12:00:00,302.389,304.197,309.879,301.566,35.063,100213.125,152.321,301.135,100032.333,300.376,100076.703,
2004-06-28 12:05:00,302.460,304.390,310.229,301.670,34.575,100212.994,154.245,301.212,100030.169,300.460,100076.619,
2004-06-28 12:10:00,302.534,304.570,310.548,301.865,34.170,100212.775,157.229,301.288,100028.006,300.630,100076.490,
2004-06-28 12:15:00,302.612,304.745,310.740,302.067,33.855,100212.539,160.305,301.365,100025.842,300.815,100076.350,
2004-06-28 12:20:00,302.696,304.920,310.928,302.255,33.655,100212.317,163.218,301.442,100023.678,300.986,100076.214,
2004-06-28 12:25:00,302.788,305.097,311.060,302.411,33.489,100212.118,165.766,301.519,100021.514,301.134,100076.086,
2004-06-28 12:30:00,302.883,305.275,311.140,302.583,33.469,100211.908,168.494,301.596,100019.350,301.293,100075.954,
2004-06-28 12:35:00,302.981,305.454,311.175,302.760,33.397,100211.688,171.291,301.673,100017.186,301.463,100075.816,
2004-06-28 12:40:00,303.081,305.633,311.224,302.940,33.310,100211.465,174.124,301.750,100015.022,301.633,100075.676,
2004-06-28 12:45:00,303.184,305.815,311.272,303.102,33.198,100211.257,176.741,301.826,100012.858,301.789,100075.541,
2004-06-28 12:50:00,303.289,305.998,311.314,303.250,33.105,100211.061,179.210,301.903,100010.694,301.932,100075.412,
2004-06-28 12:55:00,303.395,306.183,311.335,303.381,33.000,100210.880,180.035,301.980,100008.531,302.059,100075.289,
2004-06-28 13:00:00,303.502,306.368,311.353,303.497,32.927,100210.712,182.138,302.057,100006.367,302.173,100075.173,
2004-06-28 13:05:00,303.608,306.552,311.359,303.564,32.801,100210.666,184.008,302.068,100004.358,302.220,100075.152,
2004-06-28 13:10:00,303.704,306.757,311.382,303.541,32.730,100210.720,184.874,302.079,100002.350,302.170,100075.184,
2004-06-28 13:15:00,303.790,306.975,311.593,303.552,32.557,100210.750,186.134,302.090,100000.342,302.143,100075.210,
2004-06-28 13:20:00,303.865,307.199,311.754,303.582,32.427,100210.762,187.640,302.101,99998.333,302.136,100075.229,
2004-06-28 13:25:00,303.932,307.431,312.036,303.648,32.233,100210.743,189.575,302.112,99996.325,302.158,100075.233,
2004-06-28 13:30:00,303.994,307.669,312.368,303.719,31.959,100210.717,191.590,302.124,99994.317,302.184,100075.233,
2004-06-28 13:35:00,304.055,307.917,312.746,303.797,31.675,100210.688,193.708,302.135,99992.308,302.212,100075.231,
2004-06-28 13:40:00,304.116,308.173,313.129,303.865,31.359,100210.665,195.732,302.146,99990.300,302.233,100075.231,
2004-06-28 13:45:00,304.175,308.437,313.530,303.934,31.043,100210.643,197.805,302.157,99988.292,302.250,100075.232,
2004-06-28 13:50:00,304.234,308.707,313.932,303.991,30.839,100210.628,199.748,302.168,99986.283,302.260,100075.234,
2004-06-28 13:55:00,304.292,308.984,314.348,304.044,30.625,100210.617,200.961,302.179,99984.275,302.264,100075.238,
2004-06-28 14:00:00,304.348,309.265,314.764,304.079,30.377,100210.618,202.698,302.190,99982.267,302.255,100075.246,
2004-06-28 14:05:00,304.403,309.553,315.190,304.117,30.212,100210.595,204.042,302.189,99980.425,302.255,100075.232,
2004-06-28 14:10:00,304.452,309.830,315.525,304.204,30.054,100210.519,205.956,302.187,99978.583,302.307,100075.192,
2004-06-28 14:15:00,304.496,310.099,315.754,304.314,29.916,100210.419,208.150,302.186,99976.742,302.382,100075.138,
2004-06-28 14:20:00,304.539,310.366,315.992,304.423,29.824,100210.315,210.369,302.184,99974.900,302.460,100075.080,
2004-06-28 14:25:00,304.581,310.633,316.204,304.529,29.749,100210.212,212.553,302.183,99973.058,302.537,100075.021,
2004-06-28 14:30:00,304.623,310.903,316.386,304.631,29.691,100210.110,214.727,302.181,99971.217,302.612,100074.961,
2004-06-28 14:35:00,304.665,311.174,316.546,304.729,29.644,100210.008,216.863,302.180,99969.375,302.686,100074.900,
2004-06-28 14:40:00,304.705,311.448,316.697,304.826,29.603,100209.905,219.021,302.178,99967.533,302.760,100074.837,
2004-06-28 14:45:00,304.745,311.724,316.838,304.920,29.570,100209.802,221.157,302.177,99965.692,302.833,100074.774,
2004-06-28 14:50:00,304.783,312.002,316.977,305.012,29.544,100209.699,223.294,302.175,99963.850,302.906,100074.710,
2004-06-28 14:55:00,304.821,312.283,317.111,305.102,29.517,100209.596,229.587,302.174,99962.008,302.978,100074.644,
2004-06-28 15:00:00,304.857,312.554,317.245,305.212,29.476,100209.475,231.569,302.172,99960.167,303.066,100074.571,
2004-06-28 15:05:00,304.893,312.818,317.378,305.306,29.506,100209.374,232.874,302.149,99959.194,303.137,100074.507,
2004-06-28 15:10:00,304.930,313.062,317.466,305.413,29.561,100209.258,234.327,302.126,99958.222,303.222,100074.436,
2004-06-28 15:15:00,304.966,313.288,317.459,305.516,29.639,100209.139,235.734,302.103,99957.250,303.310,100074.363,
2004-06-28 15:20:00,305.002,313.504,317.437,305.615,29.744,100209.021,237.085,302.080,99956.278,303.396,100074.287,
2004-06-28 15:25:00,305.038,313.710,317.390,305.701,29.756,100208.908,238.293,302.057,99955.306,303.479,100074.213,
2004-06-28 15:30:00,305.072,313.908,317.327,305.784,29.798,100208.797,239.457,302.034,99954.333,303.558,100074.138,
2004-06-28 15:35:00,305.105,314.100,317.249,305.861,29.865,100208.689,240.538,302.011,99953.361,303.635,100074.063,
2004-06-28 15:40:00,305.136,314.286,317.168,305.934,29.966,100208.581,241.582,301.988,99952.389,303.710,100073.988,
2004-06-28 15:45:00,305.166,314.467,317.081,306.002,29.976,100208.475,242.561,301.965,99951.417,303.783,100073.913,
2004-06-28 15:50:00,305.194,314.644,316.994,306.070,30.014,100208.369,243.531,301.942,99950.444,303.856,100073.838,
2004-06-28 15:55:00,305.221,314.817,316.905,306.132,30.082,100208.264,258.173,301.919,99949.472,303.926,100073.762,
2004-06-28 16:00:00,305.246,314.987,316.819,306.245,30.087,100208.112,259.682,301.896,99948.500,304.045,100073.664,
2004-06-28 16:05:00,305.269,315.153,316.732,306.277,30.121,100208.096,259.449,301.802,99950.194,304.066,100073.658,
2004-06-28 16:10:00,305.295,315.286,316.591,306.239,30.278,100208.157,258.407,301.707,99951.889,304.012,100073.694,
2004-06-28 16:15:00,305.318,315.390,316.414,306.187,30.488,100208.229,257.194,301.613,99953.583,303.948,100073.737,
2004-06-28 16:20:00,305.335,315.467,316.180,306.130,30.626,100208.299,255.924,301.519,99955.278,303.887,100073.777,
2004-06-28 16:25:00,305.345,315.524,315.965,306.079,30.782,100208.362,254.723,301.425,99956.972,303.833,100073.815,
2004-06-28 16:30:00,305.349,315.564,315.763,306.025,30.977,100208.426,253.476,301.330,99958.667,303.779,100073.852,
2004-06-28 16:35:00,305.349,315.589,315.570,305.970,31.109,100208.489,252.223,301.236,99960.361,303.725,100073.888,
2004-06-28 16:40:00,305.344,315.603,315.377,305.914,31.267,100208.553,250.944,301.142,99962.056,303.671,100073.926,
2004-06-28 16:45:00,305.337,315.608,315.187,305.855,31.471,100208.618,249.636,301.047,99963.750,303.616,100073.963,
2004-06-28 16:50:00,305.326,315.603,314.994,305.793,31.604,100208.685,248.277,300.953,99965.444,303.559,100074.000,
2004-06-28 16:55:00,305.312,315.591,314.801,305.729,31.780,100208.752,264.290,300.859,99967.139,303.502,100074.038,
2004-06-28 17:00:00,305.296,315.572,314.607,305.727,31.879,100208.760,263.644,300.765,99968.833,303.505,100074.049,
2004-06-28 17:05:00,305.276,315.546,314.412,305.629,32.065,100208.927,260.678,300.596,99973.396,303.393,100074.165,
2004-06-28 17:10:00,305.258,315.475,314.145,305.589,32.135,100208.792,207.650,300.427,99977.958,303.418,100074.021,
2004-06-28 17:15:00,305.089,313.669,306.365,303.429,36.205,100210.656,182.845,300.258,99982.521,301.679,100074.880,
2004-06-28 17:20:00,304.937,312.347,304.985,302.524,37.796,100211.398,172.386,300.089,99987.083,301.112,100075.291,
2004-06-28 17:25:00,304.694,311.239,303.061,302.156,38.478,100211.809,168.084,299.920,99991.646,300.828,100075.552,
2004-06-28 17:30:00,304.440,310.345,302.202,301.663,39.263,100212.275,162.312,299.751,99996.208,300.494,100075.820,
2004-06-28 17:35:00,304.208,309.619,301.738,301.264,39.905,100212.678,157.627,299.582,100000.771,300.217,100076.065,
2004-06-28 17:40:00,303.991,309.013,301.356,301.042,40.122,100212.993,154.972,299.414,100005.333,300.009,100076.280,
2004-06-28 17:45:00,303.789,308.495,301.055,300.784,40.522,100213.316,151.905,299.245,100009.896,299.799,100076.495,
2004-06-28 17:50:00,303.608,308.055,300.832,300.547,40.973,100213.635,149.074,299.076,100014.458,299.589,100076.710,
2004-06-28 17:55:00,303.442,307.666,300.631,300.318,41.241,100213.945,159.128,298.907,100019.021,299.390,100076.920,
2004-06-28 18:00:00,303.288,307.322,300.442,300.150,41.483,100214.215,157.125,298.738,100023.583,299.225,100077.114,
2004-06-28 18:05:00,303.144,307.009,300.263,299.950,41.681,100214.426,154.432,298.615,100027.688,299.080,100077.243,
2004-06-28 18:10:00,303.004,306.720,300.037,299.756,41.783,100214.629,151.828,298.492,100031.792,298.938,100077.366,
2004-06-28 18:15:00,302.866,306.448,299.792,299.559,42.109,100214.830,149.184,298.369,100035.896,298.799,100077.488,
2004-06-28 18:20:00,302.730,306.191,299.539,299.411,42.218,100215.005,147.092,298.245,100040.000,298.679,100077.599,
2004-06-28 18:25:00,302.596,305.945,299.282,299.314,42.156,100215.142,145.602,298.122,100044.104,298.591,100077.693,
2004-06-28 18:30:00,302.466,305.713,299.030,299.258,42.251,100215.255,144.584,297.999,100048.208,298.521,100077.777,
2004-06-28 18:35:00,302.343,305.496,298.787,299.189,42.255,100215.368,143.410,297.876,100052.312,298.451,100077.859,
2004-06-28 18:40:00,302.226,305.293,298.551,299.110,42.177,100215.492,142.121,297.753,100056.417,298.373,100077.946,
2004-06-28 18:45:00,302.120,305.111,298.303,299.129,42.142,100215.578,141.965,297.630,100060.521,298.316,100078.023,
2004-06-28 18:50:00,302.013,304.930,298.029,299.090,42.098,100215.667,141.137,297.507,100064.625,298.265,100078.093,
2004-06-28 18:55:00,301.917,304.768,297.732,299.061,41.985,100215.754,143.254,297.383,100068.729,298.210,100078.161,
2004-06-28 19:00:00,301.821,304.607,297.411,299.006,42.099,100215.834,142.247,297.260,100072.833,298.162,100078.218,
2004-06-28 19:05:00,301.730,304.456,297.059,298.994,42.105,100215.837,141.671,297.153,100078.653,298.155,100078.216,
2004-06-28 19:10:00,301.637,304.304,296.657,299.009,42.278,100215.776,141.404,297.045,100084.472,298.193,100078.168,
2004-06-28 19:15:00,301.547,304.160,296.197,299.084,42.546,100215.630,141.822,296.937,100090.292,298.284,100078.062,
2004-06-28 19:20:00,301.459,304.020,295.680,299.212,42.924,100215.367,142.841,296.830,100096.111,298.449,100077.867,
2004-06-28 19:25:00,301.378,303.890,295.101,299.434,43.193,100214.920,144.943,296.722,100101.931,298.727,100077.537,
2004-06-28 19:30:00,301.303,303.769,294.465,299.800,43.607,100214.177,148.688,296.615,100107.750,299.188,100076.988,
2004-06-28 19:35:00,301.239,303.661,293.777,300.393,44.074,100212.956,155.040,296.507,100113.569,299.946,100076.082,
2004-06-28 19:40:00,301.191,303.571,293.046,301.186,43.587,100211.321,163.690,296.399,100119.389,300.963,100074.869,
2004-06-28 19:45:00,301.166,303.506,292.281,302.207,42.259,100209.331,174.935,296.292,100125.208,302.299,100073.475,
2004-06-28 19:50:00,301.169,303.471,291.488,303.009,41.090,100207.732,183.671,296.184,100131.028,303.613,100072.444,
2004-06-28 19:55:00,301.205,303.472,290.677,303.530,40.568,100206.280,187.784,296.076,100136.847,304.787,100071.402,
2004-06-28 20:00:00,301.254,303.487,289.856,303.949,40.478,100204.985,192.083,295.969,100142.667,305.657,100070.384,
2004-06-28 20:05:00,301.303,303.503,289.027,304.311,40.807,100204.027,196.042,295.896,100145.694,306.329,100069.661,
2004-06-28 20:10:00,301.352,303.519,288.274,304.553,41.921,100203.877,198.619,295.824,100148.722,306.598,100069.641,
2004-06-28 20:15:00,301.401,303.537,287.589,304.641,43.587,100203.936,199.412,295.752,100151.750,306.572,100069.722,
2004-06-28 20:20:00,301.445,303.551,286.965,304.649,45.383,100204.024,199.276,295.680,100154.778,306.431,100069.774,
2004-06-28 20:25:00,301.480,303.556,286.396,304.648,46.932,100204.052,199.030,295.608,100157.806,306.367,100069.781,
2004-06-28 20:30:00,301.504,303.552,285.873,304.679,48.083,100204.009,199.143,295.536,100160.833,306.390,100069.750,
2004-06-28 20:35:00,301.519,303.541,285.387,304.712,49.001,100203.941,199.281,295.463,100163.861,306.448,100069.704,
2004-06-28 20:40:00,301.530,303.525,284.930,304.745,49.775,100203.864,199.412,295.391,100166.889,306.506,100069.649,
2004-06-28 20:45:00,301.537,303.507,284.500,304.768,50.472,100203.794,199.435,295.319,100169.917,306.557,100069.595,
2004-06-28 20:50:00,301.542,303.488,284.092,304.790,51.097,100203.722,199.439,295.247,100172.944,306.605,100069.539,
2004-06-28 20:55:00,301.544,303.466,283.706,304.809,51.666,100203.649,187.814,295.175,100175.972,306.655,100069.481,
2004-06-28 21:00:00,301.544,303.444,283.337,304.781,52.319,100203.628,187.232,295.102,100179.000,306.642,100069.443,
2004-06-28 21:05:00,301.542,303.421,282.984,304.755,52.893,100203.699,186.712,294.980,100179.333,306.607,100069.499,
2004-06-28 21:10:00,301.538,303.395,282.655,304.721,53.413,100203.798,186.103,294.857,100179.667,306.548,100069.578,
2004-06-28 21:15:00,301.532,303.369,282.350,304.679,53.893,100203.914,185.407,294.734,100180.000,306.464,100069.665,
2004-06-28 21:20:00,301.524,303.341,282.069,304.630,54.304,100204.027,184.641,294.611,100180.333,306.380,100069.747,
2004-06-28 21:25:00,301.514,303.312,281.809,304.588,54.643,100204.132,183.948,294.488,100180.667,306.303,100069.824,
2004-06-28 21:30:00,301.503,303.282,281.569,304.545,54.952,100204.228,183.256,294.365,100181.000,306.236,100069.895,
2004-06-28 21:35:00,301.490,303.252,281.347,304.506,55.228,100204.320,182.605,294.242,100181.333,306.172,100069.963,
2004-06-28 21:40:00,301.476,303.221,281.139,304.465,55.492,100204.408,181.940,294.119,100181.667,306.111,100070.027,
2004-06-28 21:45:00,301.462,303.189,280.945,304.430,55.719,100204.493,181.348,293.996,100182.000,306.051,100070.091,
2004-06-28 21:50:00,301.447,303.157,280.763,304.389,55.952,100204.575,180.694,293.873,100182.333,305.994,100070.150,
2004-06-28 21:55:00,301.431,303.126,280.590,304.358,56.145,100204.655,163.653,293.750,100182.667,305.938,100070.209,
2004-06-28 22:00:00,301.415,303.094,280.426,304.247,56.580,100204.815,162.179,293.627,100183.000,305.791,100070.299,
2004-06-28 22:05:00,301.398,303.063,280.269,304.127,56.969,100205.275,160.597,293.575,100181.583,305.524,100070.670,
2004-06-28 22:10:00,301.380,303.029,280.136,303.954,57.438,100205.856,158.412,293.523,100180.167,305.147,100071.127,
2004-06-28 22:15:00,301.358,302.993,280.019,303.747,57.928,100206.493,155.847,293.471,100178.750,304.696,100071.610,
2004-06-28 22:20:00,301.332,302.954,279.914,303.515,58.437,100207.118,153.000,293.418,100177.333,304.254,100072.076,
2004-06-28 22:25:00,301.301,302.909,279.816,303.296,58.852,100207.713,150.309,293.366,100175.917,303.843,100072.523,
2004-06-28 22:30:00,301.264,302.859,279.725,303.078,59.239,100208.283,147.626,293.314,100174.500,303.459,100072.953,
2004-06-28 22:35:00,301.223,302.806,279.642,302.864,59.583,100208.840,145.007,293.262,100173.083,303.086,100073.373,
2004-06-28 22:40:00,301.180,302.750,279.571,302.650,59.913,100209.386,142.382,293.210,100171.667,302.719,100073.783,
2004-06-28 22:45:00,301.133,302.692,279.512,302.438,60.215,100209.924,139.788,293.158,100170.250,302.357,100074.187,
2004-06-28 22:50:00,301.085,302.632,279.466,302.228,60.494,100210.452,137.228,293.105,100168.833,302.002,100074.583,
2004-06-28 22:55:00,301.035,302.571,279.434,302.021,60.745,100210.971,120.603,293.053,100167.417,301.654,100074.971,
2004-06-28 23:00:00,300.984,302.509,279.413,301.765,61.161,100211.532,117.492,293.001,100166.000,301.244,100075.365,
