cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-23 22:45:00,295.754,0.000,294.950,98092.500,295.902,295.339,295.217,295.153,295.098,97928.762,97781.630,97702.379,97645.781,97589.196,
2002-06-23 22:50:00,295.683,0.000,294.817,98091.667,295.854,295.223,295.094,295.027,294.969,97928.922,97781.746,97702.462,97645.841,97589.231,
2002-06-23 22:55:00,295.513,0.000,294.683,98090.833,295.667,295.083,294.958,294.892,294.836,97929.125,97781.871,97702.550,97645.902,97589.267,
2002-06-23 23:00:00,295.443,0.000,294.550,98090.000,295.620,294.967,294.835,294.766,294.707,97929.286,97781.987,97702.633,97645.962,97589.302,
2002-06-23 23:05:00,295.323,0.000,294.500,98090.833,295.481,294.887,294.763,294.700,294.646,97929.400,97782.049,97702.674,97645.990,97589.317,
2002-06-23 23:10:00,295.321,0.000,294.450,98091.667,295.499,294.845,294.717,294.651,294.596,97929.453,97782.093,97702.707,97646.013,97589.331,
2002-06-23 23:15:00,295.221,0.000,294.400,98092.500,295.380,294.782,294.658,294.595,294.541,97929.548,97782.146,97702.743,97646.038,97589.346,
2002-06-23 23:20:00,295.219,0.000,294.350,98093.333,295.400,294.740,294.612,294.546,294.491,97929.602,97782.190,97702.776,97646.062,97589.360,
2002-06-23 23:25:00,295.116,0.000,294.300,98094.167,295.278,294.674,294.552,294.489,294.435,97929.700,97782.244,97702.813,97646.087,97589.374,
2002-06-23 23:30:00,295.114,0.000,294.250,98095.000,295.297,294.632,294.505,294.440,294.385,97929.754,97782.289,97702.846,97646.111,97589.388,
2002-06-23 23:35:00,295.014,0.000,294.200,98095.833,295.178,294.567,294.446,294.383,294.330,97929.850,97782.342,97702.882,97646.136,97589.403,
2002-06-23 23:40:00,295.014,0.000,294.150,98096.667,295.199,294.526,294.399,294.334,294.279,97929.904,97782.387,97702.915,97646.160,97589.417,
2002-06-23 23:45:00,294.916,0.000,294.100,98097.500,295.083,294.463,294.340,294.277,294.224,97929.999,97782.440,97702.951,97646.185,97589.431,
2002-06-23 23:50:00,294.917,0.000,294.050,98098.333,295.105,294.422,294.294,294.229,294.174,97930.052,97782.485,97702.984,97646.209,97589.445,
2002-06-23 23:55:00,294.819,0.000,294.000,98099.167,294.989,294.358,294.235,294.172,294.119,97930.146,97782.537,97703.020,97646.234,97589.460,
2002-06-24 00:00:00,294.820,0.000,293.950,98100.000,295.011,294.318,294.189,294.124,294.068,97930.199,97782.582,97703.053,97646.258,97589.474,
2002-06-24 00:05:00,294.699,0.000,293.858,98100.000,294.874,294.226,294.099,294.034,293.978,97930.337,97782.666,97703.113,97646.300,97589.499,
2002-06-24 00:10:00,294.667,0.000,293.767,98100.000,294.865,294.148,294.014,293.946,293.887,97930.444,97782.747,97703.172,97646.342,97589.523,
2002-06-24 00:15:00,294.533,0.000,293.675,98100.000,294.712,294.046,293.917,293.850,293.793,97930.594,97782.837,97703.234,97646.386,97589.549,
2002-06-24 00:20:00,294.497,0.000,293.583,98100.000,294.699,293.967,293.831,293.762,293.703,97930.703,97782.918,97703.293,97646.428,97589.574,
2002-06-24 00:25:00,294.365,0.000,293.492,98100.000,294.549,293.867,293.735,293.667,293.609,97930.851,97783.007,97703.355,97646.471,97589.599,
2002-06-24 00:30:00,294.330,0.000,293.400,98100.000,294.535,293.789,293.650,293.579,293.519,97930.959,97783.088,97703.414,97646.514,97589.624,
2002-06-24 00:35:00,294.197,0.000,293.308,98100.000,294.385,293.688,293.553,293.484,293.425,97931.108,97783.177,97703.477,97646.557,97589.649,
2002-06-24 00:40:00,294.161,0.000,293.217,98100.000,294.371,293.609,293.468,293.396,293.335,97931.217,97783.259,97703.536,97646.599,97589.674,
2002-06-24 00:45:00,294.028,0.000,293.125,98100.000,294.220,293.509,293.371,293.300,293.241,97931.366,97783.348,97703.598,97646.643,97589.699,
2002-06-24 00:50:00,293.991,0.000,293.033,98100.000,294.205,293.430,293.286,293.212,293.150,97931.475,97783.430,97703.657,97646.686,97589.724,
2002-06-24 00:55:00,293.858,0.000,292.942,98100.000,294.054,293.329,293.189,293.117,293.056,97931.625,97783.519,97703.720,97646.729,97589.750,
2002-06-24 01:00:00,293.821,0.000,292.850,98100.000,294.039,293.250,293.104,293.029,292.966,97931.734,97783.601,97703.779,97646.772,97589.775,
2002-06-24 01:05:00,293.710,0.000,292.792,98110.833,293.909,293.176,293.035,292.964,292.905,97931.843,97783.662,97703.821,97646.800,97589.791,
2002-06-24 01:10:00,293.701,0.000,292.733,98121.667,293.919,293.129,292.984,292.911,292.850,97931.906,97783.711,97703.857,97646.826,97589.806,
2002-06-24 01:15:00,293.607,0.000,292.675,98132.500,293.810,293.064,292.923,292.852,292.792,97932.003,97783.768,97703.896,97646.853,97589.822,
2002-06-24 01:20:00,293.608,0.000,292.617,98143.333,293.834,293.019,292.872,292.799,292.737,97932.061,97783.817,97703.931,97646.879,97589.837,
2002-06-24 01:25:00,293.517,0.000,292.558,98154.167,293.727,292.954,292.811,292.739,292.679,97932.158,97783.873,97703.970,97646.906,97589.853,
2002-06-24 01:30:00,293.521,0.000,292.500,98165.000,293.755,292.910,292.761,292.687,292.624,97932.214,97783.921,97704.006,97646.932,97589.868,
2002-06-24 01:35:00,293.428,0.000,292.442,98175.833,293.647,292.845,292.700,292.627,292.567,97932.311,97783.977,97704.045,97646.959,97589.883,
2002-06-24 01:40:00,293.434,0.000,292.383,98186.667,293.678,292.801,292.650,292.575,292.513,97932.367,97784.026,97704.080,97646.984,97589.898,
2002-06-24 01:45:00,293.341,0.000,292.325,98197.500,293.569,292.737,292.590,292.516,292.455,97932.463,97784.081,97704.119,97647.011,97589.914,
2002-06-24 01:50:00,293.349,0.000,292.267,98208.333,293.603,292.693,292.540,292.464,292.401,97932.518,97784.130,97704.154,97647.036,97589.929,
2002-06-24 01:55:00,293.255,0.000,292.208,98219.167,293.492,292.629,292.480,292.406,292.345,97932.614,97784.185,97704.192,97647.063,97589.944,
2002-06-24 02:00:00,293.265,0.000,292.150,98230.000,293.528,292.586,292.431,292.355,292.291,97932.668,97784.232,97704.227,97647.088,97589.959,
2002-06-24 02:05:00,293.196,0.000,292.133,98221.667,293.440,292.553,292.406,292.334,292.275,97932.714,97784.252,97704.239,97647.095,97589.963,
2002-06-24 02:10:00,293.247,0.000,292.117,98213.333,293.517,292.554,292.402,292.328,292.268,97932.704,97784.257,97704.243,97647.099,97589.965,
2002-06-24 02:15:00,293.196,0.000,292.100,98205.000,293.446,292.537,292.389,292.317,292.258,97932.733,97784.268,97704.250,97647.103,97589.967,
2002-06-24 02:20:00,293.247,0.000,292.083,98196.667,293.523,292.539,292.386,292.312,292.252,97932.722,97784.272,97704.254,97647.106,97589.969,
2002-06-24 02:25:00,293.189,0.000,292.067,98188.333,293.444,292.521,292.374,292.303,292.244,97932.752,97784.282,97704.260,97647.110,97589.971,
2002-06-24 02:30:00,293.239,0.000,292.050,98180.000,293.519,292.524,292.373,292.301,292.242,97932.738,97784.283,97704.261,97647.111,97589.972,
2002-06-24 02:35:00,293.185,0.000,292.033,98171.667,293.443,292.510,292.365,292.295,292.239,97932.762,97784.288,97704.264,97647.112,97589.972,
2002-06-24 02:40:00,293.241,0.000,292.017,98163.333,293.524,292.519,292.371,292.300,292.243,97932.739,97784.283,97704.261,97647.110,97589.971,
2002-06-24 02:45:00,293.195,0.000,292.000,98155.000,293.456,292.515,292.373,292.305,292.250,97932.749,97784.279,97704.257,97647.107,97589.969,
2002-06-24 02:50:00,293.248,0.000,291.983,98146.667,293.534,292.520,292.373,292.303,292.245,97932.734,97784.281,97704.259,97647.109,97589.971,
2002-06-24 02:55:00,293.188,0.000,291.967,98138.333,293.452,292.498,292.356,292.287,292.231,97932.772,97784.297,97704.269,97647.116,97589.975,
2002-06-24 03:00:00,293.223,0.000,291.950,98130.000,293.511,292.491,292.345,292.275,292.218,97932.774,97784.307,97704.277,97647.122,97589.978,
2002-06-24 03:05:00,293.172,0.000,291.958,98134.167,293.434,292.488,292.350,292.285,292.232,97932.781,97784.298,97704.269,97647.115,97589.974,
2002-06-24 03:10:00,293.237,0.000,291.967,98138.333,293.522,292.515,292.374,292.307,292.253,97932.736,97784.277,97704.255,97647.105,97589.968,
2002-06-24 03:15:00,293.206,0.000,291.975,98142.500,293.467,292.526,292.389,292.324,292.272,97932.726,97784.261,97704.242,97647.096,97589.962,
2002-06-24 03:20:00,293.264,0.000,291.983,98146.667,293.547,292.542,292.401,292.333,292.279,97932.697,97784.253,97704.238,97647.093,97589.961,
2002-06-24 03:25:00,293.206,0.000,291.992,98150.833,293.466,292.527,292.391,292.325,292.271,97932.726,97784.261,97704.243,97647.097,97589.963,
2002-06-24 03:30:00,293.242,0.000,292.000,98155.000,293.523,292.528,292.388,292.322,292.268,97932.718,97784.264,97704.245,97647.098,97589.964,
2002-06-24 03:35:00,293.182,0.000,292.008,98159.167,293.439,292.514,292.380,292.316,292.264,97932.745,97784.270,97704.248,97647.100,97589.965,
2002-06-24 03:40:00,293.223,0.000,292.017,98163.333,293.500,292.520,292.383,292.318,292.265,97932.730,97784.268,97704.247,97647.100,97589.965,
2002-06-24 03:45:00,293.170,0.000,292.025,98167.500,293.424,292.511,292.379,292.316,292.264,97932.749,97784.270,97704.248,97647.100,97589.964,
2002-06-24 03:50:00,293.212,0.000,292.033,98171.667,293.484,292.520,292.385,292.320,292.268,97932.731,97784.266,97704.245,97647.098,97589.964,
2002-06-24 03:55:00,293.159,0.000,292.042,98175.833,293.407,292.513,292.383,292.320,292.269,97932.749,97784.266,97704.245,97647.097,97589.963,
2002-06-24 04:00:00,293.197,0.000,292.050,98180.000,293.462,292.523,292.389,292.326,292.274,97932.731,97784.261,97704.241,97647.095,97589.962,
2002-06-24 04:05:00,293.153,0.000,292.075,98188.333,293.393,292.529,292.403,292.343,292.294,97932.727,97784.245,97704.229,97647.085,97589.956,
2002-06-24 04:10:00,293.205,0.000,292.100,98196.667,293.460,292.558,292.430,292.369,292.320,97932.682,97784.220,97704.211,97647.073,97589.949,
2002-06-24 04:15:00,293.175,0.000,292.125,98205.000,293.407,292.572,292.450,292.391,292.344,97932.667,97784.200,97704.196,97647.062,97589.942,
2002-06-24 04:20:00,293.233,0.000,292.150,98213.333,293.482,292.601,292.476,292.417,292.369,97932.620,97784.176,97704.179,97647.050,97589.935,
2002-06-24 04:25:00,293.210,0.000,292.175,98221.667,293.439,292.615,292.496,292.439,292.393,97932.604,97784.155,97704.164,97647.039,97589.928,
2002-06-24 04:30:00,293.273,0.000,292.200,98230.000,293.520,292.646,292.524,292.466,292.420,97932.553,97784.129,97704.146,97647.027,97589.921,
2002-06-24 04:35:00,293.257,0.000,292.225,98238.333,293.486,292.663,292.546,292.490,292.445,97932.532,97784.108,97704.129,97647.015,97589.914,
2002-06-24 04:40:00,293.323,0.000,292.250,98246.667,293.571,292.695,292.575,292.519,292.473,97932.478,97784.080,97704.110,97647.001,97589.906,
2002-06-24 04:45:00,293.307,0.000,292.275,98255.000,293.537,292.709,292.593,292.537,292.492,97932.463,97784.063,97704.098,97646.992,97589.901,
2002-06-24 04:50:00,293.361,0.000,292.300,98263.333,293.611,292.728,292.607,292.550,292.504,97932.430,97784.051,97704.090,97646.987,97589.898,
2002-06-24 04:55:00,293.333,0.000,292.325,98271.667,293.565,292.730,292.613,292.557,292.512,97932.432,97784.045,97704.085,97646.983,97589.896,
2002-06-24 05:00:00,293.378,0.000,292.350,98280.000,293.627,292.745,292.625,292.569,292.523,97932.405,97784.033,97704.077,97646.978,97589.893,
2002-06-24 05:05:00,293.353,0.000,292.383,98283.333,293.585,292.753,292.638,292.583,292.539,97932.397,97784.020,97704.067,97646.970,97589.888,
2002-06-24 05:10:00,293.407,0.000,292.417,98286.667,293.655,292.777,292.659,292.604,292.559,97932.356,97784.001,97704.053,97646.961,97589.883,
2002-06-24 05:15:00,293.390,0.000,292.450,98290.000,293.621,292.790,292.675,292.621,292.577,97932.343,97783.985,97704.042,97646.953,97589.878,
2002-06-24 05:20:00,293.443,0.000,292.483,98293.333,293.689,292.814,292.697,292.641,292.596,97932.303,97783.966,97704.029,97646.944,97589.873,
2002-06-24 05:25:00,293.425,0.000,292.517,98296.667,293.655,292.827,292.712,292.658,292.614,97932.290,97783.950,97704.017,97646.935,97589.868,
2002-06-24 05:30:00,293.476,0.000,292.550,98300.000,293.721,292.851,292.734,292.678,292.634,97932.250,97783.931,97704.004,97646.926,97589.862,
2002-06-24 05:35:00,293.461,0.000,292.583,98303.333,293.690,292.865,292.750,292.696,292.652,97932.235,97783.915,97703.992,97646.917,97589.857,
2002-06-24 05:40:00,293.512,0.000,292.617,98306.667,293.756,292.890,292.772,292.717,292.672,97932.195,97783.895,97703.978,97646.908,97589.852,
2002-06-24 05:45:00,293.492,0.000,292.650,98310.000,293.721,292.895,292.779,292.723,292.678,97932.194,97783.889,97703.974,97646.905,97589.850,
2002-06-24 05:50:00,293.541,0.000,292.683,98313.333,293.788,292.907,292.786,292.728,292.681,97932.172,97783.884,97703.972,97646.904,97589.850,
2002-06-24 05:55:00,293.490,0.000,292.717,98316.667,293.712,292.903,292.785,292.728,292.682,97932.188,97783.884,97703.971,97646.903,97589.849,
2002-06-24 06:00:00,293.521,0.000,292.750,98320.000,293.757,292.913,292.791,292.733,292.686,97932.172,97783.879,97703.968,97646.902,97589.848,
2002-06-24 06:05:00,293.473,0.000,292.750,98325.000,293.691,292.899,292.780,292.722,292.674,97932.200,97783.891,97703.976,97646.907,97589.852,
2002-06-24 06:10:00,293.489,0.000,292.750,98330.000,293.719,292.893,292.770,292.710,292.661,97932.208,97783.901,97703.985,97646.913,97589.856,
2002-06-24 06:15:00,293.440,0.000,292.750,98335.000,293.654,292.873,292.753,292.695,292.647,97932.241,97783.916,97703.994,97646.920,97589.859,
2002-06-24 06:20:00,293.455,0.000,292.750,98340.000,293.684,292.866,292.742,292.683,292.634,97932.249,97783.927,97704.003,97646.926,97589.863,
2002-06-24 06:25:00,293.416,0.000,292.750,98345.000,293.632,292.848,292.727,292.668,292.620,97932.278,97783.940,97704.012,97646.933,97589.867,
2002-06-24 06:30:00,293.435,0.000,292.750,98350.000,293.665,292.842,292.717,292.657,292.608,97932.284,97783.951,97704.020,97646.939,97589.870,
2002-06-24 06:35:00,293.400,0.000,292.750,98355.000,293.618,292.825,292.702,292.643,292.594,97932.311,97783.964,97704.029,97646.945,97589.874,
2002-06-24 06:40:00,293.418,0.000,292.750,98360.000,293.649,292.818,292.692,292.632,292.582,97932.318,97783.974,97704.037,97646.951,97589.877,
2002-06-24 06:45:00,293.383,0.000,292.750,98365.000,293.603,292.802,292.678,292.618,292.568,97932.344,97783.988,97704.046,97646.957,97589.881,
2002-06-24 06:50:00,293.400,0.000,292.750,98370.000,293.634,292.795,292.668,292.607,292.557,97932.351,97783.998,97704.054,97646.962,97589.884,
2002-06-24 06:55:00,293.366,0.000,292.750,98375.000,293.589,292.779,292.654,292.593,292.544,97932.377,97784.011,97704.063,97646.969,97589.888,
2002-06-24 07:00:00,293.383,0.000,292.750,98380.000,293.618,292.772,292.644,292.582,292.532,97932.383,97784.020,97704.070,97646.974,97589.891,
2002-06-24 07:05:00,293.355,0.000,292.750,98383.333,293.579,292.765,292.639,292.579,292.530,97932.396,97784.023,97704.071,97646.975,97589.891,
2002-06-24 07:10:00,293.387,0.000,292.750,98386.667,293.624,292.772,292.643,292.582,292.532,97932.382,97784.021,97704.070,97646.974,97589.891,
2002-06-24 07:15:00,293.365,0.000,292.750,98390.000,293.590,292.771,292.643,292.582,292.532,97932.388,97784.021,97704.070,97646.974,97589.891,
2002-06-24 07:20:00,293.390,0.000,292.750,98393.333,293.625,292.778,292.647,292.585,292.534,97932.377,97784.018,97704.069,97646.973,97589.891,
2002-06-24 07:25:00,293.362,0.000,292.750,98396.667,293.583,292.775,292.646,292.584,292.534,97932.386,97784.019,97704.069,97646.973,97589.891,
2002-06-24 07:30:00,293.379,0.000,292.750,98400.000,293.608,292.780,292.649,292.586,292.535,97932.379,97784.017,97704.068,97646.973,97589.891,
2002-06-24 07:35:00,293.349,0.000,292.750,98403.333,293.564,292.777,292.647,292.585,292.534,97932.389,97784.018,97704.068,97646.973,97589.891,
2002-06-24 07:40:00,293.363,0.000,292.750,98406.667,293.584,292.782,292.650,292.587,292.535,97932.383,97784.016,97704.068,97646.973,97589.890,
2002-06-24 07:45:00,293.331,0.000,292.750,98410.000,293.538,292.778,292.648,292.586,292.534,97932.394,97784.017,97704.068,97646.973,97589.891,
2002-06-24 07:50:00,293.341,0.000,292.750,98413.333,293.553,292.782,292.651,292.587,292.535,97932.390,97784.016,97704.068,97646.973,97589.891,
2002-06-24 07:55:00,293.308,0.000,292.750,98416.667,293.506,292.777,292.648,292.586,292.534,97932.402,97784.017,97704.068,97646.973,97589.891,
2002-06-24 08:00:00,293.315,0.000,292.750,98420.000,293.517,292.780,292.650,292.587,292.534,97932.399,97784.016,97704.068,97646.973,97589.891,
2002-06-24 08:05:00,293.267,0.000,292.750,98421.667,293.457,292.755,292.626,292.561,292.508,97932.443,97784.041,97704.086,97646.986,97589.898,
2002-06-24 08:10:00,293.253,0.000,292.750,98423.333,293.449,292.732,292.600,292.535,292.480,97932.477,97784.065,97704.103,97646.999,97589.906,
2002-06-24 08:15:00,293.191,0.000,292.750,98425.000,293.373,292.701,292.571,292.507,292.453,97932.529,97784.092,97704.122,97647.012,97589.913,
2002-06-24 08:20:00,293.173,0.000,292.750,98426.667,293.358,292.679,292.548,292.482,292.427,97932.562,97784.115,97704.139,97647.024,97589.920,
2002-06-24 08:25:00,293.118,0.000,292.750,98428.333,293.290,292.650,292.521,292.456,292.401,97932.610,97784.140,97704.156,97647.036,97589.928,
2002-06-24 08:30:00,293.104,0.000,292.750,98430.000,293.280,292.630,292.499,292.433,292.378,97932.640,97784.161,97704.172,97647.047,97589.934,
2002-06-24 08:35:00,293.055,0.000,292.750,98431.667,293.220,292.603,292.473,292.408,292.353,97932.684,97784.185,97704.188,97647.058,97589.941,
2002-06-24 08:40:00,293.044,0.000,292.750,98433.333,293.214,292.585,292.453,292.386,292.331,97932.711,97784.205,97704.203,97647.069,97589.947,
2002-06-24 08:45:00,292.998,0.000,292.750,98435.000,293.159,292.559,292.429,292.363,292.307,97932.753,97784.227,97704.219,97647.080,97589.954,
2002-06-24 08:50:00,292.989,0.000,292.750,98436.667,293.153,292.542,292.410,292.342,292.285,97932.779,97784.247,97704.233,97647.090,97589.960,
2002-06-24 08:55:00,292.972,0.000,292.750,98438.333,293.132,292.528,292.393,292.323,292.265,97932.804,97784.264,97704.246,97647.100,97589.966,
2002-06-24 09:00:00,293.024,0.000,292.750,98440.000,293.200,292.539,292.389,292.313,292.250,97932.793,97784.272,97704.255,97647.108,97589.971,
2002-06-24 09:05:00,292.997,0.000,292.675,98447.500,293.177,292.493,292.329,292.243,292.170,97932.874,97784.338,97704.306,97647.146,97589.994,
2002-06-24 09:10:00,292.991,0.000,292.600,98455.000,293.191,292.442,292.261,292.166,292.085,97932.956,97784.409,97704.360,97647.186,97590.019,
2002-06-24 09:15:00,292.950,0.000,292.525,98462.500,293.153,292.383,292.189,292.088,292.000,97933.053,97784.482,97704.416,97647.227,97590.043,
2002-06-24 09:20:00,292.951,0.000,292.450,98470.000,293.175,292.337,292.125,292.014,291.918,97933.129,97784.551,97704.469,97647.266,97590.067,
2002-06-24 09:25:00,292.904,0.000,292.375,98477.500,293.130,292.279,292.055,291.936,291.834,97933.227,97784.623,97704.523,97647.306,97590.091,
2002-06-24 09:30:00,292.897,0.000,292.300,98485.000,293.142,292.229,291.990,291.862,291.752,97933.308,97784.692,97704.577,97647.346,97590.115,
2002-06-24 09:35:00,292.844,0.000,292.225,98492.500,293.088,292.168,291.918,291.784,291.667,97933.408,97784.765,97704.631,97647.386,97590.140,
2002-06-24 09:40:00,292.840,0.000,292.150,98500.000,293.105,292.119,291.853,291.710,291.586,97933.488,97784.834,97704.684,97647.425,97590.164,
2002-06-24 09:45:00,292.780,0.000,292.075,98507.500,293.043,292.057,291.781,291.632,291.502,97933.591,97784.908,97704.739,97647.465,97590.188,
2002-06-24 09:50:00,292.770,0.000,292.000,98515.000,293.053,292.005,291.714,291.557,291.420,97933.674,97784.977,97704.792,97647.504,97590.212,
2002-06-24 09:55:00,292.700,0.000,291.925,98522.500,292.978,291.937,291.639,291.477,291.335,97933.784,97785.053,97704.848,97647.545,97590.236,
2002-06-24 10:00:00,292.689,0.000,291.850,98530.000,292.988,291.883,291.572,291.402,291.253,97933.868,97785.123,97704.901,97647.584,97590.260,
2002-06-24 10:05:00,292.637,0.000,291.858,98534.167,292.930,291.839,291.523,291.351,291.201,97933.940,97785.171,97704.936,97647.609,97590.274,
2002-06-24 10:10:00,292.634,0.000,291.867,98538.333,292.946,291.804,291.482,291.307,291.152,97933.991,97785.213,97704.968,97647.632,97590.289,
2002-06-24 10:15:00,292.583,0.000,291.875,98542.500,292.891,291.756,291.433,291.256,291.100,97934.063,97785.261,97705.002,97647.657,97590.303,
2002-06-24 10:20:00,292.603,0.000,291.883,98546.667,292.932,291.732,291.396,291.213,291.053,97934.101,97785.300,97705.033,97647.680,97590.317,
2002-06-24 10:25:00,292.575,0.000,291.892,98550.833,292.903,291.699,291.355,291.168,291.004,97934.158,97785.342,97705.065,97647.703,97590.331,
2002-06-24 10:30:00,292.603,0.000,291.900,98555.000,292.953,291.681,291.323,291.129,290.959,97934.188,97785.379,97705.094,97647.725,97590.345,
2002-06-24 10:35:00,292.579,0.000,291.908,98559.167,292.927,291.651,291.285,291.086,290.911,97934.241,97785.419,97705.125,97647.748,97590.359,
2002-06-24 10:40:00,292.620,0.000,291.917,98563.333,292.993,291.638,291.255,291.048,290.867,97934.265,97785.453,97705.153,97647.770,97590.372,
2002-06-24 10:45:00,292.595,0.000,291.925,98567.500,292.965,291.609,291.218,291.006,290.820,97934.316,97785.493,97705.183,97647.792,97590.386,
2002-06-24 10:50:00,292.647,0.000,291.933,98571.667,293.047,291.601,291.192,290.971,290.777,97934.334,97785.525,97705.210,97647.813,97590.399,
2002-06-24 10:55:00,292.622,0.000,291.942,98575.833,293.016,291.575,291.156,290.930,290.732,97934.383,97785.563,97705.240,97647.835,97590.412,
2002-06-24 11:00:00,292.679,0.000,291.950,98580.000,293.104,291.569,291.131,290.896,290.690,97934.398,97785.594,97705.266,97647.855,97590.425,
2002-06-24 11:05:00,292.675,0.000,291.983,98585.000,293.087,291.581,291.140,290.904,290.700,97934.385,97785.585,97705.260,97647.850,97590.422,
2002-06-24 11:10:00,292.772,0.000,292.017,98590.000,293.209,291.628,291.173,290.930,290.720,97934.320,97785.559,97705.245,97647.841,97590.417,
2002-06-24 11:15:00,292.756,0.000,292.050,98595.000,293.170,291.647,291.192,290.948,290.736,97934.303,97785.542,97705.234,97647.834,97590.413,
2002-06-24 11:20:00,292.855,0.000,292.083,98600.000,293.297,291.691,291.223,290.973,290.756,97934.239,97785.518,97705.219,97647.825,97590.409,
2002-06-24 11:25:00,292.831,0.000,292.117,98605.000,293.246,291.707,291.239,290.989,290.771,97934.227,97785.503,97705.209,97647.817,97590.404,
2002-06-24 11:30:00,292.936,0.000,292.150,98610.000,293.385,291.752,291.271,291.014,290.792,97934.160,97785.477,97705.194,97647.808,97590.400,
2002-06-24 11:35:00,292.899,0.000,292.183,98615.000,293.316,291.765,291.286,291.030,290.807,97934.153,97785.463,97705.183,97647.801,97590.395,
2002-06-24 11:40:00,293.015,0.000,292.217,98620.000,293.470,291.813,291.319,291.057,290.829,97934.082,97785.436,97705.167,97647.791,97590.390,
2002-06-24 11:45:00,292.970,0.000,292.250,98625.000,293.388,291.824,291.334,291.072,290.845,97934.077,97785.422,97705.157,97647.783,97590.386,
2002-06-24 11:50:00,293.097,0.000,292.283,98630.000,293.557,291.875,291.370,291.101,290.868,97934.001,97785.394,97705.140,97647.773,97590.380,
2002-06-24 11:55:00,293.039,0.000,292.317,98635.000,293.458,291.884,291.383,291.116,290.884,97934.000,97785.380,97705.129,97647.765,97590.376,
2002-06-24 12:00:00,293.178,0.000,292.350,98640.000,293.644,291.937,291.421,291.146,290.908,97933.918,97785.350,97705.112,97647.754,97590.370,
2002-06-24 12:05:00,293.126,0.000,292.392,98642.500,293.543,291.966,291.459,291.189,290.956,97933.885,97785.309,97705.081,97647.731,97590.356,
2002-06-24 12:10:00,293.295,0.000,292.433,98645.000,293.761,292.051,291.530,291.254,291.016,97933.756,97785.247,97705.039,97647.703,97590.340,
2002-06-24 12:15:00,293.227,0.000,292.475,98647.500,293.634,292.083,291.573,291.302,291.067,97933.724,97785.203,97705.006,97647.678,97590.325,
2002-06-24 12:20:00,293.404,0.000,292.517,98650.000,293.866,292.167,291.644,291.366,291.127,97933.592,97785.140,97704.964,97647.650,97590.309,
2002-06-24 12:25:00,293.316,0.000,292.558,98652.500,293.713,292.191,291.683,291.412,291.177,97933.570,97785.099,97704.932,97647.626,97590.295,
2002-06-24 12:30:00,293.506,0.000,292.600,98655.000,293.964,292.277,291.754,291.477,291.238,97933.434,97785.035,97704.890,97647.598,97590.279,
2002-06-24 12:35:00,293.402,0.000,292.642,98657.500,293.787,292.297,291.792,291.522,291.288,97933.419,97784.995,97704.858,97647.574,97590.264,
2002-06-24 12:40:00,293.606,0.000,292.683,98660.000,294.060,292.386,291.865,291.588,291.349,97933.277,97784.931,97704.815,97647.545,97590.248,
2002-06-24 12:45:00,293.484,0.000,292.725,98662.500,293.858,292.402,291.900,291.632,291.399,97933.269,97784.891,97704.784,97647.521,97590.233,
2002-06-24 12:50:00,293.702,0.000,292.767,98665.000,294.151,292.493,291.975,291.700,291.461,97933.121,97784.826,97704.741,97647.492,97590.217,
2002-06-24 12:55:00,293.565,0.000,292.808,98667.500,293.928,292.506,292.009,291.742,291.511,97933.119,97784.788,97704.709,97647.468,97590.202,
2002-06-24 13:00:00,293.798,0.000,292.850,98670.000,294.242,292.601,292.086,291.812,291.574,97932.965,97784.720,97704.665,97647.438,97590.186,
2002-06-24 13:05:00,293.628,0.000,292.858,98670.000,293.979,292.589,292.093,291.827,291.594,97933.004,97784.709,97704.653,97647.429,97590.180,
2002-06-24 13:10:00,293.864,0.000,292.867,98670.000,294.309,292.664,292.144,291.867,291.626,97932.880,97784.668,97704.630,97647.414,97590.172,
2002-06-24 13:15:00,293.671,0.000,292.875,98670.000,294.013,292.643,292.145,291.877,291.642,97932.932,97784.661,97704.621,97647.406,97590.167,
2002-06-24 13:20:00,293.919,0.000,292.883,98670.000,294.362,292.720,292.197,291.918,291.676,97932.804,97784.620,97704.596,97647.391,97590.159,
2002-06-24 13:25:00,293.699,0.000,292.892,98670.000,294.031,292.691,292.194,291.926,291.691,97932.867,97784.615,97704.588,97647.383,97590.153,
2002-06-24 13:30:00,293.963,0.000,292.900,98670.000,294.403,292.770,292.248,291.969,291.726,97932.733,97784.573,97704.563,97647.368,97590.145,
2002-06-24 13:35:00,293.723,0.000,292.908,98670.000,294.043,292.736,292.242,291.974,291.740,97932.805,97784.570,97704.555,97647.360,97590.140,
2002-06-24 13:40:00,294.004,0.000,292.917,98670.000,294.439,292.819,292.298,292.019,291.776,97932.663,97784.526,97704.530,97647.344,97590.131,
2002-06-24 13:45:00,293.747,0.000,292.925,98670.000,294.055,292.782,292.291,292.024,291.791,97932.742,97784.524,97704.522,97647.336,97590.126,
2002-06-24 13:50:00,294.044,0.000,292.933,98670.000,294.474,292.869,292.349,292.070,291.827,97932.593,97784.478,97704.495,97647.320,97590.117,
