,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW
2004-06-27 00:05:00,24.624,20.362,99524.0,24.144829371628305,24.22175620138904,24.62440699960098
2004-06-27 00:10:00,24.568,20.484,99534.0,24.066451370879804,24.143441591132046,24.545986348875488
2004-06-27 00:15:00,24.438,20.57,99532.0,23.966071543976796,24.043128117298295,24.44553704741361
2004-06-27 00:20:00,24.216,20.758,99534.0,23.874447462766113,23.95156634744194,24.35385130001424
2004-06-27 00:25:00,23.98,20.882,99542.0,23.793568815276842,23.87074751647191,24.272923037781368
2004-06-27 00:30:00,23.918,20.976,99540.0,23.719045059574796,23.796281077527908,24.198355768915064
2004-06-27 00:35:00,23.952,21.466,99548.0,23.64676362935961,23.72405602574929,24.126032922123443
2004-06-27 00:40:00,23.988,21.752,99558.0,23.57562222034494,23.652969769062793,24.05485041238876
2004-06-27 00:45:00,23.97,21.79,99562.0,23.504889775818242,23.58229197265399,23.984076915999935
2004-06-27 00:50:00,23.866,21.732,99570.0,23.434915586777606,23.512371486674283,23.914061755462455
2004-06-27 00:55:00,23.786,21.682,99576.0,23.36558330837181,23.443092413984346,23.844688876708744
2004-06-27 01:00:00,23.776,21.568,99578.0,23.297211321451414,23.37477277433254,23.733628684274606
2004-06-27 01:05:00,23.666,21.376,99584.0,23.1983242102458,23.275970644246,23.63470698330707
2004-06-27 01:10:00,23.484,21.122,99594.0,23.085153762938546,23.162888535008676,23.521488021479684
2004-06-27 01:15:00,23.022,20.812,99600.0,22.969060501279728,23.046883310448266,23.40534240675879
2004-06-27 01:20:00,22.752,20.506,99606.0,22.856501134070243,22.934410070638535,23.292733051215976
2004-06-27 01:25:00,22.618,20.452,99614.0,22.74738644013621,22.82538017172567,23.183571203720135
2004-06-27 01:30:00,22.384,20.47,99622.0,22.640952249834243,22.719029229785747,23.077091555285733
2004-06-27 01:35:00,22.312,20.458,99628.0,22.535949461204837,22.614108713086637,22.972044063200542
2004-06-27 01:40:00,22.194,20.39,99630.0,22.43239238896024,22.510632707798436,22.868442830682
2004-06-27 01:45:00,21.804,20.628,99640.0,22.329860660063503,22.408181178101586,22.765867313580713
2004-06-27 01:50:00,21.59,20.868,99644.0,22.22867484684025,22.30707446455716,22.664638240135787
2004-06-27 01:55:00,21.48,21.044,99640.0,22.12862202794082,22.207099885030345,22.564542670823357
2004-06-27 02:00:00,21.404,20.922,99648.0,22.029828554998517,22.108383620864572,22.40630071740935
2004-06-27 02:05:00,21.324,20.638,99644.0,21.951385872307412,22.029997785691876,22.327835790560584
2004-06-27 02:10:00,21.102,20.64,99644.0,21.88083525385605,21.959502742275845,22.25726961731442
2004-06-27 02:15:00,20.962,20.574,99648.0,21.811861246482408,21.890584095853512,22.188281431654048
2004-06-27 02:20:00,20.898000000000003,20.442,99648.0,21.7411138907176,21.81989293561719,22.11751894370485
2004-06-27 02:25:00,20.822,20.344,99654.0,21.66898515008063,21.74782060466623,22.045373891433314
2004-06-27 02:30:00,20.652,20.252,99650.0,21.596070014984207,21.674962344217647,21.97244211665759
2004-06-27 02:35:00,20.71,20.122,99660.0,21.52302426819415,21.601973485633266,21.899379611971824
2004-06-27 02:40:00,20.784,19.986,99666.0,21.449857138175446,21.528863481247413,21.826195839248044
2004-06-27 02:45:00,20.694,19.852,99672.0,21.37674045279391,21.4558038887335,21.753062529262024
2004-06-27 02:50:00,20.678,19.792,99668.0,21.303662126959807,21.382782812031508,21.679967773950466
2004-06-27 02:55:00,20.646,19.76,99676.0,21.23059178206364,21.309769683252625,21.606880974581543
2004-06-27 03:00:00,20.524,19.658,99680.0,21.157514140266017,21.23674938161696,21.506727854232793
2004-06-27 03:05:00,20.55,19.502,99686.0,21.06297046198472,21.142284531988594,21.412176372050908
2004-06-27 03:10:00,20.39,19.438,99688.0,20.959477592413805,21.038872305785787,21.3086693077654
2004-06-27 03:15:00,20.342,19.446,99692.0,20.858056603819534,20.93752826956461,21.207232330173156
2004-06-27 03:20:00,20.248,19.39,99696.0,20.76244914042894,20.84199451133884,21.11161095911092
2004-06-27 03:25:00,20.16,19.32,99700.0,20.67251408232471,20.75212956036006,21.021663594089205
2004-06-27 03:30:00,20.122,19.27,99700.0,20.586506060634918,20.666189067018365,20.935644285776505
2004-06-27 03:35:00,20.02,19.26,99700.0,20.503582165887735,20.583330110494046,20.8527093403207
2004-06-27 03:40:00,19.886000000000003,19.23,99704.0,20.42312064137684,20.50293157168113,20.772237068995196
2004-06-27 03:45:00,19.884,19.128,99708.0,20.34487088931394,20.424742818595462,20.69397660996418
2004-06-27 03:50:00,19.956,19.024,99710.0,20.268568074251505,20.348499442257662,20.61766331176227
2004-06-27 03:55:00,19.874,18.978,99720.0,20.194041639169996,20.274030867523095,20.543126442812422
2004-06-27 04:00:00,19.852,18.882,99728.0,20.12112043748681,20.201166261255025,20.429769948807973
2004-06-27 04:05:00,19.818,18.79,99734.0,20.131253500888306,20.211271638774747,20.439883201280395
2004-06-27 04:10:00,19.776,18.73,99742.0,20.177759123719795,20.25773699527707,20.486384767462766
2004-06-27 04:15:00,19.684,18.68,99740.0,20.23180903855473,20.311745118880424,20.54043497869901
2004-06-27 04:20:00,19.606,18.608,99746.0,20.282421165455503,20.362315651233132,20.591044919827027
2004-06-27 04:25:00,19.582,18.604,99750.0,20.32931055176215,20.40916406394797,20.63792984073109
2004-06-27 04:30:00,19.468,18.532,99758.0,20.374870050172717,20.454682772091417,20.683484020847118
2004-06-27 04:35:00,19.43,18.51,99758.0,20.420539276698946,20.50031127547919,20.729148081769154
2004-06-27 04:40:00,19.486,18.528,99752.0,20.46689309259955,20.546624201464397,20.775497098647634
2004-06-27 04:45:00,19.44,18.572,99758.0,20.513768635673102,20.593458778143656,20.82236817273406
2004-06-27 04:50:00,19.44,18.602,99768.0,20.561040762422238,20.640689804819658,20.869636005763994
2004-06-27 04:55:00,19.47,18.68,99766.0,20.608491024392606,20.68809893809521,20.91708208418902
2004-06-27 05:00:00,19.568,18.758000000000003,99768.0,20.706091506895007,20.785659765083892,20.980983410589147
2004-06-27 05:05:00,19.576,18.838,99780.0,20.76714128160563,20.84666409555706,21.042028279145427
2004-06-27 05:10:00,19.726,18.916,99780.0,20.819052276932837,20.89852262925649,21.0939212734404
2004-06-27 05:15:00,19.706,19.024,99794.0,20.881065687032105,20.960479803057183,21.155919618499638
2004-06-27 05:20:00,19.666,19.126,99800.0,20.925289478234504,21.004646420574716,21.20011558524527
2004-06-27 05:25:00,19.572,19.248,99808.0,20.971936403689995,21.051237612719092,21.24673773777579
2004-06-27 05:30:00,19.544,19.348,99810.0,21.010484145095802,21.089730990615124,21.28525669496662
2004-06-27 05:35:00,19.664,19.458,99810.0,21.057095860976915,21.136288752721157,21.331845395244045
2004-06-27 05:40:00,19.784,19.544,99814.0,21.10256183260651,21.181700585761348,21.377287404972492
2004-06-27 05:45:00,19.834,19.68,99810.0,21.153776710104125,21.23286096048946,21.42848177636131
2004-06-27 05:50:00,19.844,19.8,99816.0,21.204190726369347,21.28322016070672,21.47887444084955
2004-06-27 05:55:00,19.918,19.946,99814.0,21.258312965577318,21.33728723375077,21.53297744208902
2004-06-27 06:00:00,20.012,20.014,99820.0,21.3114579197142,21.390376828851117,21.542181951760597
2004-06-27 06:05:00,19.884,20.102,99820.0,21.3416367230825,21.420550266979603,21.57237094117795
2004-06-27 06:10:00,20.1,20.112,99808.0,21.34986987174244,21.42878610387686,21.580611022797825
2004-06-27 06:15:00,20.006,20.138,99808.0,21.348734727767237,21.427654223467812,21.57947855902154
2004-06-27 06:20:00,20.198,20.282,99812.0,21.342818138469227,21.42173764151795,21.573558927685042
2004-06-27 06:25:00,20.322,20.398,99818.0,21.33938772520952,21.418303075185065,21.570122591188237
2004-06-27 06:30:00,20.298,20.468,99824.0,21.33940735806374,21.41831402206401,21.570133543709176
2004-06-27 06:35:00,20.5,20.53,99830.0,21.3473043861149,21.42619799269005,21.57802157770726
2004-06-27 06:40:00,20.546,20.93,99834.0,21.360263917715542,21.43914031718907,21.590970572636934
2004-06-27 06:45:00,20.724,21.02,99830.0,21.37810303588651,21.456958711601487,21.608798150590133
2004-06-27 06:50:00,20.728,21.354000000000003,99832.0,21.401040555340444,21.479872249571997,21.63172349812129
2004-06-27 06:55:00,20.636000000000003,21.27,99830.0,21.428077335444243,21.506882238590435,21.65874740799751
2004-06-27 07:00:00,20.668,21.038,99836.0,21.458659534733897,21.537435148709108,21.675801281644908
2004-06-27 07:05:00,20.83,21.130000000000003,99832.0,21.504071584733936,21.582801516599545,21.721188950643352
2004-06-27 07:10:00,20.968,21.224,99836.0,21.562516036517195,21.641195287389223,21.77961013936573
2004-06-27 07:15:00,20.988,21.246,99844.0,21.626933331680732,21.70555904123529,21.844004114261736
2004-06-27 07:20:00,20.986,21.584,99850.0,21.695032022364217,21.77360399205446,21.912081014582668
2004-06-27 07:25:00,21.236,21.718,99850.0,21.70291835591894,21.781443689113985,21.919924392656185
2004-06-27 07:30:00,21.454,21.734,99852.0,21.784044665638135,21.862517511417252,22.00103628197536
2004-06-27 07:35:00,21.526,21.654,99854.0,21.854453920257242,21.932869068333275,22.071420871425858
2004-06-27 07:40:00,21.412,21.4,99854.0,21.950123190820648,22.028476331298748,22.167073025369632
2004-06-27 07:45:00,21.410000000000004,21.544,99852.0,22.02508939180933,22.10338400912093,22.24201587498561
2004-06-27 07:50:00,21.684,21.862,99854.0,22.117333847142902,22.195569719908576,22.334244870212274
2004-06-27 07:55:00,22.002,21.882,99846.0,22.193600399639536,22.27177915014579,22.410490083461923
2004-06-27 08:00:00,21.744,22.338,99850.0,22.284323937794397,22.36244374720485,22.489340999835974
2004-06-27 08:05:00,21.758,22.172,99852.0,22.37425174129885,22.45229311937743,22.579228954608823
2004-06-27 08:10:00,22.32,22.12,99850.0,22.48683311582323,22.56479071190762,22.691774855207655
2004-06-27 08:15:00,21.952,22.194,99848.0,22.5924480078005,22.670321342569196,22.797350802225253
2004-06-27 08:20:00,22.29,22.572,99856.0,22.70817249518302,22.785960151594963,22.913039268202795
2004-06-27 08:25:00,22.39,22.77,99856.0,22.816528564861812,22.894231206628035,23.021356816369064
2004-06-27 08:30:00,22.424,22.764,99850.0,22.932342531666848,23.009959401710148,23.137134706786583
2004-06-27 08:35:00,22.642000000000003,22.874,99846.0,23.042209197651516,23.119740846686398,23.24696329347904
2004-06-27 08:40:00,22.65,23.106,99846.0,23.25702201562234,23.334438884071517,23.461753525259553
2004-06-27 08:45:00,22.636000000000003,22.992,99844.0,23.43547404066021,23.51278262594593,23.640173850477083
2004-06-27 08:50:00,22.67,23.124,99840.0,23.565341172767205,23.642559819653343,23.770006772359977
2004-06-27 08:55:00,23.286,23.208,99844.0,23.67977866084152,23.75691238831581,23.88440844564434
2004-06-27 09:00:00,23.308,23.73,99842.0,23.7866340037873,23.863684204102697,23.998035266022328
2004-06-27 09:05:00,23.466,23.692,99840.0,23.854893411917715,23.93190143843242,24.06628335771103
2004-06-27 09:10:00,23.65,23.438,99844.0,23.91180988666241,23.988777301875587,24.12318494836154
2004-06-27 09:15:00,23.526,23.84,99838.0,23.97094333691342,24.047868283015248,24.182302658694198
2004-06-27 09:20:00,23.578,24.236,99844.0,24.030568189889834,24.107448620234493,24.24190994646142
2004-06-27 09:25:00,23.534,24.66,99834.0,24.096564058629212,24.17339750874254,24.307888666265796
2004-06-27 09:30:00,24.146,24.664,99830.0,24.162483376494322,24.239268104725454,24.373789058130114
2004-06-27 09:35:00,24.32,24.97,99836.0,24.24166194413101,24.31839465698772,24.452951402468273
2004-06-27 09:40:00,24.068,24.878,99832.0,24.321316012343345,24.397994905255416,24.532587657083354
2004-06-27 09:45:00,24.35,24.71,99826.0,24.409194415304114,24.485817323104186,24.620449800492622
2004-06-27 09:50:00,24.46,25.452,99832.0,24.503096060978237,24.579660974219337,24.714335900810795
2004-06-27 09:55:00,24.68,25.39,99828.0,24.610812839279447,24.68731680810663,24.822040431698838
2004-06-27 10:00:00,24.884,25.45,99824.0,24.721997027443933,24.79843767453002,24.94858295214425
2004-06-27 10:05:00,24.502,25.576,99822.0,24.841900110411416,24.918275428054528,25.068481095556706
2004-06-27 10:10:00,24.792,25.606,99820.0,25.4826991656617,25.558933426174008,25.70946194072235
2004-06-27 10:15:00,24.912,25.354,99816.0,25.69863585671584,25.77476832899049,25.925405609309337
2004-06-27 10:20:00,24.946,25.668,99814.0,25.806774805553232,25.882838755679586,26.033530495972514
2004-06-27 10:25:00,25.256,26.346,99806.0,25.70141450641495,25.77744303376619,25.928081661950102
2004-06-27 10:30:00,25.228,26.086,99810.0,25.871247787763934,25.947205085675137,26.097929262119067
2004-06-27 10:35:00,25.756,26.098000000000003,99802.0,26.063187001547533,26.139056676068435,26.289877532362425
2004-06-27 10:40:00,26.294,26.162,99798.0,26.582608403722816,26.6583387530697,26.809421291392425
2004-06-27 10:45:00,26.682,26.532,99784.0,26.709236340124846,26.784876290345494,26.936022594780866
2004-06-27 10:50:00,26.094,27.126,99788.0,26.818241108893346,26.893810017686576,27.04501121713963
2004-06-27 10:55:00,26.246,26.864,99788.0,26.965229352218046,27.040720035232766,27.191995267110826
2004-06-27 11:00:00,25.908,26.664,99788.0,27.627002571831838,27.7023305759991,27.88499242127864
2004-06-27 11:05:00,26.053999999999995,26.95,99790.0,27.774406681811513,27.849620621873726,28.032371893987772
2004-06-27 11:10:00,26.18,27.174,99784.0,27.46849432967514,27.543685570423236,27.726251094728923
2004-06-27 11:15:00,26.77,27.622000000000003,99780.0,27.629034216890602,27.704142676716174,27.886805622208783
2004-06-27 11:20:00,26.93,27.968,99772.0,27.833006607855623,27.908008474130384,28.09079519630336
2004-06-27 11:25:00,26.982,27.896,99772.0,28.463392062923333,28.538217956842857,28.72138730934745
2004-06-27 11:30:00,27.402,28.096000000000004,99768.0,28.194465300546938,28.26924757114233,28.452253618855877
2004-06-27 11:35:00,27.21,27.28,99768.0,28.30965594169595,28.384362952489766,28.567438892259418
2004-06-27 11:40:00,27.078000000000003,27.228,99768.0,28.943564579374197,29.01809838814711,29.2015590990232
2004-06-27 11:45:00,27.242,27.506,99762.0,29.09837367665972,29.172793801666046,29.356348435529696
2004-06-27 11:50:00,27.358,27.492,99758.0,28.776200704687938,28.850602442508034,29.033961458581075
2004-06-27 11:55:00,27.196,28.042,99748.0,28.936524631979808,29.010843553382074,29.19429985950086
2004-06-27 12:00:00,27.362,28.274,99752.0,29.10253829210643,29.176754701201844,29.39153161483557
2004-06-27 12:05:00,27.308,28.614,99740.0,29.424296457834032,29.498410455789667,29.71341587791352
2004-06-27 12:10:00,28.24,28.544,99734.0,29.28105628574184,29.355142624649318,29.5700462674165
2004-06-27 12:15:00,28.04,28.912,99732.0,29.35949141827973,29.43352999035767,29.648489320543206
2004-06-27 12:20:00,27.910000000000004,29.136000000000003,99730.0,29.96384532382183,30.03774355692792,30.253132128399557
2004-06-27 12:25:00,28.028,28.952,99736.0,30.074746404798702,30.14856675288621,30.364034054617832
2004-06-27 12:30:00,27.762,28.468,99734.0,29.695729675814448,29.769568697718114,29.98476675423308
2004-06-27 12:35:00,28.336,29.006,99726.0,30.208469175987204,30.28219950187912,30.49776173807794
2004-06-27 12:40:00,28.584000000000003,29.164,99724.0,30.3395725853581,30.41322216832549,30.62887748475447
2004-06-27 12:45:00,28.06,29.012,99718.0,30.820605924622612,30.894135969215256,31.11013293315068
2004-06-27 12:50:00,28.44,29.224,99712.0,30.41880507163512,30.49234442291589,30.708055948837966
2004-06-27 12:55:00,28.212,29.514,99710.0,30.703180060415946,30.776649248656042,30.99256274847579
2004-06-27 13:00:00,28.362,29.334000000000003,99718.0,31.0910410165244,31.164398454444665,31.410280100268096
2004-06-27 13:05:00,28.84,29.25,99712.0,30.834072192164797,30.907413236349953,31.15308724182279
2004-06-27 13:10:00,28.860000000000003,30.032,99710.0,30.931736393285746,31.005029434260678,31.2507823122138
2004-06-27 13:15:00,28.71,29.434,99710.0,30.6817334146524,30.75501417361039,31.000565042838048
2004-06-27 13:20:00,28.702,29.328,99710.0,30.80167605853194,30.87489612163256,31.12054385374563
2004-06-27 13:25:00,28.906,29.342,99702.0,30.861635197503745,30.934792006005353,31.180488133129245
2004-06-27 13:30:00,28.884,30.382,99706.0,31.211592505574743,31.284645373623903,31.530624177223956
2004-06-27 13:35:00,29.082,30.282,99700.0,31.893515326065597,31.966403713716716,32.21293336822487
2004-06-27 13:40:00,29.276,29.71,99702.0,31.926817860383608,31.999640592031596,32.24619710145822
2004-06-27 13:45:00,28.952,30.054,99698.0,31.35654809825104,31.42942555014946,31.675521334044504
2004-06-27 13:50:00,28.922000000000004,30.362,99690.0,31.448132127510632,31.520968956117827,31.76713870576492
2004-06-27 13:55:00,29.23,30.498,99692.0,31.76138436217525,31.834119847562647,32.08054261861446
2004-06-27 14:00:00,29.242,30.02,99696.0,31.564282642103137,31.63699891863081,31.902512118974357
2004-06-27 14:05:00,28.926,29.856,99684.0,31.964760840623626,32.03739624125467,32.30325824510663
2004-06-27 14:10:00,29.48,29.98,99694.0,31.93083285452815,32.003443134023655,32.26927555984838
2004-06-27 14:15:00,29.31,30.392000000000003,99686.0,31.919104856092645,31.99170139972398,32.25752359681377
2004-06-27 14:20:00,29.502,30.506,99690.0,31.54551940314525,31.618160750706238,31.883657540303034
2004-06-27 14:25:00,29.728,30.406,99692.0,32.30455256433163,32.37705551141448,32.643213407217786
2004-06-27 14:30:00,29.24,30.294,99696.0,31.975514270567544,32.048027544583135,32.3138988098255
2004-06-27 14:35:00,29.322000000000003,30.176,99696.0,31.72092662298951,31.793472589451937,32.05912210081027
2004-06-27 14:40:00,29.526,30.396,99692.0,32.44259023091263,32.514998826848,32.78127689106816
2004-06-27 14:45:00,29.656,30.582,99690.0,31.92209496741941,31.99454479758674,32.26036947168393
2004-06-27 14:50:00,29.822000000000003,30.714,99694.0,31.9418673889611,32.01430643679316,32.28014832611302
2004-06-27 14:55:00,30.034,30.804,99692.0,32.27402618327284,32.34638210547632,32.61251328034274
2004-06-27 15:00:00,29.776,30.74,99694.0,32.3345757031376,32.40688436877616,32.67482291448954
2004-06-27 15:05:00,30.048,30.894,99692.0,32.12842366670321,32.20075936232678,32.468517159913404
2004-06-27 15:10:00,29.718,30.888,99686.0,32.05103638327631,32.12338537057633,32.39107531999491
2004-06-27 15:15:00,30.160000000000004,31.166000000000004,99684.0,32.80195953553084,32.87417677371815,33.1425250815866
2004-06-27 15:20:00,30.126,31.098000000000003,99684.0,32.2397066355727,32.31198845468441,32.579843787501886
2004-06-27 15:25:00,30.308,30.772,99688.0,32.23064845366861,32.30294399927868,32.57079140114007
2004-06-27 15:30:00,30.024,30.918,99686.0,32.2798749946669,32.35215317662687,32.62004372932563
2004-06-27 15:35:00,29.922000000000004,30.59,99684.0,32.59137276129735,32.66358745436287,32.931751099411144
2004-06-27 15:40:00,30.252,30.592,99686.0,32.22618368737551,32.29844291908495,32.566286374012236
2004-06-27 15:45:00,30.134000000000004,30.534,99690.0,32.454906058493236,32.52713118211682,32.79517517057411
2004-06-27 15:50:00,30.086,30.556,99678.0,33.0023920145519,33.07450948881916,33.34303346563519
2004-06-27 15:55:00,29.942,30.756,99684.0,32.400267647510304,32.47246298576624,32.740459036448954
2004-06-27 16:00:00,30.286,30.896,99682.0,32.38714954384443,32.45935850123675,32.737873807844835
2004-06-27 16:05:00,30.160000000000004,30.886000000000003,99686.0,32.40568516652144,32.47789970312442,32.756431907148624
2004-06-27 16:10:00,30.058,30.686,99682.0,32.37384253153914,32.44607146189685,32.724574659438986
2004-06-27 16:15:00,30.046,30.494,99682.0,32.2418477948022,32.31411192280609,32.59249485979194
2004-06-27 16:20:00,30.334,30.664,99684.0,32.14387475948274,32.21617069198004,32.49446437079632
2004-06-27 16:25:00,30.286,30.688,99686.0,33.001076597257736,33.073244342716066,33.35231911060566
2004-06-27 16:30:00,30.23,30.880000000000003,99688.0,32.98794811209012,33.06010246622657,33.33916525734361
2004-06-27 16:35:00,30.266,30.93,99682.0,32.29186446854385,32.36414690272056,32.64257543879353
2004-06-27 16:40:00,30.14,30.95,99696.0,32.251183937168435,32.32350113794689,32.60189263173919
2004-06-27 16:45:00,30.128,30.938,99694.0,32.27989196378081,32.35220550969308,32.630623163047176
2004-06-27 16:50:00,29.944,30.798,99696.0,32.48054335936382,32.5528242239987,32.83142471004817
2004-06-27 16:55:00,30.0,30.630000000000003,99698.0,32.03739787023915,32.109744523157076,32.387941211105044
2004-06-27 17:00:00,30.056,30.572000000000003,99706.0,32.73577973152311,32.80803288750434,33.065782064799066
2004-06-27 17:05:00,29.982,30.594,99708.0,32.88000003192104,32.95224051884213,33.210111181420245
2004-06-27 17:10:00,30.098000000000003,30.362,99706.0,32.204458558919896,32.276764470909484,32.534066090099486
2004-06-27 17:15:00,29.996,30.3,99716.0,32.10992295037295,32.18230786597525,32.43952991179384
2004-06-27 17:20:00,29.882,30.126,99720.0,32.085569718547106,32.15800702417732,32.41520859816217
2004-06-27 17:25:00,29.968,29.958,99736.0,32.23271605866785,32.305177166411,32.56250272139647
2004-06-27 17:30:00,29.708,29.946000000000005,99742.0,31.7010664194558,31.773650927797064,32.03052870748007
2004-06-27 17:35:00,29.648000000000003,29.924,99750.0,32.31961205708865,32.39216879132533,32.64956763093596
2004-06-27 17:40:00,29.662,29.846,99750.0,32.395919627171,32.46849205384535,32.72595519069944
2004-06-27 17:45:00,29.608,29.848000000000003,99768.0,32.20540610253704,32.278057530030765,32.53536023853667
2004-06-27 17:50:00,29.842,29.842,99766.0,31.41091482873611,31.4837433514528,31.74037690339452
2004-06-27 17:55:00,29.634000000000004,29.568,99772.0,31.297483347879336,31.37039944439215,31.62693751167376
2004-06-27 18:00:00,29.614,29.44,99776.0,31.465492044801238,31.53842786241438,31.733905081722753
2004-06-27 18:05:00,29.472,29.308,99784.0,30.93063919907422,31.003696517668573,31.198830672433644
2004-06-27 18:10:00,29.442,29.19,99792.0,31.464696731485844,31.5377410483066,31.733217826979626
2004-06-27 18:15:00,29.548,29.136000000000003,99796.0,31.5008768337932,31.57394959533883,31.769449604123054
2004-06-27 18:20:00,29.534,28.976,99802.0,31.2739406325677,31.347102292639647,31.542456764291956
2004-06-27 18:25:00,29.31,28.926,99800.0,30.470044031417046,30.543386195970754,30.738225032064463
2004-06-27 18:30:00,29.21,28.832,99806.0,30.32334745593664,30.396783411573438,30.591528192553767
2004-06-27 18:35:00,29.122000000000003,28.734,99806.0,30.452863801681247,30.526328431239506,30.72115632368019
2004-06-27 18:40:00,29.058,28.672000000000004,99824.0,29.896432079065846,29.970016794314063,30.164487777066313
2004-06-27 18:45:00,28.98,28.51,99832.0,30.23238602823102,30.30598677784201,30.500673306943156
2004-06-27 18:50:00,28.8,28.33,99836.0,29.780741387669423,29.85445062468358,30.04884746430662
2004-06-27 18:55:00,28.71,28.174,99838.0,29.382247353943,29.456093304271974,29.650234572057855
2004-06-27 19:00:00,28.606,28.042,99844.0,29.13122294360835,29.205173884825058,29.34020814453538
2004-06-27 19:05:00,28.586,27.932,99846.0,28.4484501523807,28.52254947359347,28.657278867735045
2004-06-27 19:10:00,28.456,27.81,99844.0,28.347913571172,28.422078471309078,28.556762994290523
2004-06-27 19:15:00,28.362,27.624,99854.0,27.978216572985446,28.05247342803534,28.186992882422942
2004-06-27 19:20:00,28.3,27.494,99852.0,28.077890990596018,28.15217435571418,28.286738337340353
2004-06-27 19:25:00,28.19,27.396,99868.0,28.26333291237131,28.337620888031324,28.47226769157487
2004-06-27 19:30:00,28.104000000000003,27.276,99872.0,28.202781765206396,28.277100330432347,28.411720105006623
2004-06-27 19:35:00,28.054,27.152,99880.0,27.807557621220496,27.881950864685223,28.016394162320466
2004-06-27 19:40:00,27.868,27.014,99888.0,27.7189012962545,27.793324756805873,27.927728473306388
2004-06-27 19:45:00,27.714,26.876,99894.0,27.73841803357334,27.812841731867138,27.94725416480611
2004-06-27 19:50:00,27.6,26.796,99900.0,27.45232783863412,27.526775935491514,27.661060609138246
2004-06-27 19:55:00,27.512,26.648000000000003,99916.0,27.43828068659292,27.512705765888995,27.646984155684493
2004-06-27 20:00:00,27.426,26.488,99916.0,27.727130993071,27.801464808871685,27.873804464779596
2004-06-27 20:05:00,27.296,26.456,99922.0,28.01132980472721,28.085667559717706,28.158075529395774
2004-06-27 20:10:00,27.214,26.358000000000004,99932.0,28.255429207765246,28.329788972124902,28.402255621228164
2004-06-27 20:15:00,27.1,26.29,99936.0,28.0098813996147,28.084326110297013,28.15673375753107
2004-06-27 20:20:00,26.97,26.262,99942.0,27.46764602691991,27.542222232627466,27.614499574438412
2004-06-27 20:25:00,26.83,26.02,99948.0,27.307135177133034,27.3817965585514,27.454035338868493
2004-06-27 20:30:00,26.708,25.832,99962.0,27.233937924475924,27.308665380928346,27.380886582715846
2004-06-27 20:35:00,26.674,25.654000000000003,99966.0,27.1763096071046,27.251098884011526,27.323306248549272
2004-06-27 20:40:00,26.54,25.65,99964.0,26.780182202419326,26.85507471810837,26.927186890380142
2004-06-27 20:45:00,26.466,25.622000000000003,99970.0,26.640976238284736,26.7159471825384,26.788025912746434
2004-06-27 20:50:00,26.354000000000003,25.572,99974.0,26.552716961323995,26.62775372842964,26.699811259591172
2004-06-27 20:55:00,26.278,25.418,99982.0,26.47422960684753,26.54932934976364,26.621368030069675
2004-06-27 21:00:00,26.21,25.264000000000003,99990.0,26.391130979776108,26.466293694834405,26.47486327186442
2004-06-27 21:05:00,26.15,25.118,99997.2,26.291010221191243,26.36625029294902,26.374817008553805
2004-06-27 21:10:00,25.998,24.974,99993.6,27.2713477290597,27.34656604395383,27.35516079839192
2004-06-27 21:15:00,25.884000000000004,24.894,100003.4,27.9068361250595,27.98205604692646,27.990668977547386
2004-06-27 21:20:00,25.792,24.78,100007.4,27.851335706440125,27.926547936505983,27.935159279492893
2004-06-27 21:25:00,25.722,24.584,100006.0,27.05865662486451,27.13398001659351,27.14256869068032
2004-06-27 21:30:00,25.572,24.566,99999.8,26.668561731546106,26.74402782746529,26.752605348202337
2004-06-27 21:35:00,25.43,24.47,100003.4,26.49377624944384,26.569349453764744,26.577921978379038
2004-06-27 21:40:00,25.45,24.386000000000003,100001.6,25.92966734515784,26.00535287972224,26.01390927299724
2004-06-27 21:45:00,25.4,24.298,99993.4,25.683708456517195,25.75950331116792,25.76805267269316
2004-06-27 21:50:00,25.304,24.222,99997.2,25.533391740217496,25.6092756242993,25.61782068903642
2004-06-27 21:55:00,25.232,24.126,99995.4,25.416659191338113,25.4926217521774,25.501163480399157
2004-06-27 22:00:00,25.174,24.082,100001.2,25.304898929230205,25.380936868117544,25.37991231784764
2004-06-27 22:05:00,25.108,24.002,99997.6,25.19247703706833,25.268599160267343,25.267574995537416
2004-06-27 22:10:00,25.022,24.008000000000003,100003.4,25.0760536962203,25.15226195782151,25.151238192357823
2004-06-27 22:15:00,25.022,23.97,100012.0,24.95956765271302,25.03586263501279,25.03483926902851
2004-06-27 22:20:00,24.876,23.826,100024.0,24.841943329721403,24.918324460007852,24.917301497411415
2004-06-27 22:25:00,24.824,23.796,100030.0,24.72668894371401,24.80315567483649,24.802133107496388
2004-06-27 22:30:00,24.742,23.624,100034.0,24.613454818874118,24.69000624157485,24.68898406256062
2004-06-27 22:35:00,24.684,23.396,100040.0,24.502999914741622,24.57963532189683,24.578613521672594
2004-06-27 22:40:00,24.630000000000003,23.296,100038.0,24.393201158698616,24.469919822801614,24.46889839911813
2004-06-27 22:45:00,24.68,23.038,100044.0,24.28515653405634,24.361957962155543,24.360936908994233
2004-06-27 22:50:00,24.544,22.922,100062.0,24.178647080595795,24.25553062302339,24.25450993511788
