,canTemp_vcwg_K
2008-07-12 16:00:00,22.291666666666686
2008-07-12 16:30:00,22.791666666666686
2008-07-12 17:00:00,23.4375
2008-07-12 17:30:00,24.1875
2008-07-12 18:00:00,24.64583333333337
2008-07-12 18:30:00,24.89583333333337
2008-07-12 19:00:00,24.70833333333337
2008-07-12 19:30:00,24.20833333333337
2008-07-12 20:00:00,24.0
2008-07-12 20:30:00,24.0
2008-07-12 21:00:00,24.0
2008-07-12 21:30:00,24.0
2008-07-12 22:00:00,22.83333333333337
2008-07-12 22:30:00,20.83333333333337
2008-07-12 23:00:00,20.02916666666664
2008-07-12 23:30:00,20.07916666666671
2008-07-13 00:00:00,20.36250000000001
2008-07-13 00:30:00,20.812500000000057
2008-07-13 01:00:00,20.416666666666686
2008-07-13 01:30:00,19.416666666666686
2008-07-13 02:00:00,18.125
2008-07-13 02:30:00,16.625
2008-07-13 03:00:00,16.0
2008-07-13 03:30:00,16.0
2008-07-13 04:00:00,15.708333333333371
2008-07-13 04:30:00,15.208333333333371
2008-07-13 05:00:00,14.941666666666663
2008-07-13 05:30:00,14.84166666666664
2008-07-13 06:00:00,14.858333333333348
2008-07-13 06:30:00,14.958333333333371
2008-07-13 07:00:00,15.875
2008-07-13 07:30:00,17.375
2008-07-13 08:00:00,18.0
2008-07-13 08:30:00,18.0
2008-07-13 09:00:00,18.291666666666686
2008-07-13 09:30:00,18.791666666666686
2008-07-13 10:00:00,19.58333333333337
2008-07-13 10:30:00,20.58333333333337
2008-07-13 11:00:00,21.02916666666664
2008-07-13 11:30:00,21.07916666666671
2008-07-13 12:00:00,21.070833333333326
2008-07-13 12:30:00,21.020833333333314
2008-07-13 13:00:00,21.0
2008-07-13 13:30:00,21.0
2008-07-13 14:00:00,21.58333333333337
2008-07-13 14:30:00,22.58333333333337
2008-07-13 15:00:00,23.0
2008-07-13 15:30:00,23.0
2008-07-13 16:00:00,23.0
2008-07-13 16:30:00,23.0
2008-07-13 17:00:00,23.087500000000034
2008-07-13 17:30:00,23.23750000000001
2008-07-13 18:00:00,23.504166666666663
2008-07-13 18:30:00,23.85416666666663
2008-07-13 19:00:00,23.70833333333337
2008-07-13 19:30:00,23.20833333333337
2008-07-13 20:00:00,22.416666666666686
2008-07-13 20:30:00,21.416666666666686
2008-07-13 21:00:00,21.0
2008-07-13 21:30:00,21.0
2008-07-13 22:00:00,20.416666666666686
2008-07-13 22:30:00,19.416666666666686
2008-07-13 23:00:00,19.058333333333337
2008-07-13 23:30:00,19.15833333333336
2008-07-14 00:00:00,17.975000000000023
2008-07-14 00:30:00,15.875000000000057
2008-07-14 01:00:00,14.708333333333371
2008-07-14 01:30:00,14.208333333333371
2008-07-14 02:00:00,14.0
2008-07-14 02:30:00,14.0
2008-07-14 03:00:00,14.0
2008-07-14 03:30:00,14.0
