,(m) canPres_1.5,(m) canPres_2.5,(m) canPres_3.5,(m) canPres_4.5,(m) canPres_5.5,(m) canPres_6.5,(m) canPres_7.5,(m) canPres_8.5,(m) canPres_9.5,(m) canPres_10.5,(m) canPres_11.5,(m) canPres_12.5,(m) canPres_13.5,(m) canPres_14.5
2002-07-03 22:15:00,98077.67016733137,98066.09342004664,98054.51569288052,98042.93695881951,98031.35721691084,98019.77648901477,98008.1948197388,97996.61227532798,97985.02893096888,97973.44485874327,97961.86012143572,97950.27477085793,97938.6888486555,97927.10231959187
2002-07-03 22:20:00,98077.6474602148,98066.07125802212,98054.49407630133,98042.91588453764,98031.33667888181,98019.75647905645,98008.17532826282,97996.59329187236,97985.01044456272,97973.42685816794,97961.84259543278,97950.25770830698,97938.67223869896,97927.08615123617
2002-07-03 22:25:00,98077.64115398939,98066.06462432284,98054.48714093222,98042.90867082171,98031.32920801353,98019.74877056091,98008.16740039707,97996.58516182429,97985.00212855868,97973.41837159226,97961.83395299451,97950.24892424987,97938.66332702804,97927.07712660515
2002-07-03 22:30:00,98077.63685801504,98066.05996219374,98054.48213176908,98042.90333391301,98031.32356245663,98019.74283482222,98008.16119193778,97996.57869699104,97984.99542272274,97973.41143939868,97961.82680861664,97950.24158161091,97938.65580001134,97927.06942992572
2002-07-03 22:35:00,98077.62899792247,98066.05193603932,98054.47395176408,98042.89501265762,98031.31511261445,98019.7342688439,98008.15252182652,97996.56993411948,97984.9865777741,97973.40252240656,97961.8178290491,97950.23254846591,97938.64672191357,97927.06031560975
2002-07-03 22:40:00,98077.61630983406,98066.03936052804,98054.46149094932,98042.88266882784,98031.30288794478,98019.72216513689,98008.14054033821,97996.55807553839,97984.97484232378,97973.39090998359,97961.80633934353,97950.22118105288,97938.63547633478,97927.0491914558
2002-07-03 22:45:00,98077.60101326145,98066.02428484848,98054.44663746475,98042.86803830863,98031.2884805163,98019.70798027107,98008.12657692574,97996.5443319962,97984.96131670153,97973.37760004957,97961.79324264961,97950.20829498934,97938.62279818585,97927.03671834947
2002-07-03 22:50:00,98077.58407579188,98066.00763428948,98054.43027406669,98042.85196161561,98031.27268924679,98019.6924722665,98008.11134920291,97996.52938092196,97984.94663820436,97973.36318979766,97961.77909617983,97950.19440780157,97938.60916582997,97927.02333634422
2002-07-03 22:55:00,98077.56629966295,98065.99015808846,98054.41309879399,98042.83508748653,98031.256115616,98019.67619764763,98008.09537137259,97996.51369707582,97984.9312451154,97973.34808394655,97961.76427385541,97950.17986518456,97938.59489907688,97927.00934152825
2002-07-03 23:00:00,98077.5520638054,98065.97610115186,98054.39922049639,98042.82138619984,98031.2425883434,98019.6628400765,98008.08217802462,97996.50066155527,97984.91836037222,97973.33534249176,97961.75166791998,97950.1673868401,97938.58254034616,97926.9970941661
2002-07-03 23:05:00,98077.60129508031,98066.02474764186,98054.44727476657,98042.86883696854,98031.28942086776,98019.7090366605,98008.12771862718,97996.5455244191,97984.96252252512,97973.3787800829,97961.79435643404,97950.20930124648,97938.62365522263,97927.0373826722
2002-07-03 23:10:00,98077.6696349783,98066.0919997607,98054.51342605003,98042.93387133334,98031.35331952297,98019.77177848014,98008.18928070171,97996.60588282635,97985.02165296808,97973.43665827437,97961.85095829445,97950.26460301367,97938.67763357134,97927.09001389772
2002-07-03 23:15:00,98077.7470158244,98066.16760261056,98054.58726706152,98043.00596445228,98031.42367702282,98019.84041163523,98008.2562003625,97996.67109963253,97985.08517729107,97973.49850008592,97961.91112707382,97950.32310771811,97938.73448262997,97927.14521553229
2002-07-03 23:20:00,98077.82344300131,98066.24228323041,98054.66021099938,98043.07718224495,98031.49317959191,98019.9082098991,98008.32230491572,97996.73552069855,97985.14792482666,97973.55958390905,97961.97055695731,97950.38089343533,97938.7906339819,97927.19974277275
2002-07-03 23:25:00,98077.8997744646,98066.3167752133,98054.73288242472,98043.14805227617,98031.56226763628,98019.97553565477,98008.38788831381,97996.79938161526,97985.21008276493,97973.6200577768,97962.029364948,97950.43805296911,97938.84616164188,97927.2536548499
2002-07-03 23:30:00,98077.97505941971,98066.39031575448,98054.8046897994,98043.2181387109,98031.63064615501,98020.04221980866,98008.45289186112,97996.86271824343,97985.2717659393,97973.68010069433,97962.08778053701,97950.49485389034,97938.9013602657,97927.3072636992
2002-07-03 23:35:00,98078.05104363269,98066.46446866014,98054.87702984517,98043.28868457407,98031.69941669931,98020.10923406022,98008.5181689228,97996.92627708867,97985.33362520211,97973.74027852711,97962.14629453514,97950.55172105199,97938.95659694487,97927.3608861767
2002-07-03 23:40:00,98078.12699512986,98066.53861049014,98054.9493765563,98043.35925157242,98031.7682201121,98020.1762905254,98008.58349530275,97996.98989016411,97985.39554147542,97973.800514145,97962.2048652789,97950.60864234492,97939.0118838403,97927.4145539299
2002-07-03 23:45:00,98078.20336412625,98066.61311904072,98055.02204352857,98043.4300962903,98031.83726224287,98020.24354995921,98008.64899197857,97997.0536438289,97985.45757148774,97973.86083936566,97962.26350402755,97950.66561238472,97939.06720235327,97927.4682381574
2002-07-03 23:50:00,98078.27954556288,98066.68746496654,98055.09456965585,98043.50081920194,98031.90619924504,98020.31071887189,98008.71441084605,97997.11733059009,97985.51954375522,97973.9211143355,97962.3220984671,97950.72254264494,97939.12248436434,97927.52188804884
2002-07-03 23:55:00,98078.35587587795,98066.76193264974,98055.16719290124,98043.57161682198,98031.97519056978,98020.37792362609,98008.77984893267,97997.18102176128,97985.58150735439,97973.9813691702,97962.38066277555,97950.77943410231,97939.17772007742,97927.57548521814
2002-07-04 00:00:00,98078.43566537737,98066.83976365931,98055.2430805911,98043.64557666157,98032.0472382065,98020.4480747257,98008.84811898616,97997.24742590036,97985.6460602454,97974.0440849848,97962.44155520134,97950.83851635944,97939.23500491814,97927.63098540643
2002-07-04 00:05:00,98078.54854453773,98066.95026509128,98055.3512178147,98043.7513623772,98032.1506844143,98020.54919283712,98008.94691985806,97997.3439197539,97985.74025658939,97974.13599259348,97962.53118213429,97950.92586999395,97939.3200919582,97927.7138120763
2002-07-04 00:10:00,98078.6709880675,98067.07006127568,98055.46837767608,98043.865896639,98032.26260349277,98020.658506794,98009.05363836267,97997.44805211133,97985.8418117892,97974.23497935278,97962.62760892817,97951.01974507306,97939.41142336013,97927.80260794464
2002-07-04 00:15:00,98078.79519906185,98067.19155098697,98055.58715590702,98043.98197356754,98032.37598960033,98020.76921273605,98009.16167481428,97997.55342964579,97985.94454081715,97974.33507011108,97962.72507149499,97951.11458939018,97939.50365925729,97927.89224557749
2002-07-04 00:20:00,98078.91809697733,98067.31177902811,98055.70472278445,98044.09688861846,98032.488262643,98020.87885389067,98009.26869432065,97997.65783772236,97986.04634757338,97974.43428550006,97962.82170528673,97951.20865114892,97939.59515831707,97927.98119137932
2002-07-04 00:25:00,98079.03970361208,98067.43078069025,98055.82112605388,98044.21070068658,98032.59949122038,98020.98750708079,98009.37478045512,97997.76136517683,97986.14732463508,97974.53272029896,97962.91760576461,97951.30202504096,97939.68601312464,97928.06953461273
2002-07-04 00:30:00,98079.1608666056,98067.54935743817,98055.93712326378,98044.3241254381,98032.71035088903,98021.0958092477,98009.4805328041,97997.86457539102,97986.24800031768,97974.63086892282,97963.01323464136,97951.39514129612,97939.77662366755,97928.1576463535
2002-07-04 00:35:00,98079.28214097755,98067.66803450475,98056.0532099937,98044.43762918416,98032.82127935167,98021.20417041259,98009.5863348327,97997.9678264686,97986.34870853418,97974.72904220967,97963.10888074723,97951.48826777778,97939.86723787406,97928.24575567969
2002-07-04 00:40:00,98079.40358104388,98067.7868644516,98056.1694376247,98044.55126264202,98032.93232704191,98021.31264090855,98009.69223676677,97998.0711684272,97986.44949898406,97974.8272894588,97963.20459292713,97951.5814528323,97939.95790354339,97928.3339097739
2002-07-04 00:45:00,98079.5251439603,98067.90580910307,98056.28577174683,98044.66499439842,98033.043464967,98021.42119382239,98009.79821364456,97998.17457823305,97986.550350549,97974.92559142224,97963.30035372043,97951.67468067809,97940.0486064486,97928.42209582425
2002-07-04 00:50:00,98079.64666640546,98068.02471531235,98056.40206963093,98044.77869224719,98033.15457135404,98021.52971749108,98009.90416338392,97998.27796276644,97986.65117846217,97975.02387112932,97963.39609345116,97951.76788847073,97940.13929013828,97928.51026332764
2002-07-04 00:55:00,98079.76815597019,98068.14358984238,98056.51833676649,98044.89236004441,98033.26564821086,98021.63821204912,98010.01008439831,97998.38131895724,97986.75197841019,97975.1221232279,97963.4918058932,97951.86106924799,97940.2299470348,97928.59840420749
2002-07-04 01:00:00,98079.89034213901,98068.26313542659,98056.63524938526,98045.00664765637,98033.37731906178,98021.7472745992,98010.11654720714,97998.48519053061,97986.85326708708,97975.22083712788,97963.58795290394,97951.9546570281,97940.32098301065,97928.6868958461
2002-07-04 01:05:00,98080.05211763001,98068.42171500233,98056.79063725,98045.15884664301,98033.52633083386,98021.89309985141,98010.25918584417,97998.62464180536,97986.98952969645,97975.3539092769,97963.7178323486,97952.0813411017,97940.44446862923,97928.80717928906
2002-07-04 01:10:00,98080.22398809863,98068.5901003046,98056.95553828277,98045.32026377773,98033.68426401143,98022.04754865292,98010.41014958722,97998.77211969811,97987.13352094902,97975.49441314669,97963.8548481427,97952.21486816053,97940.57450631268,97928.9337269095
2002-07-04 01:15:00,98080.39866046021,98068.7610932563,98057.122860054,98045.48392252797,98033.84426783034,98022.2039055512,98010.56286749573,97998.92120648662,97987.2789844252,97975.636261037,97963.99308806882,97952.34950761638,97940.70555264663,97929.06118758753
2002-07-04 01:20:00,98080.57236519612,98068.93115836287,98057.2892909952,98045.6467254027,98034.00344920867,98022.35947226027,98010.71482643955,97999.06956458633,97987.42374861645,97975.77743827435,97964.13068531848,97952.4835318338,97940.83601075076,97929.1880866959
2002-07-04 01:25:00,98080.74579203888,98069.10093082796,98057.45541697294,98045.80921324708,98034.16230766827,98022.51471039603,98010.86645350163,97999.21758984226,97987.56818121033,97975.91828714474,97964.26795915948,97952.61723907501,97940.9661595318,97929.31468513035
2002-07-04 01:30:00,98080.91870441998,98069.27022915565,98057.6211063115,98045.97129924566,98034.32079644472,98022.66960838223,98011.01776728978,97999.36532608118,97987.71234654819,97976.05888819881,97964.40500249526,97952.75073118288,97941.09610679909,97929.44109404308
2002-07-04 01:35:00,98081.092028523,98069.43989796346,98057.78712781868,98046.1336818022,98034.4795486938,98022.82473918702,98011.16928563085,97999.51324092291,97987.85666673162,97976.19962238058,97964.54215912033,97952.88431847181,97941.22613273154,97929.56756663257
2002-07-04 01:40:00,98081.26526890864,98069.60949601099,98057.95308990874,98046.2960148435,98034.63826000768,98022.97983635835,98011.32077635745,97999.66113290771,97988.0009676236,97976.3403397483,97964.67930043918,97953.01789111164,97941.35614394056,97929.69402379174
2002-07-04 01:45:00,98081.43876282382,98069.7793223289,98058.11925698104,98046.45853139217,98034.79713502368,98023.13507898874,98011.47239578438,97999.80913823521,97988.14536780173,97976.48114353616,97964.8165163912,97953.15152757136,97941.48620903083,97929.82052570769
2002-07-04 01:50:00,98081.61216002221,98069.94906372736,98058.28534935859,98046.62098207566,98034.95595178907,98023.29026993127,98011.62396916235,97999.95710231423,97988.28973075295,97976.62191339105,97964.95370102888,97953.2851347158,97941.61624624385,97929.947000665
2002-07-04 01:55:00,98081.7840642951,98070.11739745164,98058.45011711534,98046.782188777,98035.11360257833,98023.44437007136,98011.77452393656,98000.10411696386,97988.43321043655,97976.76186315391,97965.09012577594,97953.4180391832,97941.74563496801,97930.07287809697
2002-07-04 02:00:00,98081.94544089629,98070.2758717512,98058.60566605761,98046.93478937961,98035.26323207487,98023.5910060029,98011.91814429972,98000.2447004521,97988.57073653414,97976.89631205049,97965.22147817767,97953.54627608595,97941.87073743311,97930.1948261256
2002-07-04 02:05:00,98082.00185073673,98070.33112297264,98058.65972598085,98046.98762930238,98035.314827721,98023.64133774114,98011.96719713477,98000.29246374911,97988.61720347285,97976.94147898973,97965.26534406925,97953.58884197116,97941.91200598273,97930.23480133153
2002-07-04 02:10:00,98082.06609188206,98070.392862883,98058.71902155309,98047.04453885625,98035.36941160896,98023.69365877462,98012.01732030523,98000.34045501823,97988.66312873703,97976.98540365652,97965.307333121,97953.62896027195,97941.95031856654,97930.27137653498
2002-07-04 02:15:00,98082.12086208675,98070.44577107401,98058.7701174174,98047.09387395698,98035.41703726815,98023.73962403498,98012.0616702951,98000.38323019289,97988.7043650794,97977.02513337714,97965.34558544893,97953.66576218048,97941.98569549964,97930.30535438348
2002-07-04 02:20:00,98082.16373693911,98070.48757222766,98058.81085508142,98047.13355918949,98035.45568128384,98023.77723780564,98012.09826425249,98000.41881383573,97988.73894671598,97977.05872002731,97965.37818282889,97953.69737471401,97942.01632630639,97930.33500530072
2002-07-04 02:25:00,98082.19372371862,98070.51732840689,98058.84034380311,98047.16274492168,98035.48452986687,98023.8057163619,98012.12634108755,98000.44645845013,97988.7661298491,97977.08541364966,97965.40436006684,97953.7230097267,97942.04139414433,97930.35948069642
2002-07-04 02:30:00,98082.2241575915,98070.54722620388,98058.8697022283,98047.1915587817,98035.51279262784,98023.83342090558,98012.15348032392,98000.47302542963,97988.79211759241,97977.11081493876,97965.42916730049,97953.74721484976,97942.06498858175,97930.38245482942
2002-07-04 02:35:00,98082.25192165998,98070.57463642064,98058.8967365523,98047.2181954148,98035.53901022278,98023.85919865003,98012.1787979833,98000.49786344022,97988.81645716238,97977.13463811447,97965.45245699343,97953.76995483787,97942.08716350373,97930.4040495613
2002-07-04 02:40:00,98082.28107966062,98070.60317413756,98058.92465645904,98047.24549843745,98035.56569604142,98023.88526613866,98012.20424559455,98000.52268932958,97988.8406591645,97977.15821369842,97965.47540325015,97953.79226850686,97942.10884100758,97930.42508686193
2002-07-04 02:45:00,98082.30628914406,98070.62800285927,98058.94908764776,98047.26951575145,98035.58928364879,98023.90840870688,98012.22692824544,98000.54489762988,97988.86237916102,97977.17943196264,97965.49610691039,97953.8124452666,97942.12847915886,97930.44417483598
2002-07-04 02:50:00,98082.33004615117,98070.65129042404,98058.97190378228,98047.29185740487,98035.61114696634,98023.9297893891,98012.24782182877,98000.56529951487,97988.88228453937,97977.19883575858,97965.51500376656,97953.83082956792,97942.14634505841,97930.46151600745
2002-07-04 02:55:00,98082.34911528202,98070.6701170491,98058.99047125406,98047.31014931799,98035.62914727481,98023.9474824769,98012.26519253495,98000.58233312267,97988.8989667739,97977.21515279305,97965.53094222881,97953.84637654547,97942.16148809945,97930.4762426123
2002-07-04 03:00:00,98082.36585628975,98070.68656654251,98059.00662422043,98047.3259997918,98035.6446886233,98023.9627077649,98012.28009479275,98000.5969053527,97988.91320186724,97977.22904347081,97965.54448103238,97953.859555865,97942.17430020148,97930.48867931885
2002-07-04 03:05:00,98082.3063468348,98070.62796864708,98058.94892859124,98047.26920038715,98035.58878222894,98023.90769352626,98012.22597373783,98000.54367996515,97988.86087579769,97977.17762137244,97965.49396847132,97953.80995927227,97942.12562685485,97930.44093776509
2002-07-04 03:10:00,98082.2283624815,98070.55147457337,98058.87392384191,98047.19568495941,98035.51675708283,98023.83716065768,98012.15693603926,98000.47614067607,97988.79483800073,97977.11308771641,97965.43094107433,97953.74843971571,97942.06561615685,97930.38243633255
2002-07-04 03:15:00,98082.15518217227,98070.47925261696,98058.80269798338,98047.12549212258,98035.44763379409,98023.76914367921,98012.09006256291,98000.41044756741,97988.73036094412,97977.04986071216,97965.36899627766,97953.68780746583,97942.00632495864,97930.3245138377
2002-07-04 03:20:00,98082.08838869628,98070.41322301693,98058.73746516938,98047.06108974977,98035.38409618108,98023.70650559863,98012.02835872692,98000.34971184074,97988.67062589106,97976.99115758014,97965.31135524069,97953.6312579565,97941.95089595616,97930.27023541484
2002-07-04 03:25:00,98082.02865015324,98070.35382188881,98058.67845601776,98047.00252731706,98035.32603526389,98023.64900100934,98011.97146494695,98000.29348214122,97988.61511164221,97976.93640800618,97965.25741750808,97953.57817742713,97941.8987164361,97930.21900126431
2002-07-04 03:30:00,98081.96997833665,98070.29558747458,98058.62069848814,98046.94528810252,98035.26935733313,98023.59292830653,98011.91604154406,98000.23875118961,97988.56111477323,97976.88318524757,97965.2050074945,97953.52661770883,97941.84804375378,97930.16925342772
2002-07-04 03:35:00,98081.91266766426,98070.23863330523,98058.56414839036,98046.8891906431,98035.21376178504,98023.53788441661,98011.86159900311,98000.18495863047,97988.50801903654,97976.83083113297,97965.15343784778,97953.47587366118,97941.79816494315,97930.12027988792
2002-07-04 03:40:00,98081.85476696563,98070.18123273185,98058.50728317283,98046.83289773764,98035.15807953011,98023.48285210095,98011.80725615176,98000.13134400919,97988.45517002902,97976.77878359905,97965.10222627118,97953.42553140476,97941.7487244715,97930.07177438309
2002-07-04 03:45:00,98081.79803684875,98070.12493140365,98058.45145286477,98046.77758150338,98035.10332098474,98023.42869521587,98011.75374478922,98000.07852104679,97988.40307672962,97976.72745941224,97965.0517089295,97953.37585715021,97941.69992826282,97930.02389157514
2002-07-04 03:50:00,98081.74170075307,98070.06907899103,98058.39611925403,98046.72280322266,98035.04913570246,98023.37514141333,98011.70086114285,98000.02634547735,97988.35164578307,97976.67680810677,97965.00187089435,97953.32686487965,97941.6518133417,97929.97668626063
2002-07-04 03:55:00,98081.68667073981,98070.0144630924,98058.34195794081,98046.66913783814,98034.9960082119,98023.3225941897,98011.64893648504,97999.97508472946,97988.30108871513,97976.62699273412,97964.95283359126,97953.27864062048,97941.60443592262,97929.93018995607
2002-07-04 04:00:00,98081.63151642439,98069.95978310201,98058.28778750176,98046.61551351128,98034.94296759673,98023.27017559085,98011.59717831752,97999.92402461583,97988.25076290184,97976.5774359529,97964.90407919834,97953.23072084627,97941.55738209712,97929.88403408557
2002-07-04 04:05:00,98081.60208990252,98069.93042466471,98058.25853377717,98046.58640090335,98034.91403216077,98023.24145295419,98011.56870338449,97999.89583094094,97988.2228822738,97976.54989832708,97964.87691285594,97953.20395264449,97941.5310376898,97929.85813920326
2002-07-04 04:10:00,98081.57532990212,98069.9035884185,98058.23165786696,98046.55952250923,98034.88718874559,98023.21468194772,98011.54204172133,97999.86931444156,97988.19654530799,97976.52377381842,97964.85103248521,97953.1783471253,97941.50573702801,97929.83317427685
2002-07-04 04:15:00,98081.53903709214,98069.86779379022,98058.19636490315,98046.52473661322,98034.85291695822,98023.1809325414,98011.50882361058,97999.83663647353,97988.16441586478,97976.4922007607,97964.82002328637,97953.14790907528,97941.47587742988,97929.80390104889
2002-07-04 04:20:00,98081.49541783043,98069.82480801396,98058.15402525385,98046.48305591123,98034.81190825703,98023.1406093002,98011.46919964913,97999.79772545293,97988.12623078635,97976.45475369846,97964.78332531646,97953.11197031244,97941.440707053,97929.76950765608
2002-07-04 04:25:00,98081.26865559709,98069.61448610503,98057.95943452397,98046.30348927624,98034.64666426086,98022.988995278,98011.3305331975,97999.67133203651,97988.01143810056,97976.35088471863,97964.68969137782,97953.0278646298,97941.36539797555,97929.7021971342
2002-07-04 04:30:00,98081.0718942565,98069.4339880631,98057.79399742026,98046.15190013748,98034.50773376253,98022.86159756576,98011.21363882572,97999.56401919878,97987.91288688956,97976.26036570135,97964.60655484846,97952.95153132173,97941.29534664557,97929.63792195545
2002-07-04 04:35:00,98080.96364595185,98069.33354372311,98057.70086377427,98046.06543550432,98034.42720027616,98022.78622649744,98011.14268707379,97999.4967986577,97987.84877332576,97976.19880140777,97964.54705233454,97952.89367944213,97941.23881821394,97929.5824784009
2002-07-04 04:40:00,98080.93645515207,98069.30211799275,98057.66588022541,98046.02748327811,98034.38676464013,98022.74369837364,98011.09839245184,97999.45102650608,97987.80178809958,97976.15084601453,97964.49834888156,97952.84443111402,97941.18921339311,97929.53270505431
2002-07-04 04:45:00,98080.90820769113,98069.27402443354,98057.63753995433,98045.99860268713,98034.35716779287,98022.71330809082,98011.06719220216,97999.41903113462,97987.76903339115,97976.1173880212,97964.4642642788,97952.80981522557,97941.15417678817,97929.49737579051
2002-07-04 04:50:00,98080.88523963143,98069.24855662891,98057.60988704511,98045.96905766948,98034.32600673185,98022.68079376915,98011.03357617829,97999.38455329246,97987.73391918676,97976.0818452434,97964.42848061277,97952.77395716326,97941.11838977323,97929.46178962129
2002-07-04 04:55:00,98080.82983661038,98069.19478703628,98057.55747596445,98045.9177951408,98034.27574648136,98022.63143955529,98010.98506249183,97999.33683126661,97987.68695148404,97976.03560556207,97964.38295392707,97952.72913918817,97941.07428577874,97929.41841428405
2002-07-04 05:00:00,98080.75864206547,98069.12366011021,98057.48662845453,98045.84741198861,98034.20598698981,98022.56244376017,98010.91695888288,97999.26974056686,97987.62098628862,97975.97086860276,97964.31953677903,97952.66712197971,97941.01373762146,97929.35939622998
2002-07-04 05:05:00,98080.78094659829,98069.1477268154,98057.5122473725,98045.8743999347,98034.23418761832,98022.59172283026,98010.94719685455,97999.30082654596,97987.65281597014,97976.00334456222,97964.35256922453,97952.70062908449,97941.04764519712,97929.3936344524
2002-07-04 05:10:00,98080.81455424409,98069.18228443962,98057.54774566137,98045.9108018214,98034.2714291221,98022.62971944378,98010.9858541832,97999.34005074206,97987.6925181869,97976.04344079825,97964.3929785338,97952.741271824,97941.08844194395,97929.4345013672
2002-07-04 05:15:00,98080.83606431863,98069.20529396732,98057.57210193342,98045.93635365654,98034.29802601886,98022.657211499,98011.0140943874,97999.36890045828,97987.72185132401,97976.07314535778,97964.42295629704,97952.77143702439,97941.1187197778,97929.46482363292
2002-07-04 05:20:00,98080.8402324853,98069.210233175,98057.57780777164,98045.9428061699,98034.30518879503,98022.66503481368,98011.0225221066,97999.37787800842,97987.73132978755,97976.08308216275,97964.43331447137,97952.78218420607,97941.12982767522,97929.4762666822
2002-07-04 05:25:00,98081.10224353186,98069.45123203238,98057.79891803845,98046.14516847183,98034.48994796493,98022.83331960283,98011.175425533,97999.51644902788,97987.85657670925,97976.19598036207,97964.53481330261,97952.8732118537,97941.21129586254,97929.54911594088
2002-07-04 05:30:00,98081.30738733255,98069.63844179976,98057.96949211466,98046.30051142376,98034.63149808579,98022.96246992511,98011.29345980192,97999.62451162474,97987.95567168263,97976.2869823963,97964.61848002099,97952.95019469401,97941.28215161877,97929.61433984737
2002-07-04 05:35:00,98081.27836488896,98069.61067828772,98057.94291845842,98046.27508566303,98034.60719239846,98022.939259926,98011.2713182291,97999.60340707208,97987.93557025962,97976.26784953914,97964.60028127865,97952.93289545448,97941.26571611717,97929.59872766075
2002-07-04 05:40:00,98081.14916446927,98069.48902493673,98057.82843359029,98046.16740006967,98034.50594658793,98022.84410449777,98011.18191532428,97999.51943320323,97987.85671769243,97976.19382562647,97964.53080650898,97952.8677009994,97941.20454151649,97929.54130737927
2002-07-04 05:45:00,98081.03523173017,98069.37921569525,98057.72268577013,98046.0656394409,98034.40809092863,98022.75006887919,98011.09161717269,97999.43279509924,97987.77366721493,97976.11429350455,97964.45472437447,97952.794999327,97941.1351476493,97929.47513941128
2002-07-04 05:50:00,98080.9277008965,98069.27543615033,98057.6225417527,98045.96901685325,98034.31487757592,98022.66015375302,98011.00489085112,97999.34915293011,97987.69301229798,97976.0365382128,97964.37979067974,97952.72281847878,97941.0656598835,97929.408291633
2002-07-04 05:55:00,98080.85695909281,98069.20506516265,98057.55266720247,98045.89975419552,98034.24633312627,98022.59242660472,98010.9380747561,97999.28333712218,97987.62828153152,97975.97297268626,97964.31746619368,97952.66180687246,97941.00602963232,97929.35011146622
2002-07-04 06:00:00,98080.7317623213,98069.08408019549,98057.43578471045,98045.78687382342,98034.13736098091,98022.4872716476,98010.83664670902,97999.18554806794,97987.53404824283,97975.88221793412,97964.23011890896,97952.5778015947,97940.92530601642,97929.27261166787
2002-07-04 06:05:00,98080.60925509586,98068.96594929606,98057.3219403936,98045.67722164904,98034.03180450243,98022.3857153989,98010.73899917852,97999.09172376888,97987.44396785785,97975.79580715828,97964.14730688749,97952.49851940716,97940.8494852623,97929.20017976724
2002-07-04 06:10:00,98080.18193487625,98068.56302395012,98056.94242507173,98045.32016328706,98033.69627716839,98022.07081202963,98010.44383146761,97998.81543728878,97987.18575296995,97975.55489932284,97963.92297934002,97952.29007231761,97940.65623557112,97929.0214211775
2002-07-04 06:15:00,98080.14443284624,98068.51703156551,98056.88886355699,98045.25984565134,98033.62994025707,98021.9991641448,98010.36758870773,97998.7353232569,97987.10248410868,97975.46917470465,97963.83547940914,97952.20146385574,97940.56717539807,97928.93258373102
2002-07-04 06:20:00,98079.98154864821,98068.36886824468,98056.75399475374,98045.13696706865,98033.51786197325,98021.89677381853,98010.27382034194,97998.64916520446,97987.02299806422,97975.39550734492,97963.76686453658,97952.13721854657,97940.50669849387,97928.87534033238
2002-07-04 06:25:00,98080.06665323408,98068.44057027886,98056.81383955972,98045.18634514068,98033.55801388319,98021.92882936537,98010.2988364175,97998.6681254941,97987.03679897446,97975.4049492279,97963.77265191029,97952.13996677879,97940.50693953938,97928.87354291305
2002-07-04 06:30:00,98079.82280262241,98068.21779633558,98056.61007987188,98044.99974459964,98033.38692097552,98021.77175234453,98010.15440208332,97998.53508222578,97986.91403212903,97975.29148702447,97963.66765922091,97952.04273076588,97940.41685563432,97928.79008283722
2002-07-04 06:35:00,98079.858069763,98068.23967340984,98056.62057254922,98045.00062368208,98033.3797231126,98021.75782869376,98010.13497109052,97998.5112395152,97986.88674338297,97975.2615859866,97963.6358554957,97952.0096246601,97940.3829520461,97928.75581863619
2002-07-04 06:40:00,98079.61945236243,98068.02217650515,98056.42196006048,98044.81889945744,98033.21313428586,98021.60482136549,98009.99414168457,97998.3813283949,97986.7666418986,97975.15033564554,97963.53263649206,97951.91373760947,97940.29380138485,97928.67287940478
2002-07-04 06:45:00,98079.6706435256,98068.05966410157,98056.44781693502,98044.83494045118,98033.22091636824,98021.60569389435,98009.98930328015,97998.37184227261,97986.75343383611,97975.13419606476,97963.51423125036,97951.89362485528,97940.27244682368,97928.65068330427
2002-07-04 06:50:00,98079.4486002252,98067.8577078101,98056.26372334587,98044.66674010492,98033.06689955575,98021.46436494823,98009.85932798768,97998.25203606072,97986.64276412952,97975.03177826948,97963.41931542849,97951.80557655843,97940.19072994529,97928.57482839153
2002-07-04 06:55:00,98079.48786227594,98067.88445351034,98056.27995014051,98044.67418361902,98033.06703564919,98021.45846133812,98009.84850209473,97998.23727250521,97986.62491504858,97975.0115670582,97963.39734826794,97951.78235923217,97940.16668286393,97928.55031194266
2002-07-04 07:00:00,98079.27327736057,98067.68902434008,98056.10153820539,98044.51090616173,98032.91726854206,98021.3207921793,98009.72167707187,97998.12018283736,97986.51659741388,97974.9111983489,97963.30423192943,97951.69590648555,97940.08639611042,97928.47575476153
2002-07-04 07:05:00,98079.3235760556,98067.72772661001,98056.13052932305,98044.53181068599,98032.93145533038,98021.329426988,98009.72578021718,97998.12064789789,97986.51419305027,97974.90657285792,97963.29792472749,97951.6883642397,97940.07798702575,97928.4667914967
2002-07-04 07:10:00,98079.14803051784,98067.56942650756,98055.98748854619,98044.40228817177,98032.81395639002,98021.22265745734,98009.6285950035,97998.03203647182,97986.43327854825,97974.83260655901,97963.23027318463,97951.62649195096,97940.0214411442,97928.41517426453
2002-07-04 07:15:00,98079.20720158903,98067.6169730495,98056.0252230367,98044.43177335158,98032.83651063849,98021.23940542612,98009.64052235265,97998.04000734676,97986.43803742884,97974.83478301093,97963.2303931804,97951.62499344522,97940.01868777852,97928.41147790596
2002-07-04 07:20:00,98079.06154226755,98067.4862214309,98055.90755490094,98044.32559842743,98032.740473975,98021.1523440407,98009.56141566373,97997.9679605693,97986.37227825481,97974.77465532723,97963.17534498556,97951.57456118027,97939.97248259374,97928.36916183351
2002-07-04 07:25:00,98079.12611971481,98067.53968111746,98055.9515692636,98044.36160886724,98032.7696952407,98021.1758101052,98009.58002970321,97997.9825122145,97986.38344684882,97974.78301533482,97963.1813767903,97951.57866534882,97939.97499242163,97928.37036421534
